 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-70-35.txt

 Ion = Bromine      [35] , Mass = 70 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.860E+02  1.771E+03     116 A       115 A        89 A   
  55.00 keV   1.951E+02  1.804E+03     125 A       122 A        95 A   
  60.00 keV   2.037E+02  1.833E+03     134 A       130 A       101 A   
  65.00 keV   2.120E+02  1.859E+03     143 A       137 A       107 A   
  70.00 keV   2.201E+02  1.881E+03     151 A       144 A       112 A   
  80.00 keV   2.352E+02  1.920E+03     168 A       159 A       123 A   
  90.00 keV   2.495E+02  1.951E+03     185 A       173 A       134 A   
 100.00 keV   2.630E+02  1.976E+03     202 A       186 A       145 A   
 110.00 keV   2.758E+02  1.996E+03     219 A       200 A       156 A   
 120.00 keV   2.881E+02  2.012E+03     236 A       213 A       166 A   
 130.00 keV   2.999E+02  2.026E+03     252 A       227 A       176 A   
 140.00 keV   3.112E+02  2.036E+03     269 A       240 A       187 A   
 150.00 keV   3.335E+02  2.045E+03     286 A       253 A       197 A   
 160.00 keV   3.520E+02  2.052E+03     302 A       266 A       207 A   
 170.00 keV   3.677E+02  2.057E+03     319 A       279 A       217 A   
 180.00 keV   3.816E+02  2.061E+03     336 A       292 A       226 A   
 200.00 keV   4.055E+02  2.065E+03     369 A       318 A       246 A   
 225.00 keV   4.318E+02  2.065E+03     411 A       349 A       270 A   
 250.00 keV   4.565E+02  2.061E+03     453 A       381 A       293 A   
 275.00 keV   4.806E+02  2.055E+03     496 A       412 A       317 A   
 300.00 keV   5.049E+02  2.045E+03     539 A       444 A       340 A   
 325.00 keV   5.294E+02  2.035E+03     582 A       475 A       363 A   
 350.00 keV   5.541E+02  2.022E+03     626 A       507 A       386 A   
 375.00 keV   5.791E+02  2.009E+03     670 A       538 A       408 A   
 400.00 keV   6.043E+02  1.996E+03     714 A       570 A       431 A   
 450.00 keV   6.548E+02  1.967E+03     803 A       633 A       475 A   
 500.00 keV   7.052E+02  1.936E+03     893 A       696 A       518 A   
 550.00 keV   7.551E+02  1.906E+03     983 A       759 A       560 A   
 600.00 keV   8.042E+02  1.876E+03    1075 A       820 A       604 A   
 650.00 keV   8.524E+02  1.846E+03    1167 A       878 A       649 A   
 700.00 keV   8.997E+02  1.816E+03    1260 A       936 A       693 A   
 800.00 keV   9.915E+02  1.760E+03    1447 A      1048 A       781 A   
 900.00 keV   1.080E+03  1.706E+03    1637 A      1159 A       868 A   
   1.00 MeV   1.166E+03  1.655E+03    1828 A      1267 A       954 A   
   1.10 MeV   1.249E+03  1.608E+03    2021 A      1372 A      1038 A   
   1.20 MeV   1.331E+03  1.563E+03    2215 A      1475 A      1122 A   
   1.30 MeV   1.412E+03  1.521E+03    2409 A      1575 A      1204 A   
   1.40 MeV   1.491E+03  1.482E+03    2604 A      1673 A      1286 A   
   1.50 MeV   1.571E+03  1.444E+03    2799 A      1768 A      1366 A   
   1.60 MeV   1.650E+03  1.409E+03    2994 A      1861 A      1445 A   
   1.70 MeV   1.729E+03  1.376E+03    3188 A      1951 A      1522 A   
   1.80 MeV   1.808E+03  1.345E+03    3382 A      2038 A      1599 A   
   2.00 MeV   1.967E+03  1.287E+03    3769 A      2205 A      1748 A   
   2.25 MeV   2.169E+03  1.222E+03    4246 A      2400 A      1927 A   
   2.50 MeV   2.374E+03  1.164E+03    4714 A      2581 A      2097 A   
   2.75 MeV   2.583E+03  1.113E+03    5174 A      2749 A      2258 A   
   3.00 MeV   2.795E+03  1.066E+03    5622 A      2905 A      2410 A   
   3.25 MeV   3.011E+03  1.024E+03    6060 A      3049 A      2554 A   
   3.50 MeV   3.230E+03  9.858E+02    6486 A      3182 A      2691 A   
   3.75 MeV   3.451E+03  9.507E+02    6900 A      3305 A      2819 A   
   4.00 MeV   3.675E+03  9.184E+02    7304 A      3420 A      2941 A   
   4.50 MeV   4.128E+03  8.610E+02    8077 A      3623 A      3165 A   
   5.00 MeV   4.586E+03  8.114E+02    8808 A      3800 A      3365 A   
   5.50 MeV   5.044E+03  7.680E+02    9500 A      3953 A      3545 A   
   6.00 MeV   5.501E+03  7.296E+02    1.02 um     4088 A      3706 A   
   6.50 MeV   5.955E+03  6.955E+02    1.08 um     4206 A      3853 A   
   7.00 MeV   6.402E+03  6.648E+02    1.14 um     4311 A      3986 A   
   8.00 MeV   7.272E+03  6.120E+02    1.25 um     4489 A      4219 A   
   9.00 MeV   8.101E+03  5.680E+02    1.35 um     4634 A      4416 A   
  10.00 MeV   8.885E+03  5.307E+02    1.45 um     4754 A      4586 A   
  11.00 MeV   9.619E+03  4.986E+02    1.54 um     4856 A      4735 A   
  12.00 MeV   1.031E+04  4.706E+02    1.62 um     4943 A      4867 A   
  13.00 MeV   1.094E+04  4.459E+02    1.70 um     5019 A      4984 A   
  14.00 MeV   1.154E+04  4.241E+02    1.78 um     5086 A      5091 A   
  15.00 MeV   1.209E+04  4.045E+02    1.86 um     5146 A      5188 A   
  16.00 MeV   1.261E+04  3.869E+02    1.93 um     5200 A      5277 A   
  17.00 MeV   1.309E+04  3.709E+02    2.00 um     5249 A      5359 A   
  18.00 MeV   1.355E+04  3.563E+02    2.06 um     5293 A      5435 A   
  20.00 MeV   1.437E+04  3.308E+02    2.20 um     5373 A      5573 A   
  22.50 MeV   1.529E+04  3.040E+02    2.35 um     5459 A      5724 A   
  25.00 MeV   1.611E+04  2.817E+02    2.50 um     5531 A      5856 A   
  27.50 MeV   1.686E+04  2.628E+02    2.64 um     5594 A      5974 A   
  30.00 MeV   1.755E+04  2.465E+02    2.78 um     5649 A      6080 A   
  32.50 MeV   1.820E+04  2.323E+02    2.91 um     5698 A      6177 A   
  35.00 MeV   1.881E+04  2.198E+02    3.04 um     5742 A      6265 A   
  37.50 MeV   1.939E+04  2.087E+02    3.17 um     5782 A      6346 A   
  40.00 MeV   1.994E+04  1.988E+02    3.29 um     5818 A      6422 A   
  45.00 MeV   2.098E+04  1.818E+02    3.52 um     5887 A      6558 A   
  50.00 MeV   2.193E+04  1.677E+02    3.75 um     5946 A      6679 A   
  55.00 MeV   2.280E+04  1.558E+02    3.97 um     5998 A      6787 A   
  60.00 MeV   2.361E+04  1.457E+02    4.18 um     6044 A      6885 A   
  65.00 MeV   2.435E+04  1.369E+02    4.38 um     6085 A      6974 A   
  70.00 MeV   2.503E+04  1.292E+02    4.58 um     6123 A      7056 A   
  80.00 MeV   2.625E+04  1.163E+02    4.96 um     6200 A      7203 A   
  90.00 MeV   2.727E+04  1.059E+02    5.33 um     6268 A      7333 A   
 100.00 MeV   2.815E+04  9.737E+01    5.69 um     6328 A      7448 A   
 110.00 MeV   2.889E+04  9.021E+01    6.03 um     6382 A      7554 A   
 120.00 MeV   2.952E+04  8.411E+01    6.37 um     6431 A      7650 A   
 130.00 MeV   3.005E+04  7.884E+01    6.70 um     6478 A      7740 A   
 140.00 MeV   3.050E+04  7.424E+01    7.03 um     6521 A      7824 A   
 150.00 MeV   3.099E+04  7.019E+01    7.35 um     6562 A      7903 A   
 160.00 MeV   3.133E+04  6.659E+01    7.67 um     6600 A      7978 A   
 170.00 MeV   3.155E+04  6.337E+01    7.99 um     6637 A      8049 A   
 180.00 MeV   3.176E+04  6.047E+01    8.30 um     6673 A      8117 A   
 200.00 MeV   3.206E+04  5.545E+01    8.92 um     6769 A      8246 A   
 225.00 MeV   3.226E+04  5.031E+01    9.70 um     6900 A      8396 A   
 250.00 MeV   3.231E+04  4.610E+01   10.47 um     7026 A      8537 A   
 275.00 MeV   3.224E+04  4.258E+01   11.24 um     7148 A      8671 A   
 300.00 MeV   3.209E+04  3.960E+01   12.01 um     7267 A      8800 A   
 325.00 MeV   3.188E+04  3.703E+01   12.79 um     7384 A      8924 A   
 350.00 MeV   3.163E+04  3.480E+01   13.58 um     7500 A      9045 A   
 375.00 MeV   3.134E+04  3.284E+01   14.37 um     7615 A      9164 A   
 400.00 MeV   3.103E+04  3.110E+01   15.17 um     7730 A      9281 A   
 450.00 MeV   3.037E+04  2.815E+01   16.79 um     8124 A      9511 A   
 500.00 MeV   2.967E+04  2.575E+01   18.45 um     8514 A      9738 A   
 550.00 MeV   2.897E+04  2.374E+01   20.16 um     8903 A      9965 A   
 600.00 MeV   2.828E+04  2.205E+01   21.90 um     9292 A      1.02 um  
 650.00 MeV   2.760E+04  2.059E+01   23.68 um     9684 A      1.04 um  
 700.00 MeV   2.695E+04  1.933E+01   25.51 um     1.01 um     1.07 um  
 800.00 MeV   2.573E+04  1.723E+01   29.31 um     1.15 um     1.11 um  
 900.00 MeV   2.460E+04  1.557E+01   33.28 um     1.29 um     1.16 um  
   1.00 GeV   2.358E+04  1.422E+01   37.42 um     1.43 um     1.21 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  1.8685E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
