 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-71-25.txt

 Ion = Manganese    [25] , Mass = 71 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Manganese    [25] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.625E+02  1.412E+03     145 A       137 A       107 A   
  55.00 keV   1.704E+02  1.432E+03     157 A       147 A       114 A   
  60.00 keV   1.780E+02  1.450E+03     168 A       156 A       122 A   
  65.00 keV   1.852E+02  1.464E+03     180 A       166 A       129 A   
  70.00 keV   1.922E+02  1.477E+03     191 A       175 A       136 A   
  80.00 keV   2.055E+02  1.498E+03     214 A       193 A       150 A   
  90.00 keV   2.180E+02  1.513E+03     237 A       211 A       164 A   
 100.00 keV   2.298E+02  1.524E+03     259 A       229 A       178 A   
 110.00 keV   2.410E+02  1.532E+03     282 A       247 A       192 A   
 120.00 keV   2.517E+02  1.537E+03     305 A       264 A       205 A   
 130.00 keV   2.620E+02  1.541E+03     327 A       282 A       218 A   
 140.00 keV   2.718E+02  1.542E+03     350 A       299 A       232 A   
 150.00 keV   2.906E+02  1.543E+03     373 A       316 A       245 A   
 160.00 keV   3.084E+02  1.542E+03     396 A       333 A       258 A   
 170.00 keV   3.236E+02  1.540E+03     419 A       351 A       270 A   
 180.00 keV   3.369E+02  1.538E+03     442 A       368 A       283 A   
 200.00 keV   3.596E+02  1.531E+03     488 A       402 A       308 A   
 225.00 keV   3.834E+02  1.520E+03     546 A       444 A       339 A   
 250.00 keV   4.046E+02  1.506E+03     605 A       487 A       370 A   
 275.00 keV   4.244E+02  1.492E+03     665 A       529 A       400 A   
 300.00 keV   4.436E+02  1.476E+03     726 A       572 A       431 A   
 325.00 keV   4.624E+02  1.460E+03     787 A       615 A       461 A   
 350.00 keV   4.812E+02  1.444E+03     849 A       658 A       490 A   
 375.00 keV   5.000E+02  1.428E+03     912 A       701 A       520 A   
 400.00 keV   5.188E+02  1.411E+03     975 A       745 A       549 A   
 450.00 keV   5.567E+02  1.379E+03    1103 A       829 A       609 A   
 500.00 keV   5.948E+02  1.347E+03    1233 A       910 A       671 A   
 550.00 keV   6.331E+02  1.317E+03    1365 A       991 A       732 A   
 600.00 keV   6.714E+02  1.288E+03    1498 A      1070 A       794 A   
 650.00 keV   7.098E+02  1.259E+03    1632 A      1149 A       855 A   
 700.00 keV   7.482E+02  1.233E+03    1767 A      1227 A       917 A   
 800.00 keV   8.250E+02  1.182E+03    2041 A      1377 A      1039 A   
 900.00 keV   9.016E+02  1.136E+03    2317 A      1524 A      1159 A   
   1.00 MeV   9.783E+02  1.094E+03    2594 A      1666 A      1278 A   
   1.10 MeV   1.055E+03  1.056E+03    2872 A      1803 A      1394 A   
   1.20 MeV   1.132E+03  1.020E+03    3149 A      1936 A      1507 A   
   1.30 MeV   1.209E+03  9.872E+02    3426 A      2064 A      1619 A   
   1.40 MeV   1.287E+03  9.567E+02    3701 A      2187 A      1727 A   
   1.50 MeV   1.365E+03  9.283E+02    3975 A      2305 A      1833 A   
   1.60 MeV   1.444E+03  9.018E+02    4246 A      2418 A      1937 A   
   1.70 MeV   1.524E+03  8.771E+02    4515 A      2527 A      2037 A   
   1.80 MeV   1.604E+03  8.539E+02    4782 A      2631 A      2135 A   
   2.00 MeV   1.765E+03  8.116E+02    5306 A      2826 A      2322 A   
   2.25 MeV   1.971E+03  7.652E+02    5942 A      3047 A      2541 A   
   2.50 MeV   2.180E+03  7.247E+02    6558 A      3246 A      2744 A   
   2.75 MeV   2.393E+03  6.888E+02    7151 A      3426 A      2931 A   
   3.00 MeV   2.608E+03  6.569E+02    7722 A      3588 A      3104 A   
   3.25 MeV   2.826E+03  6.283E+02    8272 A      3734 A      3265 A   
   3.50 MeV   3.046E+03  6.025E+02    8801 A      3867 A      3413 A   
   3.75 MeV   3.268E+03  5.790E+02    9310 A      3987 A      3551 A   
   4.00 MeV   3.490E+03  5.575E+02    9801 A      4096 A      3678 A   
   4.50 MeV   3.937E+03  5.197E+02    1.07 um     4286 A      3908 A   
   5.00 MeV   4.384E+03  4.874E+02    1.16 um     4446 A      4109 A   
   5.50 MeV   4.827E+03  4.594E+02    1.24 um     4581 A      4285 A   
   6.00 MeV   5.264E+03  4.348E+02    1.32 um     4698 A      4440 A   
   6.50 MeV   5.694E+03  4.131E+02    1.39 um     4798 A      4579 A   
   7.00 MeV   6.115E+03  3.937E+02    1.46 um     4886 A      4704 A   
   8.00 MeV   6.922E+03  3.606E+02    1.58 um     5033 A      4918 A   
   9.00 MeV   7.678E+03  3.332E+02    1.70 um     5151 A      5098 A   
  10.00 MeV   8.379E+03  3.102E+02    1.81 um     5248 A      5250 A   
  11.00 MeV   9.025E+03  2.905E+02    1.91 um     5328 A      5382 A   
  12.00 MeV   9.617E+03  2.734E+02    2.00 um     5397 A      5498 A   
  13.00 MeV   1.016E+04  2.585E+02    2.10 um     5457 A      5602 A   
  14.00 MeV   1.065E+04  2.452E+02    2.18 um     5510 A      5695 A   
  15.00 MeV   1.110E+04  2.335E+02    2.27 um     5557 A      5780 A   
  16.00 MeV   1.151E+04  2.229E+02    2.35 um     5599 A      5858 A   
  17.00 MeV   1.188E+04  2.133E+02    2.43 um     5638 A      5930 A   
  18.00 MeV   1.222E+04  2.046E+02    2.51 um     5673 A      5996 A   
  20.00 MeV   1.283E+04  1.894E+02    2.66 um     5736 A      6118 A   
  22.50 MeV   1.346E+04  1.736E+02    2.84 um     5806 A      6250 A   
  25.00 MeV   1.400E+04  1.605E+02    3.01 um     5865 A      6368 A   
  27.50 MeV   1.447E+04  1.494E+02    3.18 um     5917 A      6473 A   
  30.00 MeV   1.488E+04  1.398E+02    3.34 um     5964 A      6569 A   
  32.50 MeV   1.525E+04  1.316E+02    3.50 um     6006 A      6657 A   
  35.00 MeV   1.559E+04  1.243E+02    3.66 um     6045 A      6739 A   
  37.50 MeV   1.591E+04  1.179E+02    3.82 um     6080 A      6815 A   
  40.00 MeV   1.620E+04  1.121E+02    3.97 um     6113 A      6886 A   
  45.00 MeV   1.673E+04  1.023E+02    4.26 um     6179 A      7017 A   
  50.00 MeV   1.720E+04  9.419E+01    4.55 um     6237 A      7135 A   
  55.00 MeV   1.762E+04  8.738E+01    4.83 um     6290 A      7242 A   
  60.00 MeV   1.800E+04  8.156E+01    5.11 um     6338 A      7342 A   
  65.00 MeV   1.833E+04  7.653E+01    5.38 um     6383 A      7434 A   
  70.00 MeV   1.863E+04  7.213E+01    5.65 um     6425 A      7521 A   
  80.00 MeV   1.913E+04  6.480E+01    6.17 um     6522 A      7680 A   
  90.00 MeV   1.953E+04  5.892E+01    6.68 um     6609 A      7825 A   
 100.00 MeV   1.984E+04  5.409E+01    7.19 um     6691 A      7958 A   
 110.00 MeV   2.008E+04  5.005E+01    7.68 um     6767 A      8083 A   
 120.00 MeV   2.027E+04  4.661E+01    8.17 um     6839 A      8200 A   
 130.00 MeV   2.040E+04  4.365E+01    8.66 um     6908 A      8311 A   
 140.00 MeV   2.050E+04  4.106E+01    9.15 um     6974 A      8417 A   
 150.00 MeV   2.063E+04  3.879E+01    9.63 um     7038 A      8519 A   
 160.00 MeV   2.069E+04  3.677E+01   10.11 um     7100 A      8617 A   
 170.00 MeV   2.067E+04  3.497E+01   10.59 um     7161 A      8712 A   
 180.00 MeV   2.066E+04  3.335E+01   11.07 um     7221 A      8805 A   
 200.00 MeV   2.059E+04  3.054E+01   12.04 um     7400 A      8984 A   
 225.00 MeV   2.043E+04  2.768E+01   13.25 um     7656 A      9199 A   
 250.00 MeV   2.021E+04  2.534E+01   14.48 um     7907 A      9408 A   
 275.00 MeV   1.996E+04  2.338E+01   15.72 um     8154 A      9611 A   
 300.00 MeV   1.969E+04  2.172E+01   16.98 um     8398 A      9811 A   
 325.00 MeV   1.940E+04  2.030E+01   18.25 um     8641 A      1.00 um  
 350.00 MeV   1.910E+04  1.906E+01   19.55 um     8884 A      1.02 um  
 375.00 MeV   1.881E+04  1.798E+01   20.86 um     9126 A      1.04 um  
 400.00 MeV   1.851E+04  1.702E+01   22.20 um     9369 A      1.06 um  
 450.00 MeV   1.793E+04  1.539E+01   24.94 um     1.02 um     1.10 um  
 500.00 MeV   1.736E+04  1.406E+01   27.77 um     1.11 um     1.14 um  
 550.00 MeV   1.683E+04  1.296E+01   30.69 um     1.19 um     1.18 um  
 600.00 MeV   1.632E+04  1.202E+01   33.70 um     1.27 um     1.22 um  
 650.00 MeV   1.584E+04  1.122E+01   36.81 um     1.36 um     1.26 um  
 700.00 MeV   1.539E+04  1.053E+01   40.00 um     1.44 um     1.31 um  
 800.00 MeV   1.457E+04  9.379E+00   46.68 um     1.73 um     1.40 um  
 900.00 MeV   1.384E+04  8.468E+00   53.71 um     2.01 um     1.49 um  
   1.00 GeV   1.319E+04  7.727E+00   61.11 um     2.28 um     1.59 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.4963E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
