 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-68-29.txt

 Ion = Copper       [29] , Mass = 68 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 68 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   5.987E+03  3.143E+02    1.95 um     3583 A      3857 A   
   9.00 MeV   6.605E+03  2.892E+02    2.09 um     3667 A      4008 A   
  10.00 MeV   7.189E+03  2.681E+02    2.22 um     3736 A      4136 A   
  11.00 MeV   7.738E+03  2.503E+02    2.35 um     3794 A      4246 A   
  12.00 MeV   8.254E+03  2.349E+02    2.46 um     3843 A      4343 A   
  13.00 MeV   8.738E+03  2.214E+02    2.58 um     3885 A      4429 A   
  14.00 MeV   9.191E+03  2.096E+02    2.68 um     3922 A      4505 A   
  15.00 MeV   9.616E+03  1.991E+02    2.78 um     3955 A      4574 A   
  16.00 MeV   1.001E+04  1.897E+02    2.88 um     3984 A      4637 A   
  17.00 MeV   1.039E+04  1.813E+02    2.97 um     4011 A      4694 A   
  18.00 MeV   1.074E+04  1.736E+02    3.07 um     4035 A      4747 A   
  20.00 MeV   1.139E+04  1.602E+02    3.24 um     4080 A      4841 A   
  22.50 MeV   1.209E+04  1.464E+02    3.45 um     4130 A      4942 A   
  25.00 MeV   1.271E+04  1.350E+02    3.64 um     4173 A      5029 A   
  27.50 MeV   1.325E+04  1.253E+02    3.83 um     4210 A      5106 A   
  30.00 MeV   1.373E+04  1.171E+02    4.01 um     4243 A      5175 A   
  32.50 MeV   1.416E+04  1.100E+02    4.19 um     4272 A      5236 A   
  35.00 MeV   1.454E+04  1.037E+02    4.36 um     4299 A      5293 A   
  37.50 MeV   1.488E+04  9.821E+01    4.53 um     4324 A      5345 A   
  40.00 MeV   1.518E+04  9.330E+01    4.69 um     4347 A      5393 A   
  45.00 MeV   1.570E+04  8.492E+01    5.01 um     4399 A      5480 A   
  50.00 MeV   1.612E+04  7.804E+01    5.32 um     4447 A      5558 A   
  55.00 MeV   1.646E+04  7.226E+01    5.63 um     4491 A      5628 A   
  60.00 MeV   1.673E+04  6.735E+01    5.92 um     4531 A      5692 A   
  65.00 MeV   1.695E+04  6.310E+01    6.22 um     4569 A      5752 A   
  70.00 MeV   1.713E+04  5.940E+01    6.51 um     4605 A      5808 A   
  80.00 MeV   1.738E+04  5.325E+01    7.09 um     4708 A      5910 A   
  90.00 MeV   1.751E+04  4.833E+01    7.66 um     4805 A      6003 A   
 100.00 MeV   1.757E+04  4.430E+01    8.22 um     4897 A      6090 A   
 110.00 MeV   1.757E+04  4.093E+01    8.79 um     4986 A      6171 A   
 120.00 MeV   1.753E+04  3.807E+01    9.36 um     5073 A      6249 A   
 130.00 MeV   1.745E+04  3.561E+01    9.93 um     5158 A      6323 A   
 140.00 MeV   1.744E+04  3.347E+01   10.50 um     5242 A      6395 A   
 150.00 MeV   1.750E+04  3.159E+01   11.07 um     5323 A      6464 A   
 160.00 MeV   1.746E+04  2.992E+01   11.64 um     5403 A      6531 A   
 170.00 MeV   1.740E+04  2.843E+01   12.21 um     5481 A      6597 A   
 180.00 MeV   1.733E+04  2.709E+01   12.78 um     5559 A      6661 A   
 200.00 MeV   1.716E+04  2.478E+01   13.94 um     5828 A      6786 A   
 225.00 MeV   1.690E+04  2.243E+01   15.40 um     6224 A      6938 A   
 250.00 MeV   1.662E+04  2.050E+01   16.89 um     6607 A      7087 A   
 275.00 MeV   1.633E+04  1.890E+01   18.41 um     6980 A      7234 A   
 300.00 MeV   1.603E+04  1.755E+01   19.95 um     7347 A      7380 A   
 325.00 MeV   1.574E+04  1.639E+01   21.52 um     7708 A      7525 A   
 350.00 MeV   1.545E+04  1.538E+01   23.12 um     8066 A      7671 A   
 375.00 MeV   1.518E+04  1.449E+01   24.75 um     8421 A      7818 A   
 400.00 MeV   1.491E+04  1.371E+01   26.41 um     8773 A      7966 A   
 450.00 MeV   1.440E+04  1.238E+01   29.82 um     1.01 um     8265 A   
 500.00 MeV   1.393E+04  1.130E+01   33.35 um     1.13 um     8571 A   
 550.00 MeV   1.349E+04  1.041E+01   36.99 um     1.25 um     8884 A   
 600.00 MeV   1.308E+04  9.649E+00   40.75 um     1.36 um     9205 A   
 650.00 MeV   1.270E+04  9.000E+00   44.63 um     1.47 um     9534 A   
 700.00 MeV   1.235E+04  8.437E+00   48.62 um     1.58 um     9872 A   
 800.00 MeV   1.170E+04  7.509E+00   56.93 um     1.98 um     1.06 um  
 900.00 MeV   1.113E+04  6.773E+00   65.69 um     2.34 um     1.13 um  
   1.00 GeV   1.061E+04  6.176E+00   74.88 um     2.69 um     1.21 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.9586E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
