 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-71-33.txt

 Ion = Arsenic      [33] , Mass = 71 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.741E+02  2.017E+03     167 A       102 A        73 A   
  55.00 keV   2.874E+02  2.038E+03     180 A       109 A        78 A   
  60.00 keV   3.002E+02  2.056E+03     193 A       116 A        83 A   
  65.00 keV   3.125E+02  2.070E+03     206 A       123 A        88 A   
  70.00 keV   3.243E+02  2.082E+03     219 A       129 A        93 A   
  80.00 keV   3.467E+02  2.099E+03     245 A       142 A       102 A   
  90.00 keV   3.677E+02  2.109E+03     270 A       155 A       111 A   
 100.00 keV   3.876E+02  2.115E+03     296 A       168 A       120 A   
 110.00 keV   4.065E+02  2.116E+03     321 A       181 A       129 A   
 120.00 keV   4.246E+02  2.115E+03     347 A       194 A       137 A   
 130.00 keV   4.419E+02  2.111E+03     372 A       206 A       146 A   
 140.00 keV   4.586E+02  2.106E+03     398 A       219 A       154 A   
 150.00 keV   4.826E+02  2.099E+03     424 A       231 A       163 A   
 160.00 keV   5.045E+02  2.091E+03     449 A       243 A       171 A   
 170.00 keV   5.237E+02  2.082E+03     475 A       255 A       180 A   
 180.00 keV   5.412E+02  2.072E+03     500 A       267 A       188 A   
 200.00 keV   5.735E+02  2.051E+03     552 A       291 A       205 A   
 225.00 keV   6.116E+02  2.023E+03     617 A       320 A       225 A   
 250.00 keV   6.491E+02  1.993E+03     682 A       349 A       245 A   
 275.00 keV   6.869E+02  1.963E+03     748 A       377 A       265 A   
 300.00 keV   7.249E+02  1.933E+03     814 A       405 A       285 A   
 325.00 keV   7.633E+02  1.903E+03     881 A       433 A       305 A   
 350.00 keV   8.018E+02  1.873E+03     947 A       460 A       325 A   
 375.00 keV   8.402E+02  1.844E+03    1014 A       487 A       345 A   
 400.00 keV   8.784E+02  1.816E+03    1081 A       514 A       364 A   
 450.00 keV   9.535E+02  1.762E+03    1216 A       565 A       403 A   
 500.00 keV   1.026E+03  1.711E+03    1351 A       616 A       442 A   
 550.00 keV   1.096E+03  1.663E+03    1486 A       665 A       480 A   
 600.00 keV   1.163E+03  1.617E+03    1621 A       712 A       518 A   
 650.00 keV   1.226E+03  1.575E+03    1757 A       758 A       556 A   
 700.00 keV   1.287E+03  1.534E+03    1892 A       803 A       593 A   
 800.00 keV   1.400E+03  1.460E+03    2163 A       890 A       666 A   
 900.00 keV   1.504E+03  1.394E+03    2434 A       972 A       737 A   
   1.00 MeV   1.601E+03  1.335E+03    2704 A      1051 A       806 A   
   1.10 MeV   1.692E+03  1.281E+03    2974 A      1127 A       874 A   
   1.20 MeV   1.777E+03  1.232E+03    3242 A      1199 A       941 A   
   1.30 MeV   1.858E+03  1.187E+03    3510 A      1269 A      1006 A   
   1.40 MeV   1.936E+03  1.146E+03    3777 A      1336 A      1069 A   
   1.50 MeV   2.010E+03  1.109E+03    4042 A      1400 A      1131 A   
   1.60 MeV   2.082E+03  1.074E+03    4306 A      1462 A      1192 A   
   1.70 MeV   2.152E+03  1.041E+03    4569 A      1521 A      1251 A   
   1.80 MeV   2.220E+03  1.011E+03    4829 A      1578 A      1309 A   
   2.00 MeV   2.353E+03  9.562E+02    5346 A      1687 A      1422 A   
   2.25 MeV   2.516E+03  8.968E+02    5981 A      1813 A      1556 A   
   2.50 MeV   2.678E+03  8.455E+02    6602 A      1929 A      1684 A   
   2.75 MeV   2.843E+03  8.006E+02    7209 A      2034 A      1804 A   
   3.00 MeV   3.012E+03  7.608E+02    7801 A      2131 A      1918 A   
   3.25 MeV   3.185E+03  7.255E+02    8375 A      2220 A      2026 A   
   3.50 MeV   3.362E+03  6.937E+02    8933 A      2302 A      2127 A   
   3.75 MeV   3.544E+03  6.650E+02    9474 A      2376 A      2223 A   
   4.00 MeV   3.730E+03  6.389E+02    9998 A      2445 A      2314 A   
   4.50 MeV   4.109E+03  5.932E+02    1.10 um     2567 A      2479 A   
   5.00 MeV   4.495E+03  5.544E+02    1.19 um     2671 A      2627 A   
   5.50 MeV   4.882E+03  5.209E+02    1.28 um     2759 A      2758 A   
   6.00 MeV   5.266E+03  4.918E+02    1.36 um     2836 A      2876 A   
   6.50 MeV   5.644E+03  4.662E+02    1.44 um     2903 A      2982 A   
   7.00 MeV   6.015E+03  4.434E+02    1.52 um     2961 A      3078 A   
   8.00 MeV   6.726E+03  4.046E+02    1.66 um     3062 A      3244 A   
   9.00 MeV   7.392E+03  3.728E+02    1.78 um     3143 A      3385 A   
  10.00 MeV   8.010E+03  3.461E+02    1.90 um     3210 A      3505 A   
  11.00 MeV   8.583E+03  3.234E+02    2.01 um     3266 A      3609 A   
  12.00 MeV   9.112E+03  3.038E+02    2.12 um     3315 A      3701 A   
  13.00 MeV   9.600E+03  2.867E+02    2.22 um     3357 A      3783 A   
  14.00 MeV   1.005E+04  2.716E+02    2.31 um     3394 A      3857 A   
  15.00 MeV   1.047E+04  2.582E+02    2.41 um     3427 A      3924 A   
  16.00 MeV   1.086E+04  2.462E+02    2.50 um     3457 A      3986 A   
  17.00 MeV   1.123E+04  2.353E+02    2.58 um     3484 A      4042 A   
  18.00 MeV   1.157E+04  2.255E+02    2.67 um     3509 A      4095 A   
  20.00 MeV   1.219E+04  2.083E+02    2.83 um     3557 A      4189 A   
  22.50 MeV   1.287E+04  1.905E+02    3.02 um     3610 A      4292 A   
  25.00 MeV   1.346E+04  1.758E+02    3.21 um     3655 A      4381 A   
  27.50 MeV   1.399E+04  1.634E+02    3.38 um     3695 A      4461 A   
  30.00 MeV   1.446E+04  1.528E+02    3.55 um     3731 A      4532 A   
  32.50 MeV   1.489E+04  1.435E+02    3.72 um     3763 A      4597 A   
  35.00 MeV   1.528E+04  1.355E+02    3.88 um     3793 A      4657 A   
  37.50 MeV   1.564E+04  1.283E+02    4.04 um     3820 A      4712 A   
  40.00 MeV   1.597E+04  1.220E+02    4.20 um     3845 A      4763 A   
  45.00 MeV   1.654E+04  1.111E+02    4.50 um     3902 A      4856 A   
  50.00 MeV   1.704E+04  1.022E+02    4.79 um     3953 A      4939 A   
  55.00 MeV   1.747E+04  9.467E+01    5.08 um     4000 A      5015 A   
  60.00 MeV   1.784E+04  8.827E+01    5.36 um     4042 A      5083 A   
  65.00 MeV   1.815E+04  8.275E+01    5.64 um     4082 A      5147 A   
  70.00 MeV   1.843E+04  7.793E+01    5.91 um     4120 A      5207 A   
  80.00 MeV   1.887E+04  6.991E+01    6.44 um     4223 A      5315 A   
  90.00 MeV   1.919E+04  6.349E+01    6.96 um     4318 A      5414 A   
 100.00 MeV   1.942E+04  5.822E+01    7.48 um     4407 A      5504 A   
 110.00 MeV   1.957E+04  5.382E+01    7.99 um     4491 A      5588 A   
 120.00 MeV   1.967E+04  5.008E+01    8.49 um     4571 A      5667 A   
 130.00 MeV   1.972E+04  4.686E+01    9.00 um     4649 A      5743 A   
 140.00 MeV   1.973E+04  4.406E+01    9.50 um     4725 A      5815 A   
 150.00 MeV   1.991E+04  4.160E+01   10.01 um     4798 A      5884 A   
 160.00 MeV   2.003E+04  3.941E+01   10.50 um     4869 A      5951 A   
 170.00 MeV   2.006E+04  3.746E+01   11.00 um     4938 A      6015 A   
 180.00 MeV   2.009E+04  3.571E+01   11.50 um     5005 A      6077 A   
 200.00 MeV   2.007E+04  3.268E+01   12.49 um     5231 A      6197 A   
 225.00 MeV   1.998E+04  2.958E+01   13.74 um     5557 A      6340 A   
 250.00 MeV   1.982E+04  2.706E+01   14.99 um     5867 A      6478 A   
 275.00 MeV   1.962E+04  2.495E+01   16.25 um     6166 A      6611 A   
 300.00 MeV   1.940E+04  2.317E+01   17.53 um     6457 A      6742 A   
 325.00 MeV   1.916E+04  2.164E+01   18.83 um     6741 A      6870 A   
 350.00 MeV   1.891E+04  2.031E+01   20.14 um     7020 A      6997 A   
 375.00 MeV   1.866E+04  1.915E+01   21.47 um     7296 A      7124 A   
 400.00 MeV   1.840E+04  1.812E+01   22.81 um     7568 A      7249 A   
 450.00 MeV   1.790E+04  1.637E+01   25.57 um     8558 A      7500 A   
 500.00 MeV   1.742E+04  1.495E+01   28.39 um     9493 A      7752 A   
 550.00 MeV   1.695E+04  1.377E+01   31.30 um     1.04 um     8005 A   
 600.00 MeV   1.651E+04  1.277E+01   34.28 um     1.13 um     8262 A   
 650.00 MeV   1.609E+04  1.191E+01   37.35 um     1.21 um     8523 A   
 700.00 MeV   1.568E+04  1.117E+01   40.49 um     1.29 um     8788 A   
 800.00 MeV   1.493E+04  9.945E+00   47.03 um     1.60 um     9332 A   
 900.00 MeV   1.424E+04  8.974E+00   53.88 um     1.87 um     9896 A   
   1.00 GeV   1.361E+04  8.184E+00   61.06 um     2.14 um     1.05 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.7123E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
