 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-68-25.txt

 Ion = Manganese    [25] , Mass = 68 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Manganese    [25] , Mass = 68 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.380E+02  1.586E+03     202 A       122 A        87 A   
  55.00 keV   2.496E+02  1.595E+03     219 A       131 A        94 A   
  60.00 keV   2.607E+02  1.603E+03     235 A       140 A       100 A   
  65.00 keV   2.713E+02  1.608E+03     252 A       148 A       106 A   
  70.00 keV   2.816E+02  1.611E+03     269 A       157 A       112 A   
  80.00 keV   3.010E+02  1.613E+03     302 A       174 A       123 A   
  90.00 keV   3.193E+02  1.611E+03     335 A       190 A       135 A   
 100.00 keV   3.365E+02  1.605E+03     368 A       207 A       146 A   
 110.00 keV   3.530E+02  1.598E+03     402 A       223 A       157 A   
 120.00 keV   3.687E+02  1.589E+03     435 A       240 A       169 A   
 130.00 keV   3.837E+02  1.579E+03     469 A       256 A       180 A   
 140.00 keV   4.024E+02  1.568E+03     503 A       272 A       191 A   
 150.00 keV   4.248E+02  1.556E+03     537 A       288 A       202 A   
 160.00 keV   4.445E+02  1.544E+03     570 A       303 A       213 A   
 170.00 keV   4.625E+02  1.532E+03     604 A       319 A       224 A   
 180.00 keV   4.792E+02  1.519E+03     638 A       334 A       234 A   
 200.00 keV   5.100E+02  1.494E+03     707 A       364 A       256 A   
 225.00 keV   5.452E+02  1.462E+03     794 A       402 A       283 A   
 250.00 keV   5.779E+02  1.431E+03     881 A       439 A       309 A   
 275.00 keV   6.089E+02  1.400E+03     969 A       475 A       336 A   
 300.00 keV   6.387E+02  1.371E+03    1058 A       511 A       362 A   
 325.00 keV   6.676E+02  1.342E+03    1147 A       547 A       388 A   
 350.00 keV   6.958E+02  1.315E+03    1238 A       582 A       414 A   
 375.00 keV   7.234E+02  1.289E+03    1328 A       617 A       440 A   
 400.00 keV   7.506E+02  1.264E+03    1420 A       651 A       466 A   
 450.00 keV   8.039E+02  1.217E+03    1604 A       718 A       518 A   
 500.00 keV   8.559E+02  1.173E+03    1789 A       784 A       570 A   
 550.00 keV   9.068E+02  1.133E+03    1975 A       847 A       621 A   
 600.00 keV   9.567E+02  1.096E+03    2161 A       908 A       672 A   
 650.00 keV   1.006E+03  1.062E+03    2348 A       968 A       723 A   
 700.00 keV   1.054E+03  1.030E+03    2535 A      1026 A       773 A   
 800.00 keV   1.149E+03  9.727E+02    2907 A      1137 A       871 A   
 900.00 keV   1.242E+03  9.224E+02    3278 A      1241 A       967 A   
   1.00 MeV   1.332E+03  8.777E+02    3644 A      1339 A      1060 A   
   1.10 MeV   1.421E+03  8.379E+02    4007 A      1431 A      1150 A   
   1.20 MeV   1.507E+03  8.022E+02    4365 A      1518 A      1237 A   
   1.30 MeV   1.592E+03  7.698E+02    4718 A      1599 A      1321 A   
   1.40 MeV   1.675E+03  7.404E+02    5066 A      1677 A      1402 A   
   1.50 MeV   1.756E+03  7.135E+02    5409 A      1749 A      1480 A   
   1.60 MeV   1.835E+03  6.888E+02    5746 A      1818 A      1556 A   
   1.70 MeV   1.913E+03  6.660E+02    6079 A      1884 A      1628 A   
   1.80 MeV   1.990E+03  6.450E+02    6406 A      1946 A      1699 A   
   2.00 MeV   2.139E+03  6.072E+02    7045 A      2061 A      1832 A   
   2.25 MeV   2.321E+03  5.666E+02    7818 A      2190 A      1986 A   
   2.50 MeV   2.500E+03  5.318E+02    8560 A      2304 A      2128 A   
   2.75 MeV   2.679E+03  5.016E+02    9274 A      2406 A      2259 A   
   3.00 MeV   2.858E+03  4.751E+02    9961 A      2497 A      2379 A   
   3.25 MeV   3.039E+03  4.517E+02    1.06 um     2579 A      2490 A   
   3.50 MeV   3.222E+03  4.307E+02    1.13 um     2653 A      2593 A   
   3.75 MeV   3.405E+03  4.119E+02    1.19 um     2719 A      2689 A   
   4.00 MeV   3.590E+03  3.948E+02    1.25 um     2779 A      2778 A   
   4.50 MeV   3.960E+03  3.652E+02    1.36 um     2885 A      2937 A   
   5.00 MeV   4.327E+03  3.401E+02    1.46 um     2974 A      3076 A   
   5.50 MeV   4.688E+03  3.187E+02    1.56 um     3048 A      3198 A   
   6.00 MeV   5.041E+03  3.001E+02    1.65 um     3112 A      3306 A   
   6.50 MeV   5.384E+03  2.838E+02    1.73 um     3167 A      3402 A   
   7.00 MeV   5.715E+03  2.694E+02    1.82 um     3216 A      3489 A   
   8.00 MeV   6.342E+03  2.450E+02    1.97 um     3299 A      3638 A   
   9.00 MeV   6.918E+03  2.251E+02    2.11 um     3366 A      3763 A   
  10.00 MeV   7.446E+03  2.085E+02    2.24 um     3422 A      3870 A   
  11.00 MeV   7.928E+03  1.944E+02    2.36 um     3469 A      3962 A   
  12.00 MeV   8.369E+03  1.822E+02    2.48 um     3509 A      4044 A   
  13.00 MeV   8.773E+03  1.717E+02    2.59 um     3544 A      4116 A   
  14.00 MeV   9.143E+03  1.624E+02    2.70 um     3575 A      4182 A   
  15.00 MeV   9.482E+03  1.542E+02    2.80 um     3603 A      4241 A   
  16.00 MeV   9.795E+03  1.468E+02    2.90 um     3629 A      4296 A   
  17.00 MeV   1.008E+04  1.402E+02    3.00 um     3652 A      4346 A   
  18.00 MeV   1.035E+04  1.342E+02    3.09 um     3673 A      4393 A   
  20.00 MeV   1.083E+04  1.237E+02    3.28 um     3715 A      4477 A   
  22.50 MeV   1.134E+04  1.129E+02    3.50 um     3763 A      4570 A   
  25.00 MeV   1.178E+04  1.040E+02    3.71 um     3806 A      4650 A   
  27.50 MeV   1.216E+04  9.653E+01    3.91 um     3843 A      4723 A   
  30.00 MeV   1.248E+04  9.013E+01    4.11 um     3877 A      4788 A   
  32.50 MeV   1.277E+04  8.459E+01    4.31 um     3908 A      4848 A   
  35.00 MeV   1.302E+04  7.974E+01    4.50 um     3937 A      4903 A   
  37.50 MeV   1.324E+04  7.547E+01    4.69 um     3964 A      4955 A   
  40.00 MeV   1.343E+04  7.166E+01    4.87 um     3989 A      5003 A   
  45.00 MeV   1.376E+04  6.518E+01    5.24 um     4052 A      5092 A   
  50.00 MeV   1.401E+04  5.986E+01    5.59 um     4110 A      5172 A   
  55.00 MeV   1.421E+04  5.540E+01    5.94 um     4164 A      5246 A   
  60.00 MeV   1.437E+04  5.160E+01    6.29 um     4214 A      5314 A   
  65.00 MeV   1.448E+04  4.833E+01    6.64 um     4263 A      5379 A   
  70.00 MeV   1.457E+04  4.548E+01    6.98 um     4310 A      5440 A   
  80.00 MeV   1.468E+04  4.074E+01    7.66 um     4450 A      5553 A   
  90.00 MeV   1.471E+04  3.695E+01    8.33 um     4584 A      5659 A   
 100.00 MeV   1.468E+04  3.385E+01    9.01 um     4712 A      5758 A   
 110.00 MeV   1.462E+04  3.126E+01    9.69 um     4837 A      5853 A   
 120.00 MeV   1.454E+04  2.907E+01   10.37 um     4958 A      5944 A   
 130.00 MeV   1.443E+04  2.718E+01   11.06 um     5078 A      6032 A   
 140.00 MeV   1.438E+04  2.554E+01   11.76 um     5196 A      6119 A   
 150.00 MeV   1.439E+04  2.410E+01   12.45 um     5311 A      6202 A   
 160.00 MeV   1.433E+04  2.282E+01   13.14 um     5423 A      6284 A   
 170.00 MeV   1.425E+04  2.168E+01   13.84 um     5534 A      6365 A   
 180.00 MeV   1.417E+04  2.065E+01   14.54 um     5644 A      6444 A   
 200.00 MeV   1.398E+04  1.888E+01   15.96 um     6029 A      6600 A   
 225.00 MeV   1.372E+04  1.708E+01   17.76 um     6591 A      6792 A   
 250.00 MeV   1.345E+04  1.561E+01   19.60 um     7127 A      6981 A   
 275.00 MeV   1.318E+04  1.439E+01   21.47 um     7646 A      7170 A   
 300.00 MeV   1.290E+04  1.335E+01   23.39 um     8150 A      7359 A   
 325.00 MeV   1.264E+04  1.246E+01   25.34 um     8645 A      7548 A   
 350.00 MeV   1.238E+04  1.169E+01   27.34 um     9132 A      7739 A   
 375.00 MeV   1.214E+04  1.102E+01   29.37 um     9612 A      7932 A   
 400.00 MeV   1.190E+04  1.042E+01   31.45 um     1.01 um     8126 A   
 450.00 MeV   1.145E+04  9.408E+00   35.73 um     1.18 um     8522 A   
 500.00 MeV   1.104E+04  8.585E+00   40.17 um     1.35 um     8929 A   
 550.00 MeV   1.066E+04  7.902E+00   44.78 um     1.50 um     9346 A   
 600.00 MeV   1.031E+04  7.325E+00   49.54 um     1.65 um     9774 A   
 650.00 MeV   9.983E+03  6.831E+00   54.47 um     1.80 um     1.02 um  
 700.00 MeV   9.680E+03  6.402E+00   59.55 um     1.94 um     1.07 um  
 800.00 MeV   9.130E+03  5.696E+00   70.18 um     2.47 um     1.16 um  
 900.00 MeV   8.643E+03  5.136E+00   81.43 um     2.94 um     1.26 um  
   1.00 GeV   8.208E+03  4.682E+00   93.30 um     3.40 um     1.36 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.2241E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
