 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-64-25.txt

 Ion = Manganese    [25] , Mass = 64 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Manganese    [25] , Mass = 64 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.636E+03  2.323E+02    1.91 um     3225 A      3562 A   
   9.00 MeV   7.221E+03  2.133E+02    2.05 um     3288 A      3679 A   
  10.00 MeV   7.752E+03  1.975E+02    2.17 um     3340 A      3779 A   
  11.00 MeV   8.236E+03  1.841E+02    2.29 um     3383 A      3866 A   
  12.00 MeV   8.675E+03  1.726E+02    2.41 um     3421 A      3943 A   
  13.00 MeV   9.076E+03  1.626E+02    2.51 um     3454 A      4011 A   
  14.00 MeV   9.441E+03  1.538E+02    2.62 um     3484 A      4073 A   
  15.00 MeV   9.777E+03  1.460E+02    2.72 um     3510 A      4129 A   
  16.00 MeV   1.008E+04  1.390E+02    2.82 um     3534 A      4181 A   
  17.00 MeV   1.037E+04  1.327E+02    2.91 um     3556 A      4229 A   
  18.00 MeV   1.063E+04  1.270E+02    3.00 um     3576 A      4273 A   
  20.00 MeV   1.110E+04  1.171E+02    3.18 um     3616 A      4353 A   
  22.50 MeV   1.160E+04  1.069E+02    3.40 um     3663 A      4441 A   
  25.00 MeV   1.202E+04  9.844E+01    3.61 um     3703 A      4519 A   
  27.50 MeV   1.239E+04  9.134E+01    3.81 um     3740 A      4588 A   
  30.00 MeV   1.270E+04  8.527E+01    4.00 um     3772 A      4651 A   
  32.50 MeV   1.297E+04  8.002E+01    4.19 um     3803 A      4709 A   
  35.00 MeV   1.321E+04  7.544E+01    4.38 um     3831 A      4762 A   
  37.50 MeV   1.342E+04  7.139E+01    4.57 um     3857 A      4812 A   
  40.00 MeV   1.360E+04  6.778E+01    4.75 um     3882 A      4859 A   
  45.00 MeV   1.391E+04  6.165E+01    5.11 um     3944 A      4945 A   
  50.00 MeV   1.414E+04  5.661E+01    5.46 um     4001 A      5024 A   
  55.00 MeV   1.432E+04  5.238E+01    5.81 um     4055 A      5096 A   
  60.00 MeV   1.446E+04  4.879E+01    6.16 um     4106 A      5163 A   
  65.00 MeV   1.456E+04  4.569E+01    6.50 um     4155 A      5227 A   
  70.00 MeV   1.463E+04  4.299E+01    6.84 um     4201 A      5287 A   
  80.00 MeV   1.470E+04  3.851E+01    7.52 um     4344 A      5400 A   
  90.00 MeV   1.470E+04  3.493E+01    8.20 um     4479 A      5505 A   
 100.00 MeV   1.465E+04  3.199E+01    8.87 um     4610 A      5604 A   
 110.00 MeV   1.457E+04  2.955E+01    9.56 um     4738 A      5699 A   
 120.00 MeV   1.445E+04  2.747E+01   10.24 um     4862 A      5791 A   
 130.00 MeV   1.437E+04  2.568E+01   10.93 um     4985 A      5880 A   
 140.00 MeV   1.439E+04  2.413E+01   11.63 um     5105 A      5967 A   
 150.00 MeV   1.434E+04  2.277E+01   12.32 um     5222 A      6051 A   
 160.00 MeV   1.425E+04  2.156E+01   13.02 um     5337 A      6135 A   
 170.00 MeV   1.416E+04  2.048E+01   13.72 um     5450 A      6216 A   
 180.00 MeV   1.406E+04  1.951E+01   14.43 um     5563 A      6297 A   
 200.00 MeV   1.385E+04  1.784E+01   15.86 um     5959 A      6456 A   
 225.00 MeV   1.357E+04  1.613E+01   17.68 um     6537 A      6652 A   
 250.00 MeV   1.328E+04  1.475E+01   19.54 um     7090 A      6847 A   
 275.00 MeV   1.299E+04  1.359E+01   21.44 um     7624 A      7041 A   
 300.00 MeV   1.271E+04  1.261E+01   23.38 um     8144 A      7236 A   
 325.00 MeV   1.243E+04  1.177E+01   25.37 um     8655 A      7433 A   
 350.00 MeV   1.217E+04  1.104E+01   27.40 um     9157 A      7631 A   
 375.00 MeV   1.191E+04  1.040E+01   29.47 um     9654 A      7831 A   
 400.00 MeV   1.167E+04  9.838E+00   31.59 um     1.01 um     8034 A   
 450.00 MeV   1.121E+04  8.884E+00   35.95 um     1.19 um     8448 A   
 500.00 MeV   1.080E+04  8.107E+00   40.49 um     1.36 um     8873 A   
 550.00 MeV   1.042E+04  7.462E+00   45.20 um     1.52 um     9310 A   
 600.00 MeV   1.006E+04  6.916E+00   50.08 um     1.68 um     9760 A   
 650.00 MeV   9.735E+03  6.449E+00   55.13 um     1.83 um     1.02 um  
 700.00 MeV   9.430E+03  6.045E+00   60.35 um     1.98 um     1.07 um  
 800.00 MeV   8.880E+03  5.377E+00   71.27 um     2.52 um     1.17 um  
 900.00 MeV   8.393E+03  4.849E+00   82.85 um     3.02 um     1.27 um  
   1.00 GeV   7.957E+03  4.420E+00   95.08 um     3.49 um     1.38 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.3044E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
