 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-75-26.txt

 Ion = Iron         [26] , Mass = 75 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.430E+02  1.724E+03     196 A       114 A        82 A   
  55.00 keV   2.549E+02  1.737E+03     212 A       122 A        88 A   
  60.00 keV   2.662E+02  1.746E+03     227 A       130 A        93 A   
  65.00 keV   2.771E+02  1.754E+03     243 A       138 A        99 A   
  70.00 keV   2.875E+02  1.759E+03     259 A       146 A       104 A   
  80.00 keV   3.074E+02  1.764E+03     290 A       161 A       115 A   
  90.00 keV   3.260E+02  1.765E+03     322 A       177 A       125 A   
 100.00 keV   3.437E+02  1.762E+03     353 A       192 A       136 A   
 110.00 keV   3.604E+02  1.757E+03     385 A       207 A       146 A   
 120.00 keV   3.765E+02  1.749E+03     416 A       221 A       156 A   
 130.00 keV   3.918E+02  1.740E+03     448 A       236 A       166 A   
 140.00 keV   4.066E+02  1.730E+03     480 A       251 A       176 A   
 150.00 keV   4.209E+02  1.719E+03     512 A       265 A       186 A   
 160.00 keV   4.495E+02  1.708E+03     544 A       280 A       196 A   
 170.00 keV   4.728E+02  1.696E+03     576 A       294 A       206 A   
 180.00 keV   4.925E+02  1.683E+03     608 A       308 A       216 A   
 200.00 keV   5.244E+02  1.658E+03     672 A       335 A       235 A   
 225.00 keV   5.557E+02  1.626E+03     753 A       369 A       260 A   
 250.00 keV   5.812E+02  1.594E+03     835 A       403 A       283 A   
 275.00 keV   6.035E+02  1.563E+03     918 A       437 A       307 A   
 300.00 keV   6.238E+02  1.532E+03    1002 A       471 A       331 A   
 325.00 keV   6.431E+02  1.503E+03    1087 A       505 A       354 A   
 350.00 keV   6.618E+02  1.474E+03    1173 A       538 A       378 A   
 375.00 keV   6.804E+02  1.446E+03    1260 A       572 A       401 A   
 400.00 keV   6.989E+02  1.420E+03    1348 A       605 A       425 A   
 450.00 keV   7.365E+02  1.370E+03    1526 A       670 A       473 A   
 500.00 keV   7.749E+02  1.323E+03    1707 A       734 A       521 A   
 550.00 keV   8.139E+02  1.280E+03    1889 A       797 A       569 A   
 600.00 keV   8.535E+02  1.240E+03    2074 A       859 A       618 A   
 650.00 keV   8.933E+02  1.203E+03    2259 A       920 A       667 A   
 700.00 keV   9.332E+02  1.168E+03    2445 A       979 A       715 A   
 800.00 keV   1.013E+03  1.105E+03    2818 A      1093 A       812 A   
 900.00 keV   1.091E+03  1.050E+03    3192 A      1202 A       908 A   
   1.00 MeV   1.169E+03  1.001E+03    3565 A      1305 A      1002 A   
   1.10 MeV   1.244E+03  9.565E+02    3936 A      1404 A      1094 A   
   1.20 MeV   1.317E+03  9.168E+02    4305 A      1498 A      1184 A   
   1.30 MeV   1.389E+03  8.807E+02    4670 A      1587 A      1272 A   
   1.40 MeV   1.458E+03  8.479E+02    5032 A      1672 A      1358 A   
   1.50 MeV   1.526E+03  8.178E+02    5391 A      1754 A      1441 A   
   1.60 MeV   1.592E+03  7.901E+02    5746 A      1831 A      1523 A   
   1.70 MeV   1.656E+03  7.646E+02    6098 A      1905 A      1602 A   
   1.80 MeV   1.719E+03  7.409E+02    6446 A      1976 A      1678 A   
   2.00 MeV   1.841E+03  6.983E+02    7130 A      2110 A      1826 A   
   2.25 MeV   1.987E+03  6.524E+02    7965 A      2262 A      1999 A   
   2.50 MeV   2.130E+03  6.130E+02    8776 A      2399 A      2161 A   
   2.75 MeV   2.271E+03  5.788E+02    9563 A      2524 A      2313 A   
   3.00 MeV   2.413E+03  5.487E+02    1.03 um     2637 A      2454 A   
   3.25 MeV   2.557E+03  5.220E+02    1.11 um     2740 A      2587 A   
   3.50 MeV   2.704E+03  4.981E+02    1.18 um     2834 A      2711 A   
   3.75 MeV   2.853E+03  4.767E+02    1.25 um     2920 A      2827 A   
   4.00 MeV   3.005E+03  4.572E+02    1.31 um     2998 A      2936 A   
   4.50 MeV   3.315E+03  4.232E+02    1.44 um     3137 A      3134 A   
   5.00 MeV   3.632E+03  3.946E+02    1.56 um     3253 A      3309 A   
   5.50 MeV   3.954E+03  3.700E+02    1.67 um     3353 A      3463 A   
   6.00 MeV   4.277E+03  3.486E+02    1.78 um     3437 A      3601 A   
   6.50 MeV   4.598E+03  3.299E+02    1.87 um     3511 A      3723 A   
   7.00 MeV   4.917E+03  3.133E+02    1.97 um     3574 A      3833 A   
   8.00 MeV   5.540E+03  2.852E+02    2.14 um     3683 A      4022 A   
   9.00 MeV   6.136E+03  2.622E+02    2.30 um     3769 A      4179 A   
  10.00 MeV   6.702E+03  2.429E+02    2.44 um     3838 A      4311 A   
  11.00 MeV   7.235E+03  2.266E+02    2.57 um     3896 A      4425 A   
  12.00 MeV   7.734E+03  2.126E+02    2.70 um     3945 A      4524 A   
  13.00 MeV   8.201E+03  2.004E+02    2.82 um     3987 A      4611 A   
  14.00 MeV   8.636E+03  1.896E+02    2.93 um     4024 A      4688 A   
  15.00 MeV   9.042E+03  1.800E+02    3.04 um     4056 A      4758 A   
  16.00 MeV   9.420E+03  1.715E+02    3.14 um     4085 A      4821 A   
  17.00 MeV   9.773E+03  1.638E+02    3.24 um     4111 A      4879 A   
  18.00 MeV   1.010E+04  1.568E+02    3.34 um     4135 A      4932 A   
  20.00 MeV   1.070E+04  1.447E+02    3.53 um     4180 A      5026 A   
  22.50 MeV   1.134E+04  1.321E+02    3.75 um     4230 A      5128 A   
  25.00 MeV   1.188E+04  1.218E+02    3.96 um     4273 A      5215 A   
  27.50 MeV   1.235E+04  1.130E+02    4.16 um     4311 A      5292 A   
  30.00 MeV   1.275E+04  1.056E+02    4.36 um     4344 A      5361 A   
  32.50 MeV   1.310E+04  9.912E+01    4.55 um     4374 A      5424 A   
  35.00 MeV   1.341E+04  9.347E+01    4.73 um     4402 A      5481 A   
  37.50 MeV   1.367E+04  8.848E+01    4.91 um     4428 A      5533 A   
  40.00 MeV   1.391E+04  8.404E+01    5.09 um     4451 A      5582 A   
  45.00 MeV   1.430E+04  7.647E+01    5.44 um     4509 A      5671 A   
  50.00 MeV   1.460E+04  7.025E+01    5.79 um     4561 A      5751 A   
  55.00 MeV   1.484E+04  6.503E+01    6.12 um     4609 A      5823 A   
  60.00 MeV   1.503E+04  6.059E+01    6.45 um     4654 A      5890 A   
  65.00 MeV   1.517E+04  5.676E+01    6.78 um     4697 A      5952 A   
  70.00 MeV   1.528E+04  5.342E+01    7.11 um     4738 A      6011 A   
  80.00 MeV   1.541E+04  4.787E+01    7.76 um     4859 A      6119 A   
  90.00 MeV   1.547E+04  4.344E+01    8.40 um     4973 A      6219 A   
 100.00 MeV   1.547E+04  3.980E+01    9.04 um     5084 A      6312 A   
 110.00 MeV   1.543E+04  3.677E+01    9.69 um     5190 A      6400 A   
 120.00 MeV   1.536E+04  3.419E+01   10.33 um     5295 A      6484 A   
 130.00 MeV   1.527E+04  3.198E+01   10.98 um     5398 A      6565 A   
 140.00 MeV   1.516E+04  3.005E+01   11.64 um     5499 A      6644 A   
 150.00 MeV   1.504E+04  2.836E+01   12.30 um     5600 A      6721 A   
 160.00 MeV   1.508E+04  2.686E+01   12.96 um     5699 A      6796 A   
 170.00 MeV   1.506E+04  2.552E+01   13.62 um     5796 A      6870 A   
 180.00 MeV   1.498E+04  2.431E+01   14.29 um     5891 A      6942 A   
 200.00 MeV   1.483E+04  2.224E+01   15.63 um     6225 A      7083 A   
 225.00 MeV   1.461E+04  2.012E+01   17.32 um     6713 A      7255 A   
 250.00 MeV   1.437E+04  1.839E+01   19.04 um     7181 A      7424 A   
 275.00 MeV   1.413E+04  1.695E+01   20.79 um     7635 A      7591 A   
 300.00 MeV   1.388E+04  1.573E+01   22.57 um     8077 A      7757 A   
 325.00 MeV   1.364E+04  1.469E+01   24.39 um     8510 A      7924 A   
 350.00 MeV   1.340E+04  1.378E+01   26.23 um     8937 A      8091 A   
 375.00 MeV   1.317E+04  1.299E+01   28.11 um     9358 A      8258 A   
 400.00 MeV   1.294E+04  1.228E+01   30.03 um     9775 A      8427 A   
 450.00 MeV   1.251E+04  1.109E+01   33.95 um     1.13 um     8769 A   
 500.00 MeV   1.211E+04  1.013E+01   38.01 um     1.27 um     9118 A   
 550.00 MeV   1.174E+04  9.322E+00   42.20 um     1.41 um     9475 A   
 600.00 MeV   1.139E+04  8.642E+00   46.52 um     1.54 um     9840 A   
 650.00 MeV   1.106E+04  8.060E+00   50.97 um     1.67 um     1.02 um  
 700.00 MeV   1.075E+04  7.555E+00   55.55 um     1.80 um     1.06 um  
 800.00 MeV   1.019E+04  6.723E+00   65.10 um     2.26 um     1.14 um  
 900.00 MeV   9.683E+03  6.063E+00   75.16 um     2.68 um     1.22 um  
   1.00 GeV   9.224E+03  5.528E+00   85.74 um     3.08 um     1.31 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.0344E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
