 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-67-31.txt

 Ion = Gallium      [31] , Mass = 67 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 67 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.930E+03  3.468E+02    1.67 um     2995 A      3213 A   
   9.00 MeV   7.580E+03  3.192E+02    1.79 um     3068 A      3343 A   
  10.00 MeV   8.179E+03  2.962E+02    1.91 um     3128 A      3454 A   
  11.00 MeV   8.729E+03  2.766E+02    2.02 um     3180 A      3550 A   
  12.00 MeV   9.233E+03  2.596E+02    2.13 um     3224 A      3635 A   
  13.00 MeV   9.697E+03  2.449E+02    2.23 um     3262 A      3712 A   
  14.00 MeV   1.012E+04  2.319E+02    2.32 um     3296 A      3780 A   
  15.00 MeV   1.052E+04  2.203E+02    2.41 um     3327 A      3843 A   
  16.00 MeV   1.089E+04  2.100E+02    2.50 um     3355 A      3900 A   
  17.00 MeV   1.123E+04  2.007E+02    2.59 um     3380 A      3953 A   
  18.00 MeV   1.154E+04  1.922E+02    2.67 um     3403 A      4002 A   
  20.00 MeV   1.212E+04  1.775E+02    2.84 um     3448 A      4091 A   
  22.50 MeV   1.275E+04  1.623E+02    3.03 um     3498 A      4188 A   
  25.00 MeV   1.330E+04  1.496E+02    3.22 um     3542 A      4273 A   
  27.50 MeV   1.378E+04  1.390E+02    3.40 um     3581 A      4348 A   
  30.00 MeV   1.421E+04  1.299E+02    3.58 um     3615 A      4416 A   
  32.50 MeV   1.460E+04  1.220E+02    3.75 um     3646 A      4479 A   
  35.00 MeV   1.495E+04  1.151E+02    3.91 um     3675 A      4536 A   
  37.50 MeV   1.527E+04  1.090E+02    4.07 um     3702 A      4589 A   
  40.00 MeV   1.556E+04  1.036E+02    4.23 um     3727 A      4638 A   
  45.00 MeV   1.607E+04  9.432E+01    4.55 um     3784 A      4729 A   
  50.00 MeV   1.649E+04  8.670E+01    4.85 um     3837 A      4810 A   
  55.00 MeV   1.685E+04  8.030E+01    5.15 um     3885 A      4883 A   
  60.00 MeV   1.715E+04  7.485E+01    5.44 um     3929 A      4951 A   
  65.00 MeV   1.741E+04  7.015E+01    5.72 um     3971 A      5014 A   
  70.00 MeV   1.762E+04  6.605E+01    6.01 um     4010 A      5073 A   
  80.00 MeV   1.795E+04  5.922E+01    6.57 um     4122 A      5182 A   
  90.00 MeV   1.817E+04  5.377E+01    7.12 um     4225 A      5282 A   
 100.00 MeV   1.831E+04  4.929E+01    7.66 um     4323 A      5374 A   
 110.00 MeV   1.838E+04  4.555E+01    8.20 um     4417 A      5460 A   
 120.00 MeV   1.841E+04  4.238E+01    8.74 um     4507 A      5542 A   
 130.00 MeV   1.839E+04  3.965E+01    9.29 um     4594 A      5620 A   
 140.00 MeV   1.849E+04  3.727E+01    9.83 um     4679 A      5696 A   
