 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-62-31.txt

 Ion = Gallium      [31] , Mass = 62 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.078E+02  1.489E+03     125 A       129 A        99 A   
  55.00 keV   2.179E+02  1.514E+03     135 A       137 A       106 A   
  60.00 keV   2.276E+02  1.536E+03     145 A       146 A       113 A   
  65.00 keV   2.369E+02  1.555E+03     154 A       154 A       119 A   
  70.00 keV   2.459E+02  1.571E+03     164 A       162 A       126 A   
  80.00 keV   2.628E+02  1.599E+03     183 A       179 A       138 A   
  90.00 keV   2.788E+02  1.621E+03     202 A       195 A       151 A   
 100.00 keV   2.939E+02  1.638E+03     220 A       211 A       163 A   
 110.00 keV   3.082E+02  1.651E+03     239 A       226 A       175 A   
 120.00 keV   3.219E+02  1.661E+03     258 A       242 A       187 A   
 130.00 keV   3.420E+02  1.669E+03     277 A       257 A       199 A   
 140.00 keV   3.628E+02  1.675E+03     295 A       272 A       211 A   
 150.00 keV   3.802E+02  1.679E+03     314 A       287 A       222 A   
 160.00 keV   3.954E+02  1.682E+03     332 A       302 A       234 A   
 170.00 keV   4.092E+02  1.684E+03     351 A       317 A       245 A   
 180.00 keV   4.221E+02  1.684E+03     370 A       332 A       256 A   
 200.00 keV   4.466E+02  1.683E+03     407 A       362 A       278 A   
 225.00 keV   4.764E+02  1.678E+03     455 A       398 A       306 A   
 250.00 keV   5.063E+02  1.670E+03     503 A       434 A       333 A   
 275.00 keV   5.367E+02  1.660E+03     551 A       471 A       360 A   
 300.00 keV   5.676E+02  1.648E+03     599 A       507 A       386 A   
 325.00 keV   5.988E+02  1.636E+03     648 A       543 A       412 A   
 350.00 keV   6.302E+02  1.622E+03     697 A       579 A       438 A   
 375.00 keV   6.616E+02  1.608E+03     746 A       615 A       463 A   
 400.00 keV   6.928E+02  1.594E+03     795 A       651 A       488 A   
 450.00 keV   7.544E+02  1.565E+03     895 A       723 A       537 A   
 500.00 keV   8.144E+02  1.536E+03     995 A       790 A       588 A   
 550.00 keV   8.726E+02  1.507E+03    1096 A       856 A       638 A   
 600.00 keV   9.290E+02  1.479E+03    1197 A       920 A       688 A   
 650.00 keV   9.835E+02  1.452E+03    1300 A       983 A       737 A   
 700.00 keV   1.036E+03  1.425E+03    1402 A      1045 A       786 A   
 800.00 keV   1.138E+03  1.375E+03    1609 A      1165 A       883 A   
 900.00 keV   1.235E+03  1.328E+03    1818 A      1282 A       977 A   
   1.00 MeV   1.329E+03  1.284E+03    2028 A      1395 A      1069 A   
   1.10 MeV   1.420E+03  1.243E+03    2238 A      1505 A      1160 A   
   1.20 MeV   1.511E+03  1.206E+03    2448 A      1610 A      1249 A   
   1.30 MeV   1.600E+03  1.170E+03    2659 A      1712 A      1336 A   
   1.40 MeV   1.690E+03  1.137E+03    2869 A      1811 A      1421 A   
   1.50 MeV   1.779E+03  1.106E+03    3078 A      1906 A      1504 A   
   1.60 MeV   1.869E+03  1.077E+03    3286 A      1998 A      1585 A   
   1.70 MeV   1.960E+03  1.050E+03    3492 A      2086 A      1664 A   
   1.80 MeV   2.051E+03  1.024E+03    3697 A      2171 A      1742 A   
   2.00 MeV   2.237E+03  9.773E+02    4102 A      2331 A      1891 A   
   2.25 MeV   2.476E+03  9.251E+02    4597 A      2514 A      2067 A   
   2.50 MeV   2.721E+03  8.790E+02    5076 A      2681 A      2231 A   
   2.75 MeV   2.972E+03  8.381E+02    5540 A      2832 A      2383 A   
   3.00 MeV   3.229E+03  8.014E+02    5988 A      2969 A      2525 A   
   3.25 MeV   3.490E+03  7.683E+02    6421 A      3094 A      2657 A   
   3.50 MeV   3.755E+03  7.382E+02    6838 A      3207 A      2780 A   
   3.75 MeV   4.024E+03  7.108E+02    7240 A      3310 A      2894 A   
   4.00 MeV   4.295E+03  6.857E+02    7627 A      3404 A      3001 A   
   4.50 MeV   4.840E+03  6.411E+02    8363 A      3569 A      3193 A   
   5.00 MeV   5.385E+03  6.028E+02    9050 A      3709 A      3361 A   
   5.50 MeV   5.925E+03  5.695E+02    9695 A      3828 A      3510 A   
   6.00 MeV   6.457E+03  5.402E+02    1.03 um     3930 A      3641 A   
   6.50 MeV   6.977E+03  5.141E+02    1.09 um     4020 A      3759 A   
   7.00 MeV   7.482E+03  4.908E+02    1.14 um     4098 A      3866 A   
   8.00 MeV   8.442E+03  4.508E+02    1.24 um     4230 A      4050 A   
   9.00 MeV   9.327E+03  4.176E+02    1.34 um     4337 A      4205 A   
  10.00 MeV   1.014E+04  3.895E+02    1.43 um     4425 A      4338 A   
  11.00 MeV   1.087E+04  3.654E+02    1.51 um     4500 A      4455 A   
  12.00 MeV   1.154E+04  3.444E+02    1.59 um     4564 A      4558 A   
  13.00 MeV   1.214E+04  3.260E+02    1.66 um     4620 A      4650 A   
  14.00 MeV   1.269E+04  3.097E+02    1.73 um     4670 A      4734 A   
  15.00 MeV   1.318E+04  2.951E+02    1.81 um     4715 A      4811 A   
  16.00 MeV   1.364E+04  2.820E+02    1.87 um     4756 A      4882 A   
  17.00 MeV   1.405E+04  2.702E+02    1.94 um     4793 A      4948 A   
  18.00 MeV   1.443E+04  2.594E+02    2.00 um     4827 A      5009 A   
  20.00 MeV   1.512E+04  2.405E+02    2.13 um     4889 A      5122 A   
  22.50 MeV   1.587E+04  2.208E+02    2.28 um     4956 A      5246 A   
  25.00 MeV   1.653E+04  2.043E+02    2.43 um     5014 A      5356 A   
  27.50 MeV   1.712E+04  1.904E+02    2.57 um     5065 A      5455 A   
  30.00 MeV   1.766E+04  1.785E+02    2.71 um     5111 A      5546 A   
  32.50 MeV   1.817E+04  1.680E+02    2.84 um     5152 A      5629 A   
  35.00 MeV   1.865E+04  1.589E+02    2.97 um     5189 A      5706 A   
  37.50 MeV   1.910E+04  1.508E+02    3.10 um     5223 A      5777 A   
  40.00 MeV   1.952E+04  1.435E+02    3.23 um     5255 A      5844 A   
  45.00 MeV   2.031E+04  1.311E+02    3.47 um     5316 A      5967 A   
  50.00 MeV   2.103E+04  1.209E+02    3.71 um     5371 A      6077 A   
  55.00 MeV   2.168E+04  1.122E+02    3.94 um     5419 A      6177 A   
  60.00 MeV   2.226E+04  1.048E+02    4.16 um     5463 A      6268 A   
  65.00 MeV   2.280E+04  9.844E+01    4.38 um     5503 A      6353 A   
  70.00 MeV   2.328E+04  9.284E+01    4.59 um     5540 A      6432 A   
  80.00 MeV   2.411E+04  8.350E+01    5.01 um     5622 A      6576 A   
  90.00 MeV   2.479E+04  7.600E+01    5.41 um     5695 A      6705 A   
 100.00 MeV   2.534E+04  6.983E+01    5.80 um     5761 A      6823 A   
 110.00 MeV   2.578E+04  6.465E+01    6.19 um     5822 A      6931 A   
 120.00 MeV   2.614E+04  6.025E+01    6.57 um     5880 A      7033 A   
 130.00 MeV   2.650E+04  5.645E+01    6.95 um     5934 A      7128 A   
 140.00 MeV   2.677E+04  5.313E+01    7.32 um     5985 A      7219 A   
 150.00 MeV   2.690E+04  5.022E+01    7.69 um     6035 A      7305 A   
 160.00 MeV   2.703E+04  4.762E+01    8.06 um     6082 A      7388 A   
 170.00 MeV   2.712E+04  4.531E+01    8.43 um     6129 A      7468 A   
 180.00 MeV   2.717E+04  4.322E+01    8.79 um     6174 A      7545 A   
 200.00 MeV   2.719E+04  3.961E+01    9.53 um     6303 A      7694 A   
 225.00 MeV   2.709E+04  3.592E+01   10.44 um     6485 A      7870 A   
 250.00 MeV   2.690E+04  3.290E+01   11.37 um     6662 A      8039 A   
 275.00 MeV   2.665E+04  3.038E+01   12.30 um     6836 A      8202 A   
 300.00 MeV   2.635E+04  2.824E+01   13.24 um     7007 A      8361 A   
 325.00 MeV   2.603E+04  2.640E+01   14.19 um     7177 A      8518 A   
 350.00 MeV   2.568E+04  2.480E+01   15.15 um     7346 A      8673 A   
 375.00 MeV   2.532E+04  2.339E+01   16.13 um     7515 A      8826 A   
 400.00 MeV   2.496E+04  2.215E+01   17.12 um     7685 A      8979 A   
 450.00 MeV   2.424E+04  2.004E+01   19.15 um     8277 A      9285 A   
 500.00 MeV   2.353E+04  1.832E+01   21.24 um     8861 A      9592 A   
 550.00 MeV   2.284E+04  1.689E+01   23.39 um     9440 A      9902 A   
 600.00 MeV   2.219E+04  1.568E+01   25.61 um     1.00 um     1.02 um  
 650.00 MeV   2.157E+04  1.464E+01   27.89 um     1.06 um     1.05 um  
 700.00 MeV   2.098E+04  1.374E+01   30.24 um     1.12 um     1.09 um  
 800.00 MeV   1.991E+04  1.224E+01   35.12 um     1.33 um     1.15 um  
 900.00 MeV   1.895E+04  1.106E+01   40.27 um     1.52 um     1.22 um  
   1.00 GeV   1.809E+04  1.010E+01   45.66 um     1.72 um     1.30 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.2887E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
