 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-69-32.txt

 Ion = Germanium    [32] , Mass = 69 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
 100.00 MeV   2.641E+04  8.187E+01    5.82 um     6725 A      7659 A   
 110.00 MeV   2.687E+04  7.582E+01    6.19 um     6777 A      7756 A   
 120.00 MeV   2.725E+04  7.067E+01    6.55 um     6826 A      7848 A   
 130.00 MeV   2.755E+04  6.622E+01    6.91 um     6872 A      7934 A   
 140.00 MeV   2.782E+04  6.234E+01    7.27 um     6915 A      8015 A   
 150.00 MeV   2.810E+04  5.893E+01    7.63 um     6957 A      8092 A   
 160.00 MeV   2.825E+04  5.589E+01    7.98 um     6997 A      8166 A   
 170.00 MeV   2.832E+04  5.318E+01    8.33 um     7036 A      8238 A   
 180.00 MeV   2.840E+04  5.073E+01    8.68 um     7074 A      8307 A   
 200.00 MeV   2.847E+04  4.651E+01    9.38 um     7180 A      8439 A   
 225.00 MeV   2.843E+04  4.218E+01   10.26 um     7330 A      8595 A   
 250.00 MeV   2.829E+04  3.864E+01   11.13 um     7476 A      8744 A   
 275.00 MeV   2.809E+04  3.568E+01   12.02 um     7619 A      8888 A   
 300.00 MeV   2.785E+04  3.317E+01   12.91 um     7760 A      9028 A   
 325.00 MeV   2.757E+04  3.102E+01   13.81 um     7900 A      9166 A   
 350.00 MeV   2.727E+04  2.914E+01   14.71 um     8039 A      9301 A   
 375.00 MeV   2.695E+04  2.749E+01   15.63 um     8179 A      9435 A   
 400.00 MeV   2.663E+04  2.603E+01   16.56 um     8319 A      9568 A   
 450.00 MeV   2.597E+04  2.356E+01   18.46 um     8806 A      9832 A   
 500.00 MeV   2.531E+04  2.154E+01   20.41 um     9290 A      1.01 um  
 550.00 MeV   2.466E+04  1.986E+01   22.41 um     9772 A      1.04 um  
 600.00 MeV   2.404E+04  1.844E+01   24.45 um     1.03 um     1.06 um  
 650.00 MeV   2.344E+04  1.722E+01   26.56 um     1.07 um     1.09 um  
 700.00 MeV   2.287E+04  1.616E+01   28.71 um     1.12 um     1.12 um  
 800.00 MeV   2.181E+04  1.440E+01   33.18 um     1.30 um     1.18 um  
 900.00 MeV   2.085E+04  1.301E+01   37.87 um     1.47 um     1.23 um  
   1.00 GeV   1.997E+04  1.188E+01   42.76 um     1.63 um     1.30 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0458E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
