 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-64-35.txt

 Ion = Bromine      [35] , Mass = 64 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 64 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.945E+02  1.658E+03     116 A       119 A        92 A   
  55.00 keV   2.040E+02  1.689E+03     125 A       127 A        99 A   
  60.00 keV   2.131E+02  1.715E+03     134 A       135 A       105 A   
  65.00 keV   2.218E+02  1.739E+03     143 A       143 A       111 A   
  70.00 keV   2.301E+02  1.760E+03     151 A       150 A       117 A   
  80.00 keV   2.460E+02  1.795E+03     169 A       165 A       128 A   
  90.00 keV   2.609E+02  1.823E+03     186 A       180 A       140 A   
 100.00 keV   2.751E+02  1.846E+03     203 A       194 A       151 A   
 110.00 keV   2.885E+02  1.865E+03     219 A       208 A       162 A   
 120.00 keV   3.013E+02  1.880E+03     236 A       222 A       173 A   
 130.00 keV   3.165E+02  1.892E+03     253 A       236 A       184 A   
 140.00 keV   3.397E+02  1.901E+03     270 A       250 A       194 A   
 150.00 keV   3.587E+02  1.909E+03     287 A       264 A       205 A   
 160.00 keV   3.748E+02  1.915E+03     303 A       277 A       215 A   
 170.00 keV   3.891E+02  1.919E+03     320 A       291 A       225 A   
 180.00 keV   4.020E+02  1.923E+03     337 A       304 A       236 A   
 200.00 keV   4.255E+02  1.926E+03     370 A       331 A       256 A   
 225.00 keV   4.527E+02  1.925E+03     413 A       364 A       281 A   
 250.00 keV   4.791E+02  1.921E+03     456 A       397 A       305 A   
 275.00 keV   5.056E+02  1.914E+03     499 A       429 A       330 A   
 300.00 keV   5.324E+02  1.905E+03     542 A       462 A       354 A   
 325.00 keV   5.596E+02  1.894E+03     585 A       494 A       378 A   
 350.00 keV   5.870E+02  1.882E+03     629 A       527 A       402 A   
 375.00 keV   6.145E+02  1.870E+03     673 A       559 A       425 A   
 400.00 keV   6.422E+02  1.857E+03     718 A       592 A       448 A   
 450.00 keV   6.974E+02  1.829E+03     807 A       657 A       494 A   
 500.00 keV   7.520E+02  1.800E+03     897 A       722 A       539 A   
 550.00 keV   8.058E+02  1.771E+03     988 A       787 A       583 A   
 600.00 keV   8.584E+02  1.742E+03    1080 A       848 A       629 A   
 650.00 keV   9.099E+02  1.714E+03    1172 A       907 A       674 A   
 700.00 keV   9.604E+02  1.686E+03    1265 A       966 A       720 A   
 800.00 keV   1.058E+03  1.633E+03    1452 A      1080 A       810 A   
 900.00 keV   1.152E+03  1.582E+03    1641 A      1192 A       899 A   
   1.00 MeV   1.244E+03  1.535E+03    1832 A      1300 A       986 A   
   1.10 MeV   1.334E+03  1.490E+03    2023 A      1406 A      1071 A   
   1.20 MeV   1.422E+03  1.448E+03    2215 A      1509 A      1156 A   
   1.30 MeV   1.509E+03  1.409E+03    2408 A      1609 A      1239 A   
   1.40 MeV   1.596E+03  1.372E+03    2600 A      1706 A      1320 A   
   1.50 MeV   1.682E+03  1.337E+03    2793 A      1800 A      1400 A   
   1.60 MeV   1.769E+03  1.304E+03    2985 A      1891 A      1479 A   
   1.70 MeV   1.855E+03  1.273E+03    3176 A      1980 A      1556 A   
   1.80 MeV   1.942E+03  1.244E+03    3366 A      2065 A      1631 A   
   2.00 MeV   2.118E+03  1.189E+03    3744 A      2227 A      1778 A   
   2.25 MeV   2.342E+03  1.129E+03    4209 A      2416 A      1953 A   
   2.50 MeV   2.570E+03  1.076E+03    4663 A      2589 A      2117 A   
   2.75 MeV   2.802E+03  1.028E+03    5106 A      2749 A      2272 A   
   3.00 MeV   3.038E+03  9.845E+02    5537 A      2896 A      2418 A   
   3.25 MeV   3.278E+03  9.454E+02    5955 A      3031 A      2554 A   
   3.50 MeV   3.521E+03  9.098E+02    6362 A      3155 A      2683 A   
   3.75 MeV   3.767E+03  8.773E+02    6756 A      3269 A      2803 A   
   4.00 MeV   4.014E+03  8.473E+02    7138 A      3374 A      2917 A   
   4.50 MeV   4.514E+03  7.941E+02    7869 A      3561 A      3124 A   
   5.00 MeV   5.016E+03  7.481E+02    8557 A      3721 A      3308 A   
   5.50 MeV   5.516E+03  7.079E+02    9207 A      3860 A      3472 A   
   6.00 MeV   6.011E+03  6.724E+02    9823 A      3981 A      3620 A   
   6.50 MeV   6.499E+03  6.408E+02    1.04 um     4087 A      3753 A   
   7.00 MeV   6.977E+03  6.125E+02    1.10 um     4181 A      3873 A   
   8.00 MeV   7.898E+03  5.637E+02    1.20 um     4340 A      4083 A   
   9.00 MeV   8.766E+03  5.230E+02    1.30 um     4469 A      4262 A   
  10.00 MeV   9.575E+03  4.885E+02    1.39 um     4576 A      4415 A   
  11.00 MeV   1.033E+04  4.589E+02    1.47 um     4667 A      4550 A   
  12.00 MeV   1.102E+04  4.331E+02    1.55 um     4745 A      4669 A   
  13.00 MeV   1.166E+04  4.103E+02    1.63 um     4814 A      4776 A   
  14.00 MeV   1.226E+04  3.901E+02    1.70 um     4874 A      4873 A   
  15.00 MeV   1.281E+04  3.721E+02    1.77 um     4928 A      4961 A   
  16.00 MeV   1.332E+04  3.558E+02    1.84 um     4977 A      5043 A   
  17.00 MeV   1.380E+04  3.411E+02    1.91 um     5021 A      5118 A   
  18.00 MeV   1.425E+04  3.277E+02    1.97 um     5062 A      5188 A   
  20.00 MeV   1.507E+04  3.041E+02    2.10 um     5135 A      5315 A   
  22.50 MeV   1.599E+04  2.795E+02    2.25 um     5213 A      5455 A   
  25.00 MeV   1.682E+04  2.590E+02    2.39 um     5280 A      5577 A   
  27.50 MeV   1.758E+04  2.415E+02    2.53 um     5338 A      5687 A   
  30.00 MeV   1.828E+04  2.265E+02    2.66 um     5389 A      5785 A   
  32.50 MeV   1.894E+04  2.135E+02    2.79 um     5434 A      5875 A   
  35.00 MeV   1.957E+04  2.020E+02    2.91 um     5475 A      5958 A   
  37.50 MeV   2.016E+04  1.918E+02    3.03 um     5512 A      6034 A   
  40.00 MeV   2.073E+04  1.826E+02    3.15 um     5545 A      6104 A   
  45.00 MeV   2.178E+04  1.670E+02    3.38 um     5609 A      6232 A   
  50.00 MeV   2.275E+04  1.540E+02    3.60 um     5664 A      6345 A   
  55.00 MeV   2.363E+04  1.431E+02    3.81 um     5713 A      6447 A   
  60.00 MeV   2.444E+04  1.338E+02    4.01 um     5756 A      6539 A   
  65.00 MeV   2.518E+04  1.257E+02    4.21 um     5795 A      6623 A   
  70.00 MeV   2.585E+04  1.186E+02    4.40 um     5830 A      6701 A   
  80.00 MeV   2.703E+04  1.067E+02    4.77 um     5904 A      6840 A   
  90.00 MeV   2.802E+04  9.722E+01    5.13 um     5969 A      6963 A   
 100.00 MeV   2.885E+04  8.938E+01    5.47 um     6026 A      7074 A   
 110.00 MeV   2.954E+04  8.280E+01    5.81 um     6079 A      7175 A   
 120.00 MeV   3.011E+04  7.719E+01    6.15 um     6127 A      7268 A   
 130.00 MeV   3.062E+04  7.235E+01    6.47 um     6172 A      7355 A   
 140.00 MeV   3.111E+04  6.813E+01    6.79 um     6215 A      7436 A   
 150.00 MeV   3.143E+04  6.441E+01    7.11 um     6255 A      7512 A   
 160.00 MeV   3.166E+04  6.110E+01    7.42 um     6293 A      7585 A   
 170.00 MeV   3.187E+04  5.814E+01    7.74 um     6330 A      7655 A   
 180.00 MeV   3.203E+04  5.548E+01    8.05 um     6365 A      7722 A   
 200.00 MeV   3.223E+04  5.087E+01    8.67 um     6463 A      7850 A   
 225.00 MeV   3.231E+04  4.615E+01    9.44 um     6597 A      7999 A   
 250.00 MeV   3.225E+04  4.229E+01   10.21 um     6726 A      8139 A   
 275.00 MeV   3.209E+04  3.906E+01   10.98 um     6852 A      8274 A   
 300.00 MeV   3.185E+04  3.632E+01   11.76 um     6976 A      8404 A   
 325.00 MeV   3.157E+04  3.397E+01   12.55 um     7099 A      8530 A   
 350.00 MeV   3.125E+04  3.192E+01   13.34 um     7220 A      8654 A   
 375.00 MeV   3.090E+04  3.012E+01   14.14 um     7341 A      8776 A   
 400.00 MeV   3.054E+04  2.852E+01   14.95 um     7463 A      8897 A   
 450.00 MeV   2.978E+04  2.582E+01   16.61 um     7881 A      9136 A   
 500.00 MeV   2.901E+04  2.361E+01   18.30 um     8297 A      9373 A   
 550.00 MeV   2.826E+04  2.177E+01   20.05 um     8713 A      9612 A   
 600.00 MeV   2.752E+04  2.022E+01   21.84 um     9130 A      9852 A   
 650.00 MeV   2.681E+04  1.888E+01   23.67 um     9548 A      1.01 um  
 700.00 MeV   2.614E+04  1.772E+01   25.56 um     9969 A      1.03 um  
 800.00 MeV   2.487E+04  1.580E+01   29.48 um     1.15 um     1.09 um  
 900.00 MeV   2.374E+04  1.428E+01   33.59 um     1.30 um     1.14 um  
   1.00 GeV   2.271E+04  1.304E+01   37.89 um     1.44 um     1.19 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0038E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
