 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-60-34.txt

 Ion = Selenium     [34] , Mass = 60 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 60 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.941E+02  1.884E+03     164 A       107 A        77 A   
  55.00 keV   3.084E+02  1.903E+03     177 A       115 A        82 A   
  60.00 keV   3.221E+02  1.919E+03     190 A       122 A        88 A   
  65.00 keV   3.353E+02  1.931E+03     203 A       129 A        93 A   
  70.00 keV   3.480E+02  1.941E+03     216 A       136 A        98 A   
  80.00 keV   3.720E+02  1.956E+03     241 A       150 A       108 A   
  90.00 keV   3.945E+02  1.964E+03     267 A       164 A       117 A   
 100.00 keV   4.159E+02  1.968E+03     292 A       178 A       127 A   
 110.00 keV   4.362E+02  1.968E+03     317 A       191 A       136 A   
 120.00 keV   4.556E+02  1.966E+03     343 A       205 A       146 A   
 130.00 keV   4.895E+02  1.962E+03     368 A       218 A       155 A   
 140.00 keV   5.158E+02  1.956E+03     394 A       231 A       164 A   
 150.00 keV   5.378E+02  1.948E+03     419 A       244 A       173 A   
 160.00 keV   5.573E+02  1.940E+03     444 A       256 A       182 A   
 170.00 keV   5.753E+02  1.931E+03     470 A       269 A       191 A   
 180.00 keV   5.925E+02  1.921E+03     495 A       282 A       200 A   
 200.00 keV   6.259E+02  1.900E+03     547 A       307 A       218 A   
 225.00 keV   6.677E+02  1.872E+03     611 A       337 A       239 A   
 250.00 keV   7.104E+02  1.843E+03     676 A       368 A       261 A   
 275.00 keV   7.544E+02  1.814E+03     742 A       397 A       282 A   
 300.00 keV   7.991E+02  1.785E+03     807 A       426 A       303 A   
 325.00 keV   8.443E+02  1.757E+03     873 A       455 A       324 A   
 350.00 keV   8.895E+02  1.728E+03     939 A       483 A       345 A   
 375.00 keV   9.343E+02  1.701E+03    1004 A       511 A       366 A   
 400.00 keV   9.786E+02  1.674E+03    1070 A       538 A       387 A   
 450.00 keV   1.065E+03  1.623E+03    1202 A       590 A       428 A   
 500.00 keV   1.147E+03  1.574E+03    1334 A       641 A       468 A   
 550.00 keV   1.224E+03  1.529E+03    1466 A       691 A       508 A   
 600.00 keV   1.297E+03  1.486E+03    1597 A       738 A       547 A   
 650.00 keV   1.366E+03  1.446E+03    1729 A       785 A       586 A   
 700.00 keV   1.432E+03  1.409E+03    1860 A       830 A       623 A   
 800.00 keV   1.553E+03  1.340E+03    2123 A       916 A       697 A   
 900.00 keV   1.663E+03  1.278E+03    2384 A       998 A       769 A   
   1.00 MeV   1.765E+03  1.223E+03    2645 A      1076 A       839 A   
   1.10 MeV   1.860E+03  1.173E+03    2905 A      1150 A       907 A   
   1.20 MeV   1.949E+03  1.127E+03    3164 A      1221 A       973 A   
   1.30 MeV   2.034E+03  1.086E+03    3422 A      1289 A      1037 A   
   1.40 MeV   2.116E+03  1.048E+03    3678 A      1355 A      1100 A   
   1.50 MeV   2.196E+03  1.013E+03    3933 A      1417 A      1161 A   
   1.60 MeV   2.273E+03  9.805E+02    4186 A      1477 A      1221 A   
   1.70 MeV   2.349E+03  9.505E+02    4437 A      1535 A      1279 A   
   1.80 MeV   2.425E+03  9.226E+02    4687 A      1591 A      1336 A   
   2.00 MeV   2.575E+03  8.722E+02    5179 A      1695 A      1446 A   
   2.25 MeV   2.766E+03  8.176E+02    5780 A      1815 A      1577 A   
   2.50 MeV   2.963E+03  7.704E+02    6365 A      1923 A      1699 A   
   2.75 MeV   3.168E+03  7.291E+02    6931 A      2021 A      1814 A   
   3.00 MeV   3.379E+03  6.927E+02    7478 A      2110 A      1921 A   
   3.25 MeV   3.598E+03  6.602E+02    8005 A      2190 A      2021 A   
   3.50 MeV   3.822E+03  6.311E+02    8512 A      2263 A      2115 A   
   3.75 MeV   4.050E+03  6.048E+02    9001 A      2329 A      2202 A   
   4.00 MeV   4.281E+03  5.809E+02    9472 A      2388 A      2284 A   
   4.50 MeV   4.748E+03  5.391E+02    1.04 um     2493 A      2431 A   
   5.00 MeV   5.214E+03  5.036E+02    1.12 um     2581 A      2561 A   
   5.50 MeV   5.673E+03  4.731E+02    1.20 um     2656 A      2675 A   
   6.00 MeV   6.121E+03  4.465E+02    1.27 um     2720 A      2777 A   
   6.50 MeV   6.556E+03  4.231E+02    1.34 um     2776 A      2867 A   
   7.00 MeV   6.975E+03  4.024E+02    1.40 um     2824 A      2949 A   
   8.00 MeV   7.762E+03  3.670E+02    1.52 um     2907 A      3090 A   
   9.00 MeV   8.481E+03  3.381E+02    1.64 um     2975 A      3209 A   
  10.00 MeV   9.136E+03  3.138E+02    1.74 um     3030 A      3310 A   
  11.00 MeV   9.733E+03  2.931E+02    1.84 um     3077 A      3399 A   
  12.00 MeV   1.028E+04  2.753E+02    1.93 um     3118 A      3477 A   
  13.00 MeV   1.077E+04  2.597E+02    2.02 um     3154 A      3547 A   
  14.00 MeV   1.123E+04  2.460E+02    2.11 um     3185 A      3611 A   
  15.00 MeV   1.165E+04  2.338E+02    2.19 um     3214 A      3668 A   
  16.00 MeV   1.204E+04  2.229E+02    2.27 um     3240 A      3721 A   
  17.00 MeV   1.240E+04  2.131E+02    2.35 um     3263 A      3770 A   
  18.00 MeV   1.274E+04  2.041E+02    2.43 um     3285 A      3816 A   
  20.00 MeV   1.336E+04  1.886E+02    2.58 um     3326 A      3898 A   
  22.50 MeV   1.403E+04  1.724E+02    2.75 um     3373 A      3988 A   
  25.00 MeV   1.462E+04  1.591E+02    2.92 um     3413 A      4067 A   
  27.50 MeV   1.515E+04  1.478E+02    3.09 um     3449 A      4137 A   
  30.00 MeV   1.562E+04  1.381E+02    3.25 um     3480 A      4201 A   
  32.50 MeV   1.605E+04  1.298E+02    3.40 um     3509 A      4259 A   
  35.00 MeV   1.644E+04  1.225E+02    3.55 um     3536 A      4312 A   
  37.50 MeV   1.680E+04  1.160E+02    3.70 um     3560 A      4362 A   
  40.00 MeV   1.712E+04  1.102E+02    3.85 um     3583 A      4408 A   
  45.00 MeV   1.770E+04  1.004E+02    4.13 um     3636 A      4493 A   
  50.00 MeV   1.818E+04  9.232E+01    4.40 um     3683 A      4568 A   
  55.00 MeV   1.859E+04  8.553E+01    4.67 um     3726 A      4637 A   
  60.00 MeV   1.894E+04  7.974E+01    4.94 um     3766 A      4701 A   
  65.00 MeV   1.924E+04  7.475E+01    5.20 um     3803 A      4759 A   
  70.00 MeV   1.949E+04  7.039E+01    5.45 um     3839 A      4815 A   
  80.00 MeV   1.987E+04  6.313E+01    5.96 um     3937 A      4916 A   
  90.00 MeV   2.013E+04  5.732E+01    6.45 um     4028 A      5009 A   
 100.00 MeV   2.030E+04  5.256E+01    6.95 um     4114 A      5094 A   
 110.00 MeV   2.039E+04  4.859E+01    7.43 um     4196 A      5175 A   
 120.00 MeV   2.043E+04  4.521E+01    7.92 um     4275 A      5251 A   
 130.00 MeV   2.069E+04  4.230E+01    8.41 um     4351 A      5323 A   
 140.00 MeV   2.081E+04  3.976E+01    8.89 um     4424 A      5392 A   
 150.00 MeV   2.084E+04  3.754E+01    9.36 um     4494 A      5459 A   
 160.00 MeV   2.087E+04  3.556E+01    9.84 um     4563 A      5523 A   
 170.00 MeV   2.086E+04  3.380E+01   10.32 um     4630 A      5585 A   
 180.00 MeV   2.084E+04  3.222E+01   10.80 um     4697 A      5646 A   
 200.00 MeV   2.073E+04  2.948E+01   11.76 um     4921 A      5764 A   
 225.00 MeV   2.053E+04  2.669E+01   12.97 um     5245 A      5905 A   
 250.00 MeV   2.028E+04  2.441E+01   14.19 um     5557 A      6042 A   
 275.00 MeV   2.000E+04  2.251E+01   15.43 um     5859 A      6176 A   
 300.00 MeV   1.970E+04  2.090E+01   16.69 um     6154 A      6308 A   
 325.00 MeV   1.940E+04  1.952E+01   17.96 um     6443 A      6439 A   
 350.00 MeV   1.910E+04  1.832E+01   19.26 um     6728 A      6569 A   
 375.00 MeV   1.880E+04  1.727E+01   20.58 um     7010 A      6699 A   
 400.00 MeV   1.850E+04  1.633E+01   21.91 um     7289 A      6829 A   
 450.00 MeV   1.793E+04  1.476E+01   24.66 um     8307 A      7090 A   
 500.00 MeV   1.738E+04  1.348E+01   27.49 um     9268 A      7355 A   
 550.00 MeV   1.686E+04  1.241E+01   30.40 um     1.02 um     7623 A   
 600.00 MeV   1.637E+04  1.151E+01   33.41 um     1.11 um     7896 A   
 650.00 MeV   1.590E+04  1.074E+01   36.51 um     1.20 um     8175 A   
 700.00 MeV   1.546E+04  1.007E+01   39.69 um     1.28 um     8460 A   
 800.00 MeV   1.464E+04  8.963E+00   46.34 um     1.60 um     9049 A   
 900.00 MeV   1.389E+04  8.087E+00   53.35 um     1.89 um     9665 A   
   1.00 GeV   1.322E+04  7.375E+00   60.72 um     2.16 um     1.03 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.8432E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
