 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-69-27.txt

 Ion = Cobalt       [27] , Mass = 69 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.236E+02  1.700E+03     193 A       117 A        84 A   
  55.00 keV   2.346E+02  1.713E+03     208 A       125 A        90 A   
  60.00 keV   2.450E+02  1.723E+03     224 A       134 A        95 A   
  65.00 keV   2.550E+02  1.730E+03     240 A       142 A       101 A   
  70.00 keV   2.646E+02  1.735E+03     255 A       150 A       107 A   
  80.00 keV   2.829E+02  1.741E+03     286 A       166 A       118 A   
  90.00 keV   3.000E+02  1.742E+03     317 A       182 A       129 A   
 100.00 keV   3.163E+02  1.739E+03     349 A       198 A       140 A   
 110.00 keV   3.317E+02  1.734E+03     380 A       213 A       150 A   
 120.00 keV   3.465E+02  1.726E+03     411 A       229 A       161 A   
 130.00 keV   3.606E+02  1.718E+03     443 A       244 A       171 A   
 140.00 keV   3.781E+02  1.708E+03     475 A       259 A       182 A   
 150.00 keV   4.049E+02  1.697E+03     506 A       274 A       192 A   
 160.00 keV   4.241E+02  1.686E+03     538 A       289 A       203 A   
 170.00 keV   4.386E+02  1.674E+03     570 A       304 A       213 A   
 180.00 keV   4.501E+02  1.662E+03     602 A       318 A       223 A   
 200.00 keV   4.679E+02  1.637E+03     667 A       348 A       243 A   
 225.00 keV   4.861E+02  1.606E+03     749 A       384 A       268 A   
 250.00 keV   5.036E+02  1.575E+03     832 A       421 A       293 A   
 275.00 keV   5.223E+02  1.544E+03     917 A       458 A       318 A   
 300.00 keV   5.429E+02  1.514E+03    1003 A       495 A       343 A   
 325.00 keV   5.654E+02  1.485E+03    1090 A       531 A       369 A   
 350.00 keV   5.895E+02  1.456E+03    1177 A       567 A       394 A   
 375.00 keV   6.151E+02  1.429E+03    1266 A       602 A       420 A   
 400.00 keV   6.416E+02  1.403E+03    1354 A       637 A       446 A   
 450.00 keV   6.967E+02  1.354E+03    1533 A       705 A       498 A   
 500.00 keV   7.526E+02  1.308E+03    1713 A       771 A       550 A   
 550.00 keV   8.080E+02  1.265E+03    1893 A       836 A       601 A   
 600.00 keV   8.621E+02  1.226E+03    2074 A       898 A       653 A   
 650.00 keV   9.145E+02  1.189E+03    2255 A       959 A       704 A   
 700.00 keV   9.648E+02  1.155E+03    2435 A      1018 A       754 A   
 800.00 keV   1.059E+03  1.093E+03    2796 A      1132 A       854 A   
 900.00 keV   1.147E+03  1.038E+03    3156 A      1239 A       951 A   
   1.00 MeV   1.227E+03  9.898E+02    3515 A      1342 A      1045 A   
   1.10 MeV   1.303E+03  9.463E+02    3873 A      1439 A      1137 A   
   1.20 MeV   1.374E+03  9.070E+02    4228 A      1532 A      1226 A   
   1.30 MeV   1.441E+03  8.714E+02    4582 A      1621 A      1313 A   
   1.40 MeV   1.506E+03  8.390E+02    4933 A      1707 A      1398 A   
   1.50 MeV   1.569E+03  8.093E+02    5283 A      1788 A      1480 A   
   1.60 MeV   1.630E+03  7.819E+02    5629 A      1866 A      1561 A   
   1.70 MeV   1.690E+03  7.567E+02    5973 A      1941 A      1639 A   
   1.80 MeV   1.749E+03  7.332E+02    6314 A      2013 A      1716 A   
   2.00 MeV   1.867E+03  6.911E+02    6987 A      2149 A      1863 A   
   2.25 MeV   2.014E+03  6.458E+02    7808 A      2303 A      2036 A   
   2.50 MeV   2.165E+03  6.069E+02    8605 A      2443 A      2199 A   
   2.75 MeV   2.322E+03  5.730E+02    9376 A      2569 A      2351 A   
   3.00 MeV   2.486E+03  5.433E+02    1.01 um     2682 A      2492 A   
   3.25 MeV   2.655E+03  5.168E+02    1.08 um     2784 A      2624 A   
   3.50 MeV   2.832E+03  4.932E+02    1.15 um     2876 A      2747 A   
   3.75 MeV   3.013E+03  4.720E+02    1.22 um     2958 A      2861 A   
   4.00 MeV   3.200E+03  4.527E+02    1.28 um     3033 A      2967 A   
   4.50 MeV   3.584E+03  4.191E+02    1.40 um     3164 A      3157 A   
   5.00 MeV   3.977E+03  3.907E+02    1.51 um     3271 A      3322 A   
   5.50 MeV   4.373E+03  3.664E+02    1.61 um     3361 A      3466 A   
   6.00 MeV   4.767E+03  3.453E+02    1.71 um     3436 A      3592 A   
   6.50 MeV   5.155E+03  3.267E+02    1.80 um     3501 A      3703 A   
   7.00 MeV   5.536E+03  3.103E+02    1.88 um     3556 A      3802 A   
   8.00 MeV   6.264E+03  2.825E+02    2.03 um     3650 A      3970 A   
   9.00 MeV   6.942E+03  2.597E+02    2.17 um     3723 A      4108 A   
  10.00 MeV   7.567E+03  2.407E+02    2.30 um     3783 A      4224 A   
  11.00 MeV   8.139E+03  2.245E+02    2.42 um     3832 A      4323 A   
  12.00 MeV   8.661E+03  2.106E+02    2.53 um     3874 A      4409 A   
  13.00 MeV   9.138E+03  1.985E+02    2.64 um     3910 A      4485 A   
  14.00 MeV   9.572E+03  1.878E+02    2.74 um     3942 A      4553 A   
  15.00 MeV   9.970E+03  1.784E+02    2.84 um     3970 A      4614 A   
  16.00 MeV   1.033E+04  1.699E+02    2.93 um     3995 A      4670 A   
  17.00 MeV   1.067E+04  1.623E+02    3.02 um     4018 A      4721 A   
  18.00 MeV   1.097E+04  1.554E+02    3.11 um     4039 A      4768 A   
  20.00 MeV   1.152E+04  1.434E+02    3.29 um     4079 A      4852 A   
  22.50 MeV   1.210E+04  1.309E+02    3.49 um     4125 A      4944 A   
  25.00 MeV   1.258E+04  1.207E+02    3.69 um     4164 A      5024 A   
  27.50 MeV   1.300E+04  1.120E+02    3.88 um     4199 A      5094 A   
  30.00 MeV   1.336E+04  1.046E+02    4.07 um     4230 A      5158 A   
  32.50 MeV   1.368E+04  9.823E+01    4.25 um     4258 A      5216 A   
  35.00 MeV   1.395E+04  9.263E+01    4.43 um     4284 A      5270 A   
  37.50 MeV   1.420E+04  8.769E+01    4.60 um     4309 A      5319 A   
  40.00 MeV   1.442E+04  8.329E+01    4.77 um     4332 A      5365 A   
  45.00 MeV   1.480E+04  7.579E+01    5.11 um     4386 A      5450 A   
  50.00 MeV   1.511E+04  6.962E+01    5.44 um     4436 A      5526 A   
  55.00 MeV   1.536E+04  6.445E+01    5.77 um     4483 A      5595 A   
  60.00 MeV   1.556E+04  6.005E+01    6.09 um     4526 A      5659 A   
  65.00 MeV   1.573E+04  5.626E+01    6.41 um     4567 A      5719 A   
  70.00 MeV   1.586E+04  5.295E+01    6.72 um     4607 A      5775 A   
  80.00 MeV   1.605E+04  4.745E+01    7.34 um     4722 A      5880 A   
  90.00 MeV   1.616E+04  4.305E+01    7.96 um     4831 A      5976 A   
 100.00 MeV   1.620E+04  3.945E+01    8.58 um     4935 A      6065 A   
 110.00 MeV   1.619E+04  3.645E+01    9.19 um     5036 A      6150 A   
 120.00 MeV   1.615E+04  3.389E+01    9.81 um     5134 A      6231 A   
 130.00 MeV   1.607E+04  3.170E+01   10.43 um     5231 A      6309 A   
 140.00 MeV   1.602E+04  2.979E+01   11.05 um     5325 A      6384 A   
 150.00 MeV   1.609E+04  2.811E+01   11.67 um     5418 A      6458 A   
 160.00 MeV   1.607E+04  2.662E+01   12.29 um     5508 A      6529 A   
 170.00 MeV   1.601E+04  2.530E+01   12.91 um     5597 A      6598 A   
 180.00 MeV   1.595E+04  2.410E+01   13.53 um     5685 A      6667 A   
 200.00 MeV   1.579E+04  2.204E+01   14.79 um     5991 A      6800 A   
 225.00 MeV   1.554E+04  1.994E+01   16.38 um     6441 A      6963 A   
 250.00 MeV   1.527E+04  1.823E+01   18.00 um     6874 A      7123 A   
 275.00 MeV   1.499E+04  1.680E+01   19.65 um     7295 A      7281 A   
 300.00 MeV   1.470E+04  1.560E+01   21.33 um     7707 A      7439 A   
 325.00 MeV   1.442E+04  1.456E+01   23.05 um     8114 A      7597 A   
 350.00 MeV   1.414E+04  1.366E+01   24.79 um     8516 A      7755 A   
 375.00 MeV   1.386E+04  1.287E+01   26.58 um     8914 A      7915 A   
 400.00 MeV   1.360E+04  1.218E+01   28.40 um     9310 A      8076 A   
 450.00 MeV   1.309E+04  1.100E+01   32.14 um     1.08 um     8404 A   
 500.00 MeV   1.263E+04  1.004E+01   36.02 um     1.21 um     8741 A   
 550.00 MeV   1.219E+04  9.242E+00   40.05 um     1.35 um     9087 A   
 600.00 MeV   1.179E+04  8.568E+00   44.21 um     1.48 um     9443 A   
 650.00 MeV   1.142E+04  7.991E+00   48.52 um     1.60 um     9809 A   
 700.00 MeV   1.108E+04  7.491E+00   52.96 um     1.73 um     1.02 um  
 800.00 MeV   1.045E+04  6.665E+00   62.25 um     2.18 um     1.10 um  
 900.00 MeV   9.901E+03  6.012E+00   72.07 um     2.59 um     1.18 um  
   1.00 GeV   9.412E+03  5.480E+00   82.43 um     2.99 um     1.27 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.0644E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
