 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-66-34.txt

 Ion = Selenium     [34] , Mass = 66 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 66 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.956E+02  1.663E+03     118 A       119 A        93 A   
  55.00 keV   2.051E+02  1.693E+03     128 A       127 A        99 A   
  60.00 keV   2.143E+02  1.720E+03     136 A       135 A       105 A   
  65.00 keV   2.230E+02  1.743E+03     145 A       143 A       111 A   
  70.00 keV   2.314E+02  1.764E+03     154 A       150 A       117 A   
  80.00 keV   2.474E+02  1.798E+03     172 A       165 A       128 A   
  90.00 keV   2.624E+02  1.826E+03     189 A       180 A       140 A   
 100.00 keV   2.766E+02  1.848E+03     206 A       194 A       151 A   
 110.00 keV   2.901E+02  1.866E+03     224 A       209 A       162 A   
 120.00 keV   3.030E+02  1.880E+03     241 A       223 A       173 A   
 130.00 keV   3.154E+02  1.892E+03     258 A       237 A       184 A   
 140.00 keV   3.404E+02  1.901E+03     275 A       251 A       195 A   
 150.00 keV   3.627E+02  1.908E+03     292 A       264 A       205 A   
 160.00 keV   3.804E+02  1.913E+03     309 A       278 A       215 A   
 170.00 keV   3.951E+02  1.917E+03     326 A       292 A       226 A   
 180.00 keV   4.078E+02  1.920E+03     343 A       305 A       236 A   
 200.00 keV   4.298E+02  1.923E+03     378 A       332 A       256 A   
 225.00 keV   4.549E+02  1.921E+03     421 A       365 A       281 A   
 250.00 keV   4.797E+02  1.916E+03     465 A       398 A       306 A   
 275.00 keV   5.055E+02  1.908E+03     509 A       431 A       330 A   
 300.00 keV   5.324E+02  1.898E+03     553 A       464 A       355 A   
 325.00 keV   5.604E+02  1.887E+03     598 A       496 A       379 A   
 350.00 keV   5.892E+02  1.875E+03     643 A       529 A       402 A   
 375.00 keV   6.186E+02  1.861E+03     688 A       562 A       426 A   
 400.00 keV   6.484E+02  1.847E+03     733 A       595 A       449 A   
 450.00 keV   7.082E+02  1.819E+03     824 A       660 A       495 A   
 500.00 keV   7.676E+02  1.789E+03     916 A       726 A       539 A   
 550.00 keV   8.256E+02  1.760E+03    1008 A       789 A       584 A   
 600.00 keV   8.821E+02  1.730E+03    1101 A       849 A       630 A   
 650.00 keV   9.367E+02  1.701E+03    1195 A       908 A       676 A   
 700.00 keV   9.896E+02  1.673E+03    1289 A       966 A       721 A   
 800.00 keV   1.090E+03  1.619E+03    1479 A      1079 A       811 A   
 900.00 keV   1.185E+03  1.568E+03    1671 A      1190 A       898 A   
   1.00 MeV   1.275E+03  1.520E+03    1864 A      1297 A       984 A   
   1.10 MeV   1.362E+03  1.475E+03    2058 A      1402 A      1069 A   
   1.20 MeV   1.447E+03  1.433E+03    2254 A      1504 A      1153 A   
   1.30 MeV   1.530E+03  1.393E+03    2450 A      1603 A      1235 A   
   1.40 MeV   1.612E+03  1.356E+03    2646 A      1699 A      1316 A   
   1.50 MeV   1.694E+03  1.322E+03    2842 A      1793 A      1396 A   
   1.60 MeV   1.776E+03  1.289E+03    3038 A      1884 A      1474 A   
   1.70 MeV   1.858E+03  1.258E+03    3233 A      1972 A      1551 A   
   1.80 MeV   1.941E+03  1.228E+03    3428 A      2057 A      1626 A   
   2.00 MeV   2.110E+03  1.174E+03    3814 A      2219 A      1773 A   
   2.25 MeV   2.327E+03  1.114E+03    4290 A      2408 A      1949 A   
   2.50 MeV   2.551E+03  1.061E+03    4754 A      2581 A      2114 A   
   2.75 MeV   2.783E+03  1.013E+03    5207 A      2741 A      2270 A   
   3.00 MeV   3.022E+03  9.703E+02    5647 A      2887 A      2416 A   
   3.25 MeV   3.267E+03  9.315E+02    6074 A      3022 A      2554 A   
   3.50 MeV   3.518E+03  8.961E+02    6486 A      3145 A      2683 A   
   3.75 MeV   3.773E+03  8.638E+02    6886 A      3258 A      2803 A   
   4.00 MeV   4.033E+03  8.342E+02    7272 A      3361 A      2917 A   
   4.50 MeV   4.561E+03  7.814E+02    8007 A      3544 A      3123 A   
   5.00 MeV   5.096E+03  7.359E+02    8695 A      3700 A      3304 A   
   5.50 MeV   5.632E+03  6.961E+02    9341 A      3833 A      3465 A   
   6.00 MeV   6.164E+03  6.611E+02    9950 A      3949 A      3608 A   
   6.50 MeV   6.690E+03  6.299E+02    1.05 um     4050 A      3737 A   
   7.00 MeV   7.205E+03  6.019E+02    1.11 um     4138 A      3852 A   
   8.00 MeV   8.195E+03  5.537E+02    1.21 um     4287 A      4053 A   
   9.00 MeV   9.122E+03  5.136E+02    1.30 um     4407 A      4222 A   
  10.00 MeV   9.980E+03  4.796E+02    1.39 um     4506 A      4366 A   
  11.00 MeV   1.077E+04  4.504E+02    1.47 um     4589 A      4492 A   
  12.00 MeV   1.149E+04  4.250E+02    1.55 um     4661 A      4603 A   
  13.00 MeV   1.214E+04  4.026E+02    1.62 um     4724 A      4703 A   
  14.00 MeV   1.274E+04  3.827E+02    1.69 um     4779 A      4793 A   
  15.00 MeV   1.329E+04  3.650E+02    1.76 um     4829 A      4875 A   
  16.00 MeV   1.379E+04  3.490E+02    1.83 um     4873 A      4951 A   
  17.00 MeV   1.425E+04  3.345E+02    1.89 um     4914 A      5021 A   
  18.00 MeV   1.467E+04  3.213E+02    1.96 um     4951 A      5086 A   
  20.00 MeV   1.544E+04  2.981E+02    2.08 um     5018 A      5205 A   
  22.50 MeV   1.627E+04  2.739E+02    2.23 um     5091 A      5336 A   
  25.00 MeV   1.700E+04  2.538E+02    2.37 um     5154 A      5452 A   
  27.50 MeV   1.766E+04  2.366E+02    2.50 um     5209 A      5556 A   
  30.00 MeV   1.826E+04  2.219E+02    2.64 um     5257 A      5650 A   
  32.50 MeV   1.883E+04  2.091E+02    2.77 um     5301 A      5736 A   
  35.00 MeV   1.936E+04  1.978E+02    2.89 um     5340 A      5816 A   
  37.50 MeV   1.987E+04  1.878E+02    3.01 um     5376 A      5890 A   
  40.00 MeV   2.035E+04  1.788E+02    3.13 um     5409 A      5959 A   
  45.00 MeV   2.126E+04  1.635E+02    3.37 um     5473 A      6085 A   
  50.00 MeV   2.209E+04  1.508E+02    3.59 um     5528 A      6197 A   
  55.00 MeV   2.286E+04  1.401E+02    3.81 um     5577 A      6299 A   
  60.00 MeV   2.356E+04  1.309E+02    4.02 um     5621 A      6392 A   
  65.00 MeV   2.421E+04  1.230E+02    4.22 um     5661 A      6477 A   
  70.00 MeV   2.481E+04  1.160E+02    4.42 um     5698 A      6556 A   
  80.00 MeV   2.587E+04  1.044E+02    4.81 um     5776 A      6699 A   
  90.00 MeV   2.676E+04  9.510E+01    5.19 um     5844 A      6826 A   
 100.00 MeV   2.751E+04  8.742E+01    5.55 um     5906 A      6941 A   
 110.00 MeV   2.814E+04  8.097E+01    5.91 um     5962 A      7046 A   
 120.00 MeV   2.867E+04  7.549E+01    6.25 um     6014 A      7143 A   
 130.00 MeV   2.911E+04  7.075E+01    6.60 um     6063 A      7234 A   
 140.00 MeV   2.958E+04  6.661E+01    6.93 um     6108 A      7320 A   
 150.00 MeV   2.992E+04  6.297E+01    7.27 um     6152 A      7401 A   
 160.00 MeV   3.012E+04  5.974E+01    7.60 um     6193 A      7478 A   
 170.00 MeV   3.032E+04  5.684E+01    7.93 um     6233 A      7552 A   
 180.00 MeV   3.047E+04  5.423E+01    8.25 um     6272 A      7623 A   
 200.00 MeV   3.067E+04  4.973E+01    8.90 um     6379 A      7758 A   
 225.00 MeV   3.076E+04  4.511E+01    9.71 um     6527 A      7916 A   
 250.00 MeV   3.072E+04  4.133E+01   10.52 um     6669 A      8066 A   
 275.00 MeV   3.058E+04  3.817E+01   11.34 um     6807 A      8210 A   
 300.00 MeV   3.037E+04  3.549E+01   12.15 um     6943 A      8348 A   
 325.00 MeV   3.011E+04  3.319E+01   12.98 um     7076 A      8483 A   
 350.00 MeV   2.982E+04  3.119E+01   13.81 um     7209 A      8616 A   
 375.00 MeV   2.950E+04  2.943E+01   14.65 um     7341 A      8746 A   
 400.00 MeV   2.917E+04  2.787E+01   15.50 um     7473 A      8875 A   
 450.00 MeV   2.846E+04  2.522E+01   17.23 um     7928 A      9129 A   
 500.00 MeV   2.775E+04  2.307E+01   19.00 um     8378 A      9383 A   
 550.00 MeV   2.704E+04  2.127E+01   20.83 um     8826 A      9636 A   
 600.00 MeV   2.635E+04  1.975E+01   22.69 um     9273 A      9892 A   
 650.00 MeV   2.569E+04  1.844E+01   24.61 um     9720 A      1.02 um  
 700.00 MeV   2.505E+04  1.731E+01   26.58 um     1.02 um     1.04 um  
 800.00 MeV   2.386E+04  1.543E+01   30.67 um     1.18 um     1.10 um  
 900.00 MeV   2.278E+04  1.394E+01   34.95 um     1.34 um     1.15 um  
   1.00 GeV   2.181E+04  1.273E+01   39.43 um     1.49 um     1.21 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0069E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
