 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-66-29.txt

 Ion = Copper       [29] , Mass = 66 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 66 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.266E+02  1.489E+03     133 A       133 A       104 A   
  55.00 keV   1.327E+02  1.513E+03     143 A       142 A       111 A   
  60.00 keV   1.386E+02  1.533E+03     154 A       151 A       118 A   
  65.00 keV   1.443E+02  1.551E+03     164 A       160 A       125 A   
  70.00 keV   1.497E+02  1.567E+03     174 A       169 A       132 A   
  80.00 keV   1.601E+02  1.593E+03     195 A       186 A       145 A   
  90.00 keV   1.698E+02  1.613E+03     215 A       204 A       159 A   
 100.00 keV   1.790E+02  1.629E+03     235 A       221 A       172 A   
 110.00 keV   1.877E+02  1.640E+03     256 A       237 A       185 A   
 120.00 keV   1.961E+02  1.649E+03     276 A       254 A       198 A   
 130.00 keV   2.041E+02  1.656E+03     297 A       271 A       211 A   
 140.00 keV   2.306E+02  1.661E+03     317 A       287 A       224 A   
 150.00 keV   2.549E+02  1.664E+03     337 A       303 A       236 A   
 160.00 keV   2.739E+02  1.666E+03     357 A       319 A       248 A   
 170.00 keV   2.889E+02  1.666E+03     377 A       336 A       261 A   
 180.00 keV   3.012E+02  1.666E+03     397 A       352 A       273 A   
 200.00 keV   3.204E+02  1.663E+03     438 A       383 A       297 A   
 225.00 keV   3.388E+02  1.656E+03     490 A       423 A       326 A   
 250.00 keV   3.548E+02  1.646E+03     542 A       462 A       356 A   
 275.00 keV   3.702E+02  1.634E+03     595 A       501 A       386 A   
 300.00 keV   3.859E+02  1.621E+03     649 A       541 A       415 A   
 325.00 keV   4.023E+02  1.607E+03     704 A       580 A       444 A   
 350.00 keV   4.196E+02  1.593E+03     759 A       620 A       473 A   
 375.00 keV   4.378E+02  1.578E+03     814 A       660 A       502 A   
 400.00 keV   4.568E+02  1.563E+03     870 A       700 A       531 A   
 450.00 keV   4.967E+02  1.532E+03     984 A       781 A       589 A   
 500.00 keV   5.385E+02  1.502E+03    1099 A       863 A       645 A   
 550.00 keV   5.817E+02  1.472E+03    1215 A       945 A       700 A   
 600.00 keV   6.255E+02  1.443E+03    1332 A      1022 A       757 A   
 650.00 keV   6.696E+02  1.415E+03    1450 A      1097 A       816 A   
 700.00 keV   7.138E+02  1.388E+03    1569 A      1171 A       874 A   
 800.00 keV   8.018E+02  1.337E+03    1809 A      1314 A       989 A   
 900.00 keV   8.884E+02  1.289E+03    2050 A      1454 A      1102 A   
   1.00 MeV   9.736E+02  1.245E+03    2293 A      1589 A      1212 A   
   1.10 MeV   1.057E+03  1.204E+03    2536 A      1721 A      1321 A   
   1.20 MeV   1.140E+03  1.166E+03    2779 A      1847 A      1427 A   
   1.30 MeV   1.222E+03  1.131E+03    3022 A      1969 A      1531 A   
   1.40 MeV   1.302E+03  1.099E+03    3264 A      2087 A      1633 A   
   1.50 MeV   1.383E+03  1.068E+03    3506 A      2201 A      1732 A   
   1.60 MeV   1.462E+03  1.039E+03    3747 A      2311 A      1829 A   
   1.70 MeV   1.542E+03  1.012E+03    3986 A      2417 A      1924 A   
   1.80 MeV   1.621E+03  9.869E+02    4223 A      2519 A      2016 A   
   2.00 MeV   1.780E+03  9.404E+02    4693 A      2711 A      2194 A   
   2.25 MeV   1.980E+03  8.891E+02    5269 A      2932 A      2405 A   
   2.50 MeV   2.182E+03  8.440E+02    5830 A      3134 A      2601 A   
   2.75 MeV   2.387E+03  8.040E+02    6375 A      3318 A      2785 A   
   3.00 MeV   2.595E+03  7.682E+02    6903 A      3486 A      2957 A   
   3.25 MeV   2.805E+03  7.359E+02    7416 A      3639 A      3117 A   
   3.50 MeV   3.019E+03  7.067E+02    7911 A      3779 A      3267 A   
   3.75 MeV   3.235E+03  6.800E+02    8391 A      3908 A      3407 A   
   4.00 MeV   3.453E+03  6.556E+02    8855 A      4025 A      3538 A   
   4.50 MeV   3.895E+03  6.125E+02    9737 A      4231 A      3775 A   
   5.00 MeV   4.342E+03  5.755E+02    1.06 um     4407 A      3985 A   
   5.50 MeV   4.792E+03  5.433E+02    1.13 um     4557 A      4170 A   
   6.00 MeV   5.241E+03  5.150E+02    1.21 um     4686 A      4334 A   
   6.50 MeV   5.688E+03  4.899E+02    1.28 um     4799 A      4481 A   
   7.00 MeV   6.130E+03  4.674E+02    1.34 um     4897 A      4614 A   
   8.00 MeV   6.993E+03  4.289E+02    1.46 um     5062 A      4842 A   
   9.00 MeV   7.817E+03  3.970E+02    1.57 um     5193 A      5033 A   
  10.00 MeV   8.596E+03  3.701E+02    1.68 um     5301 A      5195 A   
  11.00 MeV   9.327E+03  3.470E+02    1.77 um     5390 A      5335 A   
  12.00 MeV   1.001E+04  3.270E+02    1.86 um     5467 A      5458 A   
  13.00 MeV   1.064E+04  3.094E+02    1.95 um     5533 A      5567 A   
  14.00 MeV   1.122E+04  2.938E+02    2.03 um     5590 A      5665 A   
  15.00 MeV   1.177E+04  2.799E+02    2.11 um     5641 A      5753 A   
  16.00 MeV   1.227E+04  2.674E+02    2.19 um     5687 A      5834 A   
  17.00 MeV   1.273E+04  2.561E+02    2.26 um     5728 A      5908 A   
  18.00 MeV   1.317E+04  2.458E+02    2.33 um     5765 A      5977 A   
  20.00 MeV   1.395E+04  2.278E+02    2.47 um     5832 A      6100 A   
  22.50 MeV   1.480E+04  2.090E+02    2.63 um     5903 A      6235 A   
  25.00 MeV   1.554E+04  1.934E+02    2.79 um     5964 A      6352 A   
  27.50 MeV   1.620E+04  1.801E+02    2.94 um     6016 A      6456 A   
  30.00 MeV   1.680E+04  1.688E+02    3.08 um     6062 A      6550 A   
  32.50 MeV   1.734E+04  1.589E+02    3.22 um     6103 A      6635 A   
  35.00 MeV   1.784E+04  1.502E+02    3.36 um     6140 A      6713 A   
  37.50 MeV   1.830E+04  1.425E+02    3.49 um     6174 A      6785 A   
  40.00 MeV   1.873E+04  1.356E+02    3.62 um     6204 A      6853 A   
  45.00 MeV   1.951E+04  1.238E+02    3.88 um     6264 A      6975 A   
  50.00 MeV   2.020E+04  1.141E+02    4.12 um     6316 A      7083 A   
  55.00 MeV   2.081E+04  1.059E+02    4.36 um     6362 A      7181 A   
  60.00 MeV   2.135E+04  9.893E+01    4.60 um     6404 A      7271 A   
  65.00 MeV   2.183E+04  9.287E+01    4.82 um     6442 A      7354 A   
  70.00 MeV   2.226E+04  8.758E+01    5.05 um     6477 A      7430 A   
  80.00 MeV   2.298E+04  7.874E+01    5.48 um     6554 A      7570 A   
  90.00 MeV   2.355E+04  7.164E+01    5.91 um     6624 A      7695 A   
 100.00 MeV   2.400E+04  6.581E+01    6.32 um     6687 A      7810 A   
 110.00 MeV   2.435E+04  6.092E+01    6.73 um     6746 A      7915 A   
 120.00 MeV   2.462E+04  5.676E+01    7.14 um     6801 A      8014 A   
 130.00 MeV   2.482E+04  5.317E+01    7.54 um     6853 A      8107 A   
 140.00 MeV   2.505E+04  5.004E+01    7.94 um     6904 A      8196 A   
 150.00 MeV   2.518E+04  4.729E+01    8.33 um     6952 A      8280 A   
 160.00 MeV   2.521E+04  4.484E+01    8.73 um     6998 A      8361 A   
 170.00 MeV   2.524E+04  4.265E+01    9.12 um     7044 A      8440 A   
 180.00 MeV   2.525E+04  4.068E+01    9.51 um     7088 A      8516 A   
 200.00 MeV   2.518E+04  3.728E+01   10.30 um     7218 A      8663 A   
 225.00 MeV   2.501E+04  3.380E+01   11.29 um     7402 A      8838 A   
 250.00 MeV   2.477E+04  3.095E+01   12.29 um     7582 A      9007 A   
 275.00 MeV   2.448E+04  2.857E+01   13.31 um     7760 A      9171 A   
 300.00 MeV   2.416E+04  2.656E+01   14.33 um     7938 A      9331 A   
 325.00 MeV   2.382E+04  2.483E+01   15.37 um     8115 A      9490 A   
 350.00 MeV   2.347E+04  2.332E+01   16.42 um     8292 A      9648 A   
 375.00 MeV   2.312E+04  2.200E+01   17.49 um     8470 A      9804 A   
 400.00 MeV   2.277E+04  2.082E+01   18.58 um     8648 A      9961 A   
 450.00 MeV   2.207E+04  1.884E+01   20.81 um     9280 A      1.03 um  
 500.00 MeV   2.141E+04  1.722E+01   23.10 um     9906 A      1.06 um  
 550.00 MeV   2.077E+04  1.587E+01   25.47 um     1.05 um     1.09 um  
 600.00 MeV   2.017E+04  1.473E+01   27.91 um     1.12 um     1.12 um  
 650.00 MeV   1.961E+04  1.375E+01   30.42 um     1.18 um     1.16 um  
 700.00 MeV   1.908E+04  1.291E+01   33.00 um     1.24 um     1.19 um  
 800.00 MeV   1.811E+04  1.150E+01   38.37 um     1.47 um     1.26 um  
 900.00 MeV   1.726E+04  1.039E+01   44.02 um     1.68 um     1.34 um  
   1.00 GeV   1.650E+04  9.481E+00   49.94 um     1.89 um     1.42 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.3123E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
