 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-63-27.txt

 Ion = Cobalt       [27] , Mass = 63 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.633E+02  1.366E+03     138 A       140 A       108 A   
  55.00 keV   1.712E+02  1.386E+03     149 A       149 A       116 A   
  60.00 keV   1.789E+02  1.404E+03     160 A       159 A       123 A   
  65.00 keV   1.862E+02  1.419E+03     171 A       168 A       131 A   
  70.00 keV   1.932E+02  1.433E+03     182 A       178 A       138 A   
  80.00 keV   2.065E+02  1.454E+03     203 A       196 A       152 A   
  90.00 keV   2.190E+02  1.470E+03     225 A       214 A       166 A   
 100.00 keV   2.309E+02  1.482E+03     246 A       232 A       180 A   
 110.00 keV   2.422E+02  1.491E+03     268 A       250 A       194 A   
 120.00 keV   2.529E+02  1.498E+03     289 A       267 A       207 A   
 130.00 keV   2.710E+02  1.502E+03     311 A       285 A       221 A   
 140.00 keV   2.939E+02  1.505E+03     332 A       302 A       234 A   
 150.00 keV   3.098E+02  1.506E+03     354 A       319 A       247 A   
 160.00 keV   3.213E+02  1.506E+03     375 A       336 A       260 A   
 170.00 keV   3.298E+02  1.506E+03     397 A       353 A       273 A   
 180.00 keV   3.366E+02  1.504E+03     419 A       370 A       286 A   
 200.00 keV   3.472E+02  1.499E+03     463 A       404 A       312 A   
 225.00 keV   3.590E+02  1.490E+03     519 A       446 A       344 A   
 250.00 keV   3.717E+02  1.478E+03     576 A       489 A       376 A   
 275.00 keV   3.864E+02  1.465E+03     633 A       532 A       408 A   
 300.00 keV   4.032E+02  1.452E+03     692 A       575 A       440 A   
 325.00 keV   4.218E+02  1.437E+03     751 A       618 A       471 A   
 350.00 keV   4.419E+02  1.422E+03     810 A       661 A       503 A   
 375.00 keV   4.632E+02  1.407E+03     870 A       705 A       534 A   
 400.00 keV   4.854E+02  1.392E+03     930 A       748 A       565 A   
 450.00 keV   5.314E+02  1.362E+03    1052 A       836 A       626 A   
 500.00 keV   5.781E+02  1.333E+03    1175 A       924 A       686 A   
 550.00 keV   6.247E+02  1.304E+03    1299 A      1006 A       749 A   
 600.00 keV   6.705E+02  1.276E+03    1425 A      1086 A       811 A   
 650.00 keV   7.151E+02  1.250E+03    1551 A      1165 A       873 A   
 700.00 keV   7.586E+02  1.224E+03    1677 A      1243 A       934 A   
 800.00 keV   8.418E+02  1.176E+03    1934 A      1393 A      1056 A   
 900.00 keV   9.208E+02  1.132E+03    2192 A      1540 A      1175 A   
   1.00 MeV   9.965E+02  1.091E+03    2453 A      1682 A      1292 A   
   1.10 MeV   1.070E+03  1.054E+03    2714 A      1820 A      1407 A   
   1.20 MeV   1.142E+03  1.019E+03    2977 A      1954 A      1520 A   
   1.30 MeV   1.213E+03  9.872E+02    3240 A      2083 A      1630 A   
   1.40 MeV   1.285E+03  9.575E+02    3503 A      2208 A      1738 A   
   1.50 MeV   1.357E+03  9.297E+02    3765 A      2328 A      1844 A   
   1.60 MeV   1.429E+03  9.038E+02    4026 A      2444 A      1948 A   
   1.70 MeV   1.503E+03  8.796E+02    4286 A      2556 A      2049 A   
   1.80 MeV   1.578E+03  8.568E+02    4543 A      2664 A      2148 A   
   2.00 MeV   1.732E+03  8.152E+02    5051 A      2866 A      2339 A   
   2.25 MeV   1.935E+03  7.694E+02    5671 A      3097 A      2563 A   
   2.50 MeV   2.147E+03  7.293E+02    6270 A      3306 A      2771 A   
   2.75 MeV   2.369E+03  6.938E+02    6846 A      3494 A      2963 A   
   3.00 MeV   2.601E+03  6.622E+02    7400 A      3663 A      3141 A   
   3.25 MeV   2.841E+03  6.337E+02    7930 A      3815 A      3304 A   
   3.50 MeV   3.088E+03  6.080E+02    8438 A      3952 A      3455 A   
   3.75 MeV   3.342E+03  5.846E+02    8925 A      4075 A      3594 A   
   4.00 MeV   3.600E+03  5.632E+02    9390 A      4186 A      3722 A   
   4.50 MeV   4.129E+03  5.255E+02    1.03 um     4376 A      3951 A   
   5.00 MeV   4.666E+03  4.931E+02    1.11 um     4534 A      4146 A   
   5.50 MeV   5.206E+03  4.651E+02    1.18 um     4666 A      4316 A   
   6.00 MeV   5.742E+03  4.405E+02    1.25 um     4777 A      4464 A   
   6.50 MeV   6.270E+03  4.187E+02    1.32 um     4873 A      4594 A   
   7.00 MeV   6.786E+03  3.992E+02    1.38 um     4955 A      4709 A   
   8.00 MeV   7.772E+03  3.659E+02    1.49 um     5090 A      4906 A   
   9.00 MeV   8.685E+03  3.384E+02    1.59 um     5197 A      5067 A   
  10.00 MeV   9.520E+03  3.152E+02    1.69 um     5283 A      5203 A   
  11.00 MeV   1.027E+04  2.953E+02    1.78 um     5355 A      5320 A   
  12.00 MeV   1.095E+04  2.780E+02    1.86 um     5416 A      5422 A   
  13.00 MeV   1.156E+04  2.629E+02    1.94 um     5469 A      5513 A   
  14.00 MeV   1.211E+04  2.496E+02    2.02 um     5516 A      5594 A   
  15.00 MeV   1.260E+04  2.376E+02    2.09 um     5557 A      5668 A   
  16.00 MeV   1.304E+04  2.269E+02    2.16 um     5594 A      5736 A   
  17.00 MeV   1.344E+04  2.172E+02    2.23 um     5628 A      5799 A   
  18.00 MeV   1.380E+04  2.084E+02    2.30 um     5659 A      5858 A   
  20.00 MeV   1.444E+04  1.930E+02    2.43 um     5715 A      5964 A   
  22.50 MeV   1.510E+04  1.770E+02    2.59 um     5775 A      6080 A   
  25.00 MeV   1.566E+04  1.637E+02    2.75 um     5828 A      6183 A   
  27.50 MeV   1.616E+04  1.524E+02    2.90 um     5874 A      6276 A   
  30.00 MeV   1.660E+04  1.427E+02    3.05 um     5915 A      6360 A   
  32.50 MeV   1.701E+04  1.343E+02    3.19 um     5952 A      6438 A   
  35.00 MeV   1.738E+04  1.269E+02    3.33 um     5985 A      6510 A   
  37.50 MeV   1.773E+04  1.204E+02    3.47 um     6016 A      6577 A   
  40.00 MeV   1.806E+04  1.145E+02    3.61 um     6045 A      6640 A   
  45.00 MeV   1.866E+04  1.045E+02    3.87 um     6102 A      6755 A   
  50.00 MeV   1.920E+04  9.627E+01    4.13 um     6152 A      6860 A   
  55.00 MeV   1.968E+04  8.933E+01    4.38 um     6198 A      6955 A   
  60.00 MeV   2.011E+04  8.340E+01    4.63 um     6240 A      7042 A   
  65.00 MeV   2.050E+04  7.827E+01    4.87 um     6278 A      7124 A   
  70.00 MeV   2.085E+04  7.378E+01    5.11 um     6314 A      7200 A   
  80.00 MeV   2.144E+04  6.630E+01    5.58 um     6395 A      7341 A   
  90.00 MeV   2.191E+04  6.031E+01    6.03 um     6469 A      7468 A   
 100.00 MeV   2.227E+04  5.538E+01    6.48 um     6537 A      7585 A   
 110.00 MeV   2.255E+04  5.125E+01    6.92 um     6601 A      7694 A   
 120.00 MeV   2.277E+04  4.773E+01    7.36 um     6662 A      7797 A   
 130.00 MeV   2.297E+04  4.471E+01    7.80 um     6719 A      7894 A   
 140.00 MeV   2.314E+04  4.207E+01    8.23 um     6775 A      7987 A   
 150.00 MeV   2.318E+04  3.974E+01    8.66 um     6828 A      8076 A   
 160.00 MeV   2.320E+04  3.768E+01    9.08 um     6880 A      8162 A   
 170.00 MeV   2.320E+04  3.584E+01    9.51 um     6931 A      8246 A   
 180.00 MeV   2.318E+04  3.418E+01    9.94 um     6981 A      8327 A   
 200.00 MeV   2.307E+04  3.131E+01   10.80 um     7131 A      8485 A   
 225.00 MeV   2.284E+04  2.838E+01   11.89 um     7346 A      8675 A   
 250.00 MeV   2.255E+04  2.598E+01   12.99 um     7557 A      8859 A   
 275.00 MeV   2.222E+04  2.398E+01   14.10 um     7767 A      9039 A   
 300.00 MeV   2.187E+04  2.228E+01   15.23 um     7976 A      9217 A   
 325.00 MeV   2.150E+04  2.082E+01   16.38 um     8186 A      9393 A   
 350.00 MeV   2.113E+04  1.956E+01   17.55 um     8396 A      9570 A   
 375.00 MeV   2.076E+04  1.845E+01   18.74 um     8608 A      9746 A   
 400.00 MeV   2.039E+04  1.746E+01   19.95 um     8821 A      9923 A   
 450.00 MeV   1.967E+04  1.579E+01   22.44 um     9583 A      1.03 um  
 500.00 MeV   1.898E+04  1.443E+01   25.03 um     1.03 um     1.06 um  
 550.00 MeV   1.834E+04  1.330E+01   27.70 um     1.11 um     1.10 um  
 600.00 MeV   1.774E+04  1.234E+01   30.47 um     1.18 um     1.14 um  
 650.00 MeV   1.718E+04  1.152E+01   33.33 um     1.26 um     1.18 um  
 700.00 MeV   1.666E+04  1.081E+01   36.28 um     1.33 um     1.22 um  
 800.00 MeV   1.573E+04  9.632E+00   42.45 um     1.61 um     1.31 um  
 900.00 MeV   1.491E+04  8.697E+00   48.97 um     1.87 um     1.39 um  
   1.00 GeV   1.420E+04  7.937E+00   55.83 um     2.12 um     1.49 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.5571E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
