 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-74-28.txt

 Ion = Nickel       [28] , Mass = 74 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 74 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.474E+02  1.815E+03     191 A       115 A        82 A   
  55.00 keV   1.546E+02  1.831E+03     207 A       123 A        88 A   
  60.00 keV   1.615E+02  1.843E+03     222 A       131 A        93 A   
  65.00 keV   1.681E+02  1.852E+03     237 A       139 A        99 A   
  70.00 keV   1.744E+02  1.859E+03     253 A       147 A       104 A   
  80.00 keV   1.865E+02  1.868E+03     284 A       163 A       115 A   
  90.00 keV   1.978E+02  1.872E+03     315 A       179 A       126 A   
 100.00 keV   2.085E+02  1.871E+03     346 A       194 A       137 A   
 110.00 keV   2.187E+02  1.867E+03     377 A       210 A       147 A   
 120.00 keV   2.284E+02  1.862E+03     408 A       226 A       157 A   
 130.00 keV   2.377E+02  1.854E+03     439 A       241 A       168 A   
 140.00 keV   2.467E+02  1.845E+03     471 A       256 A       178 A   
 150.00 keV   2.671E+02  1.836E+03     503 A       272 A       188 A   
 160.00 keV   3.212E+02  1.825E+03     534 A       286 A       199 A   
 170.00 keV   3.592E+02  1.814E+03     565 A       300 A       209 A   
 180.00 keV   3.862E+02  1.802E+03     596 A       314 A       220 A   
 200.00 keV   4.195E+02  1.778E+03     658 A       341 A       240 A   
 225.00 keV   4.400E+02  1.746E+03     736 A       376 A       265 A   
 250.00 keV   4.504E+02  1.715E+03     816 A       412 A       289 A   
 275.00 keV   4.580E+02  1.684E+03     898 A       447 A       313 A   
 300.00 keV   4.663E+02  1.653E+03     981 A       483 A       336 A   
 325.00 keV   4.769E+02  1.623E+03    1066 A       519 A       360 A   
 350.00 keV   4.905E+02  1.594E+03    1152 A       555 A       384 A   
 375.00 keV   5.072E+02  1.566E+03    1239 A       591 A       408 A   
 400.00 keV   5.267E+02  1.539E+03    1327 A       627 A       433 A   
 450.00 keV   5.727E+02  1.487E+03    1505 A       696 A       483 A   
 500.00 keV   6.252E+02  1.439E+03    1684 A       764 A       534 A   
 550.00 keV   6.813E+02  1.394E+03    1864 A       829 A       585 A   
 600.00 keV   7.385E+02  1.352E+03    2044 A       893 A       637 A   
 650.00 keV   7.953E+02  1.313E+03    2224 A       954 A       688 A   
 700.00 keV   8.504E+02  1.276E+03    2404 A      1014 A       739 A   
 800.00 keV   9.530E+02  1.210E+03    2762 A      1129 A       839 A   
 900.00 keV   1.044E+03  1.151E+03    3119 A      1238 A       936 A   
   1.00 MeV   1.121E+03  1.099E+03    3475 A      1342 A      1031 A   
   1.10 MeV   1.187E+03  1.052E+03    3831 A      1442 A      1124 A   
   1.20 MeV   1.243E+03  1.009E+03    4188 A      1539 A      1214 A   
   1.30 MeV   1.289E+03  9.702E+02    4547 A      1634 A      1302 A   
   1.40 MeV   1.327E+03  9.349E+02    4908 A      1726 A      1389 A   
   1.50 MeV   1.358E+03  9.024E+02    5271 A      1816 A      1474 A   
   1.60 MeV   1.384E+03  8.725E+02    5637 A      1904 A      1559 A   
   1.70 MeV   1.405E+03  8.448E+02    6006 A      1991 A      1642 A   
   1.80 MeV   1.422E+03  8.191E+02    6378 A      2077 A      1725 A   
   2.00 MeV   1.450E+03  7.729E+02    7134 A      2246 A      1888 A   
   2.25 MeV   1.478E+03  7.230E+02    8096 A      2453 A      2091 A   
   2.50 MeV   1.506E+03  6.801E+02    9075 A      2654 A      2291 A   
   2.75 MeV   1.539E+03  6.426E+02    1.01 um     2849 A      2489 A   
   3.00 MeV   1.579E+03  6.097E+02    1.11 um     3038 A      2685 A   
   3.25 MeV   1.628E+03  5.804E+02    1.21 um     3218 A      2878 A   
   3.50 MeV   1.689E+03  5.542E+02    1.30 um     3389 A      3068 A   
   3.75 MeV   1.759E+03  5.306E+02    1.40 um     3551 A      3253 A   
   4.00 MeV   1.840E+03  5.092E+02    1.50 um     3702 A      3432 A   
   4.50 MeV   2.031E+03  4.718E+02    1.68 um     3977 A      3772 A   
   5.00 MeV   2.256E+03  4.402E+02    1.86 um     4213 A      4083 A   
   5.50 MeV   2.512E+03  4.130E+02    2.02 um     4412 A      4363 A   
   6.00 MeV   2.791E+03  3.894E+02    2.17 um     4581 A      4614 A   
   6.50 MeV   3.090E+03  3.687E+02    2.30 um     4723 A      4836 A   
   7.00 MeV   3.404E+03  3.503E+02    2.43 um     4844 A      5034 A   
   8.00 MeV   4.061E+03  3.191E+02    2.66 um     5039 A      5366 A   
   9.00 MeV   4.735E+03  2.936E+02    2.86 um     5184 A      5630 A   
  10.00 MeV   5.405E+03  2.722E+02    3.04 um     5296 A      5844 A   
  11.00 MeV   6.060E+03  2.541E+02    3.20 um     5383 A      6020 A   
  12.00 MeV   6.689E+03  2.384E+02    3.34 um     5454 A      6168 A   
  13.00 MeV   7.288E+03  2.248E+02    3.47 um     5513 A      6294 A   
  14.00 MeV   7.854E+03  2.128E+02    3.60 um     5562 A      6403 A   
  15.00 MeV   8.385E+03  2.021E+02    3.71 um     5604 A      6498 A   
  16.00 MeV   8.883E+03  1.926E+02    3.82 um     5641 A      6582 A   
  17.00 MeV   9.348E+03  1.840E+02    3.93 um     5673 A      6657 A   
  18.00 MeV   9.781E+03  1.762E+02    4.03 um     5701 A      6725 A   
  20.00 MeV   1.056E+04  1.626E+02    4.22 um     5752 A      6842 A   
  22.50 MeV   1.139E+04  1.486E+02    4.44 um     5806 A      6964 A   
  25.00 MeV   1.208E+04  1.370E+02    4.64 um     5851 A      7066 A   
  27.50 MeV   1.267E+04  1.272E+02    4.84 um     5888 A      7154 A   
  30.00 MeV   1.316E+04  1.189E+02    5.03 um     5921 A      7231 A   
  32.50 MeV   1.358E+04  1.116E+02    5.21 um     5950 A      7299 A   
  35.00 MeV   1.394E+04  1.053E+02    5.39 um     5977 A      7360 A   
  37.50 MeV   1.425E+04  9.968E+01    5.57 um     6000 A      7416 A   
  40.00 MeV   1.451E+04  9.469E+01    5.74 um     6023 A      7468 A   
  45.00 MeV   1.495E+04  8.619E+01    6.07 um     6071 A      7560 A   
  50.00 MeV   1.528E+04  7.920E+01    6.40 um     6115 A      7641 A   
  55.00 MeV   1.554E+04  7.334E+01    6.72 um     6155 A      7714 A   
  60.00 MeV   1.574E+04  6.835E+01    7.04 um     6192 A      7781 A   
  65.00 MeV   1.589E+04  6.405E+01    7.35 um     6227 A      7842 A   
  70.00 MeV   1.601E+04  6.029E+01    7.66 um     6260 A      7899 A   
  80.00 MeV   1.618E+04  5.404E+01    8.28 um     6353 A      8004 A   
  90.00 MeV   1.626E+04  4.905E+01    8.89 um     6440 A      8098 A   
 100.00 MeV   1.630E+04  4.496E+01    9.50 um     6523 A      8185 A   
 110.00 MeV   1.629E+04  4.154E+01   10.11 um     6604 A      8267 A   
 120.00 MeV   1.626E+04  3.864E+01   10.72 um     6683 A      8344 A   
 130.00 MeV   1.621E+04  3.614E+01   11.33 um     6761 A      8418 A   
 140.00 MeV   1.613E+04  3.397E+01   11.95 um     6837 A      8489 A   
 150.00 MeV   1.609E+04  3.206E+01   12.57 um     6912 A      8557 A   
 160.00 MeV   1.617E+04  3.037E+01   13.19 um     6986 A      8623 A   
 170.00 MeV   1.617E+04  2.885E+01   13.80 um     7059 A      8688 A   
 180.00 MeV   1.613E+04  2.750E+01   14.42 um     7130 A      8750 A   
 200.00 MeV   1.605E+04  2.515E+01   15.66 um     7375 A      8872 A   
 225.00 MeV   1.590E+04  2.276E+01   17.22 um     7737 A      9018 A   
 250.00 MeV   1.573E+04  2.081E+01   18.80 um     8088 A      9160 A   
 275.00 MeV   1.553E+04  1.918E+01   20.39 um     8431 A      9299 A   
 300.00 MeV   1.532E+04  1.781E+01   22.01 um     8769 A      9436 A   
 325.00 MeV   1.511E+04  1.663E+01   23.65 um     9103 A      9571 A   
 350.00 MeV   1.489E+04  1.560E+01   25.31 um     9433 A      9706 A   
 375.00 MeV   1.468E+04  1.470E+01   27.00 um     9761 A      9842 A   
 400.00 MeV   1.446E+04  1.391E+01   28.72 um     1.01 um     9977 A   
 450.00 MeV   1.404E+04  1.257E+01   32.22 um     1.13 um     1.02 um  
 500.00 MeV   1.363E+04  1.147E+01   35.83 um     1.24 um     1.05 um  
 550.00 MeV   1.324E+04  1.056E+01   39.55 um     1.36 um     1.08 um  
 600.00 MeV   1.287E+04  9.792E+00   43.37 um     1.47 um     1.11 um  
 650.00 MeV   1.252E+04  9.133E+00   47.31 um     1.57 um     1.14 um  
 700.00 MeV   1.218E+04  8.562E+00   51.35 um     1.68 um     1.17 um  
 800.00 MeV   1.156E+04  7.620E+00   59.77 um     2.07 um     1.23 um  
 900.00 MeV   1.099E+04  6.873E+00   68.64 um     2.42 um     1.30 um  
   1.00 GeV   1.047E+04  6.267E+00   77.96 um     2.77 um     1.37 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.9236E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
