 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-71-28.txt

 Ion = Nickel       [28] , Mass = 71 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.050E+02  1.532E+03     136 A       132 A       103 A   
  55.00 keV   1.101E+02  1.557E+03     147 A       141 A       110 A   
  60.00 keV   1.150E+02  1.578E+03     158 A       150 A       117 A   
  65.00 keV   1.197E+02  1.596E+03     168 A       159 A       124 A   
  70.00 keV   1.242E+02  1.612E+03     179 A       168 A       131 A   
  80.00 keV   1.328E+02  1.638E+03     200 A       185 A       145 A   
  90.00 keV   1.409E+02  1.658E+03     221 A       202 A       158 A   
 100.00 keV   1.485E+02  1.673E+03     242 A       219 A       171 A   
 110.00 keV   1.557E+02  1.685E+03     263 A       236 A       184 A   
 120.00 keV   1.627E+02  1.693E+03     284 A       253 A       197 A   
 130.00 keV   1.693E+02  1.700E+03     305 A       269 A       210 A   
 140.00 keV   1.757E+02  1.704E+03     326 A       286 A       223 A   
 150.00 keV   2.146E+02  1.707E+03     347 A       302 A       236 A   
 160.00 keV   2.490E+02  1.708E+03     368 A       319 A       248 A   
 170.00 keV   2.731E+02  1.709E+03     388 A       335 A       260 A   
 180.00 keV   2.899E+02  1.708E+03     409 A       351 A       272 A   
 200.00 keV   3.096E+02  1.704E+03     450 A       382 A       296 A   
 225.00 keV   3.204E+02  1.696E+03     503 A       422 A       325 A   
 250.00 keV   3.253E+02  1.685E+03     557 A       461 A       355 A   
 275.00 keV   3.295E+02  1.673E+03     612 A       500 A       384 A   
 300.00 keV   3.352E+02  1.659E+03     668 A       540 A       414 A   
 325.00 keV   3.434E+02  1.644E+03     725 A       580 A       443 A   
 350.00 keV   3.543E+02  1.629E+03     783 A       620 A       473 A   
 375.00 keV   3.678E+02  1.613E+03     842 A       661 A       503 A   
 400.00 keV   3.835E+02  1.597E+03     901 A       702 A       532 A   
 450.00 keV   4.205E+02  1.565E+03    1020 A       785 A       591 A   
 500.00 keV   4.626E+02  1.533E+03    1141 A       869 A       649 A   
 550.00 keV   5.074E+02  1.502E+03    1262 A       954 A       706 A   
 600.00 keV   5.532E+02  1.472E+03    1384 A      1036 A       763 A   
 650.00 keV   5.988E+02  1.443E+03    1508 A      1112 A       824 A   
 700.00 keV   6.433E+02  1.415E+03    1631 A      1188 A       883 A   
 800.00 keV   7.273E+02  1.361E+03    1881 A      1335 A      1002 A   
 900.00 keV   8.029E+02  1.312E+03    2134 A      1480 A      1117 A   
   1.00 MeV   8.699E+02  1.267E+03    2389 A      1622 A      1231 A   
   1.10 MeV   9.287E+02  1.225E+03    2648 A      1761 A      1344 A   
   1.20 MeV   9.802E+02  1.186E+03    2909 A      1897 A      1455 A   
   1.30 MeV   1.025E+03  1.150E+03    3174 A      2031 A      1565 A   
   1.40 MeV   1.065E+03  1.116E+03    3443 A      2163 A      1674 A   
   1.50 MeV   1.101E+03  1.085E+03    3715 A      2294 A      1783 A   
   1.60 MeV   1.133E+03  1.055E+03    3990 A      2423 A      1891 A   
   1.70 MeV   1.163E+03  1.028E+03    4269 A      2551 A      1999 A   
   1.80 MeV   1.190E+03  1.002E+03    4550 A      2677 A      2106 A   
   2.00 MeV   1.242E+03  9.543E+02    5122 A      2924 A      2322 A   
   2.25 MeV   1.303E+03  9.019E+02    5850 A      3226 A      2590 A   
   2.50 MeV   1.366E+03  8.558E+02    6589 A      3520 A      2856 A   
   2.75 MeV   1.434E+03  8.149E+02    7333 A      3805 A      3119 A   
   3.00 MeV   1.511E+03  7.784E+02    8078 A      4078 A      3377 A   
   3.25 MeV   1.596E+03  7.455E+02    8819 A      4340 A      3630 A   
   3.50 MeV   1.691E+03  7.158E+02    9550 A      4587 A      3876 A   
   3.75 MeV   1.797E+03  6.886E+02    1.03 um     4822 A      4114 A   
   4.00 MeV   1.914E+03  6.638E+02    1.10 um     5041 A      4343 A   
   4.50 MeV   2.178E+03  6.199E+02    1.23 um     5436 A      4771 A   
   5.00 MeV   2.481E+03  5.823E+02    1.36 um     5776 A      5156 A   
   5.50 MeV   2.817E+03  5.495E+02    1.48 um     6068 A      5499 A   
   6.00 MeV   3.184E+03  5.208E+02    1.59 um     6317 A      5802 A   
   6.50 MeV   3.574E+03  4.953E+02    1.69 um     6529 A      6069 A   
   7.00 MeV   3.982E+03  4.726E+02    1.78 um     6711 A      6305 A   
   8.00 MeV   4.838E+03  4.335E+02    1.95 um     7001 A      6698 A   
   9.00 MeV   5.715E+03  4.012E+02    2.09 um     7221 A      7011 A   
  10.00 MeV   6.589E+03  3.739E+02    2.23 um     7392 A      7263 A   
  11.00 MeV   7.440E+03  3.505E+02    2.34 um     7527 A      7472 A   
  12.00 MeV   8.255E+03  3.302E+02    2.45 um     7637 A      7647 A   
  13.00 MeV   9.026E+03  3.124E+02    2.55 um     7729 A      7796 A   
  14.00 MeV   9.748E+03  2.966E+02    2.64 um     7806 A      7926 A   
  15.00 MeV   1.042E+04  2.825E+02    2.73 um     7872 A      8040 A   
  16.00 MeV   1.104E+04  2.699E+02    2.81 um     7930 A      8141 A   
  17.00 MeV   1.162E+04  2.584E+02    2.89 um     7981 A      8233 A   
  18.00 MeV   1.215E+04  2.480E+02    2.97 um     8026 A      8315 A   
  20.00 MeV   1.309E+04  2.298E+02    3.12 um     8104 A      8460 A   
  22.50 MeV   1.407E+04  2.108E+02    3.29 um     8185 A      8613 A   
  25.00 MeV   1.489E+04  1.950E+02    3.45 um     8252 A      8742 A   
  27.50 MeV   1.557E+04  1.817E+02    3.60 um     8308 A      8855 A   
  30.00 MeV   1.616E+04  1.702E+02    3.75 um     8357 A      8955 A   
  32.50 MeV   1.666E+04  1.602E+02    3.90 um     8400 A      9045 A   
  35.00 MeV   1.711E+04  1.514E+02    4.04 um     8438 A      9127 A   
  37.50 MeV   1.751E+04  1.436E+02    4.18 um     8473 A      9202 A   
  40.00 MeV   1.787E+04  1.367E+02    4.32 um     8505 A      9271 A   
  45.00 MeV   1.850E+04  1.248E+02    4.58 um     8565 A      9396 A   
  50.00 MeV   1.904E+04  1.150E+02    4.84 um     8617 A      9507 A   
  55.00 MeV   1.951E+04  1.067E+02    5.10 um     8663 A      9607 A   
  60.00 MeV   1.992E+04  9.968E+01    5.35 um     8704 A      9698 A   
  65.00 MeV   2.028E+04  9.357E+01    5.59 um     8742 A      9782 A   
  70.00 MeV   2.061E+04  8.823E+01    5.83 um     8777 A      9860 A   
  80.00 MeV   2.117E+04  7.931E+01    6.30 um     8852 A      1.00 um  
  90.00 MeV   2.162E+04  7.216E+01    6.76 um     8919 A      1.01 um  
 100.00 MeV   2.200E+04  6.628E+01    7.21 um     8980 A      1.02 um  
 110.00 MeV   2.231E+04  6.135E+01    7.66 um     9036 A      1.04 um  
 120.00 MeV   2.256E+04  5.716E+01    8.10 um     9089 A      1.05 um  
 130.00 MeV   2.277E+04  5.354E+01    8.54 um     9139 A      1.05 um  
 140.00 MeV   2.294E+04  5.039E+01    8.97 um     9187 A      1.06 um  
 150.00 MeV   2.314E+04  4.761E+01    9.41 um     9232 A      1.07 um  
 160.00 MeV   2.328E+04  4.514E+01    9.83 um     9276 A      1.08 um  
 170.00 MeV   2.332E+04  4.294E+01   10.26 um     9319 A      1.09 um  
 180.00 MeV   2.338E+04  4.096E+01   10.69 um     9360 A      1.10 um  
 200.00 MeV   2.343E+04  3.753E+01   11.54 um     9478 A      1.11 um  
 225.00 MeV   2.341E+04  3.402E+01   12.60 um     9644 A      1.13 um  
 250.00 MeV   2.331E+04  3.115E+01   13.66 um     9806 A      1.14 um  
 275.00 MeV   2.316E+04  2.876E+01   14.73 um     9964 A      1.16 um  
 300.00 MeV   2.297E+04  2.673E+01   15.81 um     1.01 um     1.17 um  
 325.00 MeV   2.275E+04  2.498E+01   16.90 um     1.03 um     1.19 um  
 350.00 MeV   2.250E+04  2.347E+01   18.01 um     1.04 um     1.20 um  
 375.00 MeV   2.225E+04  2.213E+01   19.12 um     1.06 um     1.22 um  
 400.00 MeV   2.198E+04  2.095E+01   20.25 um     1.07 um     1.23 um  
 450.00 MeV   2.142E+04  1.896E+01   22.55 um     1.13 um     1.26 um  
 500.00 MeV   2.086E+04  1.733E+01   24.91 um     1.19 um     1.29 um  
 550.00 MeV   2.030E+04  1.597E+01   27.33 um     1.24 um     1.32 um  
 600.00 MeV   1.976E+04  1.482E+01   29.82 um     1.30 um     1.35 um  
 650.00 MeV   1.923E+04  1.384E+01   32.39 um     1.35 um     1.38 um  
 700.00 MeV   1.872E+04  1.298E+01   35.02 um     1.41 um     1.41 um  
 800.00 MeV   1.778E+04  1.157E+01   40.49 um     1.62 um     1.48 um  
 900.00 MeV   1.692E+04  1.045E+01   46.25 um     1.83 um     1.55 um  
   1.00 GeV   1.614E+04  9.536E+00   52.29 um     2.03 um     1.62 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.2546E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
