 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-69-28.txt

 Ion = Nickel       [28] , Mass = 69 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.527E+02  1.750E+03     191 A       118 A        84 A   
  55.00 keV   1.601E+02  1.764E+03     207 A       127 A        90 A   
  60.00 keV   1.672E+02  1.775E+03     223 A       135 A        96 A   
  65.00 keV   1.741E+02  1.783E+03     238 A       144 A       102 A   
  70.00 keV   1.806E+02  1.789E+03     254 A       152 A       108 A   
  80.00 keV   1.931E+02  1.797E+03     285 A       168 A       119 A   
  90.00 keV   2.048E+02  1.799E+03     316 A       185 A       130 A   
 100.00 keV   2.159E+02  1.798E+03     348 A       201 A       141 A   
 110.00 keV   2.265E+02  1.793E+03     379 A       217 A       152 A   
 120.00 keV   2.365E+02  1.787E+03     411 A       233 A       163 A   
 130.00 keV   2.462E+02  1.779E+03     443 A       249 A       174 A   
 140.00 keV   2.680E+02  1.770E+03     475 A       265 A       184 A   
 150.00 keV   3.251E+02  1.760E+03     506 A       280 A       196 A   
 160.00 keV   3.642E+02  1.749E+03     537 A       295 A       207 A   
 170.00 keV   3.913E+02  1.737E+03     568 A       309 A       218 A   
 180.00 keV   4.103E+02  1.726E+03     599 A       323 A       228 A   
 200.00 keV   4.332E+02  1.701E+03     662 A       352 A       249 A   
 225.00 keV   4.474E+02  1.670E+03     742 A       389 A       274 A   
 250.00 keV   4.560E+02  1.639E+03     823 A       426 A       299 A   
 275.00 keV   4.644E+02  1.608E+03     906 A       463 A       323 A   
 300.00 keV   4.754E+02  1.578E+03     991 A       501 A       348 A   
 325.00 keV   4.897E+02  1.549E+03    1077 A       538 A       373 A   
 350.00 keV   5.075E+02  1.520E+03    1165 A       575 A       398 A   
 375.00 keV   5.286E+02  1.493E+03    1253 A       611 A       424 A   
 400.00 keV   5.524E+02  1.466E+03    1342 A       648 A       450 A   
 450.00 keV   6.064E+02  1.416E+03    1521 A       718 A       502 A   
 500.00 keV   6.656E+02  1.369E+03    1701 A       786 A       555 A   
 550.00 keV   7.269E+02  1.326E+03    1881 A       853 A       609 A   
 600.00 keV   7.879E+02  1.285E+03    2061 A       917 A       661 A   
 650.00 keV   8.472E+02  1.248E+03    2240 A       978 A       714 A   
 700.00 keV   9.039E+02  1.212E+03    2419 A      1039 A       766 A   
 800.00 keV   1.007E+03  1.148E+03    2775 A      1153 A       867 A   
 900.00 keV   1.096E+03  1.092E+03    3130 A      1263 A       966 A   
   1.00 MeV   1.170E+03  1.042E+03    3485 A      1367 A      1061 A   
   1.10 MeV   1.232E+03  9.964E+02    3841 A      1468 A      1154 A   
   1.20 MeV   1.283E+03  9.556E+02    4198 A      1566 A      1245 A   
   1.30 MeV   1.325E+03  9.186E+02    4557 A      1661 A      1334 A   
   1.40 MeV   1.358E+03  8.848E+02    4919 A      1753 A      1421 A   
   1.50 MeV   1.386E+03  8.538E+02    5284 A      1845 A      1507 A   
   1.60 MeV   1.408E+03  8.253E+02    5652 A      1934 A      1593 A   
   1.70 MeV   1.426E+03  7.989E+02    6024 A      2023 A      1677 A   
   1.80 MeV   1.442E+03  7.744E+02    6399 A      2110 A      1761 A   
   2.00 MeV   1.467E+03  7.304E+02    7161 A      2282 A      1927 A   
   2.25 MeV   1.496E+03  6.829E+02    8130 A      2491 A      2132 A   
   2.50 MeV   1.529E+03  6.421E+02    9115 A      2694 A      2336 A   
   2.75 MeV   1.570E+03  6.065E+02    1.01 um     2890 A      2537 A   
   3.00 MeV   1.621E+03  5.752E+02    1.11 um     3077 A      2735 A   
   3.25 MeV   1.685E+03  5.475E+02    1.21 um     3254 A      2929 A   
   3.50 MeV   1.760E+03  5.226E+02    1.31 um     3421 A      3119 A   
   3.75 MeV   1.847E+03  5.003E+02    1.40 um     3577 A      3302 A   
   4.00 MeV   1.946E+03  4.800E+02    1.49 um     3722 A      3479 A   
   4.50 MeV   2.174E+03  4.446E+02    1.67 um     3980 A      3808 A   
   5.00 MeV   2.439E+03  4.146E+02    1.84 um     4197 A      4105 A   
   5.50 MeV   2.733E+03  3.890E+02    1.99 um     4378 A      4368 A   
   6.00 MeV   3.051E+03  3.666E+02    2.13 um     4530 A      4601 A   
   6.50 MeV   3.386E+03  3.470E+02    2.26 um     4657 A      4806 A   
   7.00 MeV   3.734E+03  3.297E+02    2.37 um     4764 A      4986 A   
   8.00 MeV   4.451E+03  3.002E+02    2.59 um     4936 A      5286 A   
   9.00 MeV   5.173E+03  2.761E+02    2.77 um     5063 A      5523 A   
  10.00 MeV   5.882E+03  2.560E+02    2.93 um     5161 A      5715 A   
  11.00 MeV   6.564E+03  2.389E+02    3.08 um     5239 A      5873 A   
  12.00 MeV   7.212E+03  2.241E+02    3.21 um     5302 A      6005 A   
  13.00 MeV   7.822E+03  2.113E+02    3.34 um     5354 A      6118 A   
  14.00 MeV   8.393E+03  2.000E+02    3.45 um     5398 A      6216 A   
  15.00 MeV   8.925E+03  1.899E+02    3.56 um     5436 A      6302 A   
  16.00 MeV   9.419E+03  1.809E+02    3.67 um     5468 A      6378 A   
  17.00 MeV   9.877E+03  1.728E+02    3.77 um     5497 A      6446 A   
  18.00 MeV   1.030E+04  1.655E+02    3.86 um     5523 A      6507 A   
  20.00 MeV   1.106E+04  1.527E+02    4.04 um     5570 A      6615 A   
  22.50 MeV   1.185E+04  1.395E+02    4.25 um     5620 A      6727 A   
  25.00 MeV   1.251E+04  1.286E+02    4.45 um     5661 A      6821 A   
  27.50 MeV   1.307E+04  1.194E+02    4.64 um     5696 A      6902 A   
  30.00 MeV   1.353E+04  1.115E+02    4.83 um     5727 A      6974 A   
  32.50 MeV   1.392E+04  1.047E+02    5.01 um     5755 A      7038 A   
  35.00 MeV   1.425E+04  9.879E+01    5.18 um     5780 A      7096 A   
  37.50 MeV   1.453E+04  9.353E+01    5.35 um     5802 A      7148 A   
  40.00 MeV   1.478E+04  8.884E+01    5.52 um     5824 A      7197 A   
  45.00 MeV   1.517E+04  8.086E+01    5.85 um     5871 A      7285 A   
  50.00 MeV   1.547E+04  7.429E+01    6.17 um     5914 A      7363 A   
  55.00 MeV   1.570E+04  6.879E+01    6.49 um     5953 A      7433 A   
  60.00 MeV   1.587E+04  6.410E+01    6.80 um     5990 A      7497 A   
  65.00 MeV   1.601E+04  6.005E+01    7.11 um     6024 A      7556 A   
  70.00 MeV   1.611E+04  5.653E+01    7.42 um     6057 A      7612 A   
  80.00 MeV   1.623E+04  5.066E+01    8.04 um     6150 A      7714 A   
  90.00 MeV   1.629E+04  4.598E+01    8.65 um     6239 A      7806 A   
 100.00 MeV   1.630E+04  4.214E+01    9.26 um     6324 A      7892 A   
 110.00 MeV   1.627E+04  3.893E+01    9.87 um     6406 A      7973 A   
 120.00 MeV   1.621E+04  3.621E+01   10.48 um     6487 A      8050 A   
 130.00 MeV   1.614E+04  3.387E+01   11.10 um     6567 A      8123 A   
 140.00 MeV   1.609E+04  3.183E+01   11.72 um     6645 A      8194 A   
 150.00 MeV   1.617E+04  3.004E+01   12.33 um     6722 A      8263 A   
 160.00 MeV   1.617E+04  2.845E+01   12.95 um     6797 A      8329 A   
 170.00 MeV   1.612E+04  2.703E+01   13.57 um     6871 A      8393 A   
 180.00 MeV   1.608E+04  2.576E+01   14.19 um     6944 A      8457 A   
 200.00 MeV   1.597E+04  2.356E+01   15.43 um     7197 A      8579 A   
 225.00 MeV   1.579E+04  2.132E+01   17.00 um     7570 A      8728 A   
 250.00 MeV   1.559E+04  1.949E+01   18.59 um     7934 A      8872 A   
 275.00 MeV   1.537E+04  1.797E+01   20.20 um     8290 A      9014 A   
 300.00 MeV   1.514E+04  1.668E+01   21.84 um     8640 A      9155 A   
 325.00 MeV   1.491E+04  1.557E+01   23.50 um     8986 A      9295 A   
 350.00 MeV   1.467E+04  1.461E+01   25.19 um     9330 A      9435 A   
 375.00 MeV   1.444E+04  1.377E+01   26.90 um     9672 A      9575 A   
 400.00 MeV   1.421E+04  1.302E+01   28.64 um     1.00 um     9716 A   
 450.00 MeV   1.377E+04  1.176E+01   32.21 um     1.13 um     1.00 um  
 500.00 MeV   1.335E+04  1.074E+01   35.90 um     1.25 um     1.03 um  
 550.00 MeV   1.295E+04  9.887E+00   39.70 um     1.36 um     1.06 um  
 600.00 MeV   1.257E+04  9.167E+00   43.61 um     1.48 um     1.09 um  
 650.00 MeV   1.220E+04  8.550E+00   47.65 um     1.59 um     1.12 um  
 700.00 MeV   1.186E+04  8.015E+00   51.80 um     1.70 um     1.15 um  
 800.00 MeV   1.122E+04  7.132E+00   60.46 um     2.10 um     1.22 um  
 900.00 MeV   1.065E+04  6.433E+00   69.61 um     2.48 um     1.29 um  
   1.00 GeV   1.012E+04  5.865E+00   79.23 um     2.83 um     1.36 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.0012E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
