 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-67-34.txt

 Ion = Selenium     [34] , Mass = 67 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 67 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   8.080E+03  5.614E+02    1.22 um     4313 A      4077 A   
   9.00 MeV   9.002E+03  5.208E+02    1.31 um     4435 A      4249 A   
  10.00 MeV   9.856E+03  4.863E+02    1.40 um     4536 A      4396 A   
  11.00 MeV   1.064E+04  4.567E+02    1.48 um     4621 A      4524 A   
  12.00 MeV   1.136E+04  4.309E+02    1.56 um     4694 A      4637 A   
  13.00 MeV   1.202E+04  4.082E+02    1.64 um     4758 A      4738 A   
  14.00 MeV   1.262E+04  3.881E+02    1.71 um     4814 A      4830 A   
  15.00 MeV   1.317E+04  3.701E+02    1.78 um     4865 A      4913 A   
  16.00 MeV   1.367E+04  3.539E+02    1.84 um     4910 A      4990 A   
  17.00 MeV   1.414E+04  3.392E+02    1.91 um     4951 A      5061 A   
  18.00 MeV   1.456E+04  3.258E+02    1.97 um     4989 A      5127 A   
  20.00 MeV   1.533E+04  3.024E+02    2.10 um     5058 A      5248 A   
  22.50 MeV   1.616E+04  2.778E+02    2.24 um     5131 A      5380 A   
  25.00 MeV   1.689E+04  2.574E+02    2.39 um     5195 A      5497 A   
  27.50 MeV   1.755E+04  2.400E+02    2.52 um     5250 A      5602 A   
  30.00 MeV   1.816E+04  2.251E+02    2.66 um     5299 A      5698 A   
  32.50 MeV   1.872E+04  2.121E+02    2.79 um     5343 A      5785 A   
  35.00 MeV   1.925E+04  2.006E+02    2.91 um     5383 A      5866 A   
  37.50 MeV   1.976E+04  1.905E+02    3.04 um     5420 A      5940 A   
  40.00 MeV   2.024E+04  1.814E+02    3.16 um     5453 A      6010 A   
  45.00 MeV   2.114E+04  1.658E+02    3.39 um     5517 A      6137 A   
  50.00 MeV   2.197E+04  1.530E+02    3.62 um     5573 A      6251 A   
  55.00 MeV   2.274E+04  1.421E+02    3.83 um     5623 A      6353 A   
  60.00 MeV   2.344E+04  1.328E+02    4.04 um     5667 A      6447 A   
  65.00 MeV   2.409E+04  1.248E+02    4.25 um     5707 A      6533 A   
  70.00 MeV   2.469E+04  1.177E+02    4.45 um     5744 A      6612 A   
  80.00 MeV   2.575E+04  1.059E+02    4.84 um     5823 A      6756 A   
  90.00 MeV   2.665E+04  9.647E+01    5.22 um     5892 A      6884 A   
 100.00 MeV   2.741E+04  8.868E+01    5.58 um     5954 A      7000 A   
 110.00 MeV   2.804E+04  8.215E+01    5.94 um     6010 A      7106 A   
 120.00 MeV   2.858E+04  7.658E+01    6.29 um     6062 A      7204 A   
 130.00 MeV   2.903E+04  7.178E+01    6.63 um     6111 A      7295 A   
 140.00 MeV   2.949E+04  6.758E+01    6.97 um     6157 A      7381 A   
 150.00 MeV   2.986E+04  6.389E+01    7.31 um     6201 A      7462 A   
 160.00 MeV   3.007E+04  6.060E+01    7.64 um     6242 A      7539 A   
 170.00 MeV   3.027E+04  5.767E+01    7.97 um     6282 A      7614 A   
 180.00 MeV   3.044E+04  5.502E+01    8.29 um     6321 A      7685 A   
 200.00 MeV   3.065E+04  5.045E+01    8.94 um     6428 A      7820 A   
 225.00 MeV   3.076E+04  4.577E+01    9.75 um     6575 A      7979 A   
 250.00 MeV   3.073E+04  4.193E+01   10.56 um     6716 A      8129 A   
 275.00 MeV   3.061E+04  3.873E+01   11.38 um     6853 A      8272 A   
 300.00 MeV   3.041E+04  3.601E+01   12.19 um     6988 A      8410 A   
 325.00 MeV   3.017E+04  3.368E+01   13.01 um     7121 A      8545 A   
 350.00 MeV   2.988E+04  3.164E+01   13.84 um     7253 A      8676 A   
 375.00 MeV   2.958E+04  2.986E+01   14.68 um     7384 A      8806 A   
 400.00 MeV   2.925E+04  2.827E+01   15.53 um     7514 A      8934 A   
 450.00 MeV   2.856E+04  2.559E+01   17.26 um     7965 A      9187 A   
 500.00 MeV   2.786E+04  2.340E+01   19.02 um     8410 A      9438 A   
 550.00 MeV   2.716E+04  2.158E+01   20.84 um     8853 A      9690 A   
 600.00 MeV   2.647E+04  2.004E+01   22.70 um     9295 A      9943 A   
 650.00 MeV   2.581E+04  1.871E+01   24.61 um     9738 A      1.02 um  
 700.00 MeV   2.518E+04  1.756E+01   26.57 um     1.02 um     1.05 um  
 800.00 MeV   2.399E+04  1.566E+01   30.63 um     1.18 um     1.10 um  
 900.00 MeV   2.292E+04  1.415E+01   34.89 um     1.33 um     1.15 um  
   1.00 GeV   2.194E+04  1.292E+01   39.34 um     1.49 um     1.21 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  1.9834E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
