 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-74-26.txt

 Ion = Iron         [26] , Mass = 74 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 74 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.707E+02  1.497E+03     141 A       131 A       102 A   
  55.00 keV   1.790E+02  1.520E+03     152 A       140 A       109 A   
  60.00 keV   1.869E+02  1.539E+03     163 A       149 A       116 A   
  65.00 keV   1.946E+02  1.556E+03     174 A       158 A       123 A   
  70.00 keV   2.019E+02  1.570E+03     185 A       167 A       130 A   
  80.00 keV   2.159E+02  1.593E+03     207 A       184 A       143 A   
  90.00 keV   2.290E+02  1.611E+03     229 A       201 A       157 A   
 100.00 keV   2.413E+02  1.624E+03     250 A       218 A       169 A   
 110.00 keV   2.531E+02  1.634E+03     272 A       235 A       182 A   
 120.00 keV   2.644E+02  1.641E+03     294 A       251 A       195 A   
 130.00 keV   2.752E+02  1.645E+03     316 A       268 A       207 A   
 140.00 keV   2.856E+02  1.648E+03     338 A       284 A       220 A   
 150.00 keV   2.991E+02  1.650E+03     359 A       300 A       232 A   
 160.00 keV   3.231E+02  1.650E+03     381 A       317 A       244 A   
 170.00 keV   3.423E+02  1.649E+03     403 A       333 A       256 A   
 180.00 keV   3.579E+02  1.647E+03     425 A       349 A       268 A   
 200.00 keV   3.819E+02  1.641E+03     469 A       381 A       292 A   
 225.00 keV   4.034E+02  1.631E+03     524 A       421 A       321 A   
 250.00 keV   4.198E+02  1.618E+03     580 A       461 A       349 A   
 275.00 keV   4.338E+02  1.604E+03     637 A       501 A       378 A   
 300.00 keV   4.466E+02  1.589E+03     695 A       541 A       406 A   
 325.00 keV   4.591E+02  1.573E+03     754 A       581 A       435 A   
 350.00 keV   4.717E+02  1.557E+03     814 A       622 A       463 A   
 375.00 keV   4.846E+02  1.540E+03     874 A       663 A       491 A   
 400.00 keV   4.979E+02  1.524E+03     935 A       704 A       519 A   
 450.00 keV   5.258E+02  1.490E+03    1059 A       788 A       575 A   
 500.00 keV   5.553E+02  1.458E+03    1186 A       868 A       634 A   
 550.00 keV   5.862E+02  1.426E+03    1314 A       947 A       693 A   
 600.00 keV   6.181E+02  1.396E+03    1444 A      1025 A       753 A   
 650.00 keV   6.507E+02  1.367E+03    1575 A      1103 A       813 A   
 700.00 keV   6.839E+02  1.339E+03    1707 A      1180 A       873 A   
 800.00 keV   7.512E+02  1.286E+03    1976 A      1329 A       994 A   
 900.00 keV   8.190E+02  1.237E+03    2248 A      1477 A      1113 A   
   1.00 MeV   8.869E+02  1.193E+03    2522 A      1622 A      1231 A   
   1.10 MeV   9.547E+02  1.152E+03    2797 A      1762 A      1348 A   
   1.20 MeV   1.022E+03  1.114E+03    3074 A      1899 A      1463 A   
   1.30 MeV   1.090E+03  1.079E+03    3350 A      2031 A      1576 A   
   1.40 MeV   1.157E+03  1.046E+03    3627 A      2160 A      1688 A   
   1.50 MeV   1.224E+03  1.016E+03    3903 A      2284 A      1797 A   
   1.60 MeV   1.292E+03  9.875E+02    4178 A      2404 A      1904 A   
   1.70 MeV   1.359E+03  9.610E+02    4451 A      2520 A      2009 A   
   1.80 MeV   1.427E+03  9.360E+02    4724 A      2632 A      2111 A   
   2.00 MeV   1.563E+03  8.905E+02    5263 A      2844 A      2310 A   
   2.25 MeV   1.736E+03  8.404E+02    5923 A      3088 A      2545 A   
   2.50 MeV   1.912E+03  7.965E+02    6568 A      3312 A      2766 A   
   2.75 MeV   2.090E+03  7.577E+02    7194 A      3516 A      2973 A   
   3.00 MeV   2.273E+03  7.231E+02    7802 A      3703 A      3166 A   
   3.25 MeV   2.458E+03  6.920E+02    8390 A      3873 A      3347 A   
   3.50 MeV   2.647E+03  6.639E+02    8960 A      4029 A      3516 A   
   3.75 MeV   2.839E+03  6.383E+02    9510 A      4172 A      3674 A   
   4.00 MeV   3.033E+03  6.149E+02    1.00 um     4302 A      3822 A   
   4.50 MeV   3.430E+03  5.736E+02    1.11 um     4531 A      4090 A   
   5.00 MeV   3.834E+03  5.383E+02    1.20 um     4725 A      4326 A   
   5.50 MeV   4.243E+03  5.077E+02    1.29 um     4890 A      4533 A   
   6.00 MeV   4.656E+03  4.808E+02    1.37 um     5032 A      4717 A   
   6.50 MeV   5.068E+03  4.570E+02    1.45 um     5154 A      4881 A   
   7.00 MeV   5.480E+03  4.357E+02    1.52 um     5261 A      5028 A   
   8.00 MeV   6.289E+03  3.993E+02    1.66 um     5439 A      5281 A   
   9.00 MeV   7.072E+03  3.692E+02    1.78 um     5579 A      5489 A   
  10.00 MeV   7.819E+03  3.439E+02    1.90 um     5693 A      5665 A   
  11.00 MeV   8.524E+03  3.222E+02    2.00 um     5787 A      5816 A   
  12.00 MeV   9.184E+03  3.034E+02    2.10 um     5867 A      5948 A   
  13.00 MeV   9.799E+03  2.869E+02    2.20 um     5935 A      6063 A   
  14.00 MeV   1.037E+04  2.723E+02    2.29 um     5994 A      6166 A   
  15.00 MeV   1.090E+04  2.592E+02    2.37 um     6046 A      6259 A   
  16.00 MeV   1.138E+04  2.476E+02    2.45 um     6093 A      6344 A   
  17.00 MeV   1.183E+04  2.370E+02    2.53 um     6134 A      6421 A   
  18.00 MeV   1.224E+04  2.274E+02    2.61 um     6172 A      6492 A   
  20.00 MeV   1.298E+04  2.106E+02    2.76 um     6240 A      6620 A   
  22.50 MeV   1.376E+04  1.931E+02    2.93 um     6311 A      6758 A   
  25.00 MeV   1.441E+04  1.785E+02    3.10 um     6372 A      6879 A   
  27.50 MeV   1.497E+04  1.662E+02    3.27 um     6425 A      6985 A   
  30.00 MeV   1.546E+04  1.556E+02    3.42 um     6472 A      7081 A   
  32.50 MeV   1.590E+04  1.465E+02    3.58 um     6513 A      7169 A   
  35.00 MeV   1.629E+04  1.384E+02    3.73 um     6551 A      7250 A   
  37.50 MeV   1.664E+04  1.313E+02    3.87 um     6586 A      7324 A   
  40.00 MeV   1.697E+04  1.249E+02    4.02 um     6617 A      7394 A   
  45.00 MeV   1.754E+04  1.140E+02    4.30 um     6680 A      7521 A   
  50.00 MeV   1.804E+04  1.050E+02    4.58 um     6735 A      7635 A   
  55.00 MeV   1.848E+04  9.741E+01    4.84 um     6785 A      7738 A   
  60.00 MeV   1.887E+04  9.094E+01    5.11 um     6830 A      7833 A   
  65.00 MeV   1.921E+04  8.535E+01    5.37 um     6871 A      7921 A   
  70.00 MeV   1.951E+04  8.046E+01    5.62 um     6910 A      8004 A   
  80.00 MeV   2.002E+04  7.230E+01    6.12 um     6998 A      8155 A   
  90.00 MeV   2.043E+04  6.576E+01    6.61 um     7077 A      8292 A   
 100.00 MeV   2.074E+04  6.038E+01    7.09 um     7151 A      8417 A   
 110.00 MeV   2.099E+04  5.588E+01    7.56 um     7220 A      8534 A   
 120.00 MeV   2.118E+04  5.205E+01    8.03 um     7285 A      8644 A   
 130.00 MeV   2.133E+04  4.874E+01    8.50 um     7347 A      8748 A   
 140.00 MeV   2.143E+04  4.586E+01    8.96 um     7407 A      8847 A   
 150.00 MeV   2.153E+04  4.333E+01    9.43 um     7464 A      8943 A   
 160.00 MeV   2.164E+04  4.108E+01    9.89 um     7520 A      9034 A   
 170.00 MeV   2.167E+04  3.907E+01   10.35 um     7575 A      9123 A   
 180.00 MeV   2.165E+04  3.726E+01   10.81 um     7628 A      9210 A   
 200.00 MeV   2.160E+04  3.413E+01   11.73 um     7786 A      9376 A   
 225.00 MeV   2.148E+04  3.094E+01   12.88 um     8012 A      9575 A   
 250.00 MeV   2.130E+04  2.832E+01   14.05 um     8232 A      9768 A   
 275.00 MeV   2.108E+04  2.614E+01   15.22 um     8449 A      9955 A   
 300.00 MeV   2.084E+04  2.429E+01   16.41 um     8663 A      1.01 um  
 325.00 MeV   2.058E+04  2.270E+01   17.61 um     8876 A      1.03 um  
 350.00 MeV   2.031E+04  2.132E+01   18.83 um     9089 A      1.05 um  
 375.00 MeV   2.003E+04  2.011E+01   20.07 um     9302 A      1.07 um  
 400.00 MeV   1.975E+04  1.903E+01   21.32 um     9515 A      1.09 um  
 450.00 MeV   1.920E+04  1.722E+01   23.88 um     1.03 um     1.12 um  
 500.00 MeV   1.865E+04  1.573E+01   26.52 um     1.10 um     1.16 um  
 550.00 MeV   1.813E+04  1.450E+01   29.24 um     1.17 um     1.19 um  
 600.00 MeV   1.762E+04  1.346E+01   32.03 um     1.25 um     1.23 um  
 650.00 MeV   1.714E+04  1.256E+01   34.90 um     1.32 um     1.27 um  
 700.00 MeV   1.669E+04  1.178E+01   37.85 um     1.39 um     1.31 um  
 800.00 MeV   1.584E+04  1.050E+01   44.00 um     1.65 um     1.39 um  
 900.00 MeV   1.508E+04  9.480E+00   50.46 um     1.90 um     1.47 um  
   1.00 GeV   1.440E+04  8.651E+00   57.24 um     2.14 um     1.55 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.3344E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
