 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-69-32.txt

 Ion = Germanium    [32] , Mass = 69 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 69 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.366E+02  1.941E+03     172 A       106 A        76 A   
  55.00 keV   2.482E+02  1.961E+03     185 A       114 A        82 A   
  60.00 keV   2.592E+02  1.976E+03     199 A       121 A        87 A   
  65.00 keV   2.698E+02  1.989E+03     212 A       128 A        92 A   
  70.00 keV   2.800E+02  1.999E+03     226 A       135 A        97 A   
  80.00 keV   2.993E+02  2.014E+03     253 A       149 A       107 A   
  90.00 keV   3.174E+02  2.022E+03     280 A       163 A       116 A   
 100.00 keV   3.346E+02  2.026E+03     306 A       177 A       126 A   
 110.00 keV   3.509E+02  2.026E+03     333 A       191 A       135 A   
 120.00 keV   3.665E+02  2.023E+03     360 A       204 A       144 A   
 130.00 keV   3.815E+02  2.018E+03     387 A       218 A       153 A   
 140.00 keV   3.905E+02  2.012E+03     414 A       231 A       162 A   
 150.00 keV   3.834E+02  2.004E+03     441 A       245 A       171 A   
 160.00 keV   3.835E+02  1.995E+03     469 A       258 A       180 A   
 170.00 keV   3.886E+02  1.986E+03     497 A       272 A       189 A   
 180.00 keV   3.973E+02  1.975E+03     525 A       286 A       198 A   
 200.00 keV   4.216E+02  1.953E+03     581 A       312 A       216 A   
 225.00 keV   4.592E+02  1.924E+03     652 A       345 A       238 A   
 250.00 keV   4.997E+02  1.894E+03     724 A       377 A       261 A   
 275.00 keV   5.404E+02  1.864E+03     795 A       409 A       284 A   
 300.00 keV   5.796E+02  1.834E+03     867 A       440 A       306 A   
 325.00 keV   6.168E+02  1.804E+03     939 A       471 A       329 A   
 350.00 keV   6.515E+02  1.775E+03    1012 A       502 A       351 A   
 375.00 keV   6.838E+02  1.746E+03    1084 A       532 A       374 A   
 400.00 keV   7.136E+02  1.719E+03    1157 A       562 A       396 A   
 450.00 keV   7.669E+02  1.665E+03    1305 A       621 A       440 A   
 500.00 keV   8.128E+02  1.615E+03    1454 A       679 A       483 A   
 550.00 keV   8.530E+02  1.569E+03    1606 A       736 A       527 A   
 600.00 keV   8.888E+02  1.525E+03    1759 A       793 A       570 A   
 650.00 keV   9.214E+02  1.483E+03    1913 A       849 A       613 A   
 700.00 keV   9.517E+02  1.444E+03    2070 A       905 A       656 A   
 800.00 keV   1.008E+03  1.373E+03    2388 A      1014 A       742 A   
 900.00 keV   1.061E+03  1.310E+03    2712 A      1121 A       828 A   
   1.00 MeV   1.114E+03  1.253E+03    3039 A      1226 A       915 A   
   1.10 MeV   1.167E+03  1.201E+03    3370 A      1328 A      1001 A   
   1.20 MeV   1.222E+03  1.155E+03    3703 A      1427 A      1087 A   
   1.30 MeV   1.278E+03  1.112E+03    4036 A      1522 A      1172 A   
   1.40 MeV   1.336E+03  1.073E+03    4370 A      1615 A      1257 A   
   1.50 MeV   1.396E+03  1.037E+03    4703 A      1704 A      1340 A   
   1.60 MeV   1.457E+03  1.004E+03    5034 A      1791 A      1423 A   
   1.70 MeV   1.519E+03  9.731E+02    5363 A      1874 A      1504 A   
   1.80 MeV   1.583E+03  9.444E+02    5689 A      1953 A      1584 A   
   2.00 MeV   1.715E+03  8.927E+02    6332 A      2104 A      1740 A   
   2.25 MeV   1.886E+03  8.367E+02    7115 A      2275 A      1924 A   
   2.50 MeV   2.065E+03  7.882E+02    7870 A      2429 A      2098 A   
   2.75 MeV   2.251E+03  7.459E+02    8598 A      2567 A      2260 A   
   3.00 MeV   2.444E+03  7.086E+02    9296 A      2691 A      2411 A   
   3.25 MeV   2.642E+03  6.753E+02    9965 A      2802 A      2551 A   
   3.50 MeV   2.847E+03  6.455E+02    1.06 um     2902 A      2681 A   
   3.75 MeV   3.055E+03  6.185E+02    1.12 um     2992 A      2801 A   
   4.00 MeV   3.268E+03  5.940E+02    1.18 um     3073 A      2913 A   
   4.50 MeV   3.700E+03  5.512E+02    1.29 um     3213 A      3113 A   
   5.00 MeV   4.138E+03  5.149E+02    1.39 um     3329 A      3285 A   
   5.50 MeV   4.575E+03  4.836E+02    1.49 um     3425 A      3435 A   
   6.00 MeV   5.007E+03  4.564E+02    1.57 um     3507 A      3566 A   
   6.50 MeV   5.433E+03  4.325E+02    1.65 um     3576 A      3682 A   
   7.00 MeV   5.848E+03  4.112E+02    1.73 um     3636 A      3785 A   
   8.00 MeV   6.644E+03  3.751E+02    1.87 um     3736 A      3959 A   
   9.00 MeV   7.388E+03  3.454E+02    2.00 um     3815 A      4103 A   
  10.00 MeV   8.079E+03  3.206E+02    2.12 um     3879 A      4223 A   
  11.00 MeV   8.719E+03  2.995E+02    2.23 um     3931 A      4326 A   
  12.00 MeV   9.310E+03  2.812E+02    2.33 um     3976 A      4415 A   
  13.00 MeV   9.857E+03  2.653E+02    2.43 um     4014 A      4494 A   
  14.00 MeV   1.036E+04  2.513E+02    2.52 um     4048 A      4564 A   
  15.00 MeV   1.083E+04  2.388E+02    2.61 um     4078 A      4627 A   
  16.00 MeV   1.127E+04  2.277E+02    2.70 um     4104 A      4684 A   
  17.00 MeV   1.167E+04  2.176E+02    2.78 um     4128 A      4736 A   
  18.00 MeV   1.205E+04  2.085E+02    2.86 um     4150 A      4784 A   
  20.00 MeV   1.274E+04  1.926E+02    3.02 um     4190 A      4870 A   
  22.50 MeV   1.349E+04  1.761E+02    3.20 um     4235 A      4962 A   
  25.00 MeV   1.413E+04  1.624E+02    3.38 um     4273 A      5041 A   
  27.50 MeV   1.470E+04  1.509E+02    3.55 um     4306 A      5111 A   
  30.00 MeV   1.520E+04  1.410E+02    3.71 um     4336 A      5174 A   
  32.50 MeV   1.564E+04  1.325E+02    3.87 um     4362 A      5230 A   
  35.00 MeV   1.604E+04  1.250E+02    4.03 um     4386 A      5282 A   
  37.50 MeV   1.640E+04  1.184E+02    4.18 um     4408 A      5330 A   
  40.00 MeV   1.672E+04  1.125E+02    4.33 um     4429 A      5374 A   
  45.00 MeV   1.727E+04  1.025E+02    4.62 um     4475 A      5454 A   
  50.00 MeV   1.772E+04  9.424E+01    4.90 um     4517 A      5525 A   
  55.00 MeV   1.810E+04  8.730E+01    5.17 um     4555 A      5589 A   
  60.00 MeV   1.841E+04  8.139E+01    5.44 um     4590 A      5649 A   
  65.00 MeV   1.866E+04  7.629E+01    5.71 um     4623 A      5703 A   
  70.00 MeV   1.887E+04  7.184E+01    5.98 um     4655 A      5754 A   
  80.00 MeV   1.918E+04  6.443E+01    6.50 um     4742 A      5848 A   
  90.00 MeV   1.937E+04  5.850E+01    7.01 um     4824 A      5934 A   
 100.00 MeV   1.948E+04  5.364E+01    7.53 um     4902 A      6013 A   
 110.00 MeV   1.952E+04  4.958E+01    8.04 um     4976 A      6087 A   
 120.00 MeV   1.951E+04  4.613E+01    8.55 um     5049 A      6157 A   
 130.00 MeV   1.947E+04  4.316E+01    9.06 um     5120 A      6225 A   
 140.00 MeV   1.945E+04  4.058E+01    9.57 um     5190 A      6289 A   
 150.00 MeV   1.957E+04  3.830E+01   10.08 um     5258 A      6352 A   
 160.00 MeV   1.959E+04  3.629E+01   10.59 um     5324 A      6412 A   
 170.00 MeV   1.956E+04  3.449E+01   11.10 um     5390 A      6471 A   
 180.00 MeV   1.952E+04  3.287E+01   11.61 um     5454 A      6528 A   
 200.00 MeV   1.940E+04  3.008E+01   12.63 um     5673 A      6640 A   
 225.00 MeV   1.919E+04  2.723E+01   13.92 um     5996 A      6774 A   
 250.00 MeV   1.895E+04  2.490E+01   15.23 um     6307 A      6905 A   
 275.00 MeV   1.869E+04  2.296E+01   16.56 um     6611 A      7033 A   
 300.00 MeV   1.841E+04  2.132E+01   17.90 um     6910 A      7160 A   
 325.00 MeV   1.814E+04  1.991E+01   19.27 um     7204 A      7286 A   
 350.00 MeV   1.786E+04  1.869E+01   20.65 um     7495 A      7412 A   
 375.00 MeV   1.759E+04  1.761E+01   22.06 um     7783 A      7537 A   
 400.00 MeV   1.732E+04  1.666E+01   23.49 um     8070 A      7663 A   
 450.00 MeV   1.681E+04  1.506E+01   26.42 um     9119 A      7917 A   
 500.00 MeV   1.632E+04  1.375E+01   29.43 um     1.01 um     8174 A   
 550.00 MeV   1.587E+04  1.266E+01   32.54 um     1.11 um     8435 A   
 600.00 MeV   1.543E+04  1.174E+01   35.73 um     1.20 um     8702 A   
 650.00 MeV   1.503E+04  1.095E+01   39.01 um     1.29 um     8974 A   
 700.00 MeV   1.464E+04  1.027E+01   42.38 um     1.38 um     9252 A   
 800.00 MeV   1.393E+04  9.142E+00   49.37 um     1.71 um     9826 A   
 900.00 MeV   1.328E+04  8.249E+00   56.72 um     2.00 um     1.04 um  
   1.00 GeV   1.269E+04  7.522E+00   64.42 um     2.29 um     1.11 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.7863E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
