 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-62-32.txt

 Ion = Germanium    [32] , Mass = 62 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.741E+02  1.522E+03     124 A       128 A        99 A   
  55.00 keV   1.826E+02  1.548E+03     133 A       137 A       106 A   
  60.00 keV   1.907E+02  1.571E+03     143 A       145 A       112 A   
  65.00 keV   1.985E+02  1.591E+03     152 A       154 A       119 A   
  70.00 keV   2.060E+02  1.609E+03     161 A       162 A       125 A   
  80.00 keV   2.202E+02  1.638E+03     180 A       178 A       138 A   
  90.00 keV   2.336E+02  1.661E+03     199 A       194 A       151 A   
 100.00 keV   2.462E+02  1.679E+03     217 A       210 A       163 A   
 110.00 keV   2.583E+02  1.694E+03     236 A       225 A       175 A   
 120.00 keV   2.697E+02  1.705E+03     254 A       241 A       187 A   
 130.00 keV   2.725E+02  1.714E+03     273 A       256 A       199 A   
 140.00 keV   2.737E+02  1.721E+03     291 A       272 A       211 A   
 150.00 keV   2.784E+02  1.726E+03     310 A       287 A       223 A   
 160.00 keV   2.856E+02  1.729E+03     329 A       302 A       235 A   
 170.00 keV   2.947E+02  1.732E+03     348 A       317 A       246 A   
 180.00 keV   3.050E+02  1.733E+03     367 A       332 A       258 A   
 200.00 keV   3.278E+02  1.733E+03     404 A       363 A       281 A   
 225.00 keV   3.582E+02  1.729E+03     452 A       400 A       310 A   
 250.00 keV   3.887E+02  1.721E+03     500 A       438 A       338 A   
 275.00 keV   4.181E+02  1.712E+03     548 A       475 A       366 A   
 300.00 keV   4.460E+02  1.701E+03     596 A       512 A       394 A   
 325.00 keV   4.723E+02  1.689E+03     644 A       549 A       421 A   
 350.00 keV   4.970E+02  1.676E+03     693 A       586 A       448 A   
 375.00 keV   5.200E+02  1.662E+03     743 A       623 A       475 A   
 400.00 keV   5.416E+02  1.648E+03     792 A       660 A       502 A   
 450.00 keV   5.810E+02  1.620E+03     893 A       733 A       554 A   
 500.00 keV   6.164E+02  1.591E+03     996 A       807 A       607 A   
 550.00 keV   6.488E+02  1.562E+03    1101 A       882 A       658 A   
 600.00 keV   6.791E+02  1.534E+03    1207 A       957 A       709 A   
 650.00 keV   7.079E+02  1.506E+03    1314 A      1029 A       762 A   
 700.00 keV   7.358E+02  1.479E+03    1423 A      1099 A       816 A   
 800.00 keV   7.905E+02  1.428E+03    1646 A      1238 A       925 A   
 900.00 keV   8.456E+02  1.381E+03    1873 A      1376 A      1033 A   
   1.00 MeV   9.026E+02  1.336E+03    2104 A      1513 A      1141 A   
   1.10 MeV   9.622E+02  1.295E+03    2337 A      1647 A      1250 A   
   1.20 MeV   1.025E+03  1.256E+03    2572 A      1778 A      1357 A   
   1.30 MeV   1.091E+03  1.220E+03    2808 A      1906 A      1464 A   
   1.40 MeV   1.160E+03  1.186E+03    3044 A      2031 A      1569 A   
   1.50 MeV   1.233E+03  1.155E+03    3280 A      2153 A      1673 A   
   1.60 MeV   1.309E+03  1.125E+03    3515 A      2270 A      1775 A   
   1.70 MeV   1.388E+03  1.097E+03    3749 A      2384 A      1875 A   
   1.80 MeV   1.470E+03  1.070E+03    3980 A      2493 A      1973 A   
   2.00 MeV   1.643E+03  1.022E+03    4436 A      2699 A      2162 A   
   2.25 MeV   1.874E+03  9.677E+02    4990 A      2934 A      2384 A   
   2.50 MeV   2.119E+03  9.201E+02    5524 A      3147 A      2589 A   
   2.75 MeV   2.377E+03  8.777E+02    6036 A      3338 A      2778 A   
   3.00 MeV   2.644E+03  8.397E+02    6527 A      3509 A      2952 A   
   3.25 MeV   2.920E+03  8.053E+02    6996 A      3663 A      3111 A   
   3.50 MeV   3.203E+03  7.741E+02    7445 A      3801 A      3258 A   
   3.75 MeV   3.491E+03  7.456E+02    7874 A      3925 A      3393 A   
   4.00 MeV   3.784E+03  7.195E+02    8285 A      4037 A      3517 A   
   4.50 MeV   4.377E+03  6.731E+02    9056 A      4230 A      3737 A   
   5.00 MeV   4.976E+03  6.332E+02    9768 A      4389 A      3926 A   
   5.50 MeV   5.574E+03  5.984E+02    1.04 um     4523 A      4089 A   
   6.00 MeV   6.165E+03  5.678E+02    1.10 um     4636 A      4232 A   
   6.50 MeV   6.746E+03  5.406E+02    1.16 um     4733 A      4358 A   
   7.00 MeV   7.314E+03  5.162E+02    1.22 um     4817 A      4470 A   
   8.00 MeV   8.399E+03  4.744E+02    1.32 um     4955 A      4660 A   
   9.00 MeV   9.409E+03  4.396E+02    1.41 um     5065 A      4818 A   
  10.00 MeV   1.034E+04  4.102E+02    1.49 um     5153 A      4950 A   
  11.00 MeV   1.119E+04  3.849E+02    1.57 um     5228 A      5065 A   
  12.00 MeV   1.196E+04  3.629E+02    1.65 um     5291 A      5165 A   
  13.00 MeV   1.267E+04  3.436E+02    1.72 um     5345 A      5254 A   
  14.00 MeV   1.331E+04  3.265E+02    1.79 um     5393 A      5333 A   
  15.00 MeV   1.390E+04  3.112E+02    1.86 um     5435 A      5406 A   
  16.00 MeV   1.443E+04  2.974E+02    1.92 um     5473 A      5472 A   
  17.00 MeV   1.492E+04  2.850E+02    1.98 um     5507 A      5534 A   
  18.00 MeV   1.538E+04  2.737E+02    2.04 um     5539 A      5590 A   
  20.00 MeV   1.619E+04  2.538E+02    2.16 um     5595 A      5693 A   
  22.50 MeV   1.706E+04  2.330E+02    2.30 um     5655 A      5806 A   
  25.00 MeV   1.782E+04  2.157E+02    2.44 um     5707 A      5905 A   
  27.50 MeV   1.850E+04  2.011E+02    2.57 um     5752 A      5993 A   
  30.00 MeV   1.912E+04  1.885E+02    2.70 um     5791 A      6073 A   
  32.50 MeV   1.968E+04  1.775E+02    2.82 um     5827 A      6146 A   
  35.00 MeV   2.021E+04  1.679E+02    2.94 um     5858 A      6214 A   
  37.50 MeV   2.069E+04  1.593E+02    3.06 um     5888 A      6276 A   
  40.00 MeV   2.115E+04  1.517E+02    3.17 um     5914 A      6334 A   
  45.00 MeV   2.198E+04  1.386E+02    3.40 um     5966 A      6441 A   
  50.00 MeV   2.273E+04  1.278E+02    3.62 um     6011 A      6536 A   
  55.00 MeV   2.339E+04  1.187E+02    3.83 um     6052 A      6622 A   
  60.00 MeV   2.398E+04  1.109E+02    4.04 um     6088 A      6701 A   
  65.00 MeV   2.450E+04  1.041E+02    4.24 um     6122 A      6775 A   
  70.00 MeV   2.498E+04  9.821E+01    4.44 um     6153 A      6843 A   
  80.00 MeV   2.577E+04  8.834E+01    4.83 um     6220 A      6967 A   
  90.00 MeV   2.641E+04  8.042E+01    5.20 um     6280 A      7079 A   
 100.00 MeV   2.692E+04  7.390E+01    5.57 um     6335 A      7182 A   
 110.00 MeV   2.733E+04  6.843E+01    5.94 um     6386 A      7277 A   
 120.00 MeV   2.764E+04  6.378E+01    6.30 um     6434 A      7366 A   
 130.00 MeV   2.797E+04  5.976E+01    6.66 um     6480 A      7450 A   
 140.00 MeV   2.820E+04  5.626E+01    7.01 um     6523 A      7529 A   
 150.00 MeV   2.829E+04  5.317E+01    7.36 um     6565 A      7605 A   
 160.00 MeV   2.839E+04  5.043E+01    7.71 um     6605 A      7679 A   
 170.00 MeV   2.844E+04  4.798E+01    8.06 um     6645 A      7750 A   
 180.00 MeV   2.847E+04  4.577E+01    8.41 um     6683 A      7818 A   
 200.00 MeV   2.844E+04  4.196E+01    9.11 um     6794 A      7951 A   
 225.00 MeV   2.829E+04  3.805E+01    9.99 um     6950 A      8109 A   
 250.00 MeV   2.807E+04  3.485E+01   10.87 um     7103 A      8261 A   
 275.00 MeV   2.778E+04  3.218E+01   11.76 um     7254 A      8409 A   
 300.00 MeV   2.746E+04  2.992E+01   12.66 um     7403 A      8553 A   
 325.00 MeV   2.712E+04  2.797E+01   13.58 um     7553 A      8696 A   
 350.00 MeV   2.676E+04  2.628E+01   14.50 um     7702 A      8837 A   
 375.00 MeV   2.640E+04  2.479E+01   15.44 um     7852 A      8977 A   
 400.00 MeV   2.603E+04  2.348E+01   16.39 um     8002 A      9117 A   
 450.00 MeV   2.530E+04  2.125E+01   18.34 um     8529 A      9397 A   
 500.00 MeV   2.458E+04  1.942E+01   20.34 um     9052 A      9680 A   
 550.00 MeV   2.389E+04  1.791E+01   22.40 um     9574 A      9966 A   
 600.00 MeV   2.324E+04  1.662E+01   24.51 um     1.01 um     1.03 um  
 650.00 MeV   2.261E+04  1.552E+01   26.69 um     1.06 um     1.06 um  
 700.00 MeV   2.202E+04  1.457E+01   28.93 um     1.11 um     1.09 um  
 800.00 MeV   2.094E+04  1.298E+01   33.58 um     1.31 um     1.15 um  
 900.00 MeV   1.996E+04  1.173E+01   38.47 um     1.49 um     1.21 um  
   1.00 GeV   1.908E+04  1.071E+01   43.58 um     1.67 um     1.28 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.2249E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
