 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-75-35.txt

 Ion = Bromine      [35] , Mass = 75 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.083E+03  4.675E+02    1.69 um     3231 A      3374 A   
   9.00 MeV   6.690E+03  4.311E+02    1.83 um     3330 A      3539 A   
  10.00 MeV   7.263E+03  4.006E+02    1.96 um     3412 A      3681 A   
  11.00 MeV   7.804E+03  3.745E+02    2.08 um     3482 A      3804 A   
  12.00 MeV   8.312E+03  3.520E+02    2.19 um     3541 A      3914 A   
  13.00 MeV   8.791E+03  3.324E+02    2.30 um     3593 A      4011 A   
  14.00 MeV   9.242E+03  3.150E+02    2.40 um     3639 A      4099 A   
  15.00 MeV   9.667E+03  2.996E+02    2.50 um     3679 A      4179 A   
  16.00 MeV   1.007E+04  2.857E+02    2.60 um     3716 A      4252 A   
  17.00 MeV   1.045E+04  2.732E+02    2.69 um     3749 A      4319 A   
  18.00 MeV   1.081E+04  2.619E+02    2.78 um     3779 A      4381 A   
  20.00 MeV   1.148E+04  2.421E+02    2.95 um     3836 A      4492 A   
  22.50 MeV   1.223E+04  2.216E+02    3.15 um     3897 A      4612 A   
  25.00 MeV   1.291E+04  2.046E+02    3.34 um     3950 A      4715 A   
  27.50 MeV   1.353E+04  1.902E+02    3.53 um     3995 A      4807 A   
  30.00 MeV   1.409E+04  1.779E+02    3.70 um     4035 A      4888 A   
  32.50 MeV   1.461E+04  1.672E+02    3.87 um     4070 A      4962 A   
  35.00 MeV   1.508E+04  1.578E+02    4.04 um     4103 A      5028 A   
  37.50 MeV   1.552E+04  1.496E+02    4.20 um     4132 A      5090 A   
  40.00 MeV   1.593E+04  1.422E+02    4.35 um     4159 A      5146 A   
  45.00 MeV   1.666E+04  1.296E+02    4.66 um     4217 A      5248 A   
  50.00 MeV   1.730E+04  1.192E+02    4.95 um     4268 A      5338 A   
  55.00 MeV   1.786E+04  1.105E+02    5.23 um     4314 A      5418 A   
  60.00 MeV   1.835E+04  1.031E+02    5.50 um     4356 A      5491 A   
