 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-62-31.txt

 Ion = Gallium      [31] , Mass = 62 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.979E+02  1.787E+03     174 A       111 A        80 A   
  55.00 keV   3.124E+02  1.803E+03     187 A       118 A        85 A   
  60.00 keV   3.263E+02  1.816E+03     201 A       126 A        91 A   
  65.00 keV   3.396E+02  1.826E+03     215 A       134 A        96 A   
  70.00 keV   3.524E+02  1.834E+03     229 A       141 A       101 A   
  80.00 keV   3.768E+02  1.844E+03     256 A       156 A       111 A   
  90.00 keV   3.996E+02  1.849E+03     284 A       170 A       122 A   
 100.00 keV   4.212E+02  1.850E+03     311 A       184 A       131 A   
 110.00 keV   4.418E+02  1.847E+03     338 A       198 A       141 A   
 120.00 keV   4.614E+02  1.843E+03     365 A       212 A       151 A   
 130.00 keV   4.846E+02  1.836E+03     393 A       226 A       161 A   
 140.00 keV   5.074E+02  1.828E+03     420 A       240 A       170 A   
 150.00 keV   5.279E+02  1.820E+03     448 A       253 A       180 A   
 160.00 keV   5.473E+02  1.810E+03     475 A       267 A       189 A   
 170.00 keV   5.659E+02  1.800E+03     503 A       280 A       198 A   
 180.00 keV   5.842E+02  1.789E+03     530 A       293 A       208 A   
 200.00 keV   6.203E+02  1.766E+03     586 A       319 A       226 A   
 225.00 keV   6.654E+02  1.736E+03     656 A       351 A       249 A   
 250.00 keV   7.106E+02  1.707E+03     726 A       383 A       272 A   
 275.00 keV   7.558E+02  1.677E+03     796 A       414 A       294 A   
 300.00 keV   8.009E+02  1.647E+03     867 A       444 A       316 A   
 325.00 keV   8.455E+02  1.618E+03     937 A       474 A       338 A   
 350.00 keV   8.895E+02  1.590E+03    1008 A       503 A       360 A   
 375.00 keV   9.327E+02  1.563E+03    1079 A       531 A       382 A   
 400.00 keV   9.749E+02  1.537E+03    1150 A       559 A       404 A   
 450.00 keV   1.056E+03  1.486E+03    1292 A       614 A       447 A   
 500.00 keV   1.133E+03  1.439E+03    1434 A       666 A       489 A   
 550.00 keV   1.206E+03  1.395E+03    1576 A       717 A       530 A   
 600.00 keV   1.276E+03  1.354E+03    1718 A       766 A       571 A   
 650.00 keV   1.341E+03  1.316E+03    1860 A       814 A       611 A   
 700.00 keV   1.403E+03  1.280E+03    2001 A       860 A       650 A   
 800.00 keV   1.520E+03  1.215E+03    2284 A       949 A       727 A   
 900.00 keV   1.628E+03  1.157E+03    2565 A      1032 A       802 A   
   1.00 MeV   1.729E+03  1.105E+03    2845 A      1112 A       875 A   
   1.10 MeV   1.824E+03  1.058E+03    3123 A      1187 A       945 A   
   1.20 MeV   1.914E+03  1.016E+03    3400 A      1259 A      1013 A   
   1.30 MeV   2.001E+03  9.771E+02    3674 A      1327 A      1080 A   
   1.40 MeV   2.084E+03  9.419E+02    3947 A      1393 A      1144 A   
   1.50 MeV   2.165E+03  9.096E+02    4217 A      1455 A      1207 A   
   1.60 MeV   2.243E+03  8.798E+02    4484 A      1515 A      1268 A   
   1.70 MeV   2.320E+03  8.522E+02    4750 A      1572 A      1328 A   
   1.80 MeV   2.396E+03  8.265E+02    5013 A      1627 A      1386 A   
   2.00 MeV   2.545E+03  7.803E+02    5530 A      1729 A      1497 A   
   2.25 MeV   2.732E+03  7.304E+02    6162 A      1847 A      1628 A   
   2.50 MeV   2.921E+03  6.874E+02    6774 A      1952 A      1751 A   
   2.75 MeV   3.115E+03  6.498E+02    7367 A      2048 A      1865 A   
   3.00 MeV   3.314E+03  6.168E+02    7940 A      2134 A      1972 A   
   3.25 MeV   3.519E+03  5.874E+02    8493 A      2212 A      2072 A   
   3.50 MeV   3.727E+03  5.610E+02    9025 A      2283 A      2165 A   
   3.75 MeV   3.938E+03  5.373E+02    9539 A      2347 A      2252 A   
   4.00 MeV   4.152E+03  5.157E+02    1.00 um     2405 A      2333 A   
   4.50 MeV   4.582E+03  4.781E+02    1.10 um     2508 A      2480 A   
   5.00 MeV   5.011E+03  4.462E+02    1.18 um     2594 A      2609 A   
   5.50 MeV   5.433E+03  4.188E+02    1.27 um     2667 A      2723 A   
   6.00 MeV   5.845E+03  3.950E+02    1.34 um     2730 A      2824 A   
   6.50 MeV   6.245E+03  3.741E+02    1.42 um     2785 A      2915 A   
   7.00 MeV   6.630E+03  3.555E+02    1.49 um     2833 A      2997 A   
   8.00 MeV   7.355E+03  3.240E+02    1.62 um     2915 A      3139 A   
   9.00 MeV   8.020E+03  2.981E+02    1.73 um     2982 A      3258 A   
  10.00 MeV   8.626E+03  2.765E+02    1.85 um     3038 A      3360 A   
  11.00 MeV   9.178E+03  2.582E+02    1.95 um     3085 A      3450 A   
  12.00 MeV   9.683E+03  2.423E+02    2.05 um     3125 A      3529 A   
  13.00 MeV   1.014E+04  2.285E+02    2.15 um     3161 A      3599 A   
  14.00 MeV   1.057E+04  2.164E+02    2.24 um     3193 A      3663 A   
  15.00 MeV   1.096E+04  2.056E+02    2.33 um     3221 A      3721 A   
  16.00 MeV   1.132E+04  1.959E+02    2.41 um     3247 A      3775 A   
  17.00 MeV   1.166E+04  1.872E+02    2.50 um     3270 A      3824 A   
  18.00 MeV   1.197E+04  1.793E+02    2.58 um     3292 A      3870 A   
  20.00 MeV   1.254E+04  1.655E+02    2.74 um     3334 A      3954 A   
  22.50 MeV   1.315E+04  1.513E+02    2.93 um     3382 A      4045 A   
  25.00 MeV   1.369E+04  1.395E+02    3.11 um     3423 A      4125 A   
  27.50 MeV   1.417E+04  1.295E+02    3.28 um     3460 A      4196 A   
  30.00 MeV   1.459E+04  1.210E+02    3.45 um     3493 A      4261 A   
  32.50 MeV   1.497E+04  1.137E+02    3.62 um     3523 A      4320 A   
  35.00 MeV   1.531E+04  1.072E+02    3.78 um     3550 A      4375 A   
  37.50 MeV   1.562E+04  1.016E+02    3.94 um     3576 A      4425 A   
  40.00 MeV   1.590E+04  9.649E+01    4.10 um     3600 A      4473 A   
  45.00 MeV   1.638E+04  8.784E+01    4.40 um     3656 A      4559 A   
  50.00 MeV   1.679E+04  8.073E+01    4.70 um     3707 A      4637 A   
  55.00 MeV   1.712E+04  7.477E+01    4.99 um     3754 A      4708 A   
  60.00 MeV   1.740E+04  6.969E+01    5.28 um     3798 A      4774 A   
  65.00 MeV   1.763E+04  6.530E+01    5.56 um     3839 A      4835 A   
  70.00 MeV   1.782E+04  6.148E+01    5.84 um     3878 A      4893 A   
  80.00 MeV   1.810E+04  5.512E+01    6.40 um     3990 A      4999 A   
  90.00 MeV   1.828E+04  5.003E+01    6.94 um     4094 A      5097 A   
 100.00 MeV   1.837E+04  4.587E+01    7.49 um     4193 A      5188 A   
 110.00 MeV   1.841E+04  4.238E+01    8.03 um     4288 A      5274 A   
 120.00 MeV   1.839E+04  3.943E+01    8.57 um     4380 A      5355 A   
 130.00 MeV   1.850E+04  3.688E+01    9.11 um     4469 A      5433 A   
 140.00 MeV   1.860E+04  3.467E+01    9.65 um     4555 A      5508 A   
 150.00 MeV   1.860E+04  3.272E+01   10.18 um     4638 A      5581 A   
 160.00 MeV   1.859E+04  3.099E+01   10.72 um     4719 A      5651 A   
 170.00 MeV   1.856E+04  2.945E+01   11.25 um     4799 A      5719 A   
 180.00 MeV   1.851E+04  2.807E+01   11.79 um     4878 A      5786 A   
 200.00 MeV   1.837E+04  2.568E+01   12.87 um     5146 A      5916 A   
 225.00 MeV   1.814E+04  2.324E+01   14.24 um     5537 A      6073 A   
 250.00 MeV   1.788E+04  2.125E+01   15.62 um     5910 A      6226 A   
 275.00 MeV   1.760E+04  1.959E+01   17.03 um     6271 A      6377 A   
 300.00 MeV   1.731E+04  1.819E+01   18.46 um     6623 A      6526 A   
 325.00 MeV   1.702E+04  1.698E+01   19.92 um     6968 A      6675 A   
 350.00 MeV   1.673E+04  1.594E+01   21.39 um     7307 A      6823 A   
 375.00 MeV   1.644E+04  1.502E+01   22.90 um     7642 A      6971 A   
 400.00 MeV   1.617E+04  1.421E+01   24.43 um     7974 A      7120 A   
 450.00 MeV   1.563E+04  1.284E+01   27.57 um     9183 A      7420 A   
 500.00 MeV   1.513E+04  1.172E+01   30.82 um     1.03 um     7724 A   
 550.00 MeV   1.466E+04  1.079E+01   34.17 um     1.14 um     8035 A   
 600.00 MeV   1.422E+04  1.001E+01   37.63 um     1.25 um     8351 A   
 650.00 MeV   1.380E+04  9.333E+00   41.20 um     1.35 um     8675 A   
 700.00 MeV   1.341E+04  8.750E+00   44.87 um     1.45 um     9006 A   
 800.00 MeV   1.269E+04  7.788E+00   52.53 um     1.82 um     9690 A   
 900.00 MeV   1.203E+04  7.025E+00   60.62 um     2.16 um     1.04 um  
   1.00 GeV   1.144E+04  6.406E+00   69.14 um     2.48 um     1.12 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.9540E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
