 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-74-33.txt

 Ion = Arsenic      [33] , Mass = 74 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 74 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.684E+02  2.060E+03     167 A       100 A        72 A   
  55.00 keV   2.816E+02  2.082E+03     180 A       107 A        77 A   
  60.00 keV   2.941E+02  2.101E+03     193 A       114 A        82 A   
  65.00 keV   3.061E+02  2.116E+03     206 A       121 A        86 A   
  70.00 keV   3.176E+02  2.128E+03     219 A       127 A        91 A   
  80.00 keV   3.396E+02  2.146E+03     244 A       140 A       100 A   
  90.00 keV   3.602E+02  2.158E+03     270 A       153 A       109 A   
 100.00 keV   3.796E+02  2.164E+03     295 A       165 A       118 A   
 110.00 keV   3.982E+02  2.166E+03     321 A       178 A       126 A   
 120.00 keV   4.159E+02  2.165E+03     346 A       190 A       135 A   
 130.00 keV   4.329E+02  2.162E+03     371 A       203 A       143 A   
 140.00 keV   4.492E+02  2.157E+03     397 A       215 A       152 A   
 150.00 keV   4.672E+02  2.150E+03     422 A       227 A       160 A   
 160.00 keV   4.907E+02  2.143E+03     448 A       239 A       168 A   
 170.00 keV   5.107E+02  2.134E+03     473 A       250 A       176 A   
 180.00 keV   5.285E+02  2.124E+03     499 A       262 A       185 A   
 200.00 keV   5.607E+02  2.103E+03     550 A       285 A       201 A   
 225.00 keV   5.978E+02  2.075E+03     615 A       314 A       221 A   
 250.00 keV   6.339E+02  2.045E+03     680 A       342 A       240 A   
 275.00 keV   6.700E+02  2.015E+03     745 A       371 A       260 A   
 300.00 keV   7.064E+02  1.985E+03     811 A       398 A       280 A   
 325.00 keV   7.430E+02  1.955E+03     877 A       426 A       299 A   
 350.00 keV   7.799E+02  1.925E+03     944 A       453 A       318 A   
 375.00 keV   8.168E+02  1.896E+03    1010 A       479 A       338 A   
 400.00 keV   8.537E+02  1.867E+03    1077 A       505 A       357 A   
 450.00 keV   9.263E+02  1.812E+03    1212 A       557 A       396 A   
 500.00 keV   9.970E+02  1.760E+03    1346 A       607 A       434 A   
 550.00 keV   1.065E+03  1.711E+03    1481 A       655 A       471 A   
 600.00 keV   1.131E+03  1.665E+03    1617 A       702 A       509 A   
 650.00 keV   1.193E+03  1.622E+03    1752 A       748 A       546 A   
 700.00 keV   1.253E+03  1.581E+03    1887 A       793 A       582 A   
 800.00 keV   1.365E+03  1.505E+03    2159 A       879 A       655 A   
 900.00 keV   1.467E+03  1.438E+03    2430 A       962 A       725 A   
   1.00 MeV   1.563E+03  1.377E+03    2701 A      1041 A       794 A   
   1.10 MeV   1.652E+03  1.322E+03    2971 A      1116 A       862 A   
   1.20 MeV   1.736E+03  1.272E+03    3241 A      1189 A       928 A   
   1.30 MeV   1.816E+03  1.226E+03    3510 A      1259 A       993 A   
   1.40 MeV   1.892E+03  1.184E+03    3777 A      1326 A      1056 A   
   1.50 MeV   1.965E+03  1.145E+03    4044 A      1390 A      1118 A   
   1.60 MeV   2.036E+03  1.109E+03    4309 A      1452 A      1179 A   
   1.70 MeV   2.104E+03  1.076E+03    4573 A      1512 A      1238 A   
   1.80 MeV   2.171E+03  1.044E+03    4836 A      1570 A      1296 A   
   2.00 MeV   2.300E+03  9.882E+02    5356 A      1680 A      1410 A   
   2.25 MeV   2.457E+03  9.271E+02    5997 A      1808 A      1545 A   
   2.50 MeV   2.612E+03  8.743E+02    6625 A      1925 A      1673 A   
   2.75 MeV   2.769E+03  8.280E+02    7240 A      2033 A      1795 A   
   3.00 MeV   2.929E+03  7.871E+02    7840 A      2132 A      1910 A   
   3.25 MeV   3.093E+03  7.506E+02    8424 A      2223 A      2019 A   
   3.50 MeV   3.261E+03  7.179E+02    8993 A      2307 A      2123 A   
   3.75 MeV   3.433E+03  6.883E+02    9545 A      2384 A      2221 A   
   4.00 MeV   3.609E+03  6.613E+02    1.01 um     2455 A      2314 A   
   4.50 MeV   3.970E+03  6.142E+02    1.11 um     2582 A      2484 A   
   5.00 MeV   4.338E+03  5.741E+02    1.21 um     2690 A      2636 A   
   5.50 MeV   4.709E+03  5.396E+02    1.30 um     2783 A      2772 A   
   6.00 MeV   5.080E+03  5.095E+02    1.38 um     2863 A      2894 A   
   6.50 MeV   5.446E+03  4.830E+02    1.46 um     2934 A      3005 A   
   7.00 MeV   5.806E+03  4.594E+02    1.54 um     2995 A      3104 A   
   8.00 MeV   6.500E+03  4.194E+02    1.68 um     3101 A      3278 A   
   9.00 MeV   7.154E+03  3.864E+02    1.81 um     3186 A      3425 A   
  10.00 MeV   7.765E+03  3.589E+02    1.94 um     3256 A      3550 A   
  11.00 MeV   8.333E+03  3.354E+02    2.05 um     3315 A      3659 A   
  12.00 MeV   8.859E+03  3.151E+02    2.16 um     3366 A      3755 A   
  13.00 MeV   9.347E+03  2.973E+02    2.26 um     3410 A      3841 A   
  14.00 MeV   9.800E+03  2.817E+02    2.36 um     3449 A      3918 A   
  15.00 MeV   1.022E+04  2.678E+02    2.45 um     3484 A      3987 A   
  16.00 MeV   1.061E+04  2.554E+02    2.54 um     3515 A      4051 A   
  17.00 MeV   1.098E+04  2.441E+02    2.63 um     3543 A      4110 A   
  18.00 MeV   1.132E+04  2.339E+02    2.72 um     3569 A      4164 A   
  20.00 MeV   1.194E+04  2.162E+02    2.88 um     3619 A      4262 A   
  22.50 MeV   1.263E+04  1.977E+02    3.08 um     3674 A      4369 A   
  25.00 MeV   1.323E+04  1.825E+02    3.27 um     3721 A      4461 A   
  27.50 MeV   1.376E+04  1.696E+02    3.45 um     3762 A      4543 A   
  30.00 MeV   1.424E+04  1.586E+02    3.62 um     3799 A      4617 A   
  32.50 MeV   1.467E+04  1.490E+02    3.79 um     3832 A      4684 A   
  35.00 MeV   1.506E+04  1.406E+02    3.96 um     3862 A      4745 A   
  37.50 MeV   1.542E+04  1.332E+02    4.12 um     3890 A      4802 A   
  40.00 MeV   1.576E+04  1.266E+02    4.27 um     3915 A      4855 A   
  45.00 MeV   1.634E+04  1.154E+02    4.58 um     3973 A      4950 A   
  50.00 MeV   1.685E+04  1.061E+02    4.88 um     4025 A      5035 A   
  55.00 MeV   1.728E+04  9.831E+01    5.17 um     4073 A      5112 A   
  60.00 MeV   1.766E+04  9.168E+01    5.45 um     4116 A      5182 A   
  65.00 MeV   1.799E+04  8.595E+01    5.73 um     4157 A      5247 A   
  70.00 MeV   1.828E+04  8.094E+01    6.00 um     4194 A      5308 A   
  80.00 MeV   1.874E+04  7.262E+01    6.54 um     4298 A      5419 A   
  90.00 MeV   1.908E+04  6.595E+01    7.06 um     4393 A      5518 A   
 100.00 MeV   1.933E+04  6.049E+01    7.58 um     4481 A      5609 A   
 110.00 MeV   1.951E+04  5.592E+01    8.09 um     4565 A      5694 A   
 120.00 MeV   1.963E+04  5.204E+01    8.60 um     4646 A      5774 A   
 130.00 MeV   1.970E+04  4.869E+01    9.11 um     4723 A      5850 A   
 140.00 MeV   1.973E+04  4.578E+01    9.61 um     4798 A      5922 A   
 150.00 MeV   1.978E+04  4.322E+01   10.12 um     4871 A      5992 A   
 160.00 MeV   1.996E+04  4.096E+01   10.62 um     4942 A      6059 A   
 170.00 MeV   2.005E+04  3.893E+01   11.11 um     5010 A      6123 A   
 180.00 MeV   2.007E+04  3.711E+01   11.61 um     5077 A      6185 A   
 200.00 MeV   2.009E+04  3.396E+01   12.60 um     5300 A      6305 A   
 225.00 MeV   2.002E+04  3.075E+01   13.85 um     5621 A      6448 A   
 250.00 MeV   1.989E+04  2.812E+01   15.10 um     5927 A      6584 A   
 275.00 MeV   1.971E+04  2.594E+01   16.36 um     6221 A      6717 A   
 300.00 MeV   1.951E+04  2.409E+01   17.63 um     6507 A      6846 A   
 325.00 MeV   1.928E+04  2.250E+01   18.92 um     6786 A      6973 A   
 350.00 MeV   1.905E+04  2.112E+01   20.22 um     7060 A      7098 A   
 375.00 MeV   1.881E+04  1.991E+01   21.54 um     7330 A      7222 A   
 400.00 MeV   1.857E+04  1.883E+01   22.87 um     7596 A      7345 A   
 450.00 MeV   1.809E+04  1.702E+01   25.60 um     8567 A      7591 A   
 500.00 MeV   1.761E+04  1.554E+01   28.39 um     9482 A      7837 A   
 550.00 MeV   1.716E+04  1.432E+01   31.27 um     1.04 um     8085 A   
 600.00 MeV   1.672E+04  1.328E+01   34.21 um     1.12 um     8335 A   
 650.00 MeV   1.631E+04  1.239E+01   37.24 um     1.20 um     8588 A   
 700.00 MeV   1.591E+04  1.161E+01   40.34 um     1.29 um     8846 A   
 800.00 MeV   1.516E+04  1.034E+01   46.77 um     1.58 um     9373 A   
 900.00 MeV   1.448E+04  9.331E+00   53.52 um     1.85 um     9919 A   
   1.00 GeV   1.386E+04  8.510E+00   60.57 um     2.11 um     1.05 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.6729E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
