 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-71-29.txt

 Ion = Copper       [29] , Mass = 71 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.220E+02  1.571E+03     133 A       129 A       100 A   
  55.00 keV   1.280E+02  1.597E+03     143 A       138 A       107 A   
  60.00 keV   1.337E+02  1.619E+03     153 A       146 A       114 A   
  65.00 keV   1.391E+02  1.638E+03     164 A       155 A       121 A   
  70.00 keV   1.444E+02  1.655E+03     174 A       163 A       127 A   
  80.00 keV   1.543E+02  1.683E+03     194 A       180 A       141 A   
  90.00 keV   1.637E+02  1.704E+03     214 A       196 A       153 A   
 100.00 keV   1.726E+02  1.721E+03     235 A       213 A       166 A   
 110.00 keV   1.810E+02  1.734E+03     255 A       229 A       179 A   
 120.00 keV   1.890E+02  1.744E+03     275 A       245 A       191 A   
 130.00 keV   1.968E+02  1.751E+03     295 A       261 A       204 A   
 140.00 keV   2.042E+02  1.757E+03     316 A       277 A       216 A   
 150.00 keV   2.290E+02  1.760E+03     336 A       293 A       228 A   
 160.00 keV   2.522E+02  1.763E+03     356 A       308 A       240 A   
 170.00 keV   2.705E+02  1.764E+03     376 A       324 A       252 A   
 180.00 keV   2.852E+02  1.763E+03     396 A       339 A       264 A   
 200.00 keV   3.075E+02  1.761E+03     437 A       370 A       287 A   
 225.00 keV   3.276E+02  1.754E+03     488 A       408 A       315 A   
 250.00 keV   3.437E+02  1.744E+03     540 A       446 A       344 A   
 275.00 keV   3.582E+02  1.732E+03     592 A       485 A       372 A   
 300.00 keV   3.726E+02  1.719E+03     645 A       523 A       400 A   
 325.00 keV   3.872E+02  1.704E+03     699 A       561 A       428 A   
 350.00 keV   4.026E+02  1.689E+03     754 A       600 A       456 A   
 375.00 keV   4.186E+02  1.674E+03     809 A       639 A       484 A   
 400.00 keV   4.355E+02  1.658E+03     865 A       678 A       512 A   
 450.00 keV   4.711E+02  1.626E+03     978 A       756 A       567 A   
 500.00 keV   5.089E+02  1.595E+03    1092 A       836 A       622 A   
 550.00 keV   5.482E+02  1.564E+03    1208 A       916 A       676 A   
 600.00 keV   5.884E+02  1.533E+03    1325 A       993 A       731 A   
 650.00 keV   6.292E+02  1.504E+03    1443 A      1067 A       788 A   
 700.00 keV   6.703E+02  1.475E+03    1562 A      1139 A       844 A   
 800.00 keV   7.523E+02  1.421E+03    1803 A      1281 A       958 A   
 900.00 keV   8.337E+02  1.371E+03    2045 A      1420 A      1069 A   
   1.00 MeV   9.138E+02  1.325E+03    2289 A      1555 A      1179 A   
   1.10 MeV   9.926E+02  1.282E+03    2534 A      1686 A      1287 A   
   1.20 MeV   1.070E+03  1.242E+03    2780 A      1813 A      1393 A   
   1.30 MeV   1.147E+03  1.205E+03    3026 A      1937 A      1497 A   
   1.40 MeV   1.223E+03  1.170E+03    3271 A      2056 A      1599 A   
   1.50 MeV   1.298E+03  1.138E+03    3516 A      2172 A      1699 A   
   1.60 MeV   1.372E+03  1.107E+03    3761 A      2283 A      1797 A   
   1.70 MeV   1.447E+03  1.079E+03    4004 A      2392 A      1893 A   
   1.80 MeV   1.521E+03  1.052E+03    4246 A      2496 A      1987 A   
   2.00 MeV   1.668E+03  1.003E+03    4727 A      2694 A      2169 A   
   2.25 MeV   1.853E+03  9.485E+02    5317 A      2922 A      2385 A   
   2.50 MeV   2.040E+03  9.006E+02    5894 A      3133 A      2588 A   
   2.75 MeV   2.228E+03  8.581E+02    6457 A      3326 A      2780 A   
   3.00 MeV   2.419E+03  8.200E+02    7005 A      3503 A      2959 A   
   3.25 MeV   2.613E+03  7.857E+02    7538 A      3666 A      3127 A   
   3.50 MeV   2.808E+03  7.547E+02    8054 A      3816 A      3286 A   
   3.75 MeV   3.007E+03  7.263E+02    8555 A      3953 A      3434 A   
   4.00 MeV   3.207E+03  7.004E+02    9041 A      4079 A      3573 A   
   4.50 MeV   3.614E+03  6.544E+02    9968 A      4303 A      3828 A   
   5.00 MeV   4.027E+03  6.150E+02    1.08 um     4494 A      4053 A   
   5.50 MeV   4.443E+03  5.807E+02    1.17 um     4658 A      4253 A   
   6.00 MeV   4.861E+03  5.505E+02    1.24 um     4800 A      4432 A   
   6.50 MeV   5.279E+03  5.238E+02    1.32 um     4924 A      4592 A   
   7.00 MeV   5.694E+03  4.999E+02    1.39 um     5033 A      4737 A   
   8.00 MeV   6.511E+03  4.588E+02    1.51 um     5215 A      4987 A   
   9.00 MeV   7.299E+03  4.248E+02    1.63 um     5360 A      5196 A   
  10.00 MeV   8.053E+03  3.960E+02    1.74 um     5479 A      5374 A   
  11.00 MeV   8.765E+03  3.714E+02    1.84 um     5579 A      5527 A   
  12.00 MeV   9.435E+03  3.500E+02    1.94 um     5663 A      5662 A   
  13.00 MeV   1.006E+04  3.312E+02    2.03 um     5735 A      5780 A   
  14.00 MeV   1.065E+04  3.145E+02    2.11 um     5798 A      5887 A   
  15.00 MeV   1.119E+04  2.997E+02    2.20 um     5854 A      5983 A   
  16.00 MeV   1.170E+04  2.863E+02    2.28 um     5904 A      6070 A   
  17.00 MeV   1.217E+04  2.742E+02    2.35 um     5949 A      6151 A   
  18.00 MeV   1.261E+04  2.632E+02    2.43 um     5989 A      6225 A   
  20.00 MeV   1.341E+04  2.439E+02    2.57 um     6062 A      6358 A   
  22.50 MeV   1.428E+04  2.239E+02    2.74 um     6139 A      6502 A   
  25.00 MeV   1.503E+04  2.071E+02    2.90 um     6204 A      6627 A   
  27.50 MeV   1.570E+04  1.930E+02    3.05 um     6260 A      6738 A   
  30.00 MeV   1.630E+04  1.808E+02    3.20 um     6309 A      6837 A   
  32.50 MeV   1.684E+04  1.702E+02    3.35 um     6352 A      6927 A   
  35.00 MeV   1.735E+04  1.609E+02    3.49 um     6391 A      7010 A   
  37.50 MeV   1.781E+04  1.527E+02    3.62 um     6427 A      7086 A   
  40.00 MeV   1.824E+04  1.453E+02    3.76 um     6460 A      7157 A   
  45.00 MeV   1.903E+04  1.327E+02    4.02 um     6522 A      7285 A   
  50.00 MeV   1.973E+04  1.223E+02    4.27 um     6577 A      7399 A   
  55.00 MeV   2.034E+04  1.135E+02    4.52 um     6625 A      7501 A   
  60.00 MeV   2.090E+04  1.061E+02    4.75 um     6669 A      7595 A   
  65.00 MeV   2.140E+04  9.957E+01    4.98 um     6708 A      7681 A   
  70.00 MeV   2.184E+04  9.389E+01    5.21 um     6745 A      7760 A   
  80.00 MeV   2.260E+04  8.443E+01    5.66 um     6824 A      7905 A   
  90.00 MeV   2.321E+04  7.682E+01    6.09 um     6894 A      8034 A   
 100.00 MeV   2.369E+04  7.057E+01    6.51 um     6959 A      8151 A   
 110.00 MeV   2.409E+04  6.533E+01    6.92 um     7018 A      8259 A   
 120.00 MeV   2.439E+04  6.087E+01    7.33 um     7074 A      8360 A   
 130.00 MeV   2.464E+04  5.703E+01    7.74 um     7126 A      8455 A   
 140.00 MeV   2.482E+04  5.367E+01    8.14 um     7177 A      8544 A   
 150.00 MeV   2.504E+04  5.072E+01    8.54 um     7225 A      8630 A   
 160.00 MeV   2.517E+04  4.810E+01    8.93 um     7271 A      8711 A   
 170.00 MeV   2.520E+04  4.575E+01    9.33 um     7316 A      8790 A   
 180.00 MeV   2.524E+04  4.364E+01    9.72 um     7360 A      8867 A   
 200.00 MeV   2.524E+04  3.999E+01   10.51 um     7486 A      9013 A   
 225.00 MeV   2.513E+04  3.626E+01   11.50 um     7664 A      9187 A   
 250.00 MeV   2.494E+04  3.321E+01   12.49 um     7838 A      9353 A   
 275.00 MeV   2.470E+04  3.066E+01   13.49 um     8010 A      9514 A   
 300.00 MeV   2.443E+04  2.850E+01   14.51 um     8180 A      9671 A   
 325.00 MeV   2.413E+04  2.664E+01   15.53 um     8349 A      9826 A   
 350.00 MeV   2.381E+04  2.502E+01   16.57 um     8518 A      9978 A   
 375.00 MeV   2.349E+04  2.360E+01   17.63 um     8687 A      1.01 um  
 400.00 MeV   2.316E+04  2.235E+01   18.70 um     8857 A      1.03 um  
 450.00 MeV   2.251E+04  2.022E+01   20.88 um     9455 A      1.06 um  
 500.00 MeV   2.187E+04  1.848E+01   23.13 um     1.00 um     1.09 um  
 550.00 MeV   2.126E+04  1.704E+01   25.44 um     1.06 um     1.12 um  
 600.00 MeV   2.068E+04  1.581E+01   27.82 um     1.12 um     1.15 um  
 650.00 MeV   2.012E+04  1.476E+01   30.27 um     1.18 um     1.18 um  
 700.00 MeV   1.960E+04  1.385E+01   32.79 um     1.24 um     1.21 um  
 800.00 MeV   1.864E+04  1.235E+01   38.01 um     1.46 um     1.28 um  
 900.00 MeV   1.779E+04  1.115E+01   43.50 um     1.66 um     1.35 um  
   1.00 GeV   1.702E+04  1.018E+01   49.24 um     1.86 um     1.42 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.1848E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
