 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-63-35.txt

 Ion = Bromine      [35] , Mass = 63 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.960E+02  1.639E+03     116 A       120 A        93 A   
  55.00 keV   2.056E+02  1.669E+03     125 A       128 A        99 A   
  60.00 keV   2.147E+02  1.695E+03     134 A       136 A       105 A   
  65.00 keV   2.235E+02  1.718E+03     143 A       144 A       111 A   
  70.00 keV   2.320E+02  1.739E+03     151 A       151 A       117 A   
  80.00 keV   2.480E+02  1.774E+03     169 A       166 A       129 A   
  90.00 keV   2.630E+02  1.802E+03     186 A       181 A       141 A   
 100.00 keV   2.772E+02  1.824E+03     203 A       196 A       152 A   
 110.00 keV   2.908E+02  1.842E+03     220 A       210 A       163 A   
 120.00 keV   3.037E+02  1.857E+03     236 A       224 A       174 A   
 130.00 keV   3.217E+02  1.869E+03     253 A       238 A       185 A   
 140.00 keV   3.442E+02  1.878E+03     270 A       252 A       195 A   
 150.00 keV   3.627E+02  1.886E+03     287 A       266 A       206 A   
 160.00 keV   3.786E+02  1.892E+03     304 A       279 A       216 A   
 170.00 keV   3.927E+02  1.896E+03     320 A       293 A       227 A   
 180.00 keV   4.055E+02  1.899E+03     337 A       306 A       237 A   
 200.00 keV   4.290E+02  1.902E+03     371 A       333 A       257 A   
 225.00 keV   4.565E+02  1.902E+03     413 A       366 A       283 A   
 250.00 keV   4.833E+02  1.897E+03     456 A       399 A       308 A   
 275.00 keV   5.103E+02  1.890E+03     499 A       432 A       332 A   
 300.00 keV   5.376E+02  1.881E+03     542 A       465 A       356 A   
 325.00 keV   5.652E+02  1.870E+03     586 A       498 A       381 A   
 350.00 keV   5.931E+02  1.859E+03     630 A       530 A       405 A   
 375.00 keV   6.211E+02  1.846E+03     674 A       563 A       428 A   
 400.00 keV   6.492E+02  1.833E+03     718 A       596 A       452 A   
 450.00 keV   7.052E+02  1.805E+03     808 A       661 A       498 A   
 500.00 keV   7.606E+02  1.777E+03     898 A       726 A       543 A   
 550.00 keV   8.150E+02  1.748E+03     989 A       791 A       587 A   
 600.00 keV   8.683E+02  1.720E+03    1080 A       852 A       633 A   
 650.00 keV   9.204E+02  1.692E+03    1172 A       912 A       679 A   
 700.00 keV   9.714E+02  1.664E+03    1265 A       971 A       724 A   
 800.00 keV   1.070E+03  1.611E+03    1453 A      1085 A       815 A   
 900.00 keV   1.166E+03  1.561E+03    1642 A      1197 A       904 A   
   1.00 MeV   1.258E+03  1.514E+03    1832 A      1306 A       991 A   
   1.10 MeV   1.349E+03  1.470E+03    2023 A      1412 A      1077 A   
   1.20 MeV   1.438E+03  1.429E+03    2215 A      1515 A      1161 A   
   1.30 MeV   1.527E+03  1.390E+03    2407 A      1614 A      1244 A   
   1.40 MeV   1.615E+03  1.353E+03    2599 A      1711 A      1326 A   
   1.50 MeV   1.703E+03  1.319E+03    2791 A      1805 A      1406 A   
   1.60 MeV   1.791E+03  1.286E+03    2983 A      1896 A      1484 A   
   1.70 MeV   1.879E+03  1.256E+03    3173 A      1984 A      1561 A   
   1.80 MeV   1.967E+03  1.227E+03    3363 A      2069 A      1636 A   
   2.00 MeV   2.146E+03  1.173E+03    3739 A      2230 A      1783 A   
   2.25 MeV   2.374E+03  1.113E+03    4201 A      2417 A      1956 A   
   2.50 MeV   2.606E+03  1.061E+03    4652 A      2589 A      2120 A   
   2.75 MeV   2.843E+03  1.013E+03    5092 A      2748 A      2273 A   
   3.00 MeV   3.083E+03  9.707E+02    5520 A      2893 A      2417 A   
   3.25 MeV   3.328E+03  9.322E+02    5935 A      3026 A      2553 A   
   3.50 MeV   3.575E+03  8.970E+02    6338 A      3149 A      2680 A   
   3.75 MeV   3.825E+03  8.649E+02    6729 A      3261 A      2799 A   
   4.00 MeV   4.078E+03  8.353E+02    7107 A      3365 A      2911 A   
   4.50 MeV   4.586E+03  7.828E+02    7831 A      3549 A      3115 A   
   5.00 MeV   5.095E+03  7.374E+02    8512 A      3706 A      3297 A   
   5.50 MeV   5.603E+03  6.978E+02    9154 A      3842 A      3458 A   
   6.00 MeV   6.105E+03  6.628E+02    9763 A      3961 A      3603 A   
   6.50 MeV   6.598E+03  6.316E+02    1.03 um     4065 A      3734 A   
   7.00 MeV   7.082E+03  6.037E+02    1.09 um     4157 A      3852 A   
   8.00 MeV   8.011E+03  5.556E+02    1.19 um     4312 A      4059 A   
   9.00 MeV   8.885E+03  5.155E+02    1.29 um     4439 A      4234 A   
  10.00 MeV   9.698E+03  4.815E+02    1.38 um     4544 A      4385 A   
  11.00 MeV   1.045E+04  4.522E+02    1.46 um     4634 A      4517 A   
  12.00 MeV   1.115E+04  4.268E+02    1.54 um     4710 A      4634 A   
  13.00 MeV   1.179E+04  4.043E+02    1.62 um     4778 A      4739 A   
  14.00 MeV   1.238E+04  3.845E+02    1.69 um     4837 A      4834 A   
  15.00 MeV   1.294E+04  3.667E+02    1.76 um     4890 A      4921 A   
  16.00 MeV   1.345E+04  3.506E+02    1.83 um     4938 A      5001 A   
  17.00 MeV   1.393E+04  3.361E+02    1.89 um     4982 A      5076 A   
  18.00 MeV   1.437E+04  3.229E+02    1.96 um     5022 A      5145 A   
  20.00 MeV   1.520E+04  2.997E+02    2.08 um     5093 A      5270 A   
  22.50 MeV   1.611E+04  2.754E+02    2.23 um     5171 A      5408 A   
  25.00 MeV   1.694E+04  2.552E+02    2.37 um     5236 A      5529 A   
  27.50 MeV   1.770E+04  2.380E+02    2.51 um     5293 A      5637 A   
  30.00 MeV   1.841E+04  2.232E+02    2.64 um     5344 A      5734 A   
  32.50 MeV   1.907E+04  2.103E+02    2.77 um     5388 A      5823 A   
  35.00 MeV   1.970E+04  1.990E+02    2.89 um     5428 A      5904 A   
  37.50 MeV   2.030E+04  1.889E+02    3.01 um     5465 A      5980 A   
  40.00 MeV   2.087E+04  1.799E+02    3.13 um     5498 A      6050 A   
  45.00 MeV   2.193E+04  1.645E+02    3.35 um     5561 A      6176 A   
  50.00 MeV   2.289E+04  1.518E+02    3.57 um     5616 A      6288 A   
  55.00 MeV   2.378E+04  1.410E+02    3.78 um     5664 A      6388 A   
  60.00 MeV   2.458E+04  1.318E+02    3.98 um     5706 A      6479 A   
  65.00 MeV   2.532E+04  1.238E+02    4.18 um     5745 A      6563 A   
  70.00 MeV   2.599E+04  1.168E+02    4.37 um     5780 A      6640 A   
  80.00 MeV   2.717E+04  1.051E+02    4.74 um     5853 A      6778 A   
  90.00 MeV   2.815E+04  9.576E+01    5.09 um     5917 A      6900 A   
 100.00 MeV   2.896E+04  8.804E+01    5.44 um     5974 A      7010 A   
 110.00 MeV   2.964E+04  8.156E+01    5.78 um     6027 A      7110 A   
 120.00 MeV   3.021E+04  7.603E+01    6.11 um     6075 A      7203 A   
 130.00 MeV   3.074E+04  7.127E+01    6.43 um     6120 A      7289 A   
 140.00 MeV   3.120E+04  6.710E+01    6.75 um     6162 A      7369 A   
 150.00 MeV   3.148E+04  6.344E+01    7.07 um     6202 A      7446 A   
 160.00 MeV   3.172E+04  6.018E+01    7.38 um     6240 A      7518 A   
 170.00 MeV   3.191E+04  5.727E+01    7.69 um     6277 A      7588 A   
 180.00 MeV   3.206E+04  5.464E+01    8.01 um     6312 A      7655 A   
 200.00 MeV   3.225E+04  5.010E+01    8.62 um     6410 A      7782 A   
 225.00 MeV   3.231E+04  4.546E+01    9.39 um     6545 A      7931 A   
 250.00 MeV   3.223E+04  4.165E+01   10.17 um     6675 A      8072 A   
 275.00 MeV   3.205E+04  3.847E+01   10.94 um     6802 A      8207 A   
 300.00 MeV   3.180E+04  3.577E+01   11.72 um     6927 A      8337 A   
 325.00 MeV   3.150E+04  3.345E+01   12.51 um     7050 A      8464 A   
 350.00 MeV   3.117E+04  3.144E+01   13.30 um     7173 A      8588 A   
 375.00 MeV   3.082E+04  2.966E+01   14.11 um     7295 A      8711 A   
 400.00 MeV   3.044E+04  2.809E+01   14.92 um     7418 A      8832 A   
 450.00 MeV   2.967E+04  2.543E+01   16.58 um     7841 A      9073 A   
 500.00 MeV   2.889E+04  2.325E+01   18.28 um     8262 A      9312 A   
 550.00 MeV   2.813E+04  2.144E+01   20.03 um     8683 A      9553 A   
 600.00 MeV   2.738E+04  1.991E+01   21.83 um     9104 A      9796 A   
 650.00 MeV   2.667E+04  1.859E+01   23.68 um     9528 A      1.00 um  
 700.00 MeV   2.599E+04  1.745E+01   25.57 um     9954 A      1.03 um  
 800.00 MeV   2.472E+04  1.556E+01   29.51 um     1.15 um     1.08 um  
 900.00 MeV   2.358E+04  1.406E+01   33.65 um     1.30 um     1.13 um  
   1.00 GeV   2.255E+04  1.284E+01   37.98 um     1.45 um     1.19 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0289E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
