 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-70-33.txt

 Ion = Arsenic      [33] , Mass = 70 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.925E+02  1.702E+03     121 A       118 A        92 A   
  55.00 keV   2.019E+02  1.732E+03     130 A       126 A        98 A   
  60.00 keV   2.109E+02  1.759E+03     139 A       134 A       104 A   
  65.00 keV   2.195E+02  1.782E+03     148 A       141 A       110 A   
  70.00 keV   2.278E+02  1.803E+03     157 A       149 A       116 A   
  80.00 keV   2.436E+02  1.837E+03     175 A       164 A       127 A   
  90.00 keV   2.583E+02  1.865E+03     193 A       178 A       139 A   
 100.00 keV   2.723E+02  1.887E+03     210 A       192 A       150 A   
 110.00 keV   2.856E+02  1.905E+03     228 A       206 A       161 A   
 120.00 keV   2.983E+02  1.919E+03     246 A       221 A       171 A   
 130.00 keV   3.105E+02  1.930E+03     263 A       234 A       182 A   
 140.00 keV   3.222E+02  1.939E+03     281 A       248 A       193 A   
 150.00 keV   3.456E+02  1.946E+03     298 A       262 A       203 A   
 160.00 keV   3.646E+02  1.951E+03     316 A       275 A       214 A   
 170.00 keV   3.804E+02  1.955E+03     333 A       289 A       224 A   
 180.00 keV   3.941E+02  1.958E+03     351 A       302 A       234 A   
 200.00 keV   4.177E+02  1.959E+03     386 A       329 A       254 A   
 225.00 keV   4.439E+02  1.957E+03     430 A       362 A       279 A   
 250.00 keV   4.689E+02  1.951E+03     475 A       395 A       303 A   
 275.00 keV   4.941E+02  1.943E+03     520 A       428 A       328 A   
 300.00 keV   5.200E+02  1.932E+03     565 A       461 A       352 A   
 325.00 keV   5.464E+02  1.920E+03     611 A       494 A       375 A   
 350.00 keV   5.734E+02  1.907E+03     656 A       527 A       399 A   
 375.00 keV   6.009E+02  1.893E+03     703 A       560 A       422 A   
 400.00 keV   6.286E+02  1.878E+03     749 A       593 A       445 A   
 450.00 keV   6.843E+02  1.848E+03     843 A       659 A       490 A   
 500.00 keV   7.396E+02  1.817E+03     937 A       725 A       534 A   
 550.00 keV   7.939E+02  1.787E+03    1032 A       787 A       581 A   
 600.00 keV   8.469E+02  1.756E+03    1128 A       847 A       627 A   
 650.00 keV   8.984E+02  1.726E+03    1224 A       907 A       672 A   
 700.00 keV   9.485E+02  1.697E+03    1321 A       966 A       718 A   
 800.00 keV   1.044E+03  1.641E+03    1517 A      1080 A       808 A   
 900.00 keV   1.135E+03  1.589E+03    1715 A      1192 A       897 A   
   1.00 MeV   1.222E+03  1.540E+03    1914 A      1301 A       984 A   
   1.10 MeV   1.306E+03  1.494E+03    2115 A      1407 A      1070 A   
   1.20 MeV   1.388E+03  1.450E+03    2317 A      1511 A      1155 A   
   1.30 MeV   1.468E+03  1.410E+03    2519 A      1611 A      1239 A   
   1.40 MeV   1.548E+03  1.372E+03    2722 A      1709 A      1321 A   
   1.50 MeV   1.627E+03  1.337E+03    2924 A      1804 A      1402 A   
   1.60 MeV   1.705E+03  1.303E+03    3127 A      1897 A      1482 A   
   1.70 MeV   1.784E+03  1.271E+03    3329 A      1987 A      1560 A   
   1.80 MeV   1.863E+03  1.241E+03    3530 A      2074 A      1637 A   
   2.00 MeV   2.023E+03  1.186E+03    3931 A      2239 A      1788 A   
   2.25 MeV   2.228E+03  1.125E+03    4424 A      2432 A      1967 A   
   2.50 MeV   2.438E+03  1.071E+03    4907 A      2610 A      2137 A   
   2.75 MeV   2.655E+03  1.022E+03    5379 A      2775 A      2298 A   
   3.00 MeV   2.876E+03  9.790E+02    5838 A      2926 A      2449 A   
   3.25 MeV   3.103E+03  9.396E+02    6284 A      3065 A      2592 A   
   3.50 MeV   3.335E+03  9.038E+02    6716 A      3193 A      2726 A   
   3.75 MeV   3.571E+03  8.710E+02    7136 A      3311 A      2851 A   
   4.00 MeV   3.811E+03  8.409E+02    7542 A      3420 A      2970 A   
   4.50 MeV   4.298E+03  7.875E+02    8316 A      3612 A      3186 A   
   5.00 MeV   4.792E+03  7.414E+02    9044 A      3776 A      3377 A   
   5.50 MeV   5.289E+03  7.012E+02    9728 A      3917 A      3548 A   
   6.00 MeV   5.784E+03  6.658E+02    1.04 um     4040 A      3700 A   
   6.50 MeV   6.274E+03  6.342E+02    1.10 um     4147 A      3837 A   
   7.00 MeV   6.757E+03  6.059E+02    1.16 um     4242 A      3960 A   
   8.00 MeV   7.691E+03  5.573E+02    1.26 um     4400 A      4175 A   
   9.00 MeV   8.574E+03  5.168E+02    1.36 um     4528 A      4355 A   
  10.00 MeV   9.398E+03  4.825E+02    1.46 um     4634 A      4509 A   
  11.00 MeV   1.016E+04  4.530E+02    1.54 um     4723 A      4644 A   
  12.00 MeV   1.087E+04  4.273E+02    1.62 um     4800 A      4762 A   
  13.00 MeV   1.151E+04  4.048E+02    1.70 um     4866 A      4868 A   
  14.00 MeV   1.210E+04  3.848E+02    1.78 um     4925 A      4964 A   
  15.00 MeV   1.265E+04  3.669E+02    1.85 um     4977 A      5051 A   
  16.00 MeV   1.315E+04  3.508E+02    1.92 um     5024 A      5131 A   
  17.00 MeV   1.361E+04  3.362E+02    1.99 um     5067 A      5205 A   
  18.00 MeV   1.403E+04  3.229E+02    2.05 um     5106 A      5274 A   
  20.00 MeV   1.479E+04  2.996E+02    2.18 um     5177 A      5399 A   
  22.50 MeV   1.562E+04  2.752E+02    2.33 um     5253 A      5536 A   
  25.00 MeV   1.633E+04  2.549E+02    2.48 um     5318 A      5657 A   
  27.50 MeV   1.697E+04  2.377E+02    2.62 um     5375 A      5766 A   
  30.00 MeV   1.756E+04  2.229E+02    2.76 um     5425 A      5864 A   
  32.50 MeV   1.810E+04  2.100E+02    2.90 um     5471 A      5954 A   
  35.00 MeV   1.861E+04  1.986E+02    3.03 um     5512 A      6037 A   
  37.50 MeV   1.909E+04  1.885E+02    3.15 um     5549 A      6114 A   
  40.00 MeV   1.955E+04  1.795E+02    3.28 um     5583 A      6186 A   
  45.00 MeV   2.040E+04  1.641E+02    3.52 um     5650 A      6316 A   
  50.00 MeV   2.118E+04  1.513E+02    3.75 um     5707 A      6433 A   
  55.00 MeV   2.190E+04  1.406E+02    3.98 um     5759 A      6539 A   
  60.00 MeV   2.256E+04  1.314E+02    4.20 um     5805 A      6635 A   
  65.00 MeV   2.318E+04  1.234E+02    4.41 um     5846 A      6724 A   
  70.00 MeV   2.374E+04  1.164E+02    4.62 um     5885 A      6806 A   
  80.00 MeV   2.474E+04  1.048E+02    5.03 um     5966 A      6955 A   
  90.00 MeV   2.558E+04  9.540E+01    5.42 um     6038 A      7087 A   
 100.00 MeV   2.630E+04  8.769E+01    5.80 um     6103 A      7207 A   
 110.00 MeV   2.690E+04  8.122E+01    6.17 um     6162 A      7316 A   
 120.00 MeV   2.741E+04  7.571E+01    6.54 um     6217 A      7417 A   
 130.00 MeV   2.784E+04  7.095E+01    6.90 um     6268 A      7512 A   
 140.00 MeV   2.820E+04  6.680E+01    7.25 um     6316 A      7601 A   
 150.00 MeV   2.861E+04  6.315E+01    7.60 um     6361 A      7685 A   
 160.00 MeV   2.888E+04  5.990E+01    7.94 um     6405 A      7765 A   
 170.00 MeV   2.903E+04  5.699E+01    8.29 um     6447 A      7842 A   
 180.00 MeV   2.920E+04  5.438E+01    8.63 um     6487 A      7916 A   
 200.00 MeV   2.941E+04  4.985E+01    9.31 um     6599 A      8056 A   
 225.00 MeV   2.953E+04  4.522E+01   10.15 um     6754 A      8220 A   
 250.00 MeV   2.952E+04  4.143E+01   10.99 um     6902 A      8375 A   
 275.00 MeV   2.942E+04  3.826E+01   11.84 um     7046 A      8524 A   
 300.00 MeV   2.925E+04  3.558E+01   12.69 um     7188 A      8666 A   
 325.00 MeV   2.902E+04  3.327E+01   13.54 um     7327 A      8805 A   
 350.00 MeV   2.877E+04  3.126E+01   14.41 um     7464 A      8941 A   
 375.00 MeV   2.849E+04  2.949E+01   15.28 um     7601 A      9075 A   
 400.00 MeV   2.818E+04  2.793E+01   16.16 um     7737 A      9207 A   
 450.00 MeV   2.755E+04  2.528E+01   17.95 um     8207 A      9467 A   
 500.00 MeV   2.689E+04  2.311E+01   19.78 um     8670 A      9726 A   
 550.00 MeV   2.623E+04  2.131E+01   21.66 um     9129 A      9984 A   
 600.00 MeV   2.559E+04  1.979E+01   23.58 um     9588 A      1.02 um  
 650.00 MeV   2.497E+04  1.848E+01   25.56 um     1.00 um     1.05 um  
 700.00 MeV   2.436E+04  1.734E+01   27.58 um     1.05 um     1.08 um  
 800.00 MeV   2.324E+04  1.546E+01   31.78 um     1.22 um     1.13 um  
 900.00 MeV   2.221E+04  1.397E+01   36.17 um     1.38 um     1.19 um  
   1.00 GeV   2.128E+04  1.275E+01   40.77 um     1.53 um     1.25 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  1.9686E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
