 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-63-34.txt

 Ion = Selenium     [34] , Mass = 63 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.002E+02  1.607E+03     118 A       122 A        94 A   
  55.00 keV   2.100E+02  1.635E+03     127 A       130 A       101 A   
  60.00 keV   2.193E+02  1.661E+03     136 A       138 A       107 A   
  65.00 keV   2.283E+02  1.683E+03     145 A       146 A       113 A   
  70.00 keV   2.369E+02  1.703E+03     154 A       154 A       119 A   
  80.00 keV   2.532E+02  1.736E+03     172 A       169 A       131 A   
  90.00 keV   2.686E+02  1.762E+03     189 A       184 A       143 A   
 100.00 keV   2.831E+02  1.783E+03     207 A       199 A       154 A   
 110.00 keV   2.969E+02  1.800E+03     224 A       213 A       165 A   
 120.00 keV   3.101E+02  1.814E+03     241 A       228 A       177 A   
 130.00 keV   3.303E+02  1.825E+03     259 A       242 A       188 A   
 140.00 keV   3.559E+02  1.834E+03     276 A       256 A       198 A   
 150.00 keV   3.757E+02  1.840E+03     293 A       270 A       209 A   
 160.00 keV   3.918E+02  1.845E+03     310 A       284 A       220 A   
 170.00 keV   4.055E+02  1.849E+03     327 A       298 A       230 A   
 180.00 keV   4.176E+02  1.851E+03     344 A       311 A       241 A   
 200.00 keV   4.395E+02  1.854E+03     379 A       339 A       261 A   
 225.00 keV   4.655E+02  1.852E+03     422 A       372 A       287 A   
 250.00 keV   4.919E+02  1.846E+03     466 A       406 A       312 A   
 275.00 keV   5.195E+02  1.839E+03     510 A       440 A       337 A   
 300.00 keV   5.483E+02  1.829E+03     555 A       473 A       362 A   
 325.00 keV   5.781E+02  1.818E+03     599 A       506 A       386 A   
 350.00 keV   6.088E+02  1.805E+03     644 A       540 A       411 A   
 375.00 keV   6.398E+02  1.792E+03     689 A       573 A       435 A   
 400.00 keV   6.712E+02  1.779E+03     735 A       606 A       458 A   
 450.00 keV   7.338E+02  1.751E+03     826 A       673 A       504 A   
 500.00 keV   7.954E+02  1.722E+03     918 A       739 A       550 A   
 550.00 keV   8.554E+02  1.693E+03    1010 A       802 A       596 A   
 600.00 keV   9.135E+02  1.665E+03    1103 A       863 A       642 A   
 650.00 keV   9.697E+02  1.637E+03    1197 A       922 A       688 A   
 700.00 keV   1.024E+03  1.609E+03    1291 A       981 A       734 A   
 800.00 keV   1.127E+03  1.557E+03    1480 A      1094 A       824 A   
 900.00 keV   1.224E+03  1.507E+03    1672 A      1205 A       913 A   
   1.00 MeV   1.317E+03  1.461E+03    1864 A      1313 A       999 A   
   1.10 MeV   1.407E+03  1.417E+03    2058 A      1418 A      1085 A   
   1.20 MeV   1.495E+03  1.377E+03    2252 A      1520 A      1168 A   
   1.30 MeV   1.581E+03  1.339E+03    2447 A      1618 A      1251 A   
   1.40 MeV   1.667E+03  1.303E+03    2642 A      1714 A      1332 A   
   1.50 MeV   1.753E+03  1.269E+03    2837 A      1807 A      1411 A   
   1.60 MeV   1.839E+03  1.237E+03    3031 A      1897 A      1489 A   
   1.70 MeV   1.926E+03  1.208E+03    3225 A      1984 A      1566 A   
   1.80 MeV   2.013E+03  1.179E+03    3417 A      2068 A      1641 A   
   2.00 MeV   2.192E+03  1.127E+03    3799 A      2228 A      1786 A   
   2.25 MeV   2.422E+03  1.069E+03    4267 A      2412 A      1959 A   
   2.50 MeV   2.661E+03  1.018E+03    4723 A      2581 A      2121 A   
   2.75 MeV   2.907E+03  9.720E+02    5167 A      2736 A      2273 A   
   3.00 MeV   3.161E+03  9.307E+02    5596 A      2878 A      2416 A   
   3.25 MeV   3.422E+03  8.934E+02    6012 A      3007 A      2549 A   
   3.50 MeV   3.688E+03  8.594E+02    6413 A      3125 A      2673 A   
   3.75 MeV   3.958E+03  8.284E+02    6801 A      3233 A      2790 A   
   4.00 MeV   4.233E+03  7.998E+02    7175 A      3332 A      2898 A   
   4.50 MeV   4.790E+03  7.491E+02    7887 A      3505 A      3095 A   
   5.00 MeV   5.351E+03  7.054E+02    8551 A      3653 A      3268 A   
   5.50 MeV   5.911E+03  6.672E+02    9175 A      3779 A      3421 A   
   6.00 MeV   6.466E+03  6.335E+02    9762 A      3888 A      3556 A   
   6.50 MeV   7.010E+03  6.036E+02    1.03 um     3982 A      3678 A   
   7.00 MeV   7.542E+03  5.767E+02    1.08 um     4066 A      3788 A   
   8.00 MeV   8.556E+03  5.305E+02    1.18 um     4205 A      3977 A   
   9.00 MeV   9.499E+03  4.920E+02    1.27 um     4318 A      4137 A   
  10.00 MeV   1.036E+04  4.594E+02    1.36 um     4411 A      4274 A   
  11.00 MeV   1.115E+04  4.314E+02    1.44 um     4490 A      4393 A   
  12.00 MeV   1.187E+04  4.070E+02    1.51 um     4558 A      4499 A   
  13.00 MeV   1.252E+04  3.855E+02    1.58 um     4617 A      4593 A   
  14.00 MeV   1.311E+04  3.665E+02    1.65 um     4670 A      4679 A   
  15.00 MeV   1.365E+04  3.494E+02    1.72 um     4717 A      4758 A   
  16.00 MeV   1.414E+04  3.341E+02    1.79 um     4759 A      4830 A   
  17.00 MeV   1.460E+04  3.202E+02    1.85 um     4798 A      4897 A   
  18.00 MeV   1.501E+04  3.076E+02    1.91 um     4834 A      4960 A   
  20.00 MeV   1.577E+04  2.854E+02    2.03 um     4898 A      5074 A   
  22.50 MeV   1.659E+04  2.622E+02    2.18 um     4968 A      5200 A   
  25.00 MeV   1.732E+04  2.429E+02    2.31 um     5028 A      5312 A   
  27.50 MeV   1.798E+04  2.265E+02    2.45 um     5081 A      5412 A   
  30.00 MeV   1.859E+04  2.124E+02    2.58 um     5128 A      5504 A   
  32.50 MeV   1.916E+04  2.001E+02    2.71 um     5170 A      5587 A   
  35.00 MeV   1.970E+04  1.893E+02    2.83 um     5208 A      5665 A   
  37.50 MeV   2.022E+04  1.797E+02    2.95 um     5243 A      5736 A   
  40.00 MeV   2.071E+04  1.711E+02    3.07 um     5275 A      5804 A   
  45.00 MeV   2.162E+04  1.564E+02    3.30 um     5336 A      5926 A   
  50.00 MeV   2.246E+04  1.443E+02    3.52 um     5390 A      6035 A   
  55.00 MeV   2.324E+04  1.340E+02    3.73 um     5438 A      6134 A   
  60.00 MeV   2.394E+04  1.252E+02    3.94 um     5480 A      6224 A   
  65.00 MeV   2.459E+04  1.176E+02    4.14 um     5519 A      6307 A   
  70.00 MeV   2.518E+04  1.110E+02    4.34 um     5555 A      6384 A   
  80.00 MeV   2.623E+04  9.989E+01    4.72 um     5631 A      6524 A   
  90.00 MeV   2.710E+04  9.096E+01    5.09 um     5698 A      6648 A   
 100.00 MeV   2.782E+04  8.361E+01    5.45 um     5759 A      6761 A   
 110.00 MeV   2.843E+04  7.744E+01    5.80 um     5815 A      6864 A   
 120.00 MeV   2.893E+04  7.219E+01    6.15 um     5866 A      6960 A   
 130.00 MeV   2.941E+04  6.766E+01    6.49 um     5914 A      7049 A   
 140.00 MeV   2.982E+04  6.370E+01    6.82 um     5960 A      7134 A   
 150.00 MeV   3.006E+04  6.022E+01    7.15 um     6003 A      7214 A   
 160.00 MeV   3.028E+04  5.712E+01    7.48 um     6044 A      7290 A   
 170.00 MeV   3.045E+04  5.435E+01    7.81 um     6084 A      7363 A   
 180.00 MeV   3.058E+04  5.186E+01    8.13 um     6123 A      7434 A   
 200.00 MeV   3.072E+04  4.755E+01    8.78 um     6231 A      7568 A   
 225.00 MeV   3.076E+04  4.313E+01    9.59 um     6381 A      7727 A   
 250.00 MeV   3.066E+04  3.952E+01   10.40 um     6525 A      7877 A   
 275.00 MeV   3.048E+04  3.650E+01   11.22 um     6666 A      8021 A   
 300.00 MeV   3.023E+04  3.394E+01   12.04 um     6805 A      8161 A   
 325.00 MeV   2.994E+04  3.173E+01   12.87 um     6942 A      8298 A   
 350.00 MeV   2.961E+04  2.982E+01   13.70 um     7078 A      8432 A   
 375.00 MeV   2.926E+04  2.813E+01   14.55 um     7214 A      8564 A   
 400.00 MeV   2.890E+04  2.664E+01   15.41 um     7350 A      8695 A   
 450.00 MeV   2.816E+04  2.411E+01   17.15 um     7820 A      8955 A   
 500.00 MeV   2.741E+04  2.205E+01   18.95 um     8285 A      9215 A   
 550.00 MeV   2.668E+04  2.033E+01   20.80 um     8748 A      9476 A   
 600.00 MeV   2.597E+04  1.888E+01   22.69 um     9210 A      9740 A   
 650.00 MeV   2.529E+04  1.763E+01   24.64 um     9673 A      1.00 um  
 700.00 MeV   2.464E+04  1.654E+01   26.64 um     1.01 um     1.03 um  
 800.00 MeV   2.343E+04  1.475E+01   30.80 um     1.18 um     1.08 um  
 900.00 MeV   2.235E+04  1.333E+01   35.16 um     1.34 um     1.14 um  
   1.00 GeV   2.137E+04  1.217E+01   39.73 um     1.50 um     1.20 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0817E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
