 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-70-27.txt

 Ion = Cobalt       [27] , Mass = 70 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   9.930E+01  1.270E+03      59 A        41 A        30 A   
  11.00 keV   1.041E+02  1.303E+03      63 A        44 A        31 A   
  12.00 keV   1.088E+02  1.333E+03      67 A        46 A        33 A   
  13.00 keV   1.132E+02  1.360E+03      70 A        48 A        35 A   
  14.00 keV   1.175E+02  1.385E+03      74 A        50 A        36 A   
  15.00 keV   1.216E+02  1.408E+03      78 A        53 A        38 A   
  16.00 keV   1.256E+02  1.429E+03      81 A        55 A        39 A   
  17.00 keV   1.295E+02  1.448E+03      85 A        57 A        41 A   
  18.00 keV   1.332E+02  1.466E+03      88 A        59 A        42 A   
  20.00 keV   1.404E+02  1.499E+03      95 A        63 A        45 A   
  22.50 keV   1.489E+02  1.534E+03     104 A        68 A        49 A   
  25.00 keV   1.570E+02  1.563E+03     112 A        72 A        52 A   
  27.50 keV   1.647E+02  1.589E+03     120 A        77 A        55 A   
  30.00 keV   1.720E+02  1.611E+03     129 A        82 A        59 A   
  32.50 keV   1.790E+02  1.630E+03     137 A        86 A        62 A   
  35.00 keV   1.858E+02  1.647E+03     145 A        91 A        65 A   
  37.50 keV   1.923E+02  1.662E+03     153 A        95 A        68 A   
  40.00 keV   1.986E+02  1.675E+03     161 A        99 A        71 A   
  45.00 keV   2.106E+02  1.696E+03     177 A       108 A        77 A   
