 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-62-30.txt

 Ion = Zinc         [30] , Mass = 62 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Zinc         [30] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.094E+02  1.455E+03     128 A       131 A       101 A   
  55.00 keV   2.196E+02  1.479E+03     138 A       139 A       108 A   
  60.00 keV   2.294E+02  1.499E+03     148 A       148 A       115 A   
  65.00 keV   2.388E+02  1.517E+03     158 A       157 A       121 A   
  70.00 keV   2.478E+02  1.533E+03     168 A       165 A       128 A   
  80.00 keV   2.649E+02  1.559E+03     187 A       182 A       141 A   
  90.00 keV   2.810E+02  1.579E+03     206 A       198 A       154 A   
 100.00 keV   2.962E+02  1.595E+03     226 A       215 A       166 A   
 110.00 keV   3.106E+02  1.607E+03     245 A       231 A       179 A   
 120.00 keV   3.244E+02  1.617E+03     264 A       246 A       191 A   
 130.00 keV   3.427E+02  1.624E+03     283 A       262 A       203 A   
 140.00 keV   3.615E+02  1.629E+03     303 A       278 A       215 A   
 150.00 keV   3.779E+02  1.632E+03     322 A       293 A       227 A   
 160.00 keV   3.928E+02  1.634E+03     341 A       309 A       238 A   
 170.00 keV   4.068E+02  1.635E+03     360 A       324 A       250 A   
 180.00 keV   4.201E+02  1.635E+03     380 A       339 A       261 A   
 200.00 keV   4.457E+02  1.633E+03     418 A       369 A       284 A   
 225.00 keV   4.770E+02  1.627E+03     467 A       407 A       312 A   
 250.00 keV   5.082E+02  1.618E+03     516 A       444 A       340 A   
 275.00 keV   5.396E+02  1.607E+03     566 A       482 A       367 A   
 300.00 keV   5.710E+02  1.595E+03     616 A       519 A       394 A   
 325.00 keV   6.024E+02  1.582E+03     666 A       556 A       421 A   
 350.00 keV   6.337E+02  1.568E+03     716 A       593 A       447 A   
 375.00 keV   6.648E+02  1.554E+03     767 A       630 A       473 A   
 400.00 keV   6.955E+02  1.539E+03     818 A       667 A       498 A   
 450.00 keV   7.559E+02  1.510E+03     921 A       741 A       548 A   
 500.00 keV   8.144E+02  1.481E+03    1024 A       807 A       601 A   
 550.00 keV   8.711E+02  1.452E+03    1128 A       874 A       653 A   
 600.00 keV   9.260E+02  1.424E+03    1233 A       940 A       704 A   
 650.00 keV   9.793E+02  1.397E+03    1339 A      1005 A       754 A   
 700.00 keV   1.031E+03  1.371E+03    1445 A      1068 A       804 A   
 800.00 keV   1.131E+03  1.321E+03    1659 A      1191 A       903 A   
 900.00 keV   1.227E+03  1.275E+03    1875 A      1310 A      1000 A   
   1.00 MeV   1.321E+03  1.232E+03    2091 A      1425 A      1095 A   
   1.10 MeV   1.412E+03  1.192E+03    2308 A      1537 A      1187 A   
   1.20 MeV   1.503E+03  1.155E+03    2525 A      1644 A      1278 A   
   1.30 MeV   1.593E+03  1.121E+03    2742 A      1748 A      1367 A   
   1.40 MeV   1.684E+03  1.089E+03    2958 A      1847 A      1454 A   
   1.50 MeV   1.774E+03  1.058E+03    3173 A      1943 A      1538 A   
   1.60 MeV   1.865E+03  1.030E+03    3386 A      2036 A      1621 A   
   1.70 MeV   1.957E+03  1.004E+03    3598 A      2125 A      1702 A   
   1.80 MeV   2.049E+03  9.790E+02    3808 A      2211 A      1780 A   
   2.00 MeV   2.237E+03  9.333E+02    4222 A      2371 A      1932 A   
   2.25 MeV   2.476E+03  8.828E+02    4727 A      2555 A      2109 A   
   2.50 MeV   2.722E+03  8.384E+02    5217 A      2721 A      2274 A   
   2.75 MeV   2.972E+03  7.989E+02    5690 A      2872 A      2427 A   
   3.00 MeV   3.228E+03  7.635E+02    6146 A      3008 A      2570 A   
   3.25 MeV   3.487E+03  7.317E+02    6586 A      3132 A      2702 A   
   3.50 MeV   3.750E+03  7.028E+02    7011 A      3244 A      2824 A   
   3.75 MeV   4.015E+03  6.764E+02    7420 A      3346 A      2939 A   
   4.00 MeV   4.281E+03  6.523E+02    7814 A      3440 A      3045 A   
   4.50 MeV   4.817E+03  6.096E+02    8562 A      3603 A      3237 A   
   5.00 MeV   5.351E+03  5.729E+02    9262 A      3741 A      3405 A   
   5.50 MeV   5.879E+03  5.410E+02    9918 A      3859 A      3553 A   
   6.00 MeV   6.398E+03  5.130E+02    1.05 um     3960 A      3685 A   
   6.50 MeV   6.904E+03  4.881E+02    1.11 um     4049 A      3802 A   
   7.00 MeV   7.396E+03  4.658E+02    1.17 um     4126 A      3909 A   
   8.00 MeV   8.330E+03  4.276E+02    1.27 um     4257 A      4093 A   
   9.00 MeV   9.192E+03  3.959E+02    1.37 um     4363 A      4248 A   
  10.00 MeV   9.979E+03  3.691E+02    1.46 um     4450 A      4381 A   
  11.00 MeV   1.069E+04  3.462E+02    1.54 um     4524 A      4497 A   
  12.00 MeV   1.134E+04  3.262E+02    1.62 um     4588 A      4601 A   
  13.00 MeV   1.193E+04  3.087E+02    1.70 um     4644 A      4693 A   
  14.00 MeV   1.246E+04  2.932E+02    1.77 um     4693 A      4777 A   
  15.00 MeV   1.295E+04  2.794E+02    1.84 um     4738 A      4854 A   
  16.00 MeV   1.339E+04  2.669E+02    1.91 um     4778 A      4925 A   
  17.00 MeV   1.379E+04  2.557E+02    1.98 um     4815 A      4991 A   
  18.00 MeV   1.417E+04  2.454E+02    2.05 um     4849 A      5053 A   
  20.00 MeV   1.484E+04  2.275E+02    2.18 um     4910 A      5166 A   
  22.50 MeV   1.556E+04  2.088E+02    2.33 um     4977 A      5290 A   
  25.00 MeV   1.620E+04  1.932E+02    2.48 um     5035 A      5400 A   
  27.50 MeV   1.677E+04  1.800E+02    2.63 um     5086 A      5500 A   
  30.00 MeV   1.730E+04  1.686E+02    2.77 um     5132 A      5590 A   
  32.50 MeV   1.778E+04  1.588E+02    2.90 um     5172 A      5674 A   
  35.00 MeV   1.824E+04  1.501E+02    3.04 um     5210 A      5751 A   
  37.50 MeV   1.867E+04  1.424E+02    3.17 um     5244 A      5823 A   
  40.00 MeV   1.908E+04  1.356E+02    3.30 um     5275 A      5890 A   
  45.00 MeV   1.982E+04  1.238E+02    3.55 um     5337 A      6013 A   
  50.00 MeV   2.050E+04  1.141E+02    3.79 um     5392 A      6124 A   
  55.00 MeV   2.110E+04  1.059E+02    4.03 um     5441 A      6224 A   
  60.00 MeV   2.165E+04  9.894E+01    4.26 um     5485 A      6316 A   
  65.00 MeV   2.215E+04  9.290E+01    4.48 um     5526 A      6402 A   
  70.00 MeV   2.259E+04  8.760E+01    4.70 um     5564 A      6482 A   
  80.00 MeV   2.335E+04  7.877E+01    5.13 um     5648 A      6628 A   
  90.00 MeV   2.397E+04  7.168E+01    5.55 um     5723 A      6759 A   
 100.00 MeV   2.447E+04  6.585E+01    5.95 um     5792 A      6879 A   
 110.00 MeV   2.486E+04  6.097E+01    6.36 um     5855 A      6990 A   
 120.00 MeV   2.518E+04  5.681E+01    6.75 um     5915 A      7094 A   
 130.00 MeV   2.550E+04  5.322E+01    7.14 um     5972 A      7192 A   
 140.00 MeV   2.573E+04  5.009E+01    7.53 um     6026 A      7285 A   
 150.00 MeV   2.583E+04  4.733E+01    7.92 um     6077 A      7374 A   
 160.00 MeV   2.593E+04  4.489E+01    8.30 um     6128 A      7459 A   
 170.00 MeV   2.600E+04  4.270E+01    8.68 um     6176 A      7542 A   
 180.00 MeV   2.603E+04  4.073E+01    9.07 um     6224 A      7622 A   
 200.00 MeV   2.601E+04  3.733E+01    9.83 um     6362 A      7775 A   
 225.00 MeV   2.589E+04  3.384E+01   10.79 um     6557 A      7958 A   
 250.00 MeV   2.568E+04  3.099E+01   11.75 um     6746 A      8134 A   
 275.00 MeV   2.542E+04  2.861E+01   12.73 um     6932 A      8305 A   
 300.00 MeV   2.512E+04  2.660E+01   13.72 um     7116 A      8472 A   
 325.00 MeV   2.479E+04  2.486E+01   14.71 um     7298 A      8636 A   
 350.00 MeV   2.445E+04  2.336E+01   15.73 um     7480 A      8798 A   
 375.00 MeV   2.410E+04  2.203E+01   16.75 um     7662 A      8959 A   
 400.00 MeV   2.374E+04  2.086E+01   17.80 um     7844 A      9120 A   
 450.00 MeV   2.304E+04  1.887E+01   19.93 um     8482 A      9442 A   
 500.00 MeV   2.235E+04  1.725E+01   22.13 um     9109 A      9766 A   
 550.00 MeV   2.169E+04  1.590E+01   24.39 um     9730 A      1.01 um  
 600.00 MeV   2.106E+04  1.476E+01   26.73 um     1.03 um     1.04 um  
 650.00 MeV   2.047E+04  1.378E+01   29.13 um     1.10 um     1.08 um  
 700.00 MeV   1.990E+04  1.293E+01   31.61 um     1.16 um     1.11 um  
 800.00 MeV   1.887E+04  1.152E+01   36.76 um     1.38 um     1.18 um  
 900.00 MeV   1.796E+04  1.041E+01   42.18 um     1.59 um     1.26 um  
   1.00 GeV   1.714E+04  9.501E+00   47.88 um     1.80 um     1.34 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.3566E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
