 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-65-29.txt

 Ion = Copper       [29] , Mass = 65 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 65 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.275E+02  1.472E+03     133 A       134 A       104 A   
  55.00 keV   1.338E+02  1.495E+03     143 A       143 A       111 A   
  60.00 keV   1.397E+02  1.516E+03     154 A       152 A       119 A   
  65.00 keV   1.454E+02  1.534E+03     164 A       161 A       126 A   
  70.00 keV   1.509E+02  1.549E+03     174 A       170 A       133 A   
  80.00 keV   1.613E+02  1.575E+03     195 A       188 A       146 A   
  90.00 keV   1.711E+02  1.594E+03     215 A       205 A       160 A   
 100.00 keV   1.804E+02  1.610E+03     236 A       222 A       173 A   
 110.00 keV   1.892E+02  1.621E+03     256 A       239 A       186 A   
 120.00 keV   1.976E+02  1.630E+03     276 A       256 A       199 A   
 130.00 keV   2.056E+02  1.637E+03     297 A       273 A       212 A   
 140.00 keV   2.364E+02  1.641E+03     317 A       289 A       225 A   
 150.00 keV   2.597E+02  1.644E+03     337 A       306 A       238 A   
 160.00 keV   2.779E+02  1.646E+03     357 A       322 A       250 A   
 170.00 keV   2.923E+02  1.647E+03     377 A       338 A       263 A   
 180.00 keV   3.042E+02  1.646E+03     398 A       354 A       275 A   
 200.00 keV   3.229E+02  1.643E+03     439 A       386 A       299 A   
 225.00 keV   3.411E+02  1.636E+03     490 A       426 A       329 A   
 250.00 keV   3.571E+02  1.626E+03     543 A       465 A       359 A   
 275.00 keV   3.728E+02  1.614E+03     596 A       505 A       388 A   
 300.00 keV   3.889E+02  1.602E+03     650 A       545 A       418 A   
 325.00 keV   4.057E+02  1.588E+03     705 A       584 A       447 A   
 350.00 keV   4.235E+02  1.573E+03     760 A       625 A       477 A   
 375.00 keV   4.421E+02  1.558E+03     815 A       665 A       506 A   
 400.00 keV   4.616E+02  1.543E+03     872 A       705 A       535 A   
 450.00 keV   5.024E+02  1.513E+03     985 A       786 A       593 A   
 500.00 keV   5.451E+02  1.483E+03    1100 A       868 A       650 A   
 550.00 keV   5.890E+02  1.454E+03    1216 A       951 A       705 A   
 600.00 keV   6.336E+02  1.425E+03    1334 A      1028 A       763 A   
 650.00 keV   6.785E+02  1.397E+03    1452 A      1104 A       821 A   
 700.00 keV   7.234E+02  1.370E+03    1570 A      1178 A       880 A   
 800.00 keV   8.125E+02  1.319E+03    1810 A      1321 A       996 A   
 900.00 keV   9.003E+02  1.272E+03    2051 A      1461 A      1108 A   
   1.00 MeV   9.866E+02  1.229E+03    2293 A      1596 A      1219 A   
   1.10 MeV   1.072E+03  1.189E+03    2535 A      1727 A      1328 A   
   1.20 MeV   1.155E+03  1.151E+03    2778 A      1854 A      1434 A   
   1.30 MeV   1.238E+03  1.116E+03    3021 A      1976 A      1538 A   
   1.40 MeV   1.320E+03  1.084E+03    3262 A      2093 A      1639 A   
   1.50 MeV   1.401E+03  1.054E+03    3503 A      2207 A      1738 A   
   1.60 MeV   1.482E+03  1.025E+03    3743 A      2316 A      1835 A   
   1.70 MeV   1.563E+03  9.987E+02    3981 A      2422 A      1929 A   
   1.80 MeV   1.643E+03  9.737E+02    4218 A      2523 A      2021 A   
   2.00 MeV   1.805E+03  9.278E+02    4685 A      2714 A      2199 A   
   2.25 MeV   2.008E+03  8.771E+02    5258 A      2933 A      2408 A   
   2.50 MeV   2.214E+03  8.326E+02    5815 A      3133 A      2603 A   
   2.75 MeV   2.422E+03  7.930E+02    6356 A      3315 A      2785 A   
   3.00 MeV   2.634E+03  7.577E+02    6881 A      3481 A      2955 A   
   3.25 MeV   2.848E+03  7.258E+02    7388 A      3632 A      3113 A   
   3.50 MeV   3.065E+03  6.970E+02    7880 A      3770 A      3261 A   
   3.75 MeV   3.285E+03  6.707E+02    8355 A      3897 A      3400 A   
   4.00 MeV   3.507E+03  6.466E+02    8814 A      4012 A      3529 A   
   4.50 MeV   3.956E+03  6.040E+02    9687 A      4215 A      3763 A   
   5.00 MeV   4.411E+03  5.675E+02    1.05 um     4387 A      3969 A   
   5.50 MeV   4.868E+03  5.357E+02    1.13 um     4535 A      4151 A   
   6.00 MeV   5.324E+03  5.078E+02    1.20 um     4662 A      4312 A   
   6.50 MeV   5.777E+03  4.830E+02    1.27 um     4772 A      4457 A   
   7.00 MeV   6.224E+03  4.609E+02    1.33 um     4868 A      4587 A   
   8.00 MeV   7.096E+03  4.229E+02    1.45 um     5029 A      4811 A   
   9.00 MeV   7.928E+03  3.915E+02    1.56 um     5158 A      4998 A   
  10.00 MeV   8.712E+03  3.649E+02    1.66 um     5263 A      5157 A   
  11.00 MeV   9.445E+03  3.421E+02    1.76 um     5351 A      5295 A   
  12.00 MeV   1.013E+04  3.224E+02    1.85 um     5426 A      5415 A   
  13.00 MeV   1.076E+04  3.050E+02    1.93 um     5490 A      5522 A   
  14.00 MeV   1.134E+04  2.896E+02    2.01 um     5547 A      5618 A   
  15.00 MeV   1.188E+04  2.759E+02    2.09 um     5597 A      5705 A   
  16.00 MeV   1.239E+04  2.636E+02    2.17 um     5641 A      5785 A   
  17.00 MeV   1.285E+04  2.524E+02    2.24 um     5682 A      5858 A   
  18.00 MeV   1.328E+04  2.423E+02    2.31 um     5719 A      5925 A   
  20.00 MeV   1.406E+04  2.245E+02    2.45 um     5784 A      6047 A   
  22.50 MeV   1.491E+04  2.060E+02    2.61 um     5855 A      6180 A   
  25.00 MeV   1.565E+04  1.906E+02    2.76 um     5914 A      6295 A   
  27.50 MeV   1.631E+04  1.776E+02    2.91 um     5966 A      6398 A   
  30.00 MeV   1.690E+04  1.663E+02    3.06 um     6011 A      6491 A   
  32.50 MeV   1.744E+04  1.566E+02    3.20 um     6052 A      6575 A   
  35.00 MeV   1.794E+04  1.480E+02    3.33 um     6088 A      6652 A   
  37.50 MeV   1.840E+04  1.404E+02    3.47 um     6121 A      6724 A   
  40.00 MeV   1.883E+04  1.337E+02    3.60 um     6152 A      6790 A   
  45.00 MeV   1.961E+04  1.221E+02    3.85 um     6211 A      6911 A   
  50.00 MeV   2.030E+04  1.125E+02    4.09 um     6262 A      7019 A   
  55.00 MeV   2.091E+04  1.044E+02    4.33 um     6308 A      7116 A   
  60.00 MeV   2.145E+04  9.750E+01    4.56 um     6349 A      7205 A   
  65.00 MeV   2.192E+04  9.153E+01    4.79 um     6387 A      7287 A   
  70.00 MeV   2.235E+04  8.631E+01    5.01 um     6422 A      7363 A   
  80.00 MeV   2.306E+04  7.760E+01    5.45 um     6499 A      7502 A   
  90.00 MeV   2.362E+04  7.060E+01    5.87 um     6568 A      7626 A   
 100.00 MeV   2.406E+04  6.485E+01    6.28 um     6631 A      7740 A   
 110.00 MeV   2.440E+04  6.003E+01    6.69 um     6690 A      7845 A   
 120.00 MeV   2.466E+04  5.593E+01    7.10 um     6745 A      7943 A   
 130.00 MeV   2.485E+04  5.240E+01    7.50 um     6797 A      8036 A   
 140.00 MeV   2.509E+04  4.931E+01    7.90 um     6848 A      8125 A   
 150.00 MeV   2.520E+04  4.660E+01    8.29 um     6896 A      8209 A   
 160.00 MeV   2.522E+04  4.419E+01    8.68 um     6942 A      8290 A   
 170.00 MeV   2.525E+04  4.203E+01    9.08 um     6988 A      8369 A   
 180.00 MeV   2.524E+04  4.009E+01    9.47 um     7033 A      8445 A   
 200.00 MeV   2.517E+04  3.674E+01   10.26 um     7163 A      8592 A   
 225.00 MeV   2.498E+04  3.330E+01   11.25 um     7348 A      8767 A   
 250.00 MeV   2.472E+04  3.050E+01   12.26 um     7530 A      8936 A   
 275.00 MeV   2.442E+04  2.816E+01   13.27 um     7710 A      9101 A   
 300.00 MeV   2.409E+04  2.617E+01   14.30 um     7889 A      9263 A   
 325.00 MeV   2.375E+04  2.446E+01   15.34 um     8067 A      9422 A   
 350.00 MeV   2.339E+04  2.298E+01   16.40 um     8246 A      9581 A   
 375.00 MeV   2.304E+04  2.167E+01   17.47 um     8426 A      9739 A   
 400.00 MeV   2.268E+04  2.052E+01   18.56 um     8607 A      9897 A   
 450.00 MeV   2.198E+04  1.856E+01   20.80 um     9246 A      1.02 um  
 500.00 MeV   2.131E+04  1.697E+01   23.10 um     9879 A      1.05 um  
 550.00 MeV   2.067E+04  1.564E+01   25.48 um     1.05 um     1.09 um  
 600.00 MeV   2.006E+04  1.452E+01   27.93 um     1.11 um     1.12 um  
 650.00 MeV   1.950E+04  1.355E+01   30.45 um     1.18 um     1.15 um  
 700.00 MeV   1.897E+04  1.272E+01   33.05 um     1.24 um     1.19 um  
 800.00 MeV   1.800E+04  1.133E+01   38.46 um     1.47 um     1.26 um  
 900.00 MeV   1.715E+04  1.024E+01   44.14 um     1.69 um     1.34 um  
   1.00 GeV   1.639E+04  9.342E+00   50.10 um     1.90 um     1.41 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.3402E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
