 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-70-26.txt

 Ion = Iron         [26] , Mass = 70 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.515E+02  1.662E+03     196 A       117 A        84 A   
  55.00 keV   2.638E+02  1.674E+03     212 A       126 A        90 A   
  60.00 keV   2.755E+02  1.683E+03     228 A       134 A        96 A   
  65.00 keV   2.868E+02  1.689E+03     244 A       142 A       101 A   
  70.00 keV   2.976E+02  1.694E+03     260 A       150 A       107 A   
  80.00 keV   3.182E+02  1.698E+03     291 A       166 A       118 A   
  90.00 keV   3.375E+02  1.697E+03     323 A       182 A       129 A   
 100.00 keV   3.557E+02  1.694E+03     355 A       198 A       140 A   
 110.00 keV   3.731E+02  1.688E+03     387 A       213 A       150 A   
 120.00 keV   3.897E+02  1.680E+03     418 A       228 A       161 A   
 130.00 keV   4.056E+02  1.670E+03     450 A       244 A       171 A   
 140.00 keV   4.209E+02  1.660E+03     483 A       259 A       182 A   
 150.00 keV   4.513E+02  1.649E+03     515 A       274 A       192 A   
 160.00 keV   4.758E+02  1.637E+03     547 A       288 A       203 A   
 170.00 keV   4.963E+02  1.625E+03     579 A       302 A       213 A   
 180.00 keV   5.139E+02  1.613E+03     611 A       317 A       223 A   
 200.00 keV   5.431E+02  1.587E+03     676 A       345 A       243 A   
 225.00 keV   5.726E+02  1.556E+03     758 A       381 A       268 A   
 250.00 keV   5.974E+02  1.524E+03     841 A       416 A       293 A   
 275.00 keV   6.196E+02  1.493E+03     925 A       451 A       317 A   
 300.00 keV   6.404E+02  1.463E+03    1010 A       486 A       342 A   
 325.00 keV   6.605E+02  1.434E+03    1096 A       520 A       366 A   
 350.00 keV   6.804E+02  1.406E+03    1183 A       555 A       391 A   
 375.00 keV   7.003E+02  1.379E+03    1271 A       589 A       415 A   
 400.00 keV   7.203E+02  1.354E+03    1360 A       623 A       440 A   
 450.00 keV   7.611E+02  1.305E+03    1540 A       690 A       489 A   
 500.00 keV   8.027E+02  1.260E+03    1722 A       755 A       539 A   
 550.00 keV   8.449E+02  1.218E+03    1906 A       819 A       589 A   
 600.00 keV   8.876E+02  1.179E+03    2091 A       882 A       639 A   
 650.00 keV   9.304E+02  1.143E+03    2277 A       943 A       689 A   
 700.00 keV   9.731E+02  1.110E+03    2463 A      1002 A       739 A   
 800.00 keV   1.058E+03  1.050E+03    2836 A      1117 A       838 A   
 900.00 keV   1.141E+03  9.963E+02    3208 A      1226 A       936 A   
   1.00 MeV   1.223E+03  9.490E+02    3579 A      1329 A      1031 A   
   1.10 MeV   1.302E+03  9.068E+02    3947 A      1427 A      1124 A   
   1.20 MeV   1.379E+03  8.688E+02    4312 A      1520 A      1214 A   
   1.30 MeV   1.454E+03  8.343E+02    4673 A      1608 A      1302 A   
   1.40 MeV   1.526E+03  8.029E+02    5031 A      1692 A      1388 A   
   1.50 MeV   1.597E+03  7.742E+02    5384 A      1772 A      1471 A   
   1.60 MeV   1.666E+03  7.478E+02    5734 A      1848 A      1551 A   
   1.70 MeV   1.732E+03  7.234E+02    6080 A      1920 A      1629 A   
   1.80 MeV   1.798E+03  7.008E+02    6421 A      1989 A      1705 A   
   2.00 MeV   1.925E+03  6.602E+02    7093 A      2119 A      1850 A   
   2.25 MeV   2.079E+03  6.166E+02    7910 A      2267 A      2020 A   
   2.50 MeV   2.231E+03  5.792E+02    8701 A      2399 A      2178 A   
   2.75 MeV   2.383E+03  5.466E+02    9468 A      2519 A      2325 A   
   3.00 MeV   2.537E+03  5.180E+02    1.02 um     2627 A      2463 A   
   3.25 MeV   2.693E+03  4.927E+02    1.09 um     2725 A      2590 A   
   3.50 MeV   2.853E+03  4.701E+02    1.16 um     2814 A      2709 A   
   3.75 MeV   3.016E+03  4.497E+02    1.23 um     2894 A      2821 A   
   4.00 MeV   3.181E+03  4.312E+02    1.29 um     2967 A      2924 A   
   4.50 MeV   3.518E+03  3.991E+02    1.41 um     3096 A      3112 A   
   5.00 MeV   3.862E+03  3.719E+02    1.53 um     3204 A      3276 A   
   5.50 MeV   4.207E+03  3.487E+02    1.63 um     3295 A      3421 A   
   6.00 MeV   4.552E+03  3.285E+02    1.73 um     3373 A      3548 A   
   6.50 MeV   4.894E+03  3.108E+02    1.83 um     3440 A      3662 A   
   7.00 MeV   5.231E+03  2.951E+02    1.91 um     3498 A      3764 A   
   8.00 MeV   5.884E+03  2.685E+02    2.08 um     3597 A      3939 A   
   9.00 MeV   6.504E+03  2.468E+02    2.22 um     3676 A      4084 A   
  10.00 MeV   7.086E+03  2.286E+02    2.36 um     3739 A      4206 A   
  11.00 MeV   7.630E+03  2.132E+02    2.49 um     3792 A      4311 A   
  12.00 MeV   8.136E+03  2.000E+02    2.61 um     3837 A      4402 A   
  13.00 MeV   8.606E+03  1.885E+02    2.72 um     3875 A      4483 A   
  14.00 MeV   9.042E+03  1.783E+02    2.83 um     3909 A      4554 A   
  15.00 MeV   9.446E+03  1.693E+02    2.93 um     3939 A      4619 A   
  16.00 MeV   9.821E+03  1.612E+02    3.03 um     3966 A      4678 A   
  17.00 MeV   1.017E+04  1.540E+02    3.13 um     3990 A      4731 A   
  18.00 MeV   1.049E+04  1.474E+02    3.22 um     4012 A      4781 A   
  20.00 MeV   1.107E+04  1.360E+02    3.40 um     4054 A      4869 A   
  22.50 MeV   1.170E+04  1.242E+02    3.62 um     4102 A      4965 A   
  25.00 MeV   1.222E+04  1.144E+02    3.82 um     4142 A      5047 A   
  27.50 MeV   1.267E+04  1.062E+02    4.02 um     4178 A      5120 A   
  30.00 MeV   1.305E+04  9.917E+01    4.21 um     4210 A      5185 A   
  32.50 MeV   1.339E+04  9.310E+01    4.40 um     4239 A      5244 A   
  35.00 MeV   1.367E+04  8.778E+01    4.58 um     4266 A      5299 A   
  37.50 MeV   1.393E+04  8.309E+01    4.76 um     4291 A      5349 A   
  40.00 MeV   1.414E+04  7.891E+01    4.93 um     4314 A      5396 A   
  45.00 MeV   1.450E+04  7.179E+01    5.28 um     4370 A      5482 A   
  50.00 MeV   1.478E+04  6.594E+01    5.62 um     4421 A      5559 A   
  55.00 MeV   1.499E+04  6.104E+01    5.95 um     4469 A      5629 A   
  60.00 MeV   1.515E+04  5.687E+01    6.28 um     4514 A      5694 A   
  65.00 MeV   1.527E+04  5.327E+01    6.60 um     4557 A      5755 A   
  70.00 MeV   1.536E+04  5.013E+01    6.93 um     4598 A      5812 A   
  80.00 MeV   1.546E+04  4.492E+01    7.57 um     4720 A      5919 A   
  90.00 MeV   1.548E+04  4.075E+01    8.22 um     4836 A      6017 A   
 100.00 MeV   1.545E+04  3.734E+01    8.86 um     4949 A      6110 A   
 110.00 MeV   1.538E+04  3.449E+01    9.51 um     5058 A      6198 A   
 120.00 MeV   1.528E+04  3.207E+01   10.16 um     5166 A      6282 A   
 130.00 MeV   1.517E+04  2.999E+01   10.81 um     5272 A      6364 A   
 140.00 MeV   1.504E+04  2.818E+01   11.47 um     5376 A      6444 A   
 150.00 MeV   1.508E+04  2.659E+01   12.13 um     5479 A      6521 A   
 160.00 MeV   1.505E+04  2.519E+01   12.79 um     5580 A      6597 A   
 170.00 MeV   1.496E+04  2.393E+01   13.46 um     5679 A      6672 A   
 180.00 MeV   1.488E+04  2.280E+01   14.13 um     5777 A      6745 A   
 200.00 MeV   1.471E+04  2.085E+01   15.48 um     6122 A      6888 A   
 225.00 MeV   1.446E+04  1.886E+01   17.19 um     6626 A      7064 A   
 250.00 MeV   1.420E+04  1.724E+01   18.93 um     7109 A      7238 A   
 275.00 MeV   1.394E+04  1.589E+01   20.70 um     7578 A      7410 A   
 300.00 MeV   1.367E+04  1.475E+01   22.51 um     8036 A      7582 A   
 325.00 MeV   1.342E+04  1.377E+01   24.35 um     8484 A      7755 A   
 350.00 MeV   1.317E+04  1.292E+01   26.23 um     8926 A      7928 A   
 375.00 MeV   1.293E+04  1.217E+01   28.14 um     9363 A      8103 A   
 400.00 MeV   1.269E+04  1.151E+01   30.09 um     9795 A      8279 A   
 450.00 MeV   1.225E+04  1.040E+01   34.10 um     1.14 um     8638 A   
 500.00 MeV   1.184E+04  9.489E+00   38.24 um     1.29 um     9004 A   
 550.00 MeV   1.146E+04  8.735E+00   42.53 um     1.43 um     9380 A   
 600.00 MeV   1.110E+04  8.098E+00   46.96 um     1.56 um     9765 A   
 650.00 MeV   1.077E+04  7.552E+00   51.53 um     1.70 um     1.02 um  
 700.00 MeV   1.046E+04  7.079E+00   56.23 um     1.83 um     1.06 um  
 800.00 MeV   9.893E+03  6.298E+00   66.06 um     2.31 um     1.14 um  
 900.00 MeV   9.383E+03  5.680E+00   76.43 um     2.74 um     1.23 um  
   1.00 GeV   8.922E+03  5.178E+00   87.35 um     3.16 um     1.32 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.1149E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
