 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-72-34.txt

 Ion = Selenium     [34] , Mass = 72 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 72 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.873E+02  1.773E+03     119 A       115 A        89 A   
  55.00 keV   1.964E+02  1.805E+03     127 A       123 A        95 A   
  60.00 keV   2.051E+02  1.834E+03     136 A       130 A       101 A   
  65.00 keV   2.135E+02  1.859E+03     145 A       137 A       107 A   
  70.00 keV   2.216E+02  1.881E+03     154 A       145 A       113 A   
  80.00 keV   2.369E+02  1.918E+03     171 A       159 A       124 A   
  90.00 keV   2.512E+02  1.948E+03     189 A       173 A       135 A   
 100.00 keV   2.648E+02  1.973E+03     206 A       187 A       145 A   
 110.00 keV   2.778E+02  1.992E+03     223 A       200 A       156 A   
 120.00 keV   2.901E+02  2.008E+03     240 A       214 A       167 A   
 130.00 keV   3.020E+02  2.021E+03     257 A       227 A       177 A   
 140.00 keV   3.134E+02  2.031E+03     274 A       241 A       187 A   
 150.00 keV   3.339E+02  2.039E+03     291 A       254 A       197 A   
 160.00 keV   3.559E+02  2.045E+03     308 A       267 A       207 A   
 170.00 keV   3.735E+02  2.050E+03     325 A       280 A       217 A   
 180.00 keV   3.880E+02  2.053E+03     342 A       293 A       227 A   
 200.00 keV   4.117E+02  2.057E+03     376 A       319 A       246 A   
 225.00 keV   4.362E+02  2.056E+03     419 A       351 A       270 A   
 250.00 keV   4.590E+02  2.051E+03     463 A       383 A       294 A   
 275.00 keV   4.818E+02  2.043E+03     506 A       414 A       317 A   
 300.00 keV   5.055E+02  2.033E+03     550 A       446 A       341 A   
 325.00 keV   5.301E+02  2.022E+03     595 A       478 A       364 A   
 350.00 keV   5.557E+02  2.009E+03     639 A       510 A       386 A   
 375.00 keV   5.819E+02  1.995E+03     684 A       542 A       409 A   
 400.00 keV   6.088E+02  1.981E+03     729 A       573 A       431 A   
 450.00 keV   6.633E+02  1.951E+03     820 A       637 A       475 A   
 500.00 keV   7.182E+02  1.920E+03     912 A       701 A       518 A   
 550.00 keV   7.725E+02  1.889E+03    1004 A       766 A       560 A   
 600.00 keV   8.256E+02  1.858E+03    1097 A       822 A       606 A   
 650.00 keV   8.775E+02  1.828E+03    1191 A       881 A       651 A   
 700.00 keV   9.278E+02  1.798E+03    1285 A       938 A       695 A   
 800.00 keV   1.024E+03  1.741E+03    1475 A      1049 A       783 A   
 900.00 keV   1.114E+03  1.687E+03    1667 A      1159 A       869 A   
   1.00 MeV   1.200E+03  1.636E+03    1861 A      1266 A       954 A   
   1.10 MeV   1.283E+03  1.588E+03    2057 A      1370 A      1038 A   
   1.20 MeV   1.362E+03  1.543E+03    2253 A      1472 A      1120 A   
   1.30 MeV   1.440E+03  1.501E+03    2450 A      1571 A      1202 A   
   1.40 MeV   1.516E+03  1.462E+03    2648 A      1668 A      1283 A   
   1.50 MeV   1.592E+03  1.424E+03    2847 A      1762 A      1362 A   
   1.60 MeV   1.667E+03  1.389E+03    3045 A      1854 A      1441 A   
   1.70 MeV   1.742E+03  1.356E+03    3244 A      1944 A      1518 A   
   1.80 MeV   1.817E+03  1.325E+03    3442 A      2031 A      1594 A   
   2.00 MeV   1.969E+03  1.267E+03    3836 A      2197 A      1743 A   
   2.25 MeV   2.164E+03  1.203E+03    4324 A      2391 A      1922 A   
   2.50 MeV   2.364E+03  1.145E+03    4803 A      2572 A      2093 A   
   2.75 MeV   2.570E+03  1.094E+03    5272 A      2740 A      2254 A   
   3.00 MeV   2.783E+03  1.048E+03    5730 A      2895 A      2408 A   
   3.25 MeV   3.002E+03  1.007E+03    6176 A      3039 A      2553 A   
   3.50 MeV   3.226E+03  9.686E+02    6610 A      3171 A      2689 A   
   3.75 MeV   3.455E+03  9.339E+02    7030 A      3293 A      2818 A   
   4.00 MeV   3.688E+03  9.019E+02    7438 A      3406 A      2940 A   
   4.50 MeV   4.164E+03  8.452E+02    8218 A      3606 A      3162 A   
   5.00 MeV   4.650E+03  7.962E+02    8950 A      3778 A      3360 A   
   5.50 MeV   5.140E+03  7.533E+02    9640 A      3926 A      3537 A   
   6.00 MeV   5.632E+03  7.155E+02    1.03 um     4055 A      3695 A   
   6.50 MeV   6.120E+03  6.819E+02    1.09 um     4168 A      3837 A   
   7.00 MeV   6.603E+03  6.517E+02    1.15 um     4267 A      3965 A   
   8.00 MeV   7.542E+03  5.997E+02    1.26 um     4434 A      4188 A   
   9.00 MeV   8.433E+03  5.564E+02    1.36 um     4569 A      4375 A   
  10.00 MeV   9.270E+03  5.197E+02    1.45 um     4680 A      4536 A   
  11.00 MeV   1.005E+04  4.881E+02    1.54 um     4773 A      4675 A   
  12.00 MeV   1.077E+04  4.606E+02    1.62 um     4853 A      4798 A   
  13.00 MeV   1.143E+04  4.364E+02    1.70 um     4923 A      4907 A   
  14.00 MeV   1.204E+04  4.150E+02    1.77 um     4984 A      5006 A   
  15.00 MeV   1.260E+04  3.957E+02    1.84 um     5038 A      5096 A   
  16.00 MeV   1.311E+04  3.784E+02    1.91 um     5087 A      5178 A   
  17.00 MeV   1.359E+04  3.628E+02    1.98 um     5132 A      5255 A   
  18.00 MeV   1.402E+04  3.485E+02    2.05 um     5173 A      5325 A   
  20.00 MeV   1.481E+04  3.234E+02    2.18 um     5246 A      5454 A   
  22.50 MeV   1.566E+04  2.972E+02    2.33 um     5325 A      5595 A   
  25.00 MeV   1.640E+04  2.754E+02    2.47 um     5392 A      5718 A   
  27.50 MeV   1.705E+04  2.568E+02    2.61 um     5451 A      5829 A   
  30.00 MeV   1.766E+04  2.409E+02    2.75 um     5503 A      5930 A   
  32.50 MeV   1.821E+04  2.270E+02    2.88 um     5550 A      6022 A   
  35.00 MeV   1.874E+04  2.147E+02    3.01 um     5592 A      6106 A   
  37.50 MeV   1.923E+04  2.039E+02    3.14 um     5630 A      6185 A   
  40.00 MeV   1.970E+04  1.942E+02    3.26 um     5665 A      6258 A   
  45.00 MeV   2.059E+04  1.775E+02    3.50 um     5733 A      6391 A   
  50.00 MeV   2.140E+04  1.638E+02    3.73 um     5792 A      6510 A   
  55.00 MeV   2.216E+04  1.521E+02    3.96 um     5844 A      6617 A   
  60.00 MeV   2.286E+04  1.422E+02    4.17 um     5890 A      6714 A   
  65.00 MeV   2.351E+04  1.336E+02    4.39 um     5932 A      6804 A   
  70.00 MeV   2.411E+04  1.261E+02    4.59 um     5971 A      6887 A   
  80.00 MeV   2.518E+04  1.135E+02    4.99 um     6052 A      7037 A   
  90.00 MeV   2.611E+04  1.033E+02    5.37 um     6123 A      7169 A   
 100.00 MeV   2.689E+04  9.499E+01    5.75 um     6187 A      7289 A   
 110.00 MeV   2.757E+04  8.800E+01    6.11 um     6245 A      7398 A   
 120.00 MeV   2.814E+04  8.204E+01    6.46 um     6298 A      7499 A   
 130.00 MeV   2.863E+04  7.689E+01    6.81 um     6348 A      7592 A   
 140.00 MeV   2.904E+04  7.241E+01    7.16 um     6394 A      7680 A   
 150.00 MeV   2.947E+04  6.845E+01    7.50 um     6438 A      7763 A   
 160.00 MeV   2.982E+04  6.494E+01    7.83 um     6480 A      7842 A   
 170.00 MeV   3.004E+04  6.179E+01    8.16 um     6520 A      7917 A   
 180.00 MeV   3.022E+04  5.896E+01    8.49 um     6559 A      7989 A   
 200.00 MeV   3.052E+04  5.406E+01    9.15 um     6665 A      8126 A   
 225.00 MeV   3.071E+04  4.904E+01    9.96 um     6809 A      8285 A   
 250.00 MeV   3.076E+04  4.494E+01   10.77 um     6948 A      8435 A   
 275.00 MeV   3.071E+04  4.151E+01   11.58 um     7081 A      8578 A   
 300.00 MeV   3.058E+04  3.860E+01   12.39 um     7212 A      8715 A   
 325.00 MeV   3.039E+04  3.609E+01   13.21 um     7341 A      8847 A   
 350.00 MeV   3.016E+04  3.392E+01   14.03 um     7467 A      8977 A   
 375.00 MeV   2.990E+04  3.200E+01   14.86 um     7593 A      9104 A   
 400.00 MeV   2.961E+04  3.031E+01   15.70 um     7719 A      9229 A   
 450.00 MeV   2.899E+04  2.743E+01   17.40 um     8148 A      9475 A   
 500.00 MeV   2.835E+04  2.509E+01   19.14 um     8572 A      9718 A   
 550.00 MeV   2.769E+04  2.313E+01   20.92 um     8993 A      9960 A   
 600.00 MeV   2.704E+04  2.148E+01   22.74 um     9413 A      1.02 um  
 650.00 MeV   2.641E+04  2.006E+01   24.61 um     9833 A      1.04 um  
 700.00 MeV   2.579E+04  1.883E+01   26.52 um     1.03 um     1.07 um  
 800.00 MeV   2.464E+04  1.679E+01   30.48 um     1.18 um     1.12 um  
 900.00 MeV   2.358E+04  1.517E+01   34.63 um     1.33 um     1.17 um  
   1.00 GeV   2.261E+04  1.385E+01   38.95 um     1.47 um     1.23 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  1.8759E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
