 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-72-32.txt

 Ion = Germanium    [32] , Mass = 72 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 72 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   7.189E+03  5.444E+02    1.43 um     5287 A      4980 A   
   9.00 MeV   8.134E+03  5.047E+02    1.53 um     5424 A      5173 A   
  10.00 MeV   9.025E+03  4.710E+02    1.63 um     5535 A      5336 A   
  11.00 MeV   9.858E+03  4.422E+02    1.71 um     5626 A      5475 A   
  12.00 MeV   1.063E+04  4.170E+02    1.80 um     5704 A      5596 A   
  13.00 MeV   1.135E+04  3.949E+02    1.88 um     5770 A      5703 A   
  14.00 MeV   1.200E+04  3.753E+02    1.95 um     5828 A      5798 A   
  15.00 MeV   1.261E+04  3.578E+02    2.02 um     5879 A      5884 A   
  16.00 MeV   1.317E+04  3.421E+02    2.09 um     5924 A      5962 A   
  17.00 MeV   1.369E+04  3.278E+02    2.16 um     5965 A      6034 A   
  18.00 MeV   1.417E+04  3.148E+02    2.23 um     6002 A      6100 A   
  20.00 MeV   1.503E+04  2.920E+02    2.35 um     6068 A      6219 A   
  22.50 MeV   1.595E+04  2.682E+02    2.50 um     6138 A      6348 A   
  25.00 MeV   1.674E+04  2.484E+02    2.65 um     6198 A      6461 A   
  27.50 MeV   1.743E+04  2.315E+02    2.79 um     6249 A      6561 A   
  30.00 MeV   1.806E+04  2.171E+02    2.92 um     6294 A      6651 A   
  32.50 MeV   1.863E+04  2.045E+02    3.05 um     6334 A      6732 A   
  35.00 MeV   1.915E+04  1.934E+02    3.18 um     6370 A      6807 A   
  37.50 MeV   1.964E+04  1.836E+02    3.30 um     6403 A      6877 A   
  40.00 MeV   2.009E+04  1.748E+02    3.42 um     6433 A      6941 A   
  45.00 MeV   2.093E+04  1.597E+02    3.66 um     6490 A      7059 A   
  50.00 MeV   2.167E+04  1.473E+02    3.89 um     6540 A      7163 A   
  55.00 MeV   2.234E+04  1.368E+02    4.11 um     6584 A      7257 A   
  60.00 MeV   2.295E+04  1.278E+02    4.32 um     6624 A      7343 A   
  65.00 MeV   2.351E+04  1.201E+02    4.54 um     6660 A      7422 A   
  70.00 MeV   2.401E+04  1.133E+02    4.74 um     6693 A      7496 A   
  80.00 MeV   2.488E+04  1.019E+02    5.14 um     6765 A      7629 A   
  90.00 MeV   2.559E+04  9.278E+01    5.54 um     6828 A      7748 A   
 100.00 MeV   2.618E+04  8.527E+01    5.92 um     6885 A      7856 A   
 110.00 MeV   2.667E+04  7.897E+01    6.29 um     6937 A      7955 A   
 120.00 MeV   2.707E+04  7.361E+01    6.66 um     6986 A      8048 A   
 130.00 MeV   2.739E+04  6.898E+01    7.02 um     7032 A      8134 A   
 140.00 MeV   2.766E+04  6.494E+01    7.38 um     7076 A      8216 A   
 150.00 MeV   2.794E+04  6.138E+01    7.74 um     7118 A      8294 A   
 160.00 MeV   2.816E+04  5.822E+01    8.09 um     7158 A      8369 A   
 170.00 MeV   2.827E+04  5.539E+01    8.45 um     7197 A      8441 A   
 180.00 MeV   2.835E+04  5.285E+01    8.80 um     7234 A      8510 A   
 200.00 MeV   2.845E+04  4.845E+01    9.50 um     7340 A      8642 A   
 225.00 MeV   2.846E+04  4.394E+01   10.37 um     7487 A      8798 A   
 250.00 MeV   2.836E+04  4.025E+01   11.25 um     7630 A      8947 A   
 275.00 MeV   2.819E+04  3.718E+01   12.13 um     7770 A      9089 A   
 300.00 MeV   2.798E+04  3.456E+01   13.02 um     7909 A      9228 A   
 325.00 MeV   2.772E+04  3.232E+01   13.91 um     8045 A      9364 A   
 350.00 MeV   2.745E+04  3.036E+01   14.81 um     8182 A      9497 A   
 375.00 MeV   2.715E+04  2.865E+01   15.73 um     8318 A      9629 A   
 400.00 MeV   2.684E+04  2.713E+01   16.65 um     8454 A      9759 A   
 450.00 MeV   2.621E+04  2.455E+01   18.53 um     8926 A      1.00 um  
 500.00 MeV   2.558E+04  2.245E+01   20.46 um     9395 A      1.03 um  
 550.00 MeV   2.495E+04  2.070E+01   22.43 um     9863 A      1.05 um  
 600.00 MeV   2.435E+04  1.921E+01   24.46 um     1.03 um     1.08 um  
 650.00 MeV   2.376E+04  1.794E+01   26.53 um     1.08 um     1.11 um  
 700.00 MeV   2.320E+04  1.684E+01   28.66 um     1.13 um     1.13 um  
 800.00 MeV   2.215E+04  1.501E+01   33.06 um     1.30 um     1.19 um  
 900.00 MeV   2.120E+04  1.356E+01   37.67 um     1.46 um     1.25 um  
   1.00 GeV   2.033E+04  1.238E+01   42.48 um     1.62 um     1.31 um  
-----------------------------------------------------------
