 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-71-35.txt

 Ion = Bromine      [35] , Mass = 71 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Bromine      [35] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.647E+02  2.108E+03     161 A        99 A        71 A   
  55.00 keV   2.776E+02  2.132E+03     174 A       106 A        76 A   
  60.00 keV   2.900E+02  2.152E+03     186 A       113 A        81 A   
  65.00 keV   3.018E+02  2.169E+03     199 A       119 A        85 A   
  70.00 keV   3.132E+02  2.183E+03     211 A       126 A        90 A   
  80.00 keV   3.348E+02  2.203E+03     235 A       138 A        99 A   
  90.00 keV   3.552E+02  2.217E+03     260 A       151 A       108 A   
 100.00 keV   3.744E+02  2.225E+03     284 A       163 A       116 A   
 110.00 keV   3.926E+02  2.229E+03     309 A       176 A       125 A   
 120.00 keV   4.101E+02  2.230E+03     333 A       188 A       133 A   
 130.00 keV   4.268E+02  2.228E+03     358 A       200 A       142 A   
 140.00 keV   4.430E+02  2.224E+03     382 A       212 A       150 A   
 150.00 keV   4.657E+02  2.218E+03     406 A       224 A       158 A   
 160.00 keV   4.870E+02  2.212E+03     431 A       236 A       166 A   
 170.00 keV   5.061E+02  2.204E+03     455 A       247 A       174 A   
 180.00 keV   5.238E+02  2.195E+03     480 A       259 A       182 A   
 200.00 keV   5.566E+02  2.175E+03     529 A       282 A       198 A   
 225.00 keV   5.949E+02  2.148E+03     591 A       310 A       218 A   
 250.00 keV   6.319E+02  2.120E+03     653 A       338 A       237 A   
 275.00 keV   6.682E+02  2.090E+03     716 A       365 A       257 A   
 300.00 keV   7.041E+02  2.060E+03     779 A       393 A       276 A   
 325.00 keV   7.398E+02  2.031E+03     842 A       420 A       295 A   
 350.00 keV   7.751E+02  2.001E+03     906 A       447 A       314 A   
 375.00 keV   8.102E+02  1.972E+03     970 A       473 A       333 A   
 400.00 keV   8.449E+02  1.944E+03    1034 A       499 A       352 A   
 450.00 keV   9.129E+02  1.889E+03    1163 A       550 A       390 A   
 500.00 keV   9.790E+02  1.836E+03    1293 A       600 A       427 A   
 550.00 keV   1.043E+03  1.787E+03    1424 A       648 A       465 A   
 600.00 keV   1.104E+03  1.740E+03    1555 A       696 A       502 A   
 650.00 keV   1.164E+03  1.696E+03    1686 A       742 A       538 A   
 700.00 keV   1.221E+03  1.654E+03    1817 A       788 A       575 A   
 800.00 keV   1.329E+03  1.577E+03    2081 A       875 A       647 A   
 900.00 keV   1.431E+03  1.508E+03    2345 A       959 A       718 A   
   1.00 MeV   1.526E+03  1.445E+03    2610 A      1040 A       787 A   
   1.10 MeV   1.617E+03  1.389E+03    2873 A      1117 A       855 A   
   1.20 MeV   1.703E+03  1.337E+03    3136 A      1191 A       922 A   
   1.30 MeV   1.785E+03  1.290E+03    3399 A      1263 A       987 A   
   1.40 MeV   1.864E+03  1.246E+03    3660 A      1331 A      1051 A   
   1.50 MeV   1.940E+03  1.206E+03    3920 A      1397 A      1114 A   
   1.60 MeV   2.014E+03  1.169E+03    4179 A      1461 A      1176 A   
   1.70 MeV   2.085E+03  1.134E+03    4437 A      1522 A      1236 A   
   1.80 MeV   2.154E+03  1.102E+03    4693 A      1582 A      1295 A   
   2.00 MeV   2.288E+03  1.043E+03    5201 A      1694 A      1410 A   
   2.25 MeV   2.449E+03  9.794E+02    5826 A      1825 A      1547 A   
   2.50 MeV   2.608E+03  9.242E+02    6439 A      1946 A      1677 A   
   2.75 MeV   2.766E+03  8.758E+02    7040 A      2057 A      1801 A   
   3.00 MeV   2.927E+03  8.330E+02    7627 A      2159 A      1918 A   
   3.25 MeV   3.090E+03  7.948E+02    8199 A      2253 A      2030 A   
   3.50 MeV   3.257E+03  7.604E+02    8757 A      2340 A      2135 A   
   3.75 MeV   3.426E+03  7.293E+02    9299 A      2420 A      2235 A   
   4.00 MeV   3.598E+03  7.010E+02    9827 A      2494 A      2330 A   
   4.50 MeV   3.948E+03  6.514E+02    1.08 um     2627 A      2505 A   
   5.00 MeV   4.303E+03  6.092E+02    1.18 um     2741 A      2662 A   
   5.50 MeV   4.658E+03  5.729E+02    1.27 um     2840 A      2803 A   
   6.00 MeV   5.011E+03  5.411E+02    1.35 um     2925 A      2930 A   
   6.50 MeV   5.359E+03  5.132E+02    1.44 um     3001 A      3046 A   
   7.00 MeV   5.701E+03  4.883E+02    1.51 um     3067 A      3150 A   
   8.00 MeV   6.361E+03  4.460E+02    1.66 um     3182 A      3334 A   
   9.00 MeV   6.985E+03  4.111E+02    1.79 um     3275 A      3490 A   
  10.00 MeV   7.572E+03  3.819E+02    1.91 um     3352 A      3624 A   
  11.00 MeV   8.122E+03  3.570E+02    2.03 um     3417 A      3742 A   
  12.00 MeV   8.639E+03  3.355E+02    2.14 um     3473 A      3845 A   
  13.00 MeV   9.123E+03  3.168E+02    2.24 um     3522 A      3937 A   
  14.00 MeV   9.579E+03  3.002E+02    2.34 um     3565 A      4021 A   
  15.00 MeV   1.001E+04  2.854E+02    2.44 um     3603 A      4096 A   
  16.00 MeV   1.041E+04  2.722E+02    2.53 um     3638 A      4165 A   
  17.00 MeV   1.079E+04  2.603E+02    2.62 um     3669 A      4229 A   
  18.00 MeV   1.116E+04  2.495E+02    2.71 um     3697 A      4288 A   
  20.00 MeV   1.183E+04  2.306E+02    2.88 um     3751 A      4393 A   
  22.50 MeV   1.259E+04  2.110E+02    3.07 um     3810 A      4507 A   
  25.00 MeV   1.327E+04  1.948E+02    3.26 um     3860 A      4606 A   
  27.50 MeV   1.388E+04  1.810E+02    3.44 um     3903 A      4693 A   
  30.00 MeV   1.444E+04  1.693E+02    3.61 um     3941 A      4771 A   
  32.50 MeV   1.496E+04  1.591E+02    3.78 um     3975 A      4841 A   
  35.00 MeV   1.543E+04  1.502E+02    3.94 um     4006 A      4905 A   
  37.50 MeV   1.587E+04  1.423E+02    4.09 um     4034 A      4964 A   
  40.00 MeV   1.627E+04  1.353E+02    4.25 um     4060 A      5019 A   
  45.00 MeV   1.700E+04  1.233E+02    4.54 um     4116 A      5116 A   
  50.00 MeV   1.763E+04  1.134E+02    4.83 um     4166 A      5203 A   
  55.00 MeV   1.817E+04  1.051E+02    5.10 um     4211 A      5280 A   
  60.00 MeV   1.864E+04  9.803E+01    5.37 um     4252 A      5350 A   
  65.00 MeV   1.906E+04  9.192E+01    5.63 um     4289 A      5415 A   
  70.00 MeV   1.942E+04  8.658E+01    5.89 um     4324 A      5475 A   
  80.00 MeV   2.000E+04  7.769E+01    6.39 um     4417 A      5583 A   
  90.00 MeV   2.044E+04  7.057E+01    6.88 um     4501 A      5679 A   
 100.00 MeV   2.077E+04  6.474E+01    7.37 um     4580 A      5767 A   
 110.00 MeV   2.101E+04  5.985E+01    7.84 um     4653 A      5848 A   
 120.00 MeV   2.117E+04  5.571E+01    8.31 um     4724 A      5924 A   
 130.00 MeV   2.128E+04  5.213E+01    8.78 um     4791 A      5995 A   
 140.00 MeV   2.133E+04  4.902E+01    9.25 um     4856 A      6063 A   
 150.00 MeV   2.156E+04  4.629E+01    9.71 um     4920 A      6128 A   
 160.00 MeV   2.173E+04  4.386E+01   10.17 um     4980 A      6190 A   
 170.00 MeV   2.179E+04  4.169E+01   10.63 um     5039 A      6249 A   
 180.00 MeV   2.184E+04  3.974E+01   11.09 um     5097 A      6307 A   
 200.00 MeV   2.188E+04  3.638E+01   12.00 um     5288 A      6417 A   
 225.00 MeV   2.182E+04  3.294E+01   13.14 um     5563 A      6547 A   
 250.00 MeV   2.168E+04  3.013E+01   14.29 um     5826 A      6672 A   
 275.00 MeV   2.150E+04  2.780E+01   15.44 um     6081 A      6792 A   
 300.00 MeV   2.128E+04  2.581E+01   16.61 um     6329 A      6908 A   
 325.00 MeV   2.104E+04  2.411E+01   17.79 um     6573 A      7023 A   
 350.00 MeV   2.079E+04  2.263E+01   18.98 um     6812 A      7136 A   
 375.00 MeV   2.053E+04  2.134E+01   20.19 um     7049 A      7247 A   
 400.00 MeV   2.026E+04  2.019E+01   21.41 um     7284 A      7358 A   
 450.00 MeV   1.973E+04  1.825E+01   23.91 um     8141 A      7579 A   
 500.00 MeV   1.922E+04  1.667E+01   26.47 um     8955 A      7799 A   
 550.00 MeV   1.872E+04  1.535E+01   29.11 um     9740 A      8021 A   
 600.00 MeV   1.824E+04  1.424E+01   31.81 um     1.05 um     8246 A   
 650.00 MeV   1.778E+04  1.329E+01   34.58 um     1.13 um     8473 A   
 700.00 MeV   1.735E+04  1.246E+01   37.43 um     1.20 um     8704 A   
 800.00 MeV   1.653E+04  1.109E+01   43.33 um     1.47 um     9178 A   
 900.00 MeV   1.577E+04  1.001E+01   49.52 um     1.71 um     9670 A   
   1.00 GeV   1.508E+04  9.131E+00   56.00 um     1.95 um     1.02 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.6293E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
