 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-75-29.txt

 Ion = Copper       [29] , Mass = 75 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   5.505E+03  3.423E+02    2.02 um     3697 A      3964 A   
   9.00 MeV   6.088E+03  3.150E+02    2.18 um     3793 A      4132 A   
  10.00 MeV   6.645E+03  2.922E+02    2.32 um     3872 A      4275 A   
  11.00 MeV   7.174E+03  2.728E+02    2.46 um     3937 A      4399 A   
  12.00 MeV   7.674E+03  2.561E+02    2.58 um     3992 A      4506 A   
  13.00 MeV   8.147E+03  2.415E+02    2.70 um     4040 A      4602 A   
  14.00 MeV   8.593E+03  2.287E+02    2.81 um     4081 A      4687 A   
  15.00 MeV   9.013E+03  2.172E+02    2.92 um     4118 A      4763 A   
  16.00 MeV   9.410E+03  2.070E+02    3.02 um     4151 A      4833 A   
  17.00 MeV   9.784E+03  1.978E+02    3.12 um     4180 A      4896 A   
  18.00 MeV   1.014E+04  1.895E+02    3.22 um     4207 A      4954 A   
  20.00 MeV   1.079E+04  1.749E+02    3.40 um     4257 A      5058 A   
  22.50 MeV   1.151E+04  1.599E+02    3.62 um     4312 A      5169 A   
  25.00 MeV   1.214E+04  1.474E+02    3.83 um     4359 A      5265 A   
  27.50 MeV   1.270E+04  1.369E+02    4.02 um     4399 A      5349 A   
  30.00 MeV   1.319E+04  1.280E+02    4.21 um     4434 A      5423 A   
  32.50 MeV   1.364E+04  1.202E+02    4.40 um     4466 A      5490 A   
  35.00 MeV   1.403E+04  1.134E+02    4.57 um     4495 A      5551 A   
  37.50 MeV   1.439E+04  1.074E+02    4.75 um     4521 A      5607 A   
  40.00 MeV   1.471E+04  1.020E+02    4.91 um     4545 A      5658 A   
  45.00 MeV   1.527E+04  9.287E+01    5.24 um     4600 A      5751 A   
  50.00 MeV   1.573E+04  8.535E+01    5.56 um     4650 A      5833 A   
  55.00 MeV   1.611E+04  7.905E+01    5.87 um     4694 A      5908 A   
  60.00 MeV   1.642E+04  7.368E+01    6.18 um     4736 A      5975 A   
  65.00 MeV   1.668E+04  6.905E+01    6.48 um     4775 A      6037 A   
  70.00 MeV   1.689E+04  6.501E+01    6.77 um     4811 A      6096 A   
  80.00 MeV   1.720E+04  5.828E+01    7.35 um     4914 A      6202 A   
  90.00 MeV   1.740E+04  5.291E+01    7.93 um     5010 A      6297 A   
 100.00 MeV   1.752E+04  4.850E+01    8.50 um     5100 A      6386 A   
 110.00 MeV   1.757E+04  4.482E+01    9.07 um     5187 A      6468 A   
 120.00 MeV   1.757E+04  4.169E+01    9.63 um     5272 A      6546 A   
 130.00 MeV   1.754E+04  3.900E+01   10.20 um     5354 A      6621 A   
 140.00 MeV   1.748E+04  3.666E+01   10.77 um     5435 A      6692 A   
 150.00 MeV   1.739E+04  3.460E+01   11.34 um     5514 A      6762 A   
 160.00 MeV   1.748E+04  3.278E+01   11.91 um     5592 A      6829 A   
 170.00 MeV   1.749E+04  3.115E+01   12.48 um     5669 A      6894 A   
 180.00 MeV   1.744E+04  2.968E+01   13.05 um     5744 A      6957 A   
 200.00 MeV   1.732E+04  2.716E+01   14.20 um     6002 A      7080 A   
 225.00 MeV   1.712E+04  2.458E+01   15.65 um     6380 A      7229 A   
 250.00 MeV   1.689E+04  2.247E+01   17.11 um     6744 A      7373 A   
 275.00 MeV   1.663E+04  2.072E+01   18.60 um     7099 A      7515 A   
 300.00 MeV   1.636E+04  1.924E+01   20.12 um     7448 A      7655 A   
 325.00 MeV   1.610E+04  1.796E+01   21.65 um     7790 A      7794 A   
 350.00 MeV   1.583E+04  1.686E+01   23.22 um     8129 A      7933 A   
 375.00 MeV   1.557E+04  1.589E+01   24.81 um     8465 A      8071 A   
 400.00 MeV   1.531E+04  1.503E+01   26.42 um     8799 A      8211 A   
 450.00 MeV   1.482E+04  1.358E+01   29.74 um     1.00 um     8492 A   
 500.00 MeV   1.436E+04  1.240E+01   33.16 um     1.12 um     8778 A   
 550.00 MeV   1.394E+04  1.141E+01   36.69 um     1.23 um     9069 A   
 600.00 MeV   1.354E+04  1.058E+01   40.33 um     1.34 um     9367 A   
 650.00 MeV   1.316E+04  9.872E+00   44.07 um     1.44 um     9671 A   
 700.00 MeV   1.282E+04  9.255E+00   47.91 um     1.55 um     9983 A   
 800.00 MeV   1.218E+04  8.237E+00   55.91 um     1.92 um     1.06 um  
 900.00 MeV   1.161E+04  7.431E+00   64.32 um     2.27 um     1.13 um  
   1.00 GeV   1.109E+04  6.776E+00   73.13 um     2.60 um     1.20 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.8530E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
