 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-75-25.txt

 Ion = Manganese    [25] , Mass = 75 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Manganese    [25] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.581E+02  1.470E+03     145 A       134 A       104 A   
  55.00 keV   1.658E+02  1.491E+03     157 A       143 A       112 A   
  60.00 keV   1.732E+02  1.509E+03     168 A       153 A       119 A   
  65.00 keV   1.802E+02  1.525E+03     179 A       162 A       126 A   
  70.00 keV   1.870E+02  1.538E+03     191 A       171 A       133 A   
  80.00 keV   1.999E+02  1.560E+03     213 A       188 A       147 A   
  90.00 keV   2.121E+02  1.576E+03     236 A       206 A       160 A   
 100.00 keV   2.235E+02  1.588E+03     259 A       223 A       174 A   
 110.00 keV   2.345E+02  1.597E+03     281 A       240 A       187 A   
 120.00 keV   2.449E+02  1.602E+03     304 A       257 A       200 A   
 130.00 keV   2.549E+02  1.606E+03     326 A       274 A       213 A   
 140.00 keV   2.645E+02  1.608E+03     349 A       291 A       226 A   
 150.00 keV   2.738E+02  1.609E+03     372 A       308 A       238 A   
 160.00 keV   2.934E+02  1.608E+03     395 A       325 A       251 A   
 170.00 keV   3.099E+02  1.607E+03     418 A       342 A       263 A   
 180.00 keV   3.241E+02  1.604E+03     440 A       359 A       276 A   
 200.00 keV   3.480E+02  1.598E+03     486 A       392 A       300 A   
 225.00 keV   3.724E+02  1.586E+03     544 A       433 A       330 A   
 250.00 keV   3.935E+02  1.573E+03     603 A       475 A       360 A   
 275.00 keV   4.129E+02  1.558E+03     663 A       517 A       390 A   
 300.00 keV   4.314E+02  1.542E+03     723 A       559 A       419 A   
 325.00 keV   4.494E+02  1.526E+03     784 A       601 A       448 A   
 350.00 keV   4.672E+02  1.509E+03     845 A       643 A       477 A   
 375.00 keV   4.850E+02  1.492E+03     907 A       685 A       506 A   
 400.00 keV   5.028E+02  1.475E+03     970 A       728 A       534 A   
 450.00 keV   5.385E+02  1.442E+03    1098 A       811 A       593 A   
 500.00 keV   5.745E+02  1.409E+03    1227 A       890 A       653 A   
 550.00 keV   6.106E+02  1.378E+03    1359 A       970 A       713 A   
 600.00 keV   6.469E+02  1.347E+03    1492 A      1048 A       773 A   
 650.00 keV   6.832E+02  1.318E+03    1626 A      1126 A       834 A   
 700.00 keV   7.196E+02  1.290E+03    1761 A      1203 A       894 A   
 800.00 keV   7.922E+02  1.238E+03    2035 A      1352 A      1015 A   
 900.00 keV   8.648E+02  1.190E+03    2312 A      1498 A      1134 A   
   1.00 MeV   9.374E+02  1.147E+03    2590 A      1640 A      1251 A   
   1.10 MeV   1.010E+03  1.106E+03    2870 A      1778 A      1366 A   
   1.20 MeV   1.083E+03  1.069E+03    3149 A      1911 A      1480 A   
   1.30 MeV   1.156E+03  1.035E+03    3429 A      2040 A      1592 A   
   1.40 MeV   1.229E+03  1.003E+03    3707 A      2164 A      1701 A   
   1.50 MeV   1.303E+03  9.736E+02    3984 A      2284 A      1808 A   
   1.60 MeV   1.377E+03  9.459E+02    4260 A      2399 A      1912 A   
   1.70 MeV   1.452E+03  9.201E+02    4533 A      2510 A      2014 A   
   1.80 MeV   1.527E+03  8.959E+02    4804 A      2616 A      2113 A   
   2.00 MeV   1.679E+03  8.517E+02    5339 A      2816 A      2304 A   
   2.25 MeV   1.872E+03  8.032E+02    5990 A      3045 A      2529 A   
   2.50 MeV   2.068E+03  7.608E+02    6621 A      3252 A      2738 A   
   2.75 MeV   2.268E+03  7.233E+02    7231 A      3439 A      2932 A   
   3.00 MeV   2.470E+03  6.899E+02    7820 A      3609 A      3112 A   
   3.25 MeV   2.675E+03  6.600E+02    8389 A      3763 A      3279 A   
   3.50 MeV   2.882E+03  6.329E+02    8936 A      3903 A      3435 A   
   3.75 MeV   3.090E+03  6.083E+02    9465 A      4030 A      3580 A   
   4.00 MeV   3.300E+03  5.858E+02    9974 A      4146 A      3714 A   
   4.50 MeV   3.722E+03  5.462E+02    1.09 um     4348 A      3957 A   
   5.00 MeV   4.146E+03  5.123E+02    1.18 um     4519 A      4170 A   
   5.50 MeV   4.567E+03  4.829E+02    1.27 um     4665 A      4357 A   
   6.00 MeV   4.985E+03  4.572E+02    1.35 um     4790 A      4524 A   
   6.50 MeV   5.397E+03  4.344E+02    1.42 um     4898 A      4672 A   
   7.00 MeV   5.802E+03  4.141E+02    1.49 um     4993 A      4805 A   
   8.00 MeV   6.583E+03  3.793E+02    1.63 um     5152 A      5035 A   
   9.00 MeV   7.322E+03  3.506E+02    1.75 um     5279 A      5226 A   
  10.00 MeV   8.012E+03  3.264E+02    1.86 um     5382 A      5389 A   
  11.00 MeV   8.653E+03  3.057E+02    1.97 um     5469 A      5530 A   
  12.00 MeV   9.244E+03  2.877E+02    2.06 um     5543 A      5654 A   
  13.00 MeV   9.788E+03  2.720E+02    2.16 um     5607 A      5764 A   
  14.00 MeV   1.029E+04  2.581E+02    2.25 um     5664 A      5863 A   
  15.00 MeV   1.074E+04  2.457E+02    2.34 um     5714 A      5953 A   
  16.00 MeV   1.116E+04  2.346E+02    2.42 um     5758 A      6035 A   
  17.00 MeV   1.154E+04  2.245E+02    2.50 um     5799 A      6111 A   
  18.00 MeV   1.189E+04  2.154E+02    2.58 um     5836 A      6181 A   
  20.00 MeV   1.252E+04  1.994E+02    2.74 um     5903 A      6308 A   
  22.50 MeV   1.317E+04  1.828E+02    2.92 um     5976 A      6447 A   
  25.00 MeV   1.372E+04  1.690E+02    3.10 um     6038 A      6570 A   
  27.50 MeV   1.420E+04  1.573E+02    3.27 um     6093 A      6679 A   
  30.00 MeV   1.462E+04  1.473E+02    3.44 um     6141 A      6779 A   
  32.50 MeV   1.500E+04  1.385E+02    3.60 um     6185 A      6870 A   
  35.00 MeV   1.534E+04  1.309E+02    3.76 um     6225 A      6954 A   
  37.50 MeV   1.566E+04  1.241E+02    3.91 um     6261 A      7033 A   
  40.00 MeV   1.595E+04  1.181E+02    4.07 um     6295 A      7106 A   
  45.00 MeV   1.649E+04  1.078E+02    4.37 um     6363 A      7241 A   
  50.00 MeV   1.696E+04  9.922E+01    4.66 um     6423 A      7362 A   
  55.00 MeV   1.738E+04  9.205E+01    4.95 um     6477 A      7473 A   
  60.00 MeV   1.776E+04  8.593E+01    5.23 um     6527 A      7574 A   
  65.00 MeV   1.810E+04  8.063E+01    5.50 um     6572 A      7669 A   
  70.00 MeV   1.841E+04  7.600E+01    5.77 um     6615 A      7758 A   
  80.00 MeV   1.893E+04  6.828E+01    6.30 um     6713 A      7920 A   
  90.00 MeV   1.935E+04  6.209E+01    6.82 um     6801 A      8067 A   
 100.00 MeV   1.968E+04  5.700E+01    7.32 um     6883 A      8202 A   
 110.00 MeV   1.995E+04  5.275E+01    7.82 um     6959 A      8328 A   
 120.00 MeV   2.015E+04  4.912E+01    8.32 um     7031 A      8446 A   
 130.00 MeV   2.031E+04  4.600E+01    8.81 um     7100 A      8558 A   
 140.00 MeV   2.043E+04  4.328E+01    9.30 um     7166 A      8665 A   
 150.00 MeV   2.051E+04  4.089E+01    9.78 um     7230 A      8767 A   
 160.00 MeV   2.064E+04  3.876E+01   10.26 um     7292 A      8865 A   
 170.00 MeV   2.069E+04  3.686E+01   10.75 um     7352 A      8961 A   
 180.00 MeV   2.067E+04  3.515E+01   11.23 um     7411 A      9053 A   
 200.00 MeV   2.063E+04  3.220E+01   12.19 um     7586 A      9232 A   
 225.00 MeV   2.051E+04  2.918E+01   13.40 um     7837 A      9445 A   
 250.00 MeV   2.033E+04  2.671E+01   14.62 um     8081 A      9650 A   
 275.00 MeV   2.011E+04  2.465E+01   15.85 um     8320 A      9850 A   
 300.00 MeV   1.986E+04  2.290E+01   17.10 um     8557 A      1.00 um  
 325.00 MeV   1.960E+04  2.140E+01   18.36 um     8792 A      1.02 um  
 350.00 MeV   1.932E+04  2.010E+01   19.64 um     9027 A      1.04 um  
 375.00 MeV   1.904E+04  1.896E+01   20.94 um     9261 A      1.06 um  
 400.00 MeV   1.876E+04  1.794E+01   22.26 um     9496 A      1.08 um  
 450.00 MeV   1.820E+04  1.623E+01   24.96 um     1.03 um     1.12 um  
 500.00 MeV   1.766E+04  1.483E+01   27.74 um     1.11 um     1.16 um  
 550.00 MeV   1.714E+04  1.366E+01   30.61 um     1.19 um     1.20 um  
 600.00 MeV   1.664E+04  1.268E+01   33.57 um     1.27 um     1.24 um  
 650.00 MeV   1.617E+04  1.183E+01   36.61 um     1.35 um     1.28 um  
 700.00 MeV   1.572E+04  1.110E+01   39.74 um     1.43 um     1.32 um  
 800.00 MeV   1.490E+04  9.891E+00   46.27 um     1.72 um     1.40 um  
 900.00 MeV   1.418E+04  8.930E+00   53.14 um     1.99 um     1.49 um  
   1.00 GeV   1.353E+04  8.149E+00   60.36 um     2.25 um     1.59 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.3938E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
