 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-73-28.txt

 Ion = Nickel       [28] , Mass = 73 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 73 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   4.647E+03  4.447E+02    1.97 um     7070 A      6759 A   
   9.00 MeV   5.498E+03  4.116E+02    2.13 um     7302 A      7087 A   
  10.00 MeV   6.352E+03  3.836E+02    2.26 um     7481 A      7352 A   
  11.00 MeV   7.187E+03  3.596E+02    2.38 um     7624 A      7570 A   
  12.00 MeV   7.992E+03  3.388E+02    2.49 um     7740 A      7754 A   
  13.00 MeV   8.757E+03  3.206E+02    2.59 um     7836 A      7910 A   
  14.00 MeV   9.477E+03  3.044E+02    2.69 um     7917 A      8046 A   
  15.00 MeV   1.015E+04  2.899E+02    2.78 um     7986 A      8165 A   
  16.00 MeV   1.078E+04  2.770E+02    2.87 um     8046 A      8271 A   
  17.00 MeV   1.136E+04  2.652E+02    2.95 um     8099 A      8366 A   
  18.00 MeV   1.189E+04  2.546E+02    3.02 um     8146 A      8452 A   
  20.00 MeV   1.285E+04  2.359E+02    3.17 um     8228 A      8602 A   
  22.50 MeV   1.385E+04  2.164E+02    3.35 um     8311 A      8760 A   
  25.00 MeV   1.468E+04  2.002E+02    3.51 um     8380 A      8894 A   
  27.50 MeV   1.538E+04  1.865E+02    3.67 um     8438 A      9010 A   
  30.00 MeV   1.597E+04  1.747E+02    3.82 um     8489 A      9113 A   
  32.50 MeV   1.649E+04  1.644E+02    3.97 um     8533 A      9205 A   
  35.00 MeV   1.695E+04  1.554E+02    4.11 um     8572 A      9289 A   
  37.50 MeV   1.735E+04  1.475E+02    4.25 um     8608 A      9366 A   
  40.00 MeV   1.772E+04  1.403E+02    4.39 um     8640 A      9437 A   
  45.00 MeV   1.836E+04  1.281E+02    4.66 um     8701 A      9564 A   
  50.00 MeV   1.890E+04  1.181E+02    4.92 um     8754 A      9678 A   
  55.00 MeV   1.937E+04  1.096E+02    5.17 um     8801 A      9779 A   
  60.00 MeV   1.979E+04  1.023E+02    5.42 um     8843 A      9872 A   
  65.00 MeV   2.016E+04  9.608E+01    5.67 um     8882 A      9957 A   
  70.00 MeV   2.049E+04  9.059E+01    5.91 um     8917 A      1.00 um  
  80.00 MeV   2.106E+04  8.144E+01    6.38 um     8993 A      1.02 um  
  90.00 MeV   2.152E+04  7.410E+01    6.85 um     9060 A      1.03 um  
 100.00 MeV   2.190E+04  6.806E+01    7.30 um     9121 A      1.04 um  
 110.00 MeV   2.222E+04  6.300E+01    7.75 um     9178 A      1.05 um  
 120.00 MeV   2.248E+04  5.870E+01    8.19 um     9231 A      1.06 um  
 130.00 MeV   2.270E+04  5.498E+01    8.63 um     9281 A      1.07 um  
 140.00 MeV   2.288E+04  5.174E+01    9.07 um     9329 A      1.08 um  
 150.00 MeV   2.306E+04  4.889E+01    9.50 um     9375 A      1.09 um  
 160.00 MeV   2.323E+04  4.636E+01    9.93 um     9419 A      1.10 um  
 170.00 MeV   2.331E+04  4.410E+01   10.36 um     9461 A      1.11 um  
 180.00 MeV   2.335E+04  4.206E+01   10.78 um     9502 A      1.11 um  
 200.00 MeV   2.343E+04  3.854E+01   11.63 um     9620 A      1.13 um  
 225.00 MeV   2.342E+04  3.494E+01   12.69 um     9784 A      1.15 um  
 250.00 MeV   2.334E+04  3.199E+01   13.76 um     9943 A      1.16 um  
 275.00 MeV   2.321E+04  2.954E+01   14.83 um     1.01 um     1.18 um  
 300.00 MeV   2.304E+04  2.745E+01   15.91 um     1.03 um     1.19 um  
 325.00 MeV   2.283E+04  2.566E+01   16.99 um     1.04 um     1.21 um  
 350.00 MeV   2.260E+04  2.410E+01   18.09 um     1.06 um     1.22 um  
 375.00 MeV   2.235E+04  2.273E+01   19.20 um     1.07 um     1.24 um  
 400.00 MeV   2.210E+04  2.152E+01   20.32 um     1.09 um     1.25 um  
 450.00 MeV   2.156E+04  1.947E+01   22.61 um     1.14 um     1.28 um  
 500.00 MeV   2.101E+04  1.780E+01   24.95 um     1.19 um     1.31 um  
 550.00 MeV   2.047E+04  1.640E+01   27.36 um     1.25 um     1.34 um  
 600.00 MeV   1.993E+04  1.523E+01   29.83 um     1.30 um     1.37 um  
 650.00 MeV   1.941E+04  1.421E+01   32.36 um     1.36 um     1.40 um  
 700.00 MeV   1.891E+04  1.334E+01   34.97 um     1.41 um     1.43 um  
 800.00 MeV   1.798E+04  1.188E+01   40.38 um     1.62 um     1.49 um  
 900.00 MeV   1.712E+04  1.073E+01   46.08 um     1.82 um     1.56 um  
   1.00 GeV   1.635E+04  9.797E+00   52.05 um     2.02 um     1.63 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.2070E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
