 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-71-31.txt

 Ion = Gallium      [31] , Mass = 71 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.942E+02  1.646E+03     126 A       121 A        94 A   
  55.00 keV   2.036E+02  1.675E+03     135 A       129 A       100 A   
  60.00 keV   2.127E+02  1.699E+03     145 A       137 A       107 A   
  65.00 keV   2.214E+02  1.721E+03     154 A       145 A       113 A   
  70.00 keV   2.297E+02  1.740E+03     164 A       153 A       119 A   
  80.00 keV   2.456E+02  1.771E+03     182 A       168 A       131 A   
  90.00 keV   2.605E+02  1.796E+03     201 A       183 A       142 A   
 100.00 keV   2.746E+02  1.816E+03     220 A       198 A       154 A   
 110.00 keV   2.880E+02  1.831E+03     238 A       213 A       165 A   
 120.00 keV   3.008E+02  1.843E+03     257 A       227 A       177 A   
 130.00 keV   3.131E+02  1.853E+03     275 A       242 A       188 A   
 140.00 keV   3.249E+02  1.860E+03     294 A       256 A       199 A   
 150.00 keV   3.443E+02  1.865E+03     312 A       270 A       209 A   
 160.00 keV   3.623E+02  1.869E+03     331 A       284 A       220 A   
 170.00 keV   3.776E+02  1.871E+03     349 A       299 A       231 A   
 180.00 keV   3.913E+02  1.872E+03     368 A       313 A       241 A   
 200.00 keV   4.153E+02  1.872E+03     405 A       340 A       262 A   
 225.00 keV   4.424E+02  1.867E+03     452 A       375 A       288 A   
 250.00 keV   4.684E+02  1.860E+03     499 A       410 A       313 A   
 275.00 keV   4.944E+02  1.849E+03     547 A       444 A       339 A   
 300.00 keV   5.208E+02  1.837E+03     595 A       479 A       363 A   
 325.00 keV   5.475E+02  1.824E+03     643 A       513 A       388 A   
 350.00 keV   5.746E+02  1.810E+03     692 A       548 A       412 A   
 375.00 keV   6.019E+02  1.795E+03     741 A       582 A       436 A   
 400.00 keV   6.293E+02  1.780E+03     790 A       617 A       460 A   
 450.00 keV   6.840E+02  1.749E+03     889 A       686 A       507 A   
 500.00 keV   7.381E+02  1.717E+03     989 A       752 A       554 A   
 550.00 keV   7.910E+02  1.686E+03    1090 A       816 A       603 A   
 600.00 keV   8.425E+02  1.655E+03    1192 A       879 A       651 A   
 650.00 keV   8.927E+02  1.625E+03    1294 A       941 A       698 A   
 700.00 keV   9.414E+02  1.596E+03    1397 A      1002 A       746 A   
 800.00 keV   1.035E+03  1.541E+03    1605 A      1120 A       840 A   
 900.00 keV   1.124E+03  1.489E+03    1816 A      1236 A       933 A   
   1.00 MeV   1.209E+03  1.441E+03    2027 A      1349 A      1024 A   
   1.10 MeV   1.292E+03  1.397E+03    2240 A      1459 A      1113 A   
   1.20 MeV   1.373E+03  1.355E+03    2454 A      1565 A      1202 A   
   1.30 MeV   1.452E+03  1.316E+03    2668 A      1669 A      1288 A   
   1.40 MeV   1.531E+03  1.279E+03    2882 A      1769 A      1374 A   
   1.50 MeV   1.609E+03  1.245E+03    3097 A      1867 A      1458 A   
   1.60 MeV   1.687E+03  1.213E+03    3311 A      1962 A      1541 A   
   1.70 MeV   1.765E+03  1.182E+03    3524 A      2053 A      1622 A   
   1.80 MeV   1.844E+03  1.154E+03    3736 A      2142 A      1701 A   
   2.00 MeV   2.002E+03  1.101E+03    4158 A      2311 A      1856 A   
   2.25 MeV   2.204E+03  1.043E+03    4676 A      2507 A      2041 A   
   2.50 MeV   2.411E+03  9.916E+02    5183 A      2687 A      2215 A   
   2.75 MeV   2.623E+03  9.458E+02    5677 A      2853 A      2379 A   
   3.00 MeV   2.840E+03  9.048E+02    6158 A      3005 A      2533 A   
   3.25 MeV   3.062E+03  8.677E+02    6624 A      3145 A      2679 A   
   3.50 MeV   3.287E+03  8.340E+02    7076 A      3273 A      2815 A   
   3.75 MeV   3.516E+03  8.033E+02    7514 A      3391 A      2943 A   
   4.00 MeV   3.748E+03  7.751E+02    7938 A      3499 A      3063 A   
   4.50 MeV   4.218E+03  7.251E+02    8746 A      3690 A      3281 A   
   5.00 MeV   4.694E+03  6.820E+02    9504 A      3854 A      3475 A   
   5.50 MeV   5.170E+03  6.445E+02    1.02 um     3995 A      3647 A   
   6.00 MeV   5.645E+03  6.115E+02    1.09 um     4117 A      3801 A   
   6.50 MeV   6.114E+03  5.822E+02    1.15 um     4223 A      3939 A   
   7.00 MeV   6.575E+03  5.559E+02    1.21 um     4317 A      4064 A   
   8.00 MeV   7.468E+03  5.108E+02    1.33 um     4475 A      4280 A   
   9.00 MeV   8.311E+03  4.733E+02    1.43 um     4602 A      4462 A   
  10.00 MeV   9.098E+03  4.416E+02    1.53 um     4707 A      4618 A   
  11.00 MeV   9.826E+03  4.144E+02    1.62 um     4795 A      4754 A   
  12.00 MeV   1.050E+04  3.907E+02    1.70 um     4871 A      4873 A   
  13.00 MeV   1.111E+04  3.699E+02    1.78 um     4937 A      4980 A   
  14.00 MeV   1.168E+04  3.515E+02    1.86 um     4995 A      5077 A   
  15.00 MeV   1.220E+04  3.350E+02    1.94 um     5047 A      5165 A   
  16.00 MeV   1.267E+04  3.202E+02    2.01 um     5093 A      5245 A   
  17.00 MeV   1.311E+04  3.068E+02    2.08 um     5136 A      5320 A   
  18.00 MeV   1.351E+04  2.946E+02    2.15 um     5175 A      5389 A   
  20.00 MeV   1.423E+04  2.731E+02    2.28 um     5245 A      5515 A   
  22.50 MeV   1.501E+04  2.508E+02    2.44 um     5321 A      5654 A   
  25.00 MeV   1.568E+04  2.322E+02    2.60 um     5386 A      5776 A   
  27.50 MeV   1.628E+04  2.164E+02    2.74 um     5442 A      5885 A   
  30.00 MeV   1.682E+04  2.028E+02    2.89 um     5493 A      5984 A   
  32.50 MeV   1.732E+04  1.910E+02    3.03 um     5538 A      6075 A   
  35.00 MeV   1.778E+04  1.807E+02    3.17 um     5579 A      6159 A   
  37.50 MeV   1.822E+04  1.715E+02    3.30 um     5617 A      6237 A   
  40.00 MeV   1.864E+04  1.632E+02    3.43 um     5652 A      6310 A   
  45.00 MeV   1.941E+04  1.491E+02    3.69 um     5719 A      6442 A   
  50.00 MeV   2.011E+04  1.375E+02    3.93 um     5778 A      6561 A   
  55.00 MeV   2.076E+04  1.277E+02    4.17 um     5830 A      6669 A   
  60.00 MeV   2.135E+04  1.193E+02    4.40 um     5877 A      6767 A   
  65.00 MeV   2.189E+04  1.120E+02    4.63 um     5920 A      6858 A   
  70.00 MeV   2.239E+04  1.057E+02    4.85 um     5960 A      6942 A   
  80.00 MeV   2.327E+04  9.505E+01    5.28 um     6046 A      7095 A   
  90.00 MeV   2.400E+04  8.652E+01    5.70 um     6122 A      7232 A   
 100.00 MeV   2.462E+04  7.950E+01    6.11 um     6191 A      7356 A   
 110.00 MeV   2.513E+04  7.362E+01    6.51 um     6254 A      7469 A   
 120.00 MeV   2.556E+04  6.861E+01    6.90 um     6312 A      7575 A   
 130.00 MeV   2.592E+04  6.429E+01    7.28 um     6367 A      7674 A   
 140.00 MeV   2.621E+04  6.052E+01    7.66 um     6420 A      7768 A   
 150.00 MeV   2.654E+04  5.720E+01    8.04 um     6469 A      7856 A   
 160.00 MeV   2.677E+04  5.425E+01    8.41 um     6517 A      7941 A   
 170.00 MeV   2.688E+04  5.161E+01    8.78 um     6562 A      8022 A   
 180.00 MeV   2.700E+04  4.924E+01    9.15 um     6607 A      8100 A   
 200.00 MeV   2.714E+04  4.513E+01    9.88 um     6732 A      8249 A   
 225.00 MeV   2.719E+04  4.093E+01   10.80 um     6906 A      8424 A   
 250.00 MeV   2.713E+04  3.749E+01   11.72 um     7074 A      8591 A   
 275.00 MeV   2.698E+04  3.462E+01   12.64 um     7237 A      8750 A   
 300.00 MeV   2.679E+04  3.218E+01   13.56 um     7397 A      8905 A   
 325.00 MeV   2.655E+04  3.009E+01   14.50 um     7555 A      9055 A   
 350.00 MeV   2.628E+04  2.827E+01   15.44 um     7711 A      9203 A   
 375.00 MeV   2.599E+04  2.667E+01   16.39 um     7867 A      9349 A   
 400.00 MeV   2.569E+04  2.525E+01   17.36 um     8023 A      9493 A   
 450.00 MeV   2.507E+04  2.285E+01   19.32 um     8562 A      9778 A   
 500.00 MeV   2.443E+04  2.089E+01   21.34 um     9093 A      1.01 um  
 550.00 MeV   2.381E+04  1.926E+01   23.41 um     9620 A      1.03 um  
 600.00 MeV   2.320E+04  1.788E+01   25.53 um     1.01 um     1.06 um  
 650.00 MeV   2.261E+04  1.669E+01   27.71 um     1.07 um     1.09 um  
 700.00 MeV   2.205E+04  1.567E+01   29.95 um     1.12 um     1.12 um  
 800.00 MeV   2.100E+04  1.397E+01   34.59 um     1.31 um     1.18 um  
 900.00 MeV   2.005E+04  1.262E+01   39.46 um     1.49 um     1.25 um  
   1.00 GeV   1.919E+04  1.152E+01   44.55 um     1.67 um     1.31 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0585E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
