 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-71-26.txt

 Ion = Iron         [26] , Mass = 71 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.742E+02  1.453E+03     141 A       134 A       104 A   
  55.00 keV   1.827E+02  1.475E+03     152 A       143 A       111 A   
  60.00 keV   1.909E+02  1.493E+03     163 A       152 A       118 A   
  65.00 keV   1.986E+02  1.509E+03     174 A       161 A       125 A   
  70.00 keV   2.061E+02  1.523E+03     185 A       170 A       132 A   
  80.00 keV   2.204E+02  1.545E+03     207 A       188 A       146 A   
  90.00 keV   2.337E+02  1.562E+03     229 A       205 A       159 A   
 100.00 keV   2.464E+02  1.574E+03     251 A       222 A       173 A   
 110.00 keV   2.584E+02  1.584E+03     273 A       239 A       186 A   
 120.00 keV   2.699E+02  1.590E+03     295 A       256 A       199 A   
 130.00 keV   2.809E+02  1.595E+03     316 A       273 A       211 A   
 140.00 keV   2.915E+02  1.597E+03     338 A       289 A       224 A   
 150.00 keV   3.149E+02  1.598E+03     360 A       306 A       237 A   
 160.00 keV   3.365E+02  1.598E+03     382 A       323 A       249 A   
 170.00 keV   3.538E+02  1.597E+03     404 A       339 A       261 A   
 180.00 keV   3.680E+02  1.595E+03     426 A       355 A       273 A   
 200.00 keV   3.900E+02  1.589E+03     470 A       388 A       297 A   
 225.00 keV   4.101E+02  1.579E+03     525 A       428 A       327 A   
 250.00 keV   4.259E+02  1.567E+03     582 A       469 A       356 A   
 275.00 keV   4.398E+02  1.553E+03     640 A       510 A       386 A   
 300.00 keV   4.530E+02  1.538E+03     698 A       550 A       415 A   
 325.00 keV   4.660E+02  1.522E+03     757 A       592 A       444 A   
 350.00 keV   4.793E+02  1.506E+03     817 A       633 A       473 A   
 375.00 keV   4.930E+02  1.490E+03     878 A       675 A       502 A   
 400.00 keV   5.071E+02  1.473E+03     939 A       717 A       530 A   
 450.00 keV   5.369E+02  1.441E+03    1064 A       802 A       587 A   
 500.00 keV   5.682E+02  1.409E+03    1190 A       883 A       647 A   
 550.00 keV   6.009E+02  1.379E+03    1319 A       963 A       708 A   
 600.00 keV   6.346E+02  1.349E+03    1449 A      1042 A       769 A   
 650.00 keV   6.689E+02  1.321E+03    1581 A      1121 A       830 A   
 700.00 keV   7.037E+02  1.293E+03    1713 A      1199 A       891 A   
 800.00 keV   7.741E+02  1.242E+03    1982 A      1349 A      1013 A   
 900.00 keV   8.448E+02  1.195E+03    2253 A      1498 A      1134 A   
   1.00 MeV   9.156E+02  1.152E+03    2526 A      1643 A      1253 A   
   1.10 MeV   9.861E+02  1.112E+03    2801 A      1784 A      1370 A   
   1.20 MeV   1.057E+03  1.075E+03    3076 A      1920 A      1486 A   
   1.30 MeV   1.127E+03  1.041E+03    3351 A      2052 A      1599 A   
   1.40 MeV   1.197E+03  1.009E+03    3626 A      2180 A      1710 A   
   1.50 MeV   1.267E+03  9.800E+02    3899 A      2303 A      1819 A   
   1.60 MeV   1.337E+03  9.526E+02    4172 A      2422 A      1926 A   
   1.70 MeV   1.408E+03  9.269E+02    4443 A      2537 A      2030 A   
   1.80 MeV   1.479E+03  9.027E+02    4712 A      2648 A      2131 A   
   2.00 MeV   1.621E+03  8.587E+02    5244 A      2856 A      2328 A   
   2.25 MeV   1.802E+03  8.102E+02    5895 A      3095 A      2560 A   
   2.50 MeV   1.987E+03  7.678E+02    6529 A      3314 A      2776 A   
   2.75 MeV   2.175E+03  7.303E+02    7143 A      3513 A      2978 A   
   3.00 MeV   2.366E+03  6.968E+02    7738 A      3693 A      3167 A   
   3.25 MeV   2.561E+03  6.668E+02    8313 A      3858 A      3342 A   
   3.50 MeV   2.760E+03  6.396E+02    8869 A      4008 A      3506 A   
   3.75 MeV   2.962E+03  6.149E+02    9405 A      4145 A      3659 A   
   4.00 MeV   3.166E+03  5.924E+02    9923 A      4269 A      3801 A   
   4.50 MeV   3.583E+03  5.525E+02    1.09 um     4488 A      4059 A   
   5.00 MeV   4.006E+03  5.184E+02    1.18 um     4672 A      4284 A   
   5.50 MeV   4.435E+03  4.889E+02    1.27 um     4829 A      4482 A   
   6.00 MeV   4.865E+03  4.629E+02    1.35 um     4963 A      4657 A   
   6.50 MeV   5.295E+03  4.400E+02    1.42 um     5079 A      4813 A   
   7.00 MeV   5.721E+03  4.195E+02    1.49 um     5179 A      4952 A   
   8.00 MeV   6.557E+03  3.844E+02    1.63 um     5347 A      5191 A   
   9.00 MeV   7.360E+03  3.554E+02    1.75 um     5479 A      5389 A   
  10.00 MeV   8.122E+03  3.310E+02    1.86 um     5586 A      5556 A   
  11.00 MeV   8.836E+03  3.101E+02    1.96 um     5675 A      5699 A   
  12.00 MeV   9.501E+03  2.919E+02    2.06 um     5750 A      5823 A   
  13.00 MeV   1.012E+04  2.760E+02    2.15 um     5814 A      5933 A   
  14.00 MeV   1.069E+04  2.620E+02    2.23 um     5870 A      6031 A   
  15.00 MeV   1.121E+04  2.494E+02    2.32 um     5920 A      6120 A   
  16.00 MeV   1.169E+04  2.382E+02    2.40 um     5964 A      6200 A   
  17.00 MeV   1.213E+04  2.280E+02    2.47 um     6004 A      6274 A   
  18.00 MeV   1.254E+04  2.187E+02    2.55 um     6039 A      6342 A   
  20.00 MeV   1.326E+04  2.026E+02    2.70 um     6104 A      6465 A   
  22.50 MeV   1.402E+04  1.857E+02    2.87 um     6173 A      6598 A   
  25.00 MeV   1.466E+04  1.717E+02    3.03 um     6232 A      6714 A   
  27.50 MeV   1.521E+04  1.599E+02    3.19 um     6283 A      6817 A   
  30.00 MeV   1.569E+04  1.497E+02    3.35 um     6328 A      6910 A   
  32.50 MeV   1.612E+04  1.408E+02    3.50 um     6368 A      6995 A   
  35.00 MeV   1.650E+04  1.331E+02    3.65 um     6405 A      7074 A   
  37.50 MeV   1.685E+04  1.262E+02    3.80 um     6438 A      7146 A   
  40.00 MeV   1.717E+04  1.201E+02    3.94 um     6469 A      7214 A   
  45.00 MeV   1.774E+04  1.096E+02    4.22 um     6530 A      7338 A   
  50.00 MeV   1.824E+04  1.009E+02    4.49 um     6584 A      7449 A   
  55.00 MeV   1.867E+04  9.365E+01    4.75 um     6633 A      7551 A   
  60.00 MeV   1.905E+04  8.743E+01    5.02 um     6677 A      7644 A   
  65.00 MeV   1.938E+04  8.205E+01    5.27 um     6718 A      7731 A   
  70.00 MeV   1.968E+04  7.734E+01    5.52 um     6756 A      7812 A   
  80.00 MeV   2.017E+04  6.950E+01    6.02 um     6843 A      7961 A   
  90.00 MeV   2.056E+04  6.321E+01    6.50 um     6922 A      8095 A   
 100.00 MeV   2.086E+04  5.804E+01    6.98 um     6995 A      8220 A   
 110.00 MeV   2.109E+04  5.371E+01    7.45 um     7064 A      8335 A   
 120.00 MeV   2.126E+04  5.002E+01    7.92 um     7129 A      8445 A   
 130.00 MeV   2.139E+04  4.685E+01    8.39 um     7191 A      8548 A   
 140.00 MeV   2.148E+04  4.408E+01    8.85 um     7251 A      8647 A   
 150.00 MeV   2.161E+04  4.164E+01    9.31 um     7309 A      8742 A   
 160.00 MeV   2.167E+04  3.948E+01    9.77 um     7366 A      8834 A   
 170.00 MeV   2.165E+04  3.755E+01   10.23 um     7420 A      8923 A   
 180.00 MeV   2.164E+04  3.581E+01   10.69 um     7474 A      9009 A   
 200.00 MeV   2.157E+04  3.280E+01   11.61 um     7635 A      9176 A   
 225.00 MeV   2.142E+04  2.973E+01   12.77 um     7865 A      9377 A   
 250.00 MeV   2.121E+04  2.721E+01   13.94 um     8089 A      9571 A   
 275.00 MeV   2.097E+04  2.512E+01   15.12 um     8311 A      9760 A   
 300.00 MeV   2.071E+04  2.334E+01   16.32 um     8531 A      9946 A   
 325.00 MeV   2.043E+04  2.181E+01   17.53 um     8749 A      1.01 um  
 350.00 MeV   2.014E+04  2.049E+01   18.76 um     8967 A      1.03 um  
 375.00 MeV   1.985E+04  1.932E+01   20.00 um     9186 A      1.05 um  
 400.00 MeV   1.956E+04  1.829E+01   21.27 um     9404 A      1.07 um  
 450.00 MeV   1.899E+04  1.654E+01   23.86 um     1.02 um     1.10 um  
 500.00 MeV   1.843E+04  1.512E+01   26.52 um     1.09 um     1.14 um  
 550.00 MeV   1.789E+04  1.393E+01   29.27 um     1.17 um     1.18 um  
 600.00 MeV   1.738E+04  1.293E+01   32.10 um     1.24 um     1.22 um  
 650.00 MeV   1.689E+04  1.207E+01   35.02 um     1.32 um     1.26 um  
 700.00 MeV   1.643E+04  1.132E+01   38.02 um     1.39 um     1.29 um  
 800.00 MeV   1.558E+04  1.009E+01   44.26 um     1.66 um     1.38 um  
 900.00 MeV   1.481E+04  9.107E+00   50.84 um     1.92 um     1.46 um  
   1.00 GeV   1.413E+04  8.311E+00   57.74 um     2.17 um     1.55 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.4097E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
