 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-61-29.txt

 Ion = Copper       [29] , Mass = 61 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 61 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.887E+02  1.681E+03     186 A       121 A        87 A   
  55.00 keV   1.979E+02  1.694E+03     202 A       130 A        93 A   
  60.00 keV   2.067E+02  1.704E+03     217 A       138 A        99 A   
  65.00 keV   2.152E+02  1.712E+03     232 A       147 A       105 A   
  70.00 keV   2.233E+02  1.718E+03     247 A       155 A       110 A   
  80.00 keV   2.387E+02  1.724E+03     278 A       172 A       122 A   
  90.00 keV   2.532E+02  1.726E+03     308 A       189 A       134 A   
 100.00 keV   2.669E+02  1.724E+03     339 A       205 A       145 A   
 110.00 keV   2.799E+02  1.720E+03     370 A       222 A       156 A   
 120.00 keV   2.924E+02  1.714E+03     401 A       238 A       167 A   
 130.00 keV   3.281E+02  1.706E+03     431 A       254 A       178 A   
 140.00 keV   3.601E+02  1.697E+03     462 A       269 A       190 A   
 150.00 keV   3.851E+02  1.687E+03     492 A       284 A       201 A   
 160.00 keV   4.054E+02  1.676E+03     523 A       300 A       212 A   
 170.00 keV   4.224E+02  1.665E+03     554 A       315 A       223 A   
 180.00 keV   4.373E+02  1.653E+03     584 A       330 A       233 A   
 200.00 keV   4.628E+02  1.630E+03     647 A       360 A       254 A   
 225.00 keV   4.903E+02  1.599E+03     725 A       397 A       280 A   
 250.00 keV   5.160E+02  1.569E+03     805 A       435 A       306 A   
 275.00 keV   5.415E+02  1.539E+03     886 A       472 A       332 A   
 300.00 keV   5.674E+02  1.510E+03     968 A       508 A       358 A   
 325.00 keV   5.942E+02  1.482E+03    1050 A       545 A       384 A   
 350.00 keV   6.217E+02  1.454E+03    1133 A       580 A       410 A   
 375.00 keV   6.500E+02  1.428E+03    1217 A       616 A       436 A   
 400.00 keV   6.788E+02  1.402E+03    1301 A       651 A       462 A   
 450.00 keV   7.378E+02  1.354E+03    1471 A       719 A       514 A   
 500.00 keV   7.977E+02  1.309E+03    1641 A       785 A       566 A   
 550.00 keV   8.577E+02  1.267E+03    1812 A       849 A       618 A   
 600.00 keV   9.172E+02  1.228E+03    1983 A       911 A       669 A   
 650.00 keV   9.758E+02  1.192E+03    2153 A       971 A       720 A   
 700.00 keV   1.033E+03  1.158E+03    2323 A      1029 A       770 A   
 800.00 keV   1.145E+03  1.097E+03    2662 A      1140 A       869 A   
 900.00 keV   1.252E+03  1.042E+03    2998 A      1245 A       964 A   
   1.00 MeV   1.353E+03  9.940E+02    3330 A      1343 A      1056 A   
   1.10 MeV   1.450E+03  9.507E+02    3659 A      1436 A      1144 A   
   1.20 MeV   1.542E+03  9.117E+02    3984 A      1523 A      1230 A   
   1.30 MeV   1.630E+03  8.762E+02    4306 A      1606 A      1313 A   
   1.40 MeV   1.714E+03  8.439E+02    4624 A      1685 A      1393 A   
   1.50 MeV   1.795E+03  8.142E+02    4938 A      1760 A      1470 A   
   1.60 MeV   1.873E+03  7.869E+02    5248 A      1831 A      1545 A   
   1.70 MeV   1.949E+03  7.617E+02    5555 A      1899 A      1617 A   
   1.80 MeV   2.022E+03  7.383E+02    5858 A      1963 A      1687 A   
   2.00 MeV   2.165E+03  6.962E+02    6454 A      2084 A      1821 A   
   2.25 MeV   2.339E+03  6.508E+02    7179 A      2222 A      1977 A   
   2.50 MeV   2.513E+03  6.118E+02    7881 A      2345 A      2122 A   
   2.75 MeV   2.688E+03  5.779E+02    8559 A      2456 A      2257 A   
   3.00 MeV   2.866E+03  5.480E+02    9215 A      2556 A      2382 A   
   3.25 MeV   3.047E+03  5.215E+02    9847 A      2646 A      2499 A   
   3.50 MeV   3.231E+03  4.978E+02    1.05 um     2727 A      2607 A   
   3.75 MeV   3.418E+03  4.764E+02    1.10 um     2801 A      2708 A   
   4.00 MeV   3.607E+03  4.571E+02    1.16 um     2869 A      2802 A   
   4.50 MeV   3.989E+03  4.233E+02    1.27 um     2987 A      2972 A   
   5.00 MeV   4.372E+03  3.948E+02    1.37 um     3086 A      3121 A   
   5.50 MeV   4.754E+03  3.703E+02    1.46 um     3170 A      3252 A   
   6.00 MeV   5.130E+03  3.490E+02    1.55 um     3241 A      3369 A   
   6.50 MeV   5.500E+03  3.303E+02    1.63 um     3303 A      3472 A   
   7.00 MeV   5.862E+03  3.138E+02    1.71 um     3357 A      3565 A   
   8.00 MeV   6.556E+03  2.857E+02    1.86 um     3449 A      3726 A   
   9.00 MeV   7.208E+03  2.627E+02    1.99 um     3523 A      3859 A   
  10.00 MeV   7.817E+03  2.435E+02    2.11 um     3583 A      3973 A   
  11.00 MeV   8.384E+03  2.272E+02    2.23 um     3633 A      4071 A   
  12.00 MeV   8.912E+03  2.132E+02    2.34 um     3676 A      4156 A   
  13.00 MeV   9.403E+03  2.010E+02    2.44 um     3713 A      4232 A   
  14.00 MeV   9.861E+03  1.902E+02    2.54 um     3746 A      4300 A   
  15.00 MeV   1.029E+04  1.806E+02    2.63 um     3775 A      4362 A   
  16.00 MeV   1.069E+04  1.721E+02    2.73 um     3801 A      4418 A   
  17.00 MeV   1.106E+04  1.644E+02    2.81 um     3824 A      4469 A   
  18.00 MeV   1.141E+04  1.574E+02    2.90 um     3846 A      4517 A   
  20.00 MeV   1.204E+04  1.453E+02    3.07 um     3887 A      4601 A   
  22.50 MeV   1.273E+04  1.327E+02    3.26 um     3932 A      4693 A   
  25.00 MeV   1.333E+04  1.223E+02    3.45 um     3971 A      4772 A   
  27.50 MeV   1.385E+04  1.135E+02    3.63 um     4005 A      4843 A   
  30.00 MeV   1.431E+04  1.061E+02    3.80 um     4036 A      4905 A   
  32.50 MeV   1.471E+04  9.958E+01    3.97 um     4063 A      4962 A   
  35.00 MeV   1.506E+04  9.391E+01    4.14 um     4088 A      5015 A   
  37.50 MeV   1.538E+04  8.891E+01    4.30 um     4111 A      5063 A   
  40.00 MeV   1.566E+04  8.445E+01    4.46 um     4133 A      5108 A   
  45.00 MeV   1.613E+04  7.686E+01    4.77 um     4184 A      5189 A   
  50.00 MeV   1.650E+04  7.061E+01    5.07 um     4230 A      5262 A   
  55.00 MeV   1.679E+04  6.538E+01    5.37 um     4272 A      5329 A   
  60.00 MeV   1.702E+04  6.092E+01    5.66 um     4312 A      5390 A   
  65.00 MeV   1.720E+04  5.707E+01    5.95 um     4349 A      5447 A   
  70.00 MeV   1.734E+04  5.372E+01    6.24 um     4385 A      5501 A   
  80.00 MeV   1.751E+04  4.815E+01    6.81 um     4489 A      5600 A   
  90.00 MeV   1.757E+04  4.369E+01    7.38 um     4588 A      5692 A   
 100.00 MeV   1.757E+04  4.004E+01    7.95 um     4683 A      5777 A   
 110.00 MeV   1.751E+04  3.699E+01    8.51 um     4775 A      5858 A   
 120.00 MeV   1.741E+04  3.440E+01    9.08 um     4865 A      5935 A   
 130.00 MeV   1.748E+04  3.218E+01    9.65 um     4953 A      6010 A   
 140.00 MeV   1.749E+04  3.024E+01   10.22 um     5039 A      6082 A   
 150.00 MeV   1.742E+04  2.854E+01   10.80 um     5123 A      6151 A   
 160.00 MeV   1.734E+04  2.703E+01   11.37 um     5206 A      6219 A   
 170.00 MeV   1.725E+04  2.568E+01   11.95 um     5288 A      6286 A   
 180.00 MeV   1.715E+04  2.447E+01   12.53 um     5369 A      6351 A   
 200.00 MeV   1.693E+04  2.238E+01   13.70 um     5653 A      6480 A   
 225.00 MeV   1.661E+04  2.025E+01   15.18 um     6071 A      6637 A   
 250.00 MeV   1.629E+04  1.852E+01   16.70 um     6477 A      6792 A   
 275.00 MeV   1.596E+04  1.707E+01   18.25 um     6873 A      6946 A   
 300.00 MeV   1.563E+04  1.584E+01   19.83 um     7262 A      7100 A   
 325.00 MeV   1.532E+04  1.479E+01   21.44 um     7646 A      7254 A   
 350.00 MeV   1.501E+04  1.388E+01   23.09 um     8026 A      7410 A   
 375.00 MeV   1.472E+04  1.308E+01   24.77 um     8403 A      7567 A   
 400.00 MeV   1.444E+04  1.237E+01   26.48 um     8778 A      7726 A   
 450.00 MeV   1.391E+04  1.117E+01   30.00 um     1.02 um     8048 A   
 500.00 MeV   1.343E+04  1.020E+01   33.66 um     1.14 um     8380 A   
 550.00 MeV   1.298E+04  9.390E+00   37.44 um     1.27 um     8720 A   
 600.00 MeV   1.257E+04  8.706E+00   41.36 um     1.39 um     9071 A   
 650.00 MeV   1.218E+04  8.120E+00   45.39 um     1.51 um     9431 A   
 700.00 MeV   1.182E+04  7.612E+00   49.56 um     1.62 um     9801 A   
 800.00 MeV   1.117E+04  6.773E+00   58.25 um     2.05 um     1.06 um  
 900.00 MeV   1.059E+04  6.110E+00   67.44 um     2.43 um     1.14 um  
   1.00 GeV   1.007E+04  5.570E+00   77.11 um     2.80 um     1.22 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.0884E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
