 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-73-27.txt

 Ion = Cobalt       [27] , Mass = 73 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 73 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   9.724E+01  1.294E+03      59 A        41 A        29 A   
  11.00 keV   1.020E+02  1.328E+03      63 A        43 A        31 A   
  12.00 keV   1.065E+02  1.359E+03      67 A        45 A        33 A   
  13.00 keV   1.109E+02  1.387E+03      71 A        48 A        34 A   
  14.00 keV   1.151E+02  1.412E+03      74 A        50 A        36 A   
  15.00 keV   1.191E+02  1.436E+03      78 A        52 A        37 A   
  16.00 keV   1.230E+02  1.457E+03      81 A        54 A        39 A   
  17.00 keV   1.268E+02  1.477E+03      85 A        56 A        40 A   
  18.00 keV   1.305E+02  1.496E+03      88 A        58 A        42 A   
  20.00 keV   1.375E+02  1.529E+03      95 A        62 A        45 A   
  22.50 keV   1.459E+02  1.565E+03     104 A        67 A        48 A   
  25.00 keV   1.537E+02  1.596E+03     112 A        71 A        51 A   
  27.50 keV   1.612E+02  1.622E+03     121 A        76 A        55 A   
  30.00 keV   1.684E+02  1.645E+03     129 A        80 A        58 A   
  32.50 keV   1.753E+02  1.665E+03     137 A        85 A        61 A   
  35.00 keV   1.819E+02  1.682E+03     145 A        89 A        64 A   
  37.50 keV   1.883E+02  1.698E+03     153 A        94 A        67 A   
  40.00 keV   1.945E+02  1.711E+03     161 A        98 A        70 A   
  45.00 keV   2.063E+02  1.734E+03     177 A       106 A        76 A   
