 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-73-34.txt

 Ion = Selenium     [34] , Mass = 73 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 73 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  37.50 MeV   1.913E+04  2.065E+02    3.16 um     5671 A      6232 A   
  40.00 MeV   1.960E+04  1.967E+02    3.28 um     5707 A      6306 A   
  45.00 MeV   2.048E+04  1.799E+02    3.53 um     5775 A      6441 A   
  50.00 MeV   2.129E+04  1.659E+02    3.76 um     5834 A      6560 A   
  55.00 MeV   2.205E+04  1.541E+02    3.98 um     5887 A      6668 A   
  60.00 MeV   2.275E+04  1.441E+02    4.20 um     5934 A      6767 A   
  65.00 MeV   2.340E+04  1.354E+02    4.41 um     5976 A      6857 A   
  70.00 MeV   2.400E+04  1.277E+02    4.62 um     6015 A      6941 A   
  80.00 MeV   2.507E+04  1.150E+02    5.02 um     6097 A      7092 A   
  90.00 MeV   2.600E+04  1.047E+02    5.40 um     6168 A      7225 A   
 100.00 MeV   2.679E+04  9.625E+01    5.78 um     6232 A      7345 A   
 110.00 MeV   2.747E+04  8.917E+01    6.14 um     6290 A      7455 A   
 120.00 MeV   2.805E+04  8.313E+01    6.50 um     6344 A      7556 A   
 130.00 MeV   2.855E+04  7.792E+01    6.85 um     6394 A      7650 A   
 140.00 MeV   2.897E+04  7.337E+01    7.19 um     6440 A      7739 A   
 150.00 MeV   2.938E+04  6.936E+01    7.53 um     6485 A      7822 A   
 160.00 MeV   2.976E+04  6.580E+01    7.87 um     6527 A      7901 A   
 170.00 MeV   3.000E+04  6.261E+01    8.20 um     6567 A      7977 A   
 180.00 MeV   3.018E+04  5.974E+01    8.53 um     6605 A      8049 A   
 200.00 MeV   3.048E+04  5.478E+01    9.19 um     6711 A      8186 A   
 225.00 MeV   3.069E+04  4.970E+01   10.00 um     6855 A      8346 A   
 250.00 MeV   3.076E+04  4.554E+01   10.81 um     6993 A      8495 A   
 275.00 MeV   3.072E+04  4.206E+01   11.62 um     7126 A      8638 A   
 300.00 MeV   3.060E+04  3.911E+01   12.43 um     7256 A      8775 A   
 325.00 MeV   3.043E+04  3.658E+01   13.25 um     7384 A      8907 A   
 350.00 MeV   3.021E+04  3.437E+01   14.07 um     7510 A      9036 A   
 375.00 MeV   2.995E+04  3.243E+01   14.90 um     7635 A      9163 A   
 400.00 MeV   2.967E+04  3.071E+01   15.73 um     7760 A      9287 A   
 450.00 MeV   2.907E+04  2.780E+01   17.43 um     8185 A      9532 A   
 500.00 MeV   2.844E+04  2.542E+01   19.17 um     8605 A      9773 A   
 550.00 MeV   2.779E+04  2.345E+01   20.94 um     9022 A      1.00 um  
 600.00 MeV   2.715E+04  2.177E+01   22.76 um     9438 A      1.03 um  
 650.00 MeV   2.652E+04  2.033E+01   24.62 um     9854 A      1.05 um  
 700.00 MeV   2.591E+04  1.908E+01   26.52 um     1.03 um     1.07 um  
 800.00 MeV   2.476E+04  1.701E+01   30.46 um     1.18 um     1.12 um  
 900.00 MeV   2.370E+04  1.537E+01   34.59 um     1.32 um     1.18 um  
   1.00 GeV   2.274E+04  1.404E+01   38.89 um     1.47 um     1.23 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  1.8562E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
