 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-63-33.txt

 Ion = Arsenic      [33] , Mass = 63 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.301E+02  1.357E+03      52 A        39 A        28 A   
  11.00 keV   1.365E+02  1.395E+03      56 A        41 A        30 A   
  12.00 keV   1.425E+02  1.429E+03      59 A        43 A        31 A   
  13.00 keV   1.484E+02  1.460E+03      62 A        45 A        33 A   
  14.00 keV   1.540E+02  1.489E+03      65 A        47 A        34 A   
  15.00 keV   1.594E+02  1.516E+03      69 A        49 A        35 A   
  16.00 keV   1.646E+02  1.540E+03      72 A        51 A        37 A   
  17.00 keV   1.696E+02  1.563E+03      75 A        53 A        38 A   
  18.00 keV   1.746E+02  1.584E+03      78 A        55 A        40 A   
  20.00 keV   1.840E+02  1.622E+03      84 A        59 A        42 A   
  22.50 keV   1.952E+02  1.664E+03      91 A        63 A        45 A   
  25.00 keV   2.057E+02  1.700E+03      98 A        67 A        49 A   
  27.50 keV   2.158E+02  1.731E+03     106 A        72 A        52 A   
  30.00 keV   2.254E+02  1.758E+03     113 A        76 A        55 A   
  32.50 keV   2.346E+02  1.782E+03     120 A        80 A        57 A   
  35.00 keV   2.434E+02  1.804E+03     126 A        84 A        60 A   
  37.50 keV   2.520E+02  1.823E+03     133 A        88 A        63 A   
  40.00 keV   2.602E+02  1.840E+03     140 A        92 A        66 A   
  45.00 keV   2.760E+02  1.869E+03     154 A        99 A        71 A   
