 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-71-32.txt

 Ion = Germanium    [32] , Mass = 71 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.627E+02  1.683E+03     124 A       120 A        94 A   
  55.00 keV   1.707E+02  1.713E+03     133 A       128 A       100 A   
  60.00 keV   1.782E+02  1.738E+03     143 A       136 A       106 A   
  65.00 keV   1.855E+02  1.761E+03     152 A       144 A       112 A   
  70.00 keV   1.925E+02  1.781E+03     161 A       152 A       118 A   
  80.00 keV   2.058E+02  1.814E+03     180 A       167 A       130 A   
  90.00 keV   2.183E+02  1.841E+03     198 A       182 A       142 A   
 100.00 keV   2.301E+02  1.862E+03     216 A       197 A       153 A   
 110.00 keV   2.413E+02  1.879E+03     235 A       211 A       165 A   
 120.00 keV   2.521E+02  1.892E+03     253 A       226 A       176 A   
 130.00 keV   2.624E+02  1.902E+03     271 A       240 A       187 A   
 140.00 keV   2.723E+02  1.910E+03     289 A       255 A       198 A   
 150.00 keV   2.724E+02  1.917E+03     308 A       269 A       209 A   
 160.00 keV   2.736E+02  1.921E+03     326 A       283 A       220 A   
 170.00 keV   2.775E+02  1.924E+03     345 A       297 A       231 A   
 180.00 keV   2.834E+02  1.926E+03     363 A       311 A       242 A   
 200.00 keV   2.993E+02  1.927E+03     401 A       339 A       264 A   
 225.00 keV   3.237E+02  1.923E+03     448 A       375 A       290 A   
 250.00 keV   3.500E+02  1.916E+03     495 A       410 A       317 A   
 275.00 keV   3.767E+02  1.907E+03     543 A       445 A       343 A   
 300.00 keV   4.029E+02  1.896E+03     591 A       480 A       369 A   
 325.00 keV   4.281E+02  1.883E+03     639 A       515 A       395 A   
 350.00 keV   4.521E+02  1.869E+03     687 A       550 A       420 A   
 375.00 keV   4.748E+02  1.855E+03     736 A       586 A       446 A   
 400.00 keV   4.963E+02  1.840E+03     785 A       621 A       471 A   
 450.00 keV   5.356E+02  1.809E+03     885 A       691 A       520 A   
 500.00 keV   5.709E+02  1.778E+03     986 A       762 A       569 A   
 550.00 keV   6.029E+02  1.747E+03    1089 A       834 A       617 A   
 600.00 keV   6.322E+02  1.716E+03    1194 A       906 A       665 A   
 650.00 keV   6.597E+02  1.686E+03    1300 A       974 A       715 A   
 700.00 keV   6.857E+02  1.657E+03    1408 A      1042 A       766 A   
 800.00 keV   7.350E+02  1.601E+03    1628 A      1175 A       869 A   
 900.00 keV   7.828E+02  1.549E+03    1853 A      1308 A       971 A   
   1.00 MeV   8.308E+02  1.500E+03    2083 A      1441 A      1075 A   
   1.10 MeV   8.798E+02  1.454E+03    2316 A      1572 A      1178 A   
   1.20 MeV   9.307E+02  1.411E+03    2552 A      1701 A      1282 A   
   1.30 MeV   9.839E+02  1.371E+03    2790 A      1828 A      1386 A   
   1.40 MeV   1.039E+03  1.334E+03    3030 A      1953 A      1489 A   
   1.50 MeV   1.098E+03  1.299E+03    3271 A      2076 A      1592 A   
   1.60 MeV   1.158E+03  1.266E+03    3512 A      2195 A      1694 A   
   1.70 MeV   1.221E+03  1.235E+03    3753 A      2312 A      1795 A   
   1.80 MeV   1.287E+03  1.205E+03    3993 A      2426 A      1894 A   
   2.00 MeV   1.426E+03  1.151E+03    4470 A      2641 A      2089 A   
   2.25 MeV   1.612E+03  1.091E+03    5056 A      2893 A      2323 A   
   2.50 MeV   1.811E+03  1.038E+03    5627 A      3124 A      2542 A   
   2.75 MeV   2.021E+03  9.904E+02    6179 A      3336 A      2749 A   
   3.00 MeV   2.241E+03  9.478E+02    6713 A      3529 A      2941 A   
   3.25 MeV   2.470E+03  9.094E+02    7228 A      3705 A      3120 A   
   3.50 MeV   2.705E+03  8.744E+02    7723 A      3865 A      3287 A   
   3.75 MeV   2.947E+03  8.425E+02    8199 A      4010 A      3442 A   
   4.00 MeV   3.195E+03  8.131E+02    8656 A      4142 A      3586 A   
   4.50 MeV   3.701E+03  7.611E+02    9519 A      4372 A      3844 A   
   5.00 MeV   4.218E+03  7.163E+02    1.03 um     4564 A      4068 A   
   5.50 MeV   4.740E+03  6.772E+02    1.11 um     4727 A      4263 A   
   6.00 MeV   5.263E+03  6.427E+02    1.18 um     4865 A      4435 A   
   6.50 MeV   5.783E+03  6.121E+02    1.24 um     4984 A      4586 A   
   7.00 MeV   6.297E+03  5.847E+02    1.30 um     5087 A      4721 A   
   8.00 MeV   7.298E+03  5.375E+02    1.42 um     5257 A      4952 A   
   9.00 MeV   8.250E+03  4.982E+02    1.52 um     5391 A      5141 A   
  10.00 MeV   9.146E+03  4.650E+02    1.61 um     5499 A      5300 A   
  11.00 MeV   9.981E+03  4.365E+02    1.70 um     5589 A      5437 A   
  12.00 MeV   1.076E+04  4.117E+02    1.78 um     5665 A      5556 A   
  13.00 MeV   1.147E+04  3.898E+02    1.86 um     5730 A      5661 A   
  14.00 MeV   1.213E+04  3.705E+02    1.94 um     5787 A      5754 A   
  15.00 MeV   1.273E+04  3.532E+02    2.01 um     5837 A      5839 A   
  16.00 MeV   1.329E+04  3.376E+02    2.08 um     5882 A      5916 A   
  17.00 MeV   1.381E+04  3.235E+02    2.14 um     5922 A      5987 A   
  18.00 MeV   1.428E+04  3.107E+02    2.21 um     5958 A      6052 A   
  20.00 MeV   1.514E+04  2.882E+02    2.33 um     6023 A      6169 A   
  22.50 MeV   1.605E+04  2.647E+02    2.48 um     6092 A      6297 A   
  25.00 MeV   1.684E+04  2.451E+02    2.63 um     6151 A      6408 A   
  27.50 MeV   1.753E+04  2.285E+02    2.76 um     6201 A      6506 A   
  30.00 MeV   1.816E+04  2.142E+02    2.90 um     6246 A      6595 A   
  32.50 MeV   1.873E+04  2.018E+02    3.03 um     6286 A      6676 A   
  35.00 MeV   1.925E+04  1.909E+02    3.15 um     6321 A      6750 A   
  37.50 MeV   1.974E+04  1.812E+02    3.28 um     6354 A      6819 A   
  40.00 MeV   2.019E+04  1.725E+02    3.40 um     6383 A      6883 A   
  45.00 MeV   2.102E+04  1.576E+02    3.63 um     6440 A      6999 A   
  50.00 MeV   2.177E+04  1.454E+02    3.86 um     6489 A      7102 A   
  55.00 MeV   2.244E+04  1.350E+02    4.08 um     6533 A      7196 A   
  60.00 MeV   2.305E+04  1.261E+02    4.30 um     6573 A      7281 A   
  65.00 MeV   2.360E+04  1.185E+02    4.51 um     6609 A      7360 A   
  70.00 MeV   2.410E+04  1.118E+02    4.71 um     6642 A      7433 A   
  80.00 MeV   2.496E+04  1.006E+02    5.11 um     6712 A      7565 A   
  90.00 MeV   2.567E+04  9.155E+01    5.50 um     6775 A      7683 A   
 100.00 MeV   2.626E+04  8.414E+01    5.88 um     6832 A      7791 A   
 110.00 MeV   2.674E+04  7.792E+01    6.26 um     6884 A      7889 A   
 120.00 MeV   2.713E+04  7.263E+01    6.62 um     6933 A      7981 A   
 130.00 MeV   2.745E+04  6.806E+01    6.99 um     6979 A      8068 A   
 140.00 MeV   2.770E+04  6.407E+01    7.35 um     7023 A      8150 A   
 150.00 MeV   2.800E+04  6.056E+01    7.70 um     7065 A      8228 A   
 160.00 MeV   2.820E+04  5.745E+01    8.06 um     7105 A      8302 A   
 170.00 MeV   2.828E+04  5.466E+01    8.41 um     7143 A      8373 A   
 180.00 MeV   2.836E+04  5.214E+01    8.76 um     7181 A      8442 A   
 200.00 MeV   2.846E+04  4.780E+01    9.46 um     7287 A      8575 A   
 225.00 MeV   2.845E+04  4.336E+01   10.33 um     7435 A      8731 A   
 250.00 MeV   2.834E+04  3.972E+01   11.21 um     7579 A      8879 A   
 275.00 MeV   2.816E+04  3.668E+01   12.09 um     7720 A      9023 A   
 300.00 MeV   2.794E+04  3.410E+01   12.98 um     7859 A      9162 A   
 325.00 MeV   2.767E+04  3.188E+01   13.87 um     7997 A      9298 A   
 350.00 MeV   2.739E+04  2.996E+01   14.78 um     8134 A      9432 A   
 375.00 MeV   2.709E+04  2.826E+01   15.70 um     8272 A      9564 A   
 400.00 MeV   2.677E+04  2.676E+01   16.62 um     8409 A      9696 A   
 450.00 MeV   2.613E+04  2.422E+01   18.51 um     8886 A      9956 A   
 500.00 MeV   2.549E+04  2.215E+01   20.44 um     9360 A      1.02 um  
 550.00 MeV   2.486E+04  2.042E+01   22.42 um     9832 A      1.05 um  
 600.00 MeV   2.425E+04  1.896E+01   24.45 um     1.03 um     1.07 um  
 650.00 MeV   2.366E+04  1.770E+01   26.54 um     1.08 um     1.10 um  
 700.00 MeV   2.309E+04  1.661E+01   28.67 um     1.13 um     1.13 um  
 800.00 MeV   2.204E+04  1.481E+01   33.10 um     1.30 um     1.18 um  
 900.00 MeV   2.108E+04  1.338E+01   37.73 um     1.47 um     1.24 um  
   1.00 GeV   2.021E+04  1.221E+01   42.57 um     1.63 um     1.30 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0011E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
