 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-75-28.txt

 Ion = Nickel       [28] , Mass = 75 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.464E+02  1.828E+03     191 A       114 A        81 A   
  55.00 keV   1.536E+02  1.843E+03     206 A       122 A        87 A   
  60.00 keV   1.604E+02  1.856E+03     222 A       130 A        93 A   
  65.00 keV   1.670E+02  1.865E+03     237 A       138 A        98 A   
  70.00 keV   1.733E+02  1.873E+03     253 A       146 A       104 A   
  80.00 keV   1.852E+02  1.882E+03     284 A       162 A       115 A   
  90.00 keV   1.965E+02  1.885E+03     314 A       178 A       125 A   
 100.00 keV   2.071E+02  1.885E+03     345 A       193 A       136 A   
 110.00 keV   2.172E+02  1.882E+03     376 A       209 A       146 A   
 120.00 keV   2.269E+02  1.876E+03     408 A       224 A       156 A   
 130.00 keV   2.361E+02  1.869E+03     439 A       239 A       167 A   
 140.00 keV   2.450E+02  1.860E+03     470 A       255 A       177 A   
 150.00 keV   2.536E+02  1.850E+03     502 A       270 A       187 A   
 160.00 keV   3.112E+02  1.840E+03     534 A       284 A       197 A   
 170.00 keV   3.517E+02  1.828E+03     565 A       298 A       208 A   
 180.00 keV   3.805E+02  1.817E+03     596 A       312 A       218 A   
 200.00 keV   4.162E+02  1.793E+03     657 A       339 A       239 A   
 225.00 keV   4.383E+02  1.761E+03     735 A       374 A       263 A   
 250.00 keV   4.493E+02  1.730E+03     815 A       409 A       287 A   
 275.00 keV   4.569E+02  1.698E+03     896 A       444 A       311 A   
 300.00 keV   4.648E+02  1.668E+03     979 A       480 A       334 A   
 325.00 keV   4.749E+02  1.638E+03    1064 A       516 A       358 A   
 350.00 keV   4.878E+02  1.608E+03    1150 A       552 A       382 A   
 375.00 keV   5.036E+02  1.580E+03    1236 A       587 A       406 A   
 400.00 keV   5.224E+02  1.553E+03    1324 A       623 A       430 A   
 450.00 keV   5.668E+02  1.501E+03    1502 A       692 A       480 A   
 500.00 keV   6.180E+02  1.452E+03    1681 A       759 A       530 A   
 550.00 keV   6.729E+02  1.407E+03    1861 A       825 A       581 A   
 600.00 keV   7.293E+02  1.365E+03    2041 A       888 A       632 A   
 650.00 keV   7.855E+02  1.326E+03    2221 A       950 A       683 A   
 700.00 keV   8.403E+02  1.289E+03    2401 A      1010 A       733 A   
 800.00 keV   9.426E+02  1.222E+03    2759 A      1124 A       833 A   
 900.00 keV   1.033E+03  1.163E+03    3116 A      1233 A       931 A   
   1.00 MeV   1.112E+03  1.110E+03    3473 A      1337 A      1025 A   
   1.10 MeV   1.178E+03  1.062E+03    3829 A      1437 A      1118 A   
   1.20 MeV   1.235E+03  1.019E+03    4186 A      1534 A      1208 A   
   1.30 MeV   1.281E+03  9.804E+02    4545 A      1628 A      1296 A   
   1.40 MeV   1.320E+03  9.447E+02    4905 A      1720 A      1383 A   
   1.50 MeV   1.352E+03  9.120E+02    5268 A      1810 A      1468 A   
   1.60 MeV   1.379E+03  8.818E+02    5634 A      1898 A      1552 A   
   1.70 MeV   1.400E+03  8.539E+02    6002 A      1985 A      1635 A   
   1.80 MeV   1.418E+03  8.280E+02    6374 A      2071 A      1718 A   
   2.00 MeV   1.447E+03  7.813E+02    7129 A      2240 A      1881 A   
   2.25 MeV   1.475E+03  7.309E+02    8089 A      2446 A      2083 A   
   2.50 MeV   1.502E+03  6.876E+02    9067 A      2646 A      2282 A   
   2.75 MeV   1.533E+03  6.498E+02    1.01 um     2841 A      2480 A   
   3.00 MeV   1.572E+03  6.165E+02    1.11 um     3029 A      2675 A   
   3.25 MeV   1.619E+03  5.869E+02    1.21 um     3210 A      2868 A   
   3.50 MeV   1.677E+03  5.605E+02    1.30 um     3382 A      3058 A   
   3.75 MeV   1.744E+03  5.366E+02    1.40 um     3544 A      3243 A   
   4.00 MeV   1.822E+03  5.150E+02    1.50 um     3697 A      3423 A   
   4.50 MeV   2.006E+03  4.772E+02    1.68 um     3975 A      3764 A   
   5.00 MeV   2.224E+03  4.452E+02    1.86 um     4214 A      4077 A   
   5.50 MeV   2.473E+03  4.178E+02    2.02 um     4417 A      4360 A   
   6.00 MeV   2.745E+03  3.939E+02    2.17 um     4589 A      4614 A   
   6.50 MeV   3.037E+03  3.730E+02    2.31 um     4734 A      4840 A   
   7.00 MeV   3.345E+03  3.544E+02    2.44 um     4858 A      5041 A   
   8.00 MeV   3.990E+03  3.228E+02    2.68 um     5057 A      5379 A   
   9.00 MeV   4.654E+03  2.970E+02    2.88 um     5206 A      5649 A   
  10.00 MeV   5.317E+03  2.754E+02    3.06 um     5321 A      5868 A   
  11.00 MeV   5.965E+03  2.571E+02    3.22 um     5411 A      6048 A   
  12.00 MeV   6.590E+03  2.413E+02    3.37 um     5483 A      6199 A   
  13.00 MeV   7.186E+03  2.275E+02    3.50 um     5543 A      6327 A   
  14.00 MeV   7.751E+03  2.153E+02    3.63 um     5594 A      6438 A   
  15.00 MeV   8.282E+03  2.045E+02    3.74 um     5637 A      6535 A   
  16.00 MeV   8.780E+03  1.949E+02    3.85 um     5674 A      6621 A   
  17.00 MeV   9.245E+03  1.862E+02    3.96 um     5706 A      6698 A   
  18.00 MeV   9.680E+03  1.783E+02    4.06 um     5735 A      6766 A   
  20.00 MeV   1.046E+04  1.646E+02    4.25 um     5788 A      6886 A   
  22.50 MeV   1.130E+04  1.504E+02    4.47 um     5842 A      7010 A   
  25.00 MeV   1.200E+04  1.387E+02    4.68 um     5887 A      7114 A   
  27.50 MeV   1.259E+04  1.288E+02    4.88 um     5926 A      7203 A   
  30.00 MeV   1.309E+04  1.203E+02    5.07 um     5959 A      7280 A   
  32.50 MeV   1.351E+04  1.130E+02    5.25 um     5988 A      7349 A   
  35.00 MeV   1.387E+04  1.066E+02    5.43 um     6015 A      7412 A   
  37.50 MeV   1.419E+04  1.009E+02    5.61 um     6039 A      7468 A   
  40.00 MeV   1.446E+04  9.586E+01    5.78 um     6061 A      7520 A   
  45.00 MeV   1.490E+04  8.726E+01    6.12 um     6110 A      7614 A   
  50.00 MeV   1.524E+04  8.018E+01    6.44 um     6154 A      7696 A   
  55.00 MeV   1.550E+04  7.425E+01    6.76 um     6194 A      7769 A   
  60.00 MeV   1.571E+04  6.920E+01    7.08 um     6232 A      7836 A   
  65.00 MeV   1.587E+04  6.484E+01    7.40 um     6267 A      7898 A   
  70.00 MeV   1.599E+04  6.104E+01    7.71 um     6300 A      7956 A   
  80.00 MeV   1.616E+04  5.471E+01    8.32 um     6392 A      8060 A   
  90.00 MeV   1.626E+04  4.966E+01    8.94 um     6479 A      8155 A   
 100.00 MeV   1.630E+04  4.552E+01    9.55 um     6562 A      8243 A   
 110.00 MeV   1.630E+04  4.206E+01   10.16 um     6643 A      8324 A   
 120.00 MeV   1.627E+04  3.912E+01   10.77 um     6721 A      8402 A   
 130.00 MeV   1.622E+04  3.659E+01   11.38 um     6799 A      8475 A   
 140.00 MeV   1.615E+04  3.439E+01   12.00 um     6875 A      8546 A   
 150.00 MeV   1.607E+04  3.246E+01   12.62 um     6950 A      8615 A   
 160.00 MeV   1.616E+04  3.075E+01   13.23 um     7024 A      8681 A   
 170.00 MeV   1.618E+04  2.922E+01   13.85 um     7096 A      8745 A   
 180.00 MeV   1.614E+04  2.784E+01   14.47 um     7167 A      8808 A   
 200.00 MeV   1.606E+04  2.547E+01   15.71 um     7411 A      8929 A   
 225.00 MeV   1.592E+04  2.305E+01   17.27 um     7770 A      9075 A   
 250.00 MeV   1.575E+04  2.107E+01   18.84 um     8119 A      9216 A   
 275.00 MeV   1.556E+04  1.943E+01   20.43 um     8460 A      9355 A   
 300.00 MeV   1.536E+04  1.803E+01   22.05 um     8795 A      9491 A   
 325.00 MeV   1.515E+04  1.684E+01   23.68 um     9126 A      9626 A   
 350.00 MeV   1.493E+04  1.580E+01   25.34 um     9455 A      9760 A   
 375.00 MeV   1.472E+04  1.489E+01   27.03 um     9780 A      9894 A   
 400.00 MeV   1.451E+04  1.409E+01   28.74 um     1.01 um     1.00 um  
 450.00 MeV   1.409E+04  1.272E+01   32.23 um     1.13 um     1.03 um  
 500.00 MeV   1.369E+04  1.162E+01   35.82 um     1.24 um     1.06 um  
 550.00 MeV   1.330E+04  1.069E+01   39.53 um     1.36 um     1.09 um  
 600.00 MeV   1.293E+04  9.917E+00   43.34 um     1.46 um     1.11 um  
 650.00 MeV   1.258E+04  9.249E+00   47.25 um     1.57 um     1.14 um  
 700.00 MeV   1.225E+04  8.671E+00   51.28 um     1.67 um     1.17 um  
 800.00 MeV   1.162E+04  7.717E+00   59.65 um     2.06 um     1.23 um  
 900.00 MeV   1.106E+04  6.961E+00   68.47 um     2.42 um     1.30 um  
   1.00 GeV   1.054E+04  6.347E+00   77.73 um     2.76 um     1.37 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.9093E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
