 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-61-26.txt

 Ion = Iron         [26] , Mass = 61 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 61 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.880E+02  1.297E+03     141 A       143 A       111 A   
  55.00 keV   1.971E+02  1.316E+03     153 A       153 A       119 A   
  60.00 keV   2.059E+02  1.332E+03     164 A       163 A       126 A   
  65.00 keV   2.143E+02  1.345E+03     175 A       173 A       134 A   
  70.00 keV   2.224E+02  1.357E+03     186 A       182 A       141 A   
  80.00 keV   2.378E+02  1.376E+03     208 A       201 A       156 A   
  90.00 keV   2.522E+02  1.391E+03     230 A       220 A       170 A   
 100.00 keV   2.658E+02  1.401E+03     252 A       238 A       185 A   
 110.00 keV   2.788E+02  1.408E+03     274 A       256 A       199 A   
 120.00 keV   2.912E+02  1.414E+03     296 A       275 A       213 A   
 130.00 keV   3.180E+02  1.417E+03     318 A       292 A       226 A   
 140.00 keV   3.420E+02  1.419E+03     340 A       310 A       240 A   
 150.00 keV   3.607E+02  1.419E+03     362 A       328 A       253 A   
 160.00 keV   3.756E+02  1.419E+03     384 A       345 A       266 A   
 170.00 keV   3.879E+02  1.417E+03     406 A       363 A       279 A   
 180.00 keV   3.983E+02  1.415E+03     428 A       380 A       292 A   
 200.00 keV   4.153E+02  1.409E+03     473 A       415 A       318 A   
 225.00 keV   4.327E+02  1.399E+03     530 A       457 A       350 A   
 250.00 keV   4.483E+02  1.387E+03     588 A       501 A       382 A   
 275.00 keV   4.634E+02  1.374E+03     647 A       544 A       414 A   
 300.00 keV   4.789E+02  1.360E+03     706 A       587 A       445 A   
 325.00 keV   4.948E+02  1.345E+03     767 A       631 A       477 A   
 350.00 keV   5.114E+02  1.330E+03     828 A       675 A       508 A   
 375.00 keV   5.286E+02  1.315E+03     889 A       719 A       540 A   
 400.00 keV   5.465E+02  1.301E+03     951 A       764 A       571 A   
 450.00 keV   5.836E+02  1.271E+03    1078 A       853 A       632 A   
 500.00 keV   6.223E+02  1.242E+03    1205 A       938 A       696 A   
 550.00 keV   6.621E+02  1.214E+03    1335 A      1021 A       761 A   
 600.00 keV   7.026E+02  1.188E+03    1465 A      1103 A       825 A   
 650.00 keV   7.434E+02  1.162E+03    1596 A      1185 A       889 A   
 700.00 keV   7.845E+02  1.137E+03    1728 A      1264 A       953 A   
 800.00 keV   8.669E+02  1.091E+03    1995 A      1418 A      1080 A   
 900.00 keV   9.492E+02  1.049E+03    2264 A      1569 A      1203 A   
   1.00 MeV   1.031E+03  1.010E+03    2533 A      1714 A      1324 A   
   1.10 MeV   1.113E+03  9.749E+02    2802 A      1853 A      1442 A   
   1.20 MeV   1.195E+03  9.422E+02    3070 A      1987 A      1557 A   
   1.30 MeV   1.276E+03  9.119E+02    3338 A      2116 A      1669 A   
   1.40 MeV   1.358E+03  8.838E+02    3603 A      2239 A      1778 A   
   1.50 MeV   1.440E+03  8.577E+02    3867 A      2357 A      1884 A   
   1.60 MeV   1.523E+03  8.334E+02    4129 A      2471 A      1987 A   
   1.70 MeV   1.606E+03  8.106E+02    4388 A      2579 A      2087 A   
   1.80 MeV   1.690E+03  7.893E+02    4645 A      2683 A      2184 A   
   2.00 MeV   1.860E+03  7.503E+02    5149 A      2877 A      2370 A   
   2.25 MeV   2.076E+03  7.076E+02    5761 A      3096 A      2585 A   
   2.50 MeV   2.297E+03  6.702E+02    6351 A      3292 A      2784 A   
   2.75 MeV   2.523E+03  6.371E+02    6919 A      3469 A      2967 A   
   3.00 MeV   2.753E+03  6.077E+02    7465 A      3627 A      3136 A   
   3.25 MeV   2.988E+03  5.813E+02    7989 A      3770 A      3291 A   
   3.50 MeV   3.227E+03  5.574E+02    8492 A      3898 A      3434 A   
   3.75 MeV   3.469E+03  5.357E+02    8976 A      4014 A      3567 A   
   4.00 MeV   3.714E+03  5.159E+02    9440 A      4119 A      3689 A   
   4.50 MeV   4.210E+03  4.810E+02    1.03 um     4301 A      3908 A   
   5.00 MeV   4.710E+03  4.511E+02    1.11 um     4452 A      4097 A   
   5.50 MeV   5.210E+03  4.252E+02    1.19 um     4579 A      4262 A   
   6.00 MeV   5.707E+03  4.026E+02    1.26 um     4688 A      4407 A   
   6.50 MeV   6.197E+03  3.825E+02    1.33 um     4781 A      4536 A   
   7.00 MeV   6.678E+03  3.646E+02    1.39 um     4862 A      4650 A   
   8.00 MeV   7.602E+03  3.340E+02    1.50 um     4996 A      4846 A   
   9.00 MeV   8.468E+03  3.087E+02    1.61 um     5102 A      5008 A   
  10.00 MeV   9.267E+03  2.873E+02    1.71 um     5188 A      5145 A   
  11.00 MeV   1.000E+04  2.691E+02    1.80 um     5260 A      5263 A   
  12.00 MeV   1.067E+04  2.533E+02    1.89 um     5321 A      5366 A   
  13.00 MeV   1.127E+04  2.395E+02    1.97 um     5374 A      5458 A   
  14.00 MeV   1.182E+04  2.272E+02    2.05 um     5421 A      5541 A   
  15.00 MeV   1.232E+04  2.163E+02    2.13 um     5462 A      5615 A   
  16.00 MeV   1.277E+04  2.065E+02    2.20 um     5499 A      5684 A   
  17.00 MeV   1.319E+04  1.977E+02    2.27 um     5532 A      5747 A   
  18.00 MeV   1.356E+04  1.896E+02    2.34 um     5563 A      5806 A   
  20.00 MeV   1.423E+04  1.756E+02    2.48 um     5618 A      5912 A   
  22.50 MeV   1.493E+04  1.609E+02    2.64 um     5678 A      6028 A   
  25.00 MeV   1.552E+04  1.487E+02    2.80 um     5730 A      6131 A   
  27.50 MeV   1.604E+04  1.385E+02    2.95 um     5775 A      6223 A   
  30.00 MeV   1.649E+04  1.296E+02    3.10 um     5815 A      6307 A   
  32.50 MeV   1.689E+04  1.220E+02    3.24 um     5851 A      6383 A   
  35.00 MeV   1.726E+04  1.152E+02    3.38 um     5884 A      6455 A   
  37.50 MeV   1.760E+04  1.093E+02    3.52 um     5914 A      6521 A   
  40.00 MeV   1.790E+04  1.039E+02    3.66 um     5942 A      6583 A   
  45.00 MeV   1.845E+04  9.485E+01    3.93 um     5999 A      6697 A   
  50.00 MeV   1.892E+04  8.734E+01    4.19 um     6049 A      6800 A   
  55.00 MeV   1.932E+04  8.102E+01    4.45 um     6095 A      6894 A   
  60.00 MeV   1.967E+04  7.563E+01    4.70 um     6136 A      6982 A   
  65.00 MeV   1.997E+04  7.097E+01    4.95 um     6175 A      7063 A   
  70.00 MeV   2.023E+04  6.689E+01    5.19 um     6212 A      7140 A   
  80.00 MeV   2.066E+04  6.010E+01    5.68 um     6296 A      7282 A   
  90.00 MeV   2.097E+04  5.465E+01    6.15 um     6374 A      7412 A   
 100.00 MeV   2.121E+04  5.017E+01    6.62 um     6447 A      7532 A   
 110.00 MeV   2.137E+04  4.642E+01    7.09 um     6516 A      7645 A   
 120.00 MeV   2.148E+04  4.324E+01    7.55 um     6582 A      7753 A   
 130.00 MeV   2.162E+04  4.049E+01    8.01 um     6645 A      7855 A   
 140.00 MeV   2.167E+04  3.809E+01    8.47 um     6706 A      7953 A   
 150.00 MeV   2.164E+04  3.598E+01    8.93 um     6766 A      8048 A   
 160.00 MeV   2.162E+04  3.411E+01    9.39 um     6824 A      8141 A   
 170.00 MeV   2.158E+04  3.244E+01    9.85 um     6881 A      8231 A   
 180.00 MeV   2.152E+04  3.094E+01   10.31 um     6938 A      8319 A   
 200.00 MeV   2.136E+04  2.834E+01   11.24 um     7109 A      8490 A   
 225.00 MeV   2.110E+04  2.568E+01   12.41 um     7357 A      8698 A   
 250.00 MeV   2.080E+04  2.351E+01   13.60 um     7601 A      8901 A   
 275.00 MeV   2.048E+04  2.169E+01   14.81 um     7843 A      9100 A   
 300.00 MeV   2.015E+04  2.016E+01   16.04 um     8084 A      9298 A   
 325.00 MeV   1.982E+04  1.884E+01   17.28 um     8324 A      9495 A   
 350.00 MeV   1.948E+04  1.769E+01   18.55 um     8565 A      9692 A   
 375.00 MeV   1.914E+04  1.668E+01   19.84 um     8807 A      9890 A   
 400.00 MeV   1.881E+04  1.579E+01   21.16 um     9050 A      1.01 um  
 450.00 MeV   1.817E+04  1.428E+01   23.86 um     9914 A      1.05 um  
 500.00 MeV   1.756E+04  1.305E+01   26.65 um     1.08 um     1.09 um  
 550.00 MeV   1.698E+04  1.202E+01   29.54 um     1.16 um     1.13 um  
 600.00 MeV   1.644E+04  1.116E+01   32.53 um     1.24 um     1.17 um  
 650.00 MeV   1.593E+04  1.041E+01   35.61 um     1.33 um     1.22 um  
 700.00 MeV   1.546E+04  9.769E+00   38.80 um     1.41 um     1.26 um  
 800.00 MeV   1.459E+04  8.704E+00   45.45 um     1.71 um     1.36 um  
 900.00 MeV   1.383E+04  7.859E+00   52.48 um     1.99 um     1.46 um  
   1.00 GeV   1.315E+04  7.171E+00   59.88 um     2.27 um     1.56 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.7139E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
