 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-62-27.txt

 Ion = Cobalt       [27] , Mass = 62 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Cobalt       [27] , Mass = 62 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.646E+02  1.349E+03     138 A       141 A       109 A   
  55.00 keV   1.726E+02  1.370E+03     149 A       150 A       117 A   
  60.00 keV   1.803E+02  1.387E+03     160 A       160 A       124 A   
  65.00 keV   1.877E+02  1.402E+03     171 A       170 A       131 A   
  70.00 keV   1.947E+02  1.415E+03     182 A       179 A       139 A   
  80.00 keV   2.082E+02  1.436E+03     204 A       197 A       153 A   
  90.00 keV   2.208E+02  1.452E+03     225 A       216 A       167 A   
 100.00 keV   2.328E+02  1.464E+03     247 A       234 A       181 A   
 110.00 keV   2.441E+02  1.473E+03     268 A       251 A       195 A   
 120.00 keV   2.550E+02  1.479E+03     290 A       269 A       209 A   
 130.00 keV   2.765E+02  1.483E+03     311 A       287 A       223 A   
 140.00 keV   2.980E+02  1.486E+03     333 A       304 A       236 A   
 150.00 keV   3.129E+02  1.487E+03     354 A       322 A       249 A   
 160.00 keV   3.237E+02  1.487E+03     375 A       339 A       262 A   
 170.00 keV   3.318E+02  1.487E+03     397 A       356 A       275 A   
 180.00 keV   3.383E+02  1.485E+03     419 A       373 A       288 A   
 200.00 keV   3.487E+02  1.480E+03     463 A       407 A       314 A   
 225.00 keV   3.607E+02  1.471E+03     519 A       450 A       346 A   
 250.00 keV   3.740E+02  1.459E+03     576 A       492 A       379 A   
 275.00 keV   3.892E+02  1.447E+03     634 A       535 A       411 A   
 300.00 keV   4.066E+02  1.433E+03     693 A       579 A       443 A   
 325.00 keV   4.259E+02  1.419E+03     752 A       622 A       475 A   
 350.00 keV   4.466E+02  1.404E+03     811 A       666 A       507 A   
 375.00 keV   4.685E+02  1.389E+03     871 A       710 A       538 A   
 400.00 keV   4.913E+02  1.374E+03     931 A       754 A       569 A   
 450.00 keV   5.381E+02  1.344E+03    1053 A       842 A       631 A   
 500.00 keV   5.857E+02  1.315E+03    1176 A       930 A       691 A   
 550.00 keV   6.329E+02  1.287E+03    1301 A      1012 A       754 A   
 600.00 keV   6.792E+02  1.259E+03    1426 A      1093 A       817 A   
 650.00 keV   7.243E+02  1.233E+03    1551 A      1172 A       879 A   
 700.00 keV   7.682E+02  1.208E+03    1678 A      1250 A       940 A   
 800.00 keV   8.522E+02  1.160E+03    1934 A      1400 A      1063 A   
 900.00 keV   9.319E+02  1.116E+03    2192 A      1547 A      1182 A   
   1.00 MeV   1.008E+03  1.076E+03    2453 A      1689 A      1299 A   
   1.10 MeV   1.083E+03  1.039E+03    2714 A      1827 A      1414 A   
   1.20 MeV   1.156E+03  1.005E+03    2976 A      1960 A      1527 A   
   1.30 MeV   1.228E+03  9.735E+02    3238 A      2089 A      1637 A   
   1.40 MeV   1.301E+03  9.441E+02    3500 A      2213 A      1745 A   
   1.50 MeV   1.374E+03  9.167E+02    3762 A      2333 A      1851 A   
   1.60 MeV   1.448E+03  8.911E+02    4022 A      2449 A      1954 A   
   1.70 MeV   1.524E+03  8.672E+02    4280 A      2560 A      2055 A   
   1.80 MeV   1.600E+03  8.447E+02    4536 A      2668 A      2153 A   
   2.00 MeV   1.758E+03  8.037E+02    5042 A      2868 A      2343 A   
   2.25 MeV   1.965E+03  7.585E+02    5657 A      3097 A      2565 A   
   2.50 MeV   2.182E+03  7.189E+02    6251 A      3303 A      2771 A   
   2.75 MeV   2.410E+03  6.839E+02    6822 A      3489 A      2961 A   
   3.00 MeV   2.647E+03  6.527E+02    7370 A      3655 A      3137 A   
   3.25 MeV   2.892E+03  6.246E+02    7895 A      3805 A      3298 A   
   3.50 MeV   3.145E+03  5.992E+02    8397 A      3939 A      3446 A   
   3.75 MeV   3.404E+03  5.762E+02    8877 A      4059 A      3583 A   
   4.00 MeV   3.668E+03  5.551E+02    9337 A      4168 A      3709 A   
   4.50 MeV   4.207E+03  5.178E+02    1.02 um     4355 A      3933 A   
   5.00 MeV   4.753E+03  4.859E+02    1.10 um     4509 A      4125 A   
   5.50 MeV   5.302E+03  4.583E+02    1.17 um     4638 A      4291 A   
   6.00 MeV   5.845E+03  4.340E+02    1.24 um     4747 A      4435 A   
   6.50 MeV   6.379E+03  4.125E+02    1.31 um     4840 A      4563 A   
   7.00 MeV   6.901E+03  3.934E+02    1.37 um     4920 A      4676 A   
   8.00 MeV   7.894E+03  3.605E+02    1.48 um     5052 A      4867 A   
   9.00 MeV   8.812E+03  3.334E+02    1.58 um     5156 A      5025 A   
  10.00 MeV   9.647E+03  3.105E+02    1.67 um     5240 A      5158 A   
  11.00 MeV   1.040E+04  2.909E+02    1.76 um     5311 A      5273 A   
  12.00 MeV   1.108E+04  2.739E+02    1.84 um     5371 A      5373 A   
  13.00 MeV   1.168E+04  2.590E+02    1.92 um     5423 A      5462 A   
  14.00 MeV   1.222E+04  2.458E+02    2.00 um     5468 A      5543 A   
  15.00 MeV   1.271E+04  2.341E+02    2.07 um     5509 A      5615 A   
  16.00 MeV   1.315E+04  2.235E+02    2.14 um     5545 A      5682 A   
  17.00 MeV   1.354E+04  2.140E+02    2.21 um     5578 A      5744 A   
  18.00 MeV   1.390E+04  2.053E+02    2.28 um     5609 A      5802 A   
  20.00 MeV   1.453E+04  1.901E+02    2.41 um     5664 A      5906 A   
  22.50 MeV   1.519E+04  1.743E+02    2.57 um     5724 A      6021 A   
  25.00 MeV   1.575E+04  1.612E+02    2.73 um     5775 A      6123 A   
  27.50 MeV   1.624E+04  1.501E+02    2.88 um     5821 A      6215 A   
  30.00 MeV   1.668E+04  1.405E+02    3.02 um     5861 A      6299 A   
  32.50 MeV   1.709E+04  1.323E+02    3.17 um     5898 A      6376 A   
  35.00 MeV   1.746E+04  1.250E+02    3.31 um     5931 A      6447 A   
  37.50 MeV   1.781E+04  1.185E+02    3.44 um     5962 A      6513 A   
  40.00 MeV   1.814E+04  1.128E+02    3.58 um     5990 A      6576 A   
  45.00 MeV   1.874E+04  1.029E+02    3.84 um     6047 A      6690 A   
  50.00 MeV   1.928E+04  9.481E+01    4.10 um     6097 A      6793 A   
  55.00 MeV   1.976E+04  8.797E+01    4.35 um     6142 A      6888 A   
  60.00 MeV   2.019E+04  8.213E+01    4.60 um     6184 A      6975 A   
  65.00 MeV   2.058E+04  7.708E+01    4.84 um     6222 A      7056 A   
  70.00 MeV   2.092E+04  7.266E+01    5.08 um     6257 A      7132 A   
  80.00 MeV   2.150E+04  6.530E+01    5.54 um     6338 A      7271 A   
  90.00 MeV   2.196E+04  5.939E+01    6.00 um     6412 A      7398 A   
 100.00 MeV   2.232E+04  5.453E+01    6.45 um     6480 A      7515 A   
 110.00 MeV   2.260E+04  5.047E+01    6.89 um     6544 A      7623 A   
 120.00 MeV   2.280E+04  4.701E+01    7.32 um     6605 A      7726 A   
 130.00 MeV   2.302E+04  4.402E+01    7.76 um     6662 A      7823 A   
 140.00 MeV   2.316E+04  4.142E+01    8.19 um     6718 A      7915 A   
 150.00 MeV   2.318E+04  3.913E+01    8.62 um     6771 A      8005 A   
 160.00 MeV   2.320E+04  3.710E+01    9.04 um     6823 A      8091 A   
 170.00 MeV   2.320E+04  3.529E+01    9.47 um     6875 A      8175 A   
 180.00 MeV   2.317E+04  3.365E+01    9.90 um     6925 A      8256 A   
 200.00 MeV   2.304E+04  3.083E+01   10.76 um     7076 A      8414 A   
 225.00 MeV   2.280E+04  2.794E+01   11.85 um     7292 A      8605 A   
 250.00 MeV   2.250E+04  2.558E+01   12.95 um     7506 A      8789 A   
 275.00 MeV   2.216E+04  2.361E+01   14.07 um     7718 A      8971 A   
 300.00 MeV   2.180E+04  2.194E+01   15.20 um     7929 A      9150 A   
 325.00 MeV   2.143E+04  2.050E+01   16.35 um     8141 A      9328 A   
 350.00 MeV   2.105E+04  1.926E+01   17.53 um     8354 A      9506 A   
 375.00 MeV   2.067E+04  1.816E+01   18.72 um     8568 A      9684 A   
 400.00 MeV   2.029E+04  1.719E+01   19.94 um     8784 A      9863 A   
 450.00 MeV   1.957E+04  1.555E+01   22.44 um     9555 A      1.02 um  
 500.00 MeV   1.888E+04  1.421E+01   25.04 um     1.03 um     1.06 um  
 550.00 MeV   1.823E+04  1.310E+01   27.73 um     1.11 um     1.10 um  
 600.00 MeV   1.763E+04  1.215E+01   30.52 um     1.18 um     1.14 um  
 650.00 MeV   1.707E+04  1.134E+01   33.39 um     1.26 um     1.18 um  
 700.00 MeV   1.655E+04  1.064E+01   36.36 um     1.34 um     1.22 um  
 800.00 MeV   1.562E+04  9.483E+00   42.58 um     1.61 um     1.30 um  
 900.00 MeV   1.481E+04  8.563E+00   49.15 um     1.88 um     1.39 um  
   1.00 GeV   1.410E+04  7.814E+00   56.06 um     2.13 um     1.49 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.5897E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
