 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-64-33.txt

 Ion = Arsenic      [33] , Mass = 64 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 64 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  10.00 keV   1.291E+02  1.368E+03      52 A        39 A        28 A   
  11.00 keV   1.354E+02  1.406E+03      56 A        41 A        29 A   
  12.00 keV   1.414E+02  1.440E+03      59 A        43 A        31 A   
  13.00 keV   1.472E+02  1.472E+03      62 A        45 A        32 A   
  14.00 keV   1.527E+02  1.501E+03      66 A        47 A        34 A   
  15.00 keV   1.581E+02  1.527E+03      69 A        49 A        35 A   
  16.00 keV   1.633E+02  1.552E+03      72 A        51 A        37 A   
  17.00 keV   1.683E+02  1.575E+03      75 A        53 A        38 A   
  18.00 keV   1.732E+02  1.596E+03      78 A        55 A        39 A   
  20.00 keV   1.826E+02  1.635E+03      84 A        58 A        42 A   
  22.50 keV   1.936E+02  1.677E+03      91 A        63 A        45 A   
  25.00 keV   2.041E+02  1.713E+03      98 A        67 A        48 A   
  27.50 keV   2.141E+02  1.745E+03     106 A        71 A        51 A   
  30.00 keV   2.236E+02  1.773E+03     113 A        75 A        54 A   
  32.50 keV   2.327E+02  1.797E+03     120 A        79 A        57 A   
  35.00 keV   2.415E+02  1.819E+03     126 A        83 A        60 A   
  37.50 keV   2.500E+02  1.838E+03     133 A        87 A        63 A   
  40.00 keV   2.582E+02  1.855E+03     140 A        91 A        66 A   
  45.00 keV   2.738E+02  1.885E+03     154 A        99 A        71 A   
