 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-71-34.txt

 Ion = Selenium     [34] , Mass = 71 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Selenium     [34] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   6.776E+03  4.251E+02    1.63 um     3075 A      3242 A   
   9.00 MeV   7.460E+03  3.918E+02    1.76 um     3157 A      3384 A   
  10.00 MeV   8.094E+03  3.639E+02    1.88 um     3225 A      3505 A   
  11.00 MeV   8.682E+03  3.401E+02    1.99 um     3282 A      3611 A   
  12.00 MeV   9.224E+03  3.195E+02    2.09 um     3331 A      3704 A   
  13.00 MeV   9.725E+03  3.016E+02    2.19 um     3374 A      3786 A   
  14.00 MeV   1.019E+04  2.858E+02    2.28 um     3411 A      3861 A   
  15.00 MeV   1.062E+04  2.717E+02    2.37 um     3445 A      3928 A   
  16.00 MeV   1.102E+04  2.591E+02    2.46 um     3475 A      3990 A   
  17.00 MeV   1.139E+04  2.477E+02    2.55 um     3503 A      4047 A   
  18.00 MeV   1.174E+04  2.374E+02    2.63 um     3528 A      4100 A   
  20.00 MeV   1.237E+04  2.193E+02    2.79 um     3576 A      4195 A   
  22.50 MeV   1.306E+04  2.007E+02    2.98 um     3629 A      4298 A   
  25.00 MeV   1.367E+04  1.852E+02    3.16 um     3675 A      4388 A   
  27.50 MeV   1.421E+04  1.721E+02    3.34 um     3715 A      4468 A   
  30.00 MeV   1.470E+04  1.609E+02    3.50 um     3750 A      4540 A   
  32.50 MeV   1.514E+04  1.513E+02    3.67 um     3782 A      4605 A   
  35.00 MeV   1.555E+04  1.428E+02    3.83 um     3812 A      4665 A   
  37.50 MeV   1.592E+04  1.353E+02    3.98 um     3839 A      4720 A   
  40.00 MeV   1.626E+04  1.286E+02    4.14 um     3864 A      4771 A   
  45.00 MeV   1.687E+04  1.171E+02    4.43 um     3920 A      4865 A   
  50.00 MeV   1.739E+04  1.077E+02    4.72 um     3970 A      4948 A   
  55.00 MeV   1.785E+04  9.983E+01    5.00 um     4016 A      5023 A   
  60.00 MeV   1.824E+04  9.310E+01    5.28 um     4058 A      5091 A   
  65.00 MeV   1.859E+04  8.728E+01    5.54 um     4097 A      5155 A   
  70.00 MeV   1.889E+04  8.220E+01    5.81 um     4134 A      5214 A   
  80.00 MeV   1.937E+04  7.375E+01    6.33 um     4233 A      5322 A   
  90.00 MeV   1.974E+04  6.699E+01    6.83 um     4324 A      5419 A   
 100.00 MeV   2.000E+04  6.144E+01    7.33 um     4409 A      5508 A   
 110.00 MeV   2.019E+04  5.680E+01    7.83 um     4489 A      5591 A   
 120.00 MeV   2.031E+04  5.286E+01    8.32 um     4566 A      5669 A   
 130.00 MeV   2.039E+04  4.947E+01    8.81 um     4640 A      5743 A   
 140.00 MeV   2.042E+04  4.651E+01    9.30 um     4712 A      5813 A   
 150.00 MeV   2.062E+04  4.391E+01    9.78 um     4781 A      5881 A   
 160.00 MeV   2.077E+04  4.161E+01   10.26 um     4848 A      5946 A   
