 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-70-28.txt

 Ion = Nickel       [28] , Mass = 70 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 70 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.516E+02  1.763E+03     191 A       118 A        84 A   
  55.00 keV   1.590E+02  1.778E+03     207 A       126 A        90 A   
  60.00 keV   1.660E+02  1.789E+03     223 A       134 A        96 A   
  65.00 keV   1.728E+02  1.797E+03     238 A       143 A       101 A   
  70.00 keV   1.794E+02  1.804E+03     254 A       151 A       107 A   
  80.00 keV   1.917E+02  1.811E+03     285 A       167 A       118 A   
  90.00 keV   2.034E+02  1.814E+03     316 A       184 A       129 A   
 100.00 keV   2.144E+02  1.813E+03     347 A       200 A       140 A   
 110.00 keV   2.248E+02  1.809E+03     379 A       216 A       151 A   
 120.00 keV   2.348E+02  1.802E+03     410 A       232 A       162 A   
 130.00 keV   2.444E+02  1.794E+03     442 A       248 A       172 A   
 140.00 keV   2.536E+02  1.785E+03     474 A       264 A       183 A   
 150.00 keV   3.146E+02  1.775E+03     506 A       279 A       194 A   
 160.00 keV   3.564E+02  1.764E+03     537 A       293 A       205 A   
 170.00 keV   3.856E+02  1.753E+03     568 A       307 A       216 A   
 180.00 keV   4.060E+02  1.741E+03     599 A       321 A       227 A   
 200.00 keV   4.308E+02  1.717E+03     661 A       350 A       247 A   
 225.00 keV   4.460E+02  1.686E+03     741 A       386 A       272 A   
 250.00 keV   4.548E+02  1.655E+03     822 A       423 A       297 A   
 275.00 keV   4.630E+02  1.624E+03     905 A       460 A       321 A   
 300.00 keV   4.733E+02  1.593E+03     989 A       497 A       346 A   
 325.00 keV   4.867E+02  1.564E+03    1075 A       534 A       370 A   
 350.00 keV   5.036E+02  1.535E+03    1162 A       571 A       395 A   
 375.00 keV   5.238E+02  1.508E+03    1250 A       607 A       421 A   
 400.00 keV   5.467E+02  1.481E+03    1339 A       643 A       446 A   
 450.00 keV   5.991E+02  1.430E+03    1518 A       714 A       498 A   
 500.00 keV   6.570E+02  1.383E+03    1698 A       782 A       551 A   
 550.00 keV   7.172E+02  1.340E+03    1878 A       848 A       604 A   
 600.00 keV   7.776E+02  1.299E+03    2058 A       912 A       656 A   
 650.00 keV   8.364E+02  1.261E+03    2237 A       974 A       709 A   
 700.00 keV   8.928E+02  1.225E+03    2416 A      1034 A       760 A   
 800.00 keV   9.960E+02  1.161E+03    2773 A      1148 A       861 A   
 900.00 keV   1.085E+03  1.104E+03    3128 A      1258 A       960 A   
   1.00 MeV   1.161E+03  1.053E+03    3484 A      1362 A      1055 A   
   1.10 MeV   1.223E+03  1.008E+03    3839 A      1463 A      1148 A   
   1.20 MeV   1.275E+03  9.664E+02    4196 A      1560 A      1239 A   
   1.30 MeV   1.318E+03  9.290E+02    4555 A      1655 A      1327 A   
   1.40 MeV   1.352E+03  8.949E+02    4917 A      1748 A      1415 A   
   1.50 MeV   1.380E+03  8.636E+02    5281 A      1839 A      1501 A   
   1.60 MeV   1.403E+03  8.348E+02    5649 A      1928 A      1586 A   
   1.70 MeV   1.422E+03  8.082E+02    6020 A      2016 A      1670 A   
   1.80 MeV   1.438E+03  7.834E+02    6395 A      2103 A      1753 A   
   2.00 MeV   1.464E+03  7.390E+02    7155 A      2274 A      1919 A   
   2.25 MeV   1.492E+03  6.910E+02    8124 A      2483 A      2124 A   
   2.50 MeV   1.524E+03  6.497E+02    9107 A      2686 A      2326 A   
   2.75 MeV   1.563E+03  6.138E+02    1.01 um     2882 A      2527 A   
   3.00 MeV   1.612E+03  5.822E+02    1.11 um     3069 A      2725 A   
   3.25 MeV   1.672E+03  5.541E+02    1.21 um     3247 A      2919 A   
   3.50 MeV   1.744E+03  5.290E+02    1.31 um     3415 A      3109 A   
   3.75 MeV   1.828E+03  5.064E+02    1.40 um     3573 A      3292 A   
   4.00 MeV   1.922E+03  4.859E+02    1.50 um     3719 A      3470 A   
   4.50 MeV   2.143E+03  4.501E+02    1.67 um     3981 A      3802 A   
   5.00 MeV   2.399E+03  4.198E+02    1.84 um     4201 A      4101 A   
   5.50 MeV   2.685E+03  3.938E+02    1.99 um     4387 A      4369 A   
   6.00 MeV   2.995E+03  3.712E+02    2.14 um     4541 A      4605 A   
   6.50 MeV   3.323E+03  3.514E+02    2.27 um     4672 A      4813 A   
   7.00 MeV   3.664E+03  3.338E+02    2.39 um     4781 A      4997 A   
   8.00 MeV   4.368E+03  3.040E+02    2.60 um     4958 A      5303 A   
   9.00 MeV   5.081E+03  2.796E+02    2.79 um     5089 A      5546 A   
  10.00 MeV   5.782E+03  2.592E+02    2.95 um     5190 A      5742 A   
  11.00 MeV   6.459E+03  2.419E+02    3.10 um     5269 A      5904 A   
  12.00 MeV   7.103E+03  2.270E+02    3.24 um     5333 A      6039 A   
  13.00 MeV   7.712E+03  2.140E+02    3.37 um     5387 A      6155 A   
  14.00 MeV   8.282E+03  2.025E+02    3.48 um     5432 A      6255 A   
  15.00 MeV   8.814E+03  1.924E+02    3.59 um     5470 A      6342 A   
  16.00 MeV   9.309E+03  1.833E+02    3.70 um     5504 A      6420 A   
  17.00 MeV   9.769E+03  1.751E+02    3.80 um     5533 A      6489 A   
  18.00 MeV   1.020E+04  1.677E+02    3.90 um     5560 A      6552 A   
  20.00 MeV   1.096E+04  1.547E+02    4.08 um     5607 A      6661 A   
  22.50 MeV   1.176E+04  1.414E+02    4.29 um     5658 A      6775 A   
  25.00 MeV   1.243E+04  1.303E+02    4.49 um     5700 A      6871 A   
  27.50 MeV   1.299E+04  1.210E+02    4.68 um     5735 A      6954 A   
  30.00 MeV   1.345E+04  1.130E+02    4.87 um     5767 A      7026 A   
  32.50 MeV   1.385E+04  1.061E+02    5.05 um     5795 A      7091 A   
  35.00 MeV   1.419E+04  1.001E+02    5.22 um     5820 A      7150 A   
  37.50 MeV   1.448E+04  9.476E+01    5.39 um     5843 A      7203 A   
  40.00 MeV   1.473E+04  9.002E+01    5.56 um     5864 A      7252 A   
  45.00 MeV   1.513E+04  8.193E+01    5.89 um     5912 A      7341 A   
  50.00 MeV   1.543E+04  7.528E+01    6.22 um     5955 A      7419 A   
  55.00 MeV   1.567E+04  6.970E+01    6.53 um     5994 A      7490 A   
  60.00 MeV   1.585E+04  6.495E+01    6.85 um     6031 A      7555 A   
  65.00 MeV   1.598E+04  6.086E+01    7.16 um     6066 A      7614 A   
  70.00 MeV   1.609E+04  5.728E+01    7.47 um     6099 A      7670 A   
  80.00 MeV   1.622E+04  5.134E+01    8.08 um     6192 A      7773 A   
  90.00 MeV   1.629E+04  4.659E+01    8.70 um     6280 A      7866 A   
 100.00 MeV   1.630E+04  4.270E+01    9.31 um     6364 A      7952 A   
 110.00 MeV   1.628E+04  3.945E+01    9.92 um     6446 A      8033 A   
 120.00 MeV   1.622E+04  3.670E+01   10.53 um     6527 A      8109 A   
 130.00 MeV   1.615E+04  3.432E+01   11.14 um     6606 A      8183 A   
 140.00 MeV   1.607E+04  3.226E+01   11.76 um     6684 A      8254 A   
 150.00 MeV   1.616E+04  3.044E+01   12.38 um     6761 A      8322 A   
 160.00 MeV   1.618E+04  2.883E+01   13.00 um     6836 A      8389 A   
 170.00 MeV   1.613E+04  2.740E+01   13.61 um     6909 A      8453 A   
 180.00 MeV   1.609E+04  2.611E+01   14.23 um     6982 A      8516 A   
 200.00 MeV   1.599E+04  2.388E+01   15.48 um     7233 A      8639 A   
 225.00 MeV   1.582E+04  2.161E+01   17.04 um     7604 A      8787 A   
 250.00 MeV   1.562E+04  1.975E+01   18.63 um     7965 A      8931 A   
 275.00 MeV   1.540E+04  1.821E+01   20.24 um     8318 A      9072 A   
 300.00 MeV   1.518E+04  1.690E+01   21.87 um     8666 A      9212 A   
 325.00 MeV   1.495E+04  1.578E+01   23.53 um     9009 A      9351 A   
 350.00 MeV   1.472E+04  1.481E+01   25.21 um     9350 A      9490 A   
 375.00 MeV   1.449E+04  1.396E+01   26.92 um     9689 A      9629 A   
 400.00 MeV   1.427E+04  1.320E+01   28.66 um     1.00 um     9769 A   
 450.00 MeV   1.383E+04  1.193E+01   32.21 um     1.13 um     1.01 um  
 500.00 MeV   1.341E+04  1.089E+01   35.88 um     1.25 um     1.03 um  
 550.00 MeV   1.301E+04  1.002E+01   39.66 um     1.36 um     1.06 um  
 600.00 MeV   1.263E+04  9.292E+00   43.56 um     1.47 um     1.09 um  
 650.00 MeV   1.227E+04  8.667E+00   47.57 um     1.58 um     1.12 um  
 700.00 MeV   1.193E+04  8.124E+00   51.70 um     1.69 um     1.16 um  
 800.00 MeV   1.129E+04  7.230E+00   60.31 um     2.09 um     1.22 um  
 900.00 MeV   1.072E+04  6.521E+00   69.40 um     2.47 um     1.29 um  
   1.00 GeV   1.019E+04  5.946E+00   78.96 um     2.82 um     1.36 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.9848E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
