 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-71-26.txt

 Ion = Iron         [26] , Mass = 71 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Iron         [26] , Mass = 71 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.498E+02  1.675E+03     196 A       117 A        84 A   
  55.00 keV   2.619E+02  1.687E+03     212 A       125 A        89 A   
  60.00 keV   2.736E+02  1.696E+03     228 A       133 A        95 A   
  65.00 keV   2.848E+02  1.702E+03     244 A       141 A       101 A   
  70.00 keV   2.955E+02  1.707E+03     259 A       149 A       106 A   
  80.00 keV   3.159E+02  1.711E+03     291 A       165 A       117 A   
  90.00 keV   3.351E+02  1.711E+03     323 A       181 A       128 A   
 100.00 keV   3.532E+02  1.708E+03     354 A       196 A       139 A   
 110.00 keV   3.704E+02  1.702E+03     386 A       212 A       150 A   
 120.00 keV   3.869E+02  1.694E+03     418 A       227 A       160 A   
 130.00 keV   4.027E+02  1.685E+03     450 A       242 A       170 A   
 140.00 keV   4.179E+02  1.674E+03     482 A       257 A       181 A   
 150.00 keV   4.455E+02  1.663E+03     514 A       272 A       191 A   
 160.00 keV   4.707E+02  1.652E+03     546 A       286 A       201 A   
 170.00 keV   4.917E+02  1.639E+03     578 A       301 A       211 A   
 180.00 keV   5.097E+02  1.627E+03     610 A       315 A       221 A   
 200.00 keV   5.394E+02  1.602E+03     675 A       343 A       242 A   
 225.00 keV   5.692E+02  1.570E+03     757 A       378 A       266 A   
 250.00 keV   5.941E+02  1.538E+03     839 A       413 A       291 A   
 275.00 keV   6.163E+02  1.507E+03     923 A       448 A       315 A   
 300.00 keV   6.369E+02  1.477E+03    1008 A       483 A       339 A   
 325.00 keV   6.568E+02  1.448E+03    1094 A       517 A       364 A   
 350.00 keV   6.765E+02  1.420E+03    1181 A       551 A       388 A   
 375.00 keV   6.961E+02  1.393E+03    1269 A       585 A       412 A   
 400.00 keV   7.158E+02  1.367E+03    1358 A       619 A       437 A   
 450.00 keV   7.559E+02  1.318E+03    1537 A       686 A       486 A   
 500.00 keV   7.968E+02  1.273E+03    1719 A       751 A       535 A   
 550.00 keV   8.384E+02  1.231E+03    1903 A       815 A       585 A   
 600.00 keV   8.804E+02  1.192E+03    2087 A       877 A       635 A   
 650.00 keV   9.225E+02  1.156E+03    2273 A       938 A       685 A   
 700.00 keV   9.647E+02  1.122E+03    2459 A       998 A       734 A   
 800.00 keV   1.048E+03  1.061E+03    2833 A      1112 A       833 A   
 900.00 keV   1.131E+03  1.007E+03    3205 A      1221 A       930 A   
   1.00 MeV   1.211E+03  9.595E+02    3577 A      1324 A      1025 A   
   1.10 MeV   1.290E+03  9.169E+02    3945 A      1422 A      1118 A   
   1.20 MeV   1.366E+03  8.785E+02    4311 A      1515 A      1208 A   
   1.30 MeV   1.440E+03  8.437E+02    4673 A      1604 A      1296 A   
   1.40 MeV   1.512E+03  8.120E+02    5032 A      1688 A      1382 A   
   1.50 MeV   1.582E+03  7.830E+02    5386 A      1768 A      1465 A   
   1.60 MeV   1.650E+03  7.563E+02    5737 A      1845 A      1546 A   
   1.70 MeV   1.717E+03  7.317E+02    6084 A      1917 A      1624 A   
   1.80 MeV   1.781E+03  7.089E+02    6427 A      1987 A      1700 A   
   2.00 MeV   1.907E+03  6.679E+02    7101 A      2118 A      1846 A   
   2.25 MeV   2.060E+03  6.238E+02    7922 A      2266 A      2016 A   
   2.50 MeV   2.209E+03  5.860E+02    8718 A      2400 A      2175 A   
   2.75 MeV   2.359E+03  5.531E+02    9488 A      2521 A      2323 A   
   3.00 MeV   2.510E+03  5.242E+02    1.02 um     2630 A      2461 A   
   3.25 MeV   2.664E+03  4.986E+02    1.10 um     2729 A      2590 A   
   3.50 MeV   2.821E+03  4.757E+02    1.17 um     2818 A      2710 A   
   3.75 MeV   2.981E+03  4.551E+02    1.23 um     2900 A      2822 A   
   4.00 MeV   3.143E+03  4.365E+02    1.30 um     2974 A      2927 A   
   4.50 MeV   3.475E+03  4.039E+02    1.42 um     3105 A      3117 A   
   5.00 MeV   3.813E+03  3.765E+02    1.53 um     3215 A      3283 A   
   5.50 MeV   4.154E+03  3.530E+02    1.64 um     3308 A      3430 A   
   6.00 MeV   4.494E+03  3.325E+02    1.74 um     3387 A      3560 A   
   6.50 MeV   4.832E+03  3.146E+02    1.84 um     3455 A      3675 A   
   7.00 MeV   5.165E+03  2.987E+02    1.92 um     3514 A      3779 A   
   8.00 MeV   5.812E+03  2.718E+02    2.09 um     3615 A      3957 A   
   9.00 MeV   6.427E+03  2.499E+02    2.24 um     3695 A      4104 A   
  10.00 MeV   7.006E+03  2.315E+02    2.38 um     3760 A      4228 A   
  11.00 MeV   7.548E+03  2.159E+02    2.51 um     3814 A      4334 A   
  12.00 MeV   8.053E+03  2.025E+02    2.63 um     3859 A      4427 A   
  13.00 MeV   8.522E+03  1.909E+02    2.74 um     3898 A      4509 A   
  14.00 MeV   8.958E+03  1.806E+02    2.85 um     3933 A      4582 A   
  15.00 MeV   9.363E+03  1.715E+02    2.96 um     3963 A      4648 A   
  16.00 MeV   9.739E+03  1.633E+02    3.06 um     3990 A      4707 A   
  17.00 MeV   1.009E+04  1.560E+02    3.15 um     4015 A      4762 A   
  18.00 MeV   1.041E+04  1.493E+02    3.25 um     4037 A      4812 A   
  20.00 MeV   1.100E+04  1.378E+02    3.43 um     4080 A      4902 A   
  22.50 MeV   1.162E+04  1.258E+02    3.64 um     4128 A      4998 A   
  25.00 MeV   1.215E+04  1.159E+02    3.85 um     4169 A      5081 A   
  27.50 MeV   1.260E+04  1.076E+02    4.05 um     4205 A      5155 A   
  30.00 MeV   1.299E+04  1.005E+02    4.24 um     4237 A      5221 A   
  32.50 MeV   1.333E+04  9.431E+01    4.43 um     4267 A      5281 A   
  35.00 MeV   1.362E+04  8.892E+01    4.61 um     4294 A      5336 A   
  37.50 MeV   1.388E+04  8.417E+01    4.79 um     4318 A      5387 A   
  40.00 MeV   1.410E+04  7.994E+01    4.97 um     4342 A      5434 A   
  45.00 MeV   1.446E+04  7.273E+01    5.31 um     4398 A      5520 A   
  50.00 MeV   1.474E+04  6.681E+01    5.65 um     4449 A      5598 A   
  55.00 MeV   1.496E+04  6.184E+01    5.98 um     4497 A      5668 A   
  60.00 MeV   1.513E+04  5.762E+01    6.31 um     4542 A      5734 A   
  65.00 MeV   1.525E+04  5.397E+01    6.64 um     4585 A      5795 A   
  70.00 MeV   1.534E+04  5.079E+01    6.96 um     4626 A      5853 A   
  80.00 MeV   1.545E+04  4.551E+01    7.61 um     4748 A      5960 A   
  90.00 MeV   1.548E+04  4.129E+01    8.25 um     4864 A      6058 A   
 100.00 MeV   1.545E+04  3.783E+01    8.90 um     4976 A      6151 A   
 110.00 MeV   1.539E+04  3.495E+01    9.54 um     5085 A      6239 A   
 120.00 MeV   1.530E+04  3.250E+01   10.19 um     5192 A      6323 A   
 130.00 MeV   1.519E+04  3.039E+01   10.85 um     5297 A      6405 A   
 140.00 MeV   1.507E+04  2.856E+01   11.50 um     5401 A      6484 A   
 150.00 MeV   1.508E+04  2.695E+01   12.17 um     5504 A      6562 A   
 160.00 MeV   1.506E+04  2.552E+01   12.83 um     5604 A      6637 A   
 170.00 MeV   1.498E+04  2.425E+01   13.49 um     5702 A      6711 A   
 180.00 MeV   1.490E+04  2.310E+01   14.16 um     5800 A      6784 A   
 200.00 MeV   1.473E+04  2.113E+01   15.50 um     6142 A      6927 A   
 225.00 MeV   1.449E+04  1.911E+01   17.21 um     6643 A      7102 A   
 250.00 MeV   1.424E+04  1.747E+01   18.95 um     7123 A      7275 A   
 275.00 MeV   1.398E+04  1.610E+01   20.72 um     7589 A      7446 A   
 300.00 MeV   1.372E+04  1.495E+01   22.52 um     8043 A      7617 A   
 325.00 MeV   1.346E+04  1.395E+01   24.36 um     8488 A      7789 A   
 350.00 MeV   1.322E+04  1.309E+01   26.23 um     8927 A      7961 A   
 375.00 MeV   1.298E+04  1.234E+01   28.13 um     9361 A      8134 A   
 400.00 MeV   1.274E+04  1.167E+01   30.08 um     9790 A      8309 A   
 450.00 MeV   1.230E+04  1.054E+01   34.06 um     1.14 um     8663 A   
 500.00 MeV   1.190E+04  9.617E+00   38.19 um     1.28 um     9026 A   
 550.00 MeV   1.152E+04  8.853E+00   42.46 um     1.42 um     9397 A   
 600.00 MeV   1.116E+04  8.207E+00   46.86 um     1.56 um     9778 A   
 650.00 MeV   1.083E+04  7.654E+00   51.41 um     1.69 um     1.02 um  
 700.00 MeV   1.052E+04  7.174E+00   56.09 um     1.82 um     1.06 um  
 800.00 MeV   9.954E+03  6.383E+00   65.85 um     2.30 um     1.14 um  
 900.00 MeV   9.445E+03  5.757E+00   76.16 um     2.73 um     1.23 um  
   1.00 GeV   8.984E+03  5.248E+00   87.01 um     3.14 um     1.32 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.0979E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
