 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-72-30.txt

 Ion = Zinc         [30] , Mass = 72 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Zinc         [30] , Mass = 72 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   7.288E+03  4.908E+02    1.36 um     4530 A      4351 A   
   9.00 MeV   8.103E+03  4.546E+02    1.47 um     4658 A      4536 A   
  10.00 MeV   8.865E+03  4.240E+02    1.57 um     4764 A      4694 A   
  11.00 MeV   9.573E+03  3.978E+02    1.66 um     4853 A      4832 A   
  12.00 MeV   1.023E+04  3.750E+02    1.75 um     4930 A      4954 A   
  13.00 MeV   1.083E+04  3.549E+02    1.84 um     4996 A      5062 A   
  14.00 MeV   1.138E+04  3.372E+02    1.92 um     5055 A      5160 A   
  15.00 MeV   1.188E+04  3.213E+02    1.99 um     5107 A      5249 A   
  16.00 MeV   1.235E+04  3.070E+02    2.07 um     5154 A      5331 A   
  17.00 MeV   1.278E+04  2.941E+02    2.14 um     5197 A      5407 A   
  18.00 MeV   1.317E+04  2.824E+02    2.21 um     5236 A      5477 A   
  20.00 MeV   1.388E+04  2.618E+02    2.35 um     5306 A      5605 A   
  22.50 MeV   1.464E+04  2.403E+02    2.51 um     5383 A      5745 A   
  25.00 MeV   1.529E+04  2.224E+02    2.67 um     5448 A      5868 A   
  27.50 MeV   1.587E+04  2.073E+02    2.82 um     5505 A      5979 A   
  30.00 MeV   1.640E+04  1.942E+02    2.97 um     5556 A      6079 A   
  32.50 MeV   1.688E+04  1.829E+02    3.12 um     5602 A      6171 A   
  35.00 MeV   1.733E+04  1.729E+02    3.26 um     5643 A      6256 A   
  37.50 MeV   1.775E+04  1.641E+02    3.39 um     5681 A      6335 A   
  40.00 MeV   1.814E+04  1.562E+02    3.53 um     5716 A      6409 A   
  45.00 MeV   1.888E+04  1.427E+02    3.79 um     5784 A      6543 A   
  50.00 MeV   1.954E+04  1.315E+02    4.04 um     5843 A      6663 A   
  55.00 MeV   2.015E+04  1.221E+02    4.29 um     5897 A      6772 A   
  60.00 MeV   2.071E+04  1.141E+02    4.53 um     5945 A      6872 A   
  65.00 MeV   2.122E+04  1.071E+02    4.76 um     5988 A      6964 A   
  70.00 MeV   2.168E+04  1.010E+02    4.99 um     6029 A      7050 A   
  80.00 MeV   2.250E+04  9.087E+01    5.44 um     6117 A      7205 A   
  90.00 MeV   2.318E+04  8.271E+01    5.87 um     6196 A      7345 A   
 100.00 MeV   2.374E+04  7.599E+01    6.29 um     6267 A      7471 A   
 110.00 MeV   2.422E+04  7.036E+01    6.71 um     6332 A      7587 A   
 120.00 MeV   2.461E+04  6.557E+01    7.11 um     6393 A      7695 A   
 130.00 MeV   2.493E+04  6.143E+01    7.51 um     6451 A      7797 A   
 140.00 MeV   2.519E+04  5.782E+01    7.91 um     6505 A      7893 A   
 150.00 MeV   2.547E+04  5.465E+01    8.30 um     6557 A      7984 A   
 160.00 MeV   2.569E+04  5.182E+01    8.69 um     6607 A      8071 A   
 170.00 MeV   2.581E+04  4.930E+01    9.07 um     6655 A      8155 A   
 180.00 MeV   2.589E+04  4.703E+01    9.46 um     6701 A      8235 A   
 200.00 MeV   2.601E+04  4.310E+01   10.22 um     6834 A      8389 A   
 225.00 MeV   2.603E+04  3.909E+01   11.18 um     7018 A      8571 A   
 250.00 MeV   2.595E+04  3.580E+01   12.14 um     7197 A      8743 A   
 275.00 MeV   2.580E+04  3.305E+01   13.10 um     7370 A      8909 A   
 300.00 MeV   2.560E+04  3.073E+01   14.07 um     7541 A      9069 A   
 325.00 MeV   2.536E+04  2.872E+01   15.05 um     7709 A      9226 A   
 350.00 MeV   2.510E+04  2.698E+01   16.03 um     7876 A      9380 A   
 375.00 MeV   2.482E+04  2.546E+01   17.03 um     8042 A      9532 A   
 400.00 MeV   2.453E+04  2.410E+01   18.04 um     8207 A      9682 A   
 450.00 MeV   2.392E+04  2.181E+01   20.10 um     8783 A      9981 A   
 500.00 MeV   2.331E+04  1.994E+01   22.22 um     9349 A      1.03 um  
 550.00 MeV   2.271E+04  1.838E+01   24.38 um     9909 A      1.06 um  
 600.00 MeV   2.213E+04  1.706E+01   26.61 um     1.05 um     1.09 um  
 650.00 MeV   2.157E+04  1.593E+01   28.90 um     1.10 um     1.12 um  
 700.00 MeV   2.103E+04  1.495E+01   31.24 um     1.16 um     1.15 um  
 800.00 MeV   2.003E+04  1.332E+01   36.11 um     1.36 um     1.21 um  
 900.00 MeV   1.912E+04  1.203E+01   41.21 um     1.55 um     1.28 um  
   1.00 GeV   1.830E+04  1.099E+01   46.55 um     1.74 um     1.35 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.0969E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
