 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-74-33.txt

 Ion = Arsenic      [33] , Mass = 74 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 74 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  30.00 MeV   1.719E+04  2.348E+02    2.84 um     5584 A      6046 A   
  32.50 MeV   1.772E+04  2.212E+02    2.97 um     5632 A      6139 A   
  35.00 MeV   1.823E+04  2.093E+02    3.11 um     5674 A      6226 A   
  37.50 MeV   1.870E+04  1.987E+02    3.24 um     5713 A      6306 A   
  40.00 MeV   1.915E+04  1.892E+02    3.36 um     5749 A      6380 A   
  45.00 MeV   1.999E+04  1.730E+02    3.61 um     5818 A      6516 A   
  50.00 MeV   2.077E+04  1.595E+02    3.85 um     5878 A      6637 A   
  55.00 MeV   2.148E+04  1.482E+02    4.08 um     5931 A      6746 A   
  60.00 MeV   2.214E+04  1.385E+02    4.30 um     5979 A      6845 A   
  65.00 MeV   2.275E+04  1.301E+02    4.52 um     6022 A      6937 A   
  70.00 MeV   2.332E+04  1.227E+02    4.73 um     6061 A      7022 A   
  80.00 MeV   2.433E+04  1.105E+02    5.15 um     6145 A      7175 A   
  90.00 MeV   2.519E+04  1.006E+02    5.55 um     6219 A      7311 A   
 100.00 MeV   2.593E+04  9.246E+01    5.93 um     6285 A      7433 A   
 110.00 MeV   2.656E+04  8.564E+01    6.31 um     6345 A      7545 A   
 120.00 MeV   2.709E+04  7.984E+01    6.68 um     6400 A      7649 A   
 130.00 MeV   2.755E+04  7.482E+01    7.04 um     6452 A      7745 A   
 140.00 MeV   2.794E+04  7.045E+01    7.40 um     6501 A      7836 A   
 150.00 MeV   2.829E+04  6.660E+01    7.75 um     6547 A      7921 A   
 160.00 MeV   2.865E+04  6.317E+01    8.10 um     6591 A      8003 A   
 170.00 MeV   2.889E+04  6.011E+01    8.44 um     6632 A      8080 A   
