 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-67-28.txt

 Ion = Nickel       [28] , Mass = 67 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 67 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   4.624E+03  2.926E+02    2.55 um     4890 A      5248 A   
   9.00 MeV   5.366E+03  2.691E+02    2.73 um     5011 A      5474 A   
  10.00 MeV   6.088E+03  2.494E+02    2.89 um     5104 A      5657 A   
  11.00 MeV   6.780E+03  2.327E+02    3.03 um     5177 A      5808 A   
  12.00 MeV   7.435E+03  2.183E+02    3.16 um     5237 A      5935 A   
  13.00 MeV   8.048E+03  2.058E+02    3.28 um     5287 A      6043 A   
  14.00 MeV   8.620E+03  1.948E+02    3.40 um     5329 A      6136 A   
  15.00 MeV   9.151E+03  1.850E+02    3.50 um     5365 A      6219 A   
  16.00 MeV   9.642E+03  1.762E+02    3.60 um     5396 A      6292 A   
  17.00 MeV   1.010E+04  1.683E+02    3.70 um     5424 A      6357 A   
  18.00 MeV   1.052E+04  1.612E+02    3.79 um     5449 A      6416 A   
  20.00 MeV   1.126E+04  1.488E+02    3.97 um     5494 A      6519 A   
  22.50 MeV   1.204E+04  1.359E+02    4.18 um     5542 A      6628 A   
  25.00 MeV   1.269E+04  1.252E+02    4.38 um     5582 A      6719 A   
  27.50 MeV   1.323E+04  1.163E+02    4.56 um     5616 A      6798 A   
  30.00 MeV   1.367E+04  1.086E+02    4.75 um     5647 A      6867 A   
  32.50 MeV   1.405E+04  1.020E+02    4.92 um     5674 A      6930 A   
  35.00 MeV   1.437E+04  9.617E+01    5.10 um     5698 A      6986 A   
  37.50 MeV   1.465E+04  9.105E+01    5.26 um     5720 A      7038 A   
  40.00 MeV   1.488E+04  8.648E+01    5.43 um     5741 A      7085 A   
  45.00 MeV   1.526E+04  7.871E+01    5.76 um     5788 A      7171 A   
  50.00 MeV   1.555E+04  7.231E+01    6.08 um     5830 A      7248 A   
  55.00 MeV   1.576E+04  6.695E+01    6.40 um     5869 A      7317 A   
  60.00 MeV   1.592E+04  6.239E+01    6.71 um     5906 A      7380 A   
  65.00 MeV   1.605E+04  5.845E+01    7.02 um     5941 A      7438 A   
  70.00 MeV   1.614E+04  5.501E+01    7.33 um     5974 A      7493 A   
  80.00 MeV   1.625E+04  4.930E+01    7.94 um     6067 A      7594 A   
  90.00 MeV   1.630E+04  4.474E+01    8.55 um     6156 A      7686 A   
 100.00 MeV   1.629E+04  4.100E+01    9.16 um     6242 A      7772 A   
 110.00 MeV   1.625E+04  3.788E+01    9.77 um     6325 A      7852 A   
 120.00 MeV   1.619E+04  3.523E+01   10.39 um     6407 A      7929 A   
 130.00 MeV   1.611E+04  3.295E+01   11.00 um     6487 A      8002 A   
 140.00 MeV   1.613E+04  3.097E+01   11.62 um     6566 A      8073 A   
 150.00 MeV   1.618E+04  2.922E+01   12.24 um     6643 A      8142 A   
 160.00 MeV   1.614E+04  2.768E+01   12.85 um     6719 A      8208 A   
 170.00 MeV   1.610E+04  2.630E+01   13.47 um     6794 A      8273 A   
 180.00 MeV   1.606E+04  2.506E+01   14.09 um     6868 A      8336 A   
 200.00 MeV   1.593E+04  2.292E+01   15.34 um     7124 A      8460 A   
 225.00 MeV   1.574E+04  2.074E+01   16.92 um     7503 A      8609 A   
 250.00 MeV   1.552E+04  1.896E+01   18.51 um     7872 A      8755 A   
 275.00 MeV   1.529E+04  1.748E+01   20.13 um     8233 A      8899 A   
 300.00 MeV   1.506E+04  1.622E+01   21.78 um     8589 A      9041 A   
 325.00 MeV   1.482E+04  1.515E+01   23.45 um     8942 A      9183 A   
 350.00 MeV   1.458E+04  1.421E+01   25.14 um     9291 A      9326 A   
 375.00 MeV   1.434E+04  1.339E+01   26.87 um     9638 A      9468 A   
 400.00 MeV   1.411E+04  1.267E+01   28.63 um     9984 A      9611 A   
 450.00 MeV   1.366E+04  1.144E+01   32.22 um     1.13 um     9902 A   
 500.00 MeV   1.323E+04  1.044E+01   35.94 um     1.25 um     1.02 um  
 550.00 MeV   1.282E+04  9.616E+00   39.78 um     1.37 um     1.05 um  
 600.00 MeV   1.243E+04  8.915E+00   43.73 um     1.48 um     1.08 um  
 650.00 MeV   1.207E+04  8.315E+00   47.81 um     1.60 um     1.11 um  
 700.00 MeV   1.172E+04  7.795E+00   52.01 um     1.71 um     1.15 um  
 800.00 MeV   1.108E+04  6.936E+00   60.78 um     2.12 um     1.21 um  
 900.00 MeV   1.050E+04  6.256E+00   70.05 um     2.50 um     1.29 um  
   1.00 GeV   9.974E+03  5.704E+00   79.81 um     2.86 um     1.36 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  2.0355E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
