 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-68-25.txt

 Ion = Manganese    [25] , Mass = 68 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Manganese    [25] , Mass = 68 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
  45.00 MeV   1.693E+04  9.818E+01    4.18 um     6036 A      6844 A   
  50.00 MeV   1.739E+04  9.040E+01    4.47 um     6093 A      6959 A   
  55.00 MeV   1.781E+04  8.386E+01    4.75 um     6145 A      7065 A   
  60.00 MeV   1.818E+04  7.827E+01    5.02 um     6193 A      7163 A   
  65.00 MeV   1.850E+04  7.344E+01    5.29 um     6237 A      7254 A   
  70.00 MeV   1.880E+04  6.922E+01    5.55 um     6278 A      7339 A   
  80.00 MeV   1.928E+04  6.218E+01    6.07 um     6374 A      7496 A   
  90.00 MeV   1.966E+04  5.654E+01    6.58 um     6461 A      7639 A   
 100.00 MeV   1.995E+04  5.190E+01    7.08 um     6542 A      7771 A   
 110.00 MeV   2.018E+04  4.802E+01    7.57 um     6618 A      7894 A   
 120.00 MeV   2.034E+04  4.472E+01    8.06 um     6690 A      8011 A   
 130.00 MeV   2.046E+04  4.188E+01    8.55 um     6760 A      8121 A   
 140.00 MeV   2.058E+04  3.940E+01    9.04 um     6826 A      8227 A   
 150.00 MeV   2.068E+04  3.722E+01    9.52 um     6891 A      8329 A   
 160.00 MeV   2.068E+04  3.528E+01   10.00 um     6953 A      8427 A   
 170.00 MeV   2.066E+04  3.355E+01   10.48 um     7015 A      8522 A   
 180.00 MeV   2.064E+04  3.199E+01   10.96 um     7075 A      8615 A   
 200.00 MeV   2.054E+04  2.930E+01   11.93 um     7257 A      8796 A   
 225.00 MeV   2.034E+04  2.655E+01   13.15 um     7519 A      9013 A   
 250.00 MeV   2.010E+04  2.430E+01   14.38 um     7775 A      9223 A   
 275.00 MeV   1.983E+04  2.243E+01   15.63 um     8028 A      9429 A   
 300.00 MeV   1.953E+04  2.084E+01   16.89 um     8278 A      9632 A   
 325.00 MeV   1.923E+04  1.947E+01   18.18 um     8528 A      9834 A   
 350.00 MeV   1.892E+04  1.829E+01   19.48 um     8777 A      1.00 um  
 375.00 MeV   1.861E+04  1.724E+01   20.81 um     9027 A      1.02 um  
 400.00 MeV   1.830E+04  1.632E+01   22.17 um     9277 A      1.04 um  
 450.00 MeV   1.770E+04  1.476E+01   24.94 um     1.02 um     1.08 um  
 500.00 MeV   1.712E+04  1.349E+01   27.80 um     1.10 um     1.13 um  
 550.00 MeV   1.658E+04  1.243E+01   30.77 um     1.19 um     1.17 um  
 600.00 MeV   1.606E+04  1.153E+01   33.83 um     1.27 um     1.21 um  
 650.00 MeV   1.558E+04  1.076E+01   36.98 um     1.36 um     1.25 um  
 700.00 MeV   1.512E+04  1.010E+01   40.24 um     1.44 um     1.30 um  
 800.00 MeV   1.430E+04  8.995E+00   47.03 um     1.75 um     1.39 um  
 900.00 MeV   1.357E+04  8.121E+00   54.20 um     2.04 um     1.49 um  
   1.00 GeV   1.293E+04  7.410E+00   61.74 um     2.31 um     1.59 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.5811E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
