 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-75-32.txt

 Ion = Germanium    [32] , Mass = 75 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 75 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.269E+02  2.026E+03     172 A       103 A        74 A   
  55.00 keV   2.380E+02  2.047E+03     185 A       110 A        79 A   
  60.00 keV   2.486E+02  2.065E+03     199 A       117 A        84 A   
  65.00 keV   2.588E+02  2.079E+03     212 A       124 A        89 A   
  70.00 keV   2.685E+02  2.091E+03     225 A       131 A        93 A   
  80.00 keV   2.871E+02  2.107E+03     252 A       144 A       103 A   
  90.00 keV   3.045E+02  2.117E+03     279 A       157 A       112 A   
 100.00 keV   3.209E+02  2.122E+03     305 A       171 A       121 A   
 110.00 keV   3.366E+02  2.123E+03     331 A       184 A       130 A   
 120.00 keV   3.516E+02  2.122E+03     358 A       197 A       139 A   
 130.00 keV   3.659E+02  2.118E+03     385 A       210 A       148 A   
 140.00 keV   3.797E+02  2.112E+03     411 A       222 A       156 A   
 150.00 keV   3.931E+02  2.105E+03     438 A       235 A       165 A   
 160.00 keV   3.846E+02  2.097E+03     465 A       248 A       173 A   
 170.00 keV   3.828E+02  2.087E+03     492 A       261 A       182 A   
 180.00 keV   3.858E+02  2.077E+03     520 A       274 A       190 A   
 200.00 keV   4.015E+02  2.056E+03     575 A       300 A       207 A   
 225.00 keV   4.316E+02  2.027E+03     646 A       332 A       228 A   
 250.00 keV   4.672E+02  1.997E+03     716 A       363 A       250 A   
 275.00 keV   5.046E+02  1.966E+03     787 A       394 A       271 A   
 300.00 keV   5.420E+02  1.935E+03     858 A       424 A       293 A   
 325.00 keV   5.781E+02  1.905E+03     930 A       454 A       314 A   
 350.00 keV   6.124E+02  1.875E+03    1002 A       484 A       336 A   
 375.00 keV   6.448E+02  1.846E+03    1074 A       513 A       357 A   
 400.00 keV   6.750E+02  1.818E+03    1146 A       542 A       379 A   
 450.00 keV   7.294E+02  1.763E+03    1292 A       599 A       421 A   
 500.00 keV   7.766E+02  1.712E+03    1440 A       656 A       463 A   
 550.00 keV   8.179E+02  1.663E+03    1590 A       711 A       505 A   
 600.00 keV   8.545E+02  1.617E+03    1741 A       767 A       547 A   
 650.00 keV   8.875E+02  1.574E+03    1894 A       821 A       588 A   
 700.00 keV   9.176E+02  1.534E+03    2049 A       875 A       630 A   
 800.00 keV   9.724E+02  1.460E+03    2364 A       982 A       713 A   
 900.00 keV   1.023E+03  1.393E+03    2684 A      1087 A       796 A   
   1.00 MeV   1.072E+03  1.334E+03    3009 A      1189 A       880 A   
   1.10 MeV   1.120E+03  1.280E+03    3338 A      1290 A       963 A   
   1.20 MeV   1.169E+03  1.231E+03    3670 A      1388 A      1046 A   
   1.30 MeV   1.220E+03  1.186E+03    4004 A      1483 A      1130 A   
   1.40 MeV   1.271E+03  1.145E+03    4338 A      1576 A      1212 A   
   1.50 MeV   1.324E+03  1.107E+03    4673 A      1665 A      1295 A   
   1.60 MeV   1.379E+03  1.072E+03    5008 A      1752 A      1376 A   
   1.70 MeV   1.435E+03  1.039E+03    5341 A      1837 A      1457 A   
   1.80 MeV   1.492E+03  1.009E+03    5672 A      1918 A      1536 A   
   2.00 MeV   1.609E+03  9.542E+02    6328 A      2072 A      1692 A   
   2.25 MeV   1.762E+03  8.948E+02    7130 A      2249 A      1879 A   
   2.50 MeV   1.922E+03  8.435E+02    7911 A      2411 A      2056 A   
   2.75 MeV   2.087E+03  7.986E+02    8666 A      2557 A      2223 A   
   3.00 MeV   2.259E+03  7.589E+02    9395 A      2689 A      2380 A   
   3.25 MeV   2.436E+03  7.235E+02    1.01 um     2808 A      2527 A   
   3.50 MeV   2.618E+03  6.918E+02    1.08 um     2917 A      2664 A   
   3.75 MeV   2.805E+03  6.631E+02    1.14 um     3014 A      2792 A   
   4.00 MeV   2.997E+03  6.370E+02    1.20 um     3103 A      2912 A   
   4.50 MeV   3.388E+03  5.913E+02    1.32 um     3258 A      3128 A   
   5.00 MeV   3.788E+03  5.526E+02    1.43 um     3387 A      3315 A   
   5.50 MeV   4.190E+03  5.192E+02    1.53 um     3494 A      3480 A   
   6.00 MeV   4.592E+03  4.902E+02    1.62 um     3586 A      3624 A   
   6.50 MeV   4.990E+03  4.646E+02    1.71 um     3664 A      3752 A   
   7.00 MeV   5.382E+03  4.418E+02    1.79 um     3731 A      3866 A   
   8.00 MeV   6.140E+03  4.032E+02    1.95 um     3844 A      4060 A   
   9.00 MeV   6.858E+03  3.714E+02    2.08 um     3932 A      4219 A   
  10.00 MeV   7.530E+03  3.448E+02    2.21 um     4004 A      4352 A   
  11.00 MeV   8.159E+03  3.222E+02    2.33 um     4063 A      4466 A   
  12.00 MeV   8.743E+03  3.026E+02    2.43 um     4112 A      4565 A   
  13.00 MeV   9.287E+03  2.856E+02    2.54 um     4155 A      4651 A   
  14.00 MeV   9.794E+03  2.705E+02    2.64 um     4192 A      4728 A   
  15.00 MeV   1.026E+04  2.571E+02    2.73 um     4225 A      4797 A   
  16.00 MeV   1.070E+04  2.451E+02    2.82 um     4254 A      4860 A   
  17.00 MeV   1.111E+04  2.343E+02    2.91 um     4280 A      4917 A   
  18.00 MeV   1.150E+04  2.245E+02    2.99 um     4304 A      4969 A   
  20.00 MeV   1.220E+04  2.074E+02    3.16 um     4348 A      5063 A   
  22.50 MeV   1.296E+04  1.897E+02    3.35 um     4396 A      5163 A   
  25.00 MeV   1.362E+04  1.751E+02    3.53 um     4437 A      5248 A   
  27.50 MeV   1.421E+04  1.627E+02    3.70 um     4473 A      5324 A   
  30.00 MeV   1.472E+04  1.521E+02    3.87 um     4504 A      5391 A   
  32.50 MeV   1.518E+04  1.429E+02    4.04 um     4532 A      5451 A   
  35.00 MeV   1.559E+04  1.349E+02    4.20 um     4557 A      5506 A   
  37.50 MeV   1.596E+04  1.277E+02    4.35 um     4581 A      5557 A   
  40.00 MeV   1.630E+04  1.214E+02    4.50 um     4602 A      5604 A   
  45.00 MeV   1.688E+04  1.106E+02    4.80 um     4650 A      5688 A   
  50.00 MeV   1.737E+04  1.017E+02    5.09 um     4693 A      5763 A   
  55.00 MeV   1.777E+04  9.422E+01    5.37 um     4732 A      5830 A   
  60.00 MeV   1.811E+04  8.785E+01    5.65 um     4769 A      5892 A   
  65.00 MeV   1.839E+04  8.235E+01    5.92 um     4802 A      5949 A   
  70.00 MeV   1.863E+04  7.755E+01    6.19 um     4834 A      6002 A   
  80.00 MeV   1.900E+04  6.957E+01    6.71 um     4922 A      6099 A   
  90.00 MeV   1.924E+04  6.318E+01    7.23 um     5003 A      6186 A   
 100.00 MeV   1.940E+04  5.794E+01    7.75 um     5080 A      6267 A   
 110.00 MeV   1.949E+04  5.355E+01    8.26 um     5153 A      6342 A   
 120.00 MeV   1.952E+04  4.983E+01    8.77 um     5225 A      6413 A   
 130.00 MeV   1.952E+04  4.663E+01    9.28 um     5294 A      6480 A   
 140.00 MeV   1.948E+04  4.384E+01    9.79 um     5362 A      6545 A   
 150.00 MeV   1.942E+04  4.139E+01   10.30 um     5429 A      6608 A   
 160.00 MeV   1.955E+04  3.921E+01   10.81 um     5494 A      6668 A   
 170.00 MeV   1.960E+04  3.727E+01   11.32 um     5558 A      6727 A   
 180.00 MeV   1.957E+04  3.552E+01   11.83 um     5621 A      6784 A   
 200.00 MeV   1.950E+04  3.251E+01   12.85 um     5833 A      6894 A   
 225.00 MeV   1.935E+04  2.943E+01   14.13 um     6144 A      7027 A   
 250.00 MeV   1.915E+04  2.692E+01   15.43 um     6444 A      7155 A   
 275.00 MeV   1.892E+04  2.482E+01   16.74 um     6736 A      7280 A   
 300.00 MeV   1.868E+04  2.305E+01   18.07 um     7022 A      7403 A   
 325.00 MeV   1.843E+04  2.153E+01   19.41 um     7304 A      7524 A   
 350.00 MeV   1.817E+04  2.021E+01   20.78 um     7583 A      7645 A   
 375.00 MeV   1.792E+04  1.905E+01   22.16 um     7858 A      7766 A   
 400.00 MeV   1.766E+04  1.802E+01   23.56 um     8132 A      7886 A   
 450.00 MeV   1.718E+04  1.628E+01   26.43 um     9135 A      8128 A   
 500.00 MeV   1.671E+04  1.487E+01   29.38 um     1.01 um     8372 A   
 550.00 MeV   1.627E+04  1.369E+01   32.41 um     1.10 um     8619 A   
 600.00 MeV   1.585E+04  1.270E+01   35.52 um     1.19 um     8870 A   
 650.00 MeV   1.545E+04  1.185E+01   38.71 um     1.28 um     9126 A   
 700.00 MeV   1.507E+04  1.111E+01   41.98 um     1.36 um     9386 A   
 800.00 MeV   1.438E+04  9.891E+00   48.77 um     1.67 um     9923 A   
 900.00 MeV   1.374E+04  8.925E+00   55.88 um     1.96 um     1.05 um  
   1.00 GeV   1.316E+04  8.139E+00   63.31 um     2.23 um     1.11 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.7043E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
