 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-60-31.txt

 Ion = Gallium      [31] , Mass = 60 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Gallium      [31] , Mass = 60 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.112E+02  1.452E+03     125 A       130 A       101 A   
  55.00 keV   2.215E+02  1.477E+03     135 A       139 A       107 A   
  60.00 keV   2.314E+02  1.498E+03     145 A       148 A       114 A   
  65.00 keV   2.408E+02  1.516E+03     154 A       156 A       121 A   
  70.00 keV   2.499E+02  1.532E+03     164 A       165 A       127 A   
  80.00 keV   2.672E+02  1.559E+03     183 A       181 A       140 A   
  90.00 keV   2.834E+02  1.580E+03     202 A       198 A       153 A   
 100.00 keV   2.987E+02  1.596E+03     221 A       214 A       165 A   
 110.00 keV   3.133E+02  1.609E+03     239 A       230 A       178 A   
 120.00 keV   3.272E+02  1.619E+03     258 A       245 A       190 A   
 130.00 keV   3.515E+02  1.627E+03     277 A       261 A       202 A   
 140.00 keV   3.712E+02  1.632E+03     295 A       276 A       214 A   
 150.00 keV   3.880E+02  1.636E+03     314 A       292 A       225 A   
 160.00 keV   4.029E+02  1.639E+03     333 A       307 A       237 A   
 170.00 keV   4.166E+02  1.640E+03     351 A       322 A       248 A   
 180.00 keV   4.296E+02  1.641E+03     370 A       337 A       260 A   
 200.00 keV   4.546E+02  1.640E+03     408 A       367 A       282 A   
 225.00 keV   4.853E+02  1.634E+03     456 A       404 A       310 A   
 250.00 keV   5.164E+02  1.626E+03     503 A       441 A       337 A   
 275.00 keV   5.480E+02  1.616E+03     552 A       477 A       365 A   
 300.00 keV   5.801E+02  1.605E+03     600 A       514 A       391 A   
 325.00 keV   6.124E+02  1.592E+03     649 A       550 A       418 A   
 350.00 keV   6.449E+02  1.579E+03     698 A       587 A       444 A   
 375.00 keV   6.772E+02  1.565E+03     747 A       623 A       469 A   
 400.00 keV   7.094E+02  1.551E+03     796 A       660 A       494 A   
 450.00 keV   7.726E+02  1.523E+03     896 A       732 A       544 A   
 500.00 keV   8.340E+02  1.495E+03     996 A       799 A       595 A   
 550.00 keV   8.935E+02  1.466E+03    1097 A       865 A       646 A   
 600.00 keV   9.510E+02  1.439E+03    1198 A       929 A       696 A   
 650.00 keV   1.007E+03  1.412E+03    1300 A       993 A       746 A   
 700.00 keV   1.061E+03  1.386E+03    1403 A      1055 A       795 A   
 800.00 keV   1.164E+03  1.337E+03    1609 A      1175 A       892 A   
 900.00 keV   1.263E+03  1.291E+03    1818 A      1292 A       987 A   
   1.00 MeV   1.360E+03  1.248E+03    2027 A      1405 A      1079 A   
   1.10 MeV   1.454E+03  1.209E+03    2236 A      1514 A      1170 A   
   1.20 MeV   1.547E+03  1.172E+03    2446 A      1619 A      1259 A   
   1.30 MeV   1.639E+03  1.137E+03    2655 A      1721 A      1345 A   
   1.40 MeV   1.731E+03  1.105E+03    2863 A      1819 A      1430 A   
   1.50 MeV   1.824E+03  1.075E+03    3071 A      1913 A      1513 A   
   1.60 MeV   1.917E+03  1.047E+03    3277 A      2004 A      1593 A   
   1.70 MeV   2.012E+03  1.020E+03    3482 A      2091 A      1672 A   
   1.80 MeV   2.107E+03  9.951E+02    3685 A      2175 A      1749 A   
   2.00 MeV   2.300E+03  9.492E+02    4085 A      2332 A      1896 A   
   2.25 MeV   2.549E+03  8.984E+02    4573 A      2512 A      2070 A   
   2.50 MeV   2.804E+03  8.536E+02    5045 A      2675 A      2231 A   
   2.75 MeV   3.065E+03  8.137E+02    5502 A      2822 A      2380 A   
   3.00 MeV   3.333E+03  7.780E+02    5942 A      2956 A      2519 A   
   3.25 MeV   3.605E+03  7.458E+02    6366 A      3077 A      2647 A   
   3.50 MeV   3.880E+03  7.166E+02    6774 A      3186 A      2767 A   
   3.75 MeV   4.159E+03  6.899E+02    7167 A      3286 A      2877 A   
   4.00 MeV   4.440E+03  6.655E+02    7546 A      3377 A      2980 A   
   4.50 MeV   5.004E+03  6.222E+02    8265 A      3536 A      3166 A   
   5.00 MeV   5.566E+03  5.850E+02    8936 A      3670 A      3329 A   
   5.50 MeV   6.122E+03  5.526E+02    9564 A      3784 A      3472 A   
   6.00 MeV   6.667E+03  5.241E+02    1.02 um     3882 A      3599 A   
   6.50 MeV   7.198E+03  4.988E+02    1.07 um     3968 A      3712 A   
   7.00 MeV   7.712E+03  4.762E+02    1.12 um     4043 A      3814 A   
   8.00 MeV   8.685E+03  4.373E+02    1.22 um     4169 A      3992 A   
   9.00 MeV   9.578E+03  4.050E+02    1.32 um     4271 A      4141 A   
  10.00 MeV   1.039E+04  3.777E+02    1.40 um     4356 A      4269 A   
  11.00 MeV   1.112E+04  3.543E+02    1.48 um     4428 A      4381 A   
  12.00 MeV   1.179E+04  3.340E+02    1.56 um     4490 A      4481 A   
  13.00 MeV   1.238E+04  3.161E+02    1.63 um     4544 A      4571 A   
  14.00 MeV   1.292E+04  3.003E+02    1.71 um     4592 A      4652 A   
  15.00 MeV   1.341E+04  2.862E+02    1.77 um     4636 A      4726 A   
  16.00 MeV   1.386E+04  2.735E+02    1.84 um     4675 A      4795 A   
  17.00 MeV   1.427E+04  2.620E+02    1.91 um     4711 A      4859 A   
  18.00 MeV   1.465E+04  2.515E+02    1.97 um     4744 A      4919 A   
  20.00 MeV   1.533E+04  2.332E+02    2.10 um     4804 A      5029 A   
  22.50 MeV   1.607E+04  2.140E+02    2.25 um     4870 A      5150 A   
  25.00 MeV   1.673E+04  1.981E+02    2.39 um     4926 A      5258 A   
  27.50 MeV   1.732E+04  1.846E+02    2.53 um     4976 A      5355 A   
  30.00 MeV   1.787E+04  1.730E+02    2.67 um     5021 A      5443 A   
  32.50 MeV   1.838E+04  1.629E+02    2.80 um     5061 A      5524 A   
  35.00 MeV   1.886E+04  1.540E+02    2.93 um     5097 A      5600 A   
  37.50 MeV   1.931E+04  1.462E+02    3.06 um     5131 A      5670 A   
  40.00 MeV   1.974E+04  1.391E+02    3.18 um     5161 A      5736 A   
  45.00 MeV   2.054E+04  1.271E+02    3.42 um     5222 A      5856 A   
  50.00 MeV   2.125E+04  1.171E+02    3.65 um     5275 A      5964 A   
  55.00 MeV   2.190E+04  1.088E+02    3.88 um     5323 A      6062 A   
  60.00 MeV   2.248E+04  1.016E+02    4.10 um     5366 A      6152 A   
  65.00 MeV   2.301E+04  9.540E+01    4.32 um     5405 A      6235 A   
  70.00 MeV   2.349E+04  8.997E+01    4.53 um     5442 A      6313 A   
  80.00 MeV   2.430E+04  8.092E+01    4.94 um     5522 A      6455 A   
  90.00 MeV   2.496E+04  7.364E+01    5.34 um     5595 A      6583 A   
 100.00 MeV   2.550E+04  6.766E+01    5.74 um     5661 A      6699 A   
 110.00 MeV   2.592E+04  6.265E+01    6.12 um     5722 A      6807 A   
 120.00 MeV   2.627E+04  5.838E+01    6.50 um     5779 A      6908 A   
 130.00 MeV   2.664E+04  5.470E+01    6.88 um     5833 A      7002 A   
 140.00 MeV   2.685E+04  5.148E+01    7.25 um     5884 A      7092 A   
 150.00 MeV   2.697E+04  4.865E+01    7.62 um     5934 A      7178 A   
 160.00 MeV   2.708E+04  4.614E+01    7.98 um     5982 A      7261 A   
 170.00 MeV   2.715E+04  4.390E+01    8.35 um     6028 A      7341 A   
 180.00 MeV   2.718E+04  4.187E+01    8.72 um     6073 A      7418 A   
 200.00 MeV   2.717E+04  3.838E+01    9.45 um     6204 A      7566 A   
 225.00 MeV   2.704E+04  3.480E+01   10.37 um     6389 A      7743 A   
 250.00 MeV   2.682E+04  3.187E+01   11.29 um     6568 A      7913 A   
 275.00 MeV   2.654E+04  2.943E+01   12.22 um     6745 A      8078 A   
 300.00 MeV   2.622E+04  2.736E+01   13.17 um     6919 A      8238 A   
 325.00 MeV   2.588E+04  2.557E+01   14.12 um     7092 A      8397 A   
 350.00 MeV   2.552E+04  2.402E+01   15.09 um     7265 A      8554 A   
 375.00 MeV   2.514E+04  2.266E+01   16.08 um     7438 A      8709 A   
 400.00 MeV   2.477E+04  2.146E+01   17.08 um     7611 A      8865 A   
 450.00 MeV   2.402E+04  1.942E+01   19.12 um     8217 A      9176 A   
 500.00 MeV   2.330E+04  1.775E+01   21.23 um     8815 A      9489 A   
 550.00 MeV   2.260E+04  1.636E+01   23.41 um     9408 A      9806 A   
 600.00 MeV   2.194E+04  1.519E+01   25.65 um     9998 A      1.01 um  
 650.00 MeV   2.131E+04  1.418E+01   27.96 um     1.06 um     1.05 um  
 700.00 MeV   2.072E+04  1.331E+01   30.33 um     1.12 um     1.08 um  
 800.00 MeV   1.964E+04  1.186E+01   35.28 um     1.33 um     1.15 um  
 900.00 MeV   1.868E+04  1.071E+01   40.50 um     1.53 um     1.22 um  
   1.00 GeV   1.782E+04  9.780E+00   45.97 um     1.73 um     1.30 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.3492E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
