 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 04, 2023 
 ==================================================================

 Disk File Name = Target-93-41_Ion-66-30.txt

 Ion = Zinc         [30] , Mass = 66 amu

 Density =  8.5700E+00 g/cm3 = 5.5493E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nb     41    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Zinc         [30] , Mass = 66 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   2.910E+02  1.803E+03     177 A       110 A        79 A   
  55.00 keV   3.052E+02  1.819E+03     191 A       117 A        84 A   
  60.00 keV   3.187E+02  1.832E+03     205 A       125 A        90 A   
  65.00 keV   3.318E+02  1.842E+03     219 A       133 A        95 A   
  70.00 keV   3.443E+02  1.849E+03     233 A       140 A       100 A   
  80.00 keV   3.680E+02  1.859E+03     261 A       154 A       110 A   
  90.00 keV   3.904E+02  1.864E+03     289 A       169 A       120 A   
 100.00 keV   4.115E+02  1.864E+03     317 A       183 A       130 A   
 110.00 keV   4.316E+02  1.861E+03     345 A       197 A       140 A   
 120.00 keV   4.508E+02  1.856E+03     373 A       211 A       150 A   
 130.00 keV   4.692E+02  1.850E+03     401 A       225 A       159 A   
 140.00 keV   4.886E+02  1.842E+03     429 A       238 A       168 A   
 150.00 keV   5.073E+02  1.832E+03     457 A       252 A       178 A   
 160.00 keV   5.253E+02  1.822E+03     485 A       265 A       187 A   
 170.00 keV   5.431E+02  1.812E+03     513 A       278 A       196 A   
 180.00 keV   5.608E+02  1.801E+03     542 A       291 A       205 A   
 200.00 keV   5.962E+02  1.777E+03     598 A       317 A       224 A   
 225.00 keV   6.406E+02  1.747E+03     670 A       349 A       247 A   
 250.00 keV   6.849E+02  1.717E+03     742 A       381 A       269 A   
 275.00 keV   7.290E+02  1.686E+03     814 A       412 A       291 A   
 300.00 keV   7.725E+02  1.656E+03     886 A       442 A       314 A   
 325.00 keV   8.153E+02  1.627E+03     958 A       472 A       336 A   
 350.00 keV   8.573E+02  1.599E+03    1031 A       501 A       358 A   
 375.00 keV   8.984E+02  1.571E+03    1104 A       530 A       379 A   
 400.00 keV   9.385E+02  1.544E+03    1176 A       558 A       401 A   
 450.00 keV   1.015E+03  1.493E+03    1322 A       612 A       444 A   
 500.00 keV   1.088E+03  1.446E+03    1468 A       665 A       486 A   
 550.00 keV   1.157E+03  1.401E+03    1615 A       717 A       528 A   
 600.00 keV   1.223E+03  1.360E+03    1761 A       767 A       569 A   
 650.00 keV   1.285E+03  1.321E+03    1907 A       815 A       609 A   
 700.00 keV   1.345E+03  1.285E+03    2053 A       862 A       649 A   
 800.00 keV   1.456E+03  1.219E+03    2345 A       951 A       727 A   
 900.00 keV   1.560E+03  1.160E+03    2635 A      1036 A       802 A   
   1.00 MeV   1.658E+03  1.108E+03    2925 A      1117 A       876 A   
   1.10 MeV   1.750E+03  1.061E+03    3212 A      1193 A       947 A   
   1.20 MeV   1.839E+03  1.018E+03    3498 A      1266 A      1017 A   
   1.30 MeV   1.923E+03  9.796E+02    3782 A      1336 A      1084 A   
   1.40 MeV   2.005E+03  9.442E+02    4063 A      1402 A      1150 A   
   1.50 MeV   2.084E+03  9.117E+02    4342 A      1465 A      1214 A   
   1.60 MeV   2.161E+03  8.817E+02    4619 A      1526 A      1276 A   
   1.70 MeV   2.236E+03  8.540E+02    4893 A      1584 A      1336 A   
   1.80 MeV   2.309E+03  8.282E+02    5164 A      1639 A      1395 A   
   2.00 MeV   2.453E+03  7.817E+02    5699 A      1744 A      1509 A   
   2.25 MeV   2.630E+03  7.316E+02    6352 A      1863 A      1642 A   
   2.50 MeV   2.807E+03  6.884E+02    6987 A      1971 A      1767 A   
   2.75 MeV   2.986E+03  6.507E+02    7603 A      2069 A      1885 A   
   3.00 MeV   3.169E+03  6.175E+02    8199 A      2158 A      1994 A   
   3.25 MeV   3.356E+03  5.881E+02    8776 A      2238 A      2097 A   
   3.50 MeV   3.547E+03  5.616E+02    9333 A      2311 A      2193 A   
   3.75 MeV   3.740E+03  5.378E+02    9872 A      2378 A      2283 A   
   4.00 MeV   3.936E+03  5.162E+02    1.04 um     2438 A      2367 A   
   4.50 MeV   4.331E+03  4.785E+02    1.14 um     2546 A      2520 A   
   5.00 MeV   4.726E+03  4.465E+02    1.23 um     2637 A      2655 A   
   5.50 MeV   5.117E+03  4.191E+02    1.32 um     2714 A      2774 A   
   6.00 MeV   5.501E+03  3.952E+02    1.40 um     2781 A      2881 A   
   6.50 MeV   5.875E+03  3.742E+02    1.48 um     2839 A      2977 A   
   7.00 MeV   6.238E+03  3.556E+02    1.55 um     2890 A      3063 A   
   8.00 MeV   6.924E+03  3.240E+02    1.69 um     2978 A      3213 A   
   9.00 MeV   7.559E+03  2.982E+02    1.81 um     3049 A      3340 A   
  10.00 MeV   8.142E+03  2.766E+02    1.93 um     3108 A      3448 A   
  11.00 MeV   8.676E+03  2.582E+02    2.04 um     3157 A      3543 A   
  12.00 MeV   9.167E+03  2.423E+02    2.15 um     3201 A      3626 A   
  13.00 MeV   9.618E+03  2.285E+02    2.25 um     3238 A      3701 A   
  14.00 MeV   1.003E+04  2.163E+02    2.35 um     3272 A      3768 A   
  15.00 MeV   1.042E+04  2.055E+02    2.44 um     3302 A      3830 A   
  16.00 MeV   1.077E+04  1.958E+02    2.53 um     3329 A      3886 A   
  17.00 MeV   1.110E+04  1.871E+02    2.62 um     3353 A      3938 A   
  18.00 MeV   1.141E+04  1.792E+02    2.70 um     3376 A      3987 A   
  20.00 MeV   1.197E+04  1.654E+02    2.87 um     3420 A      4074 A   
  22.50 MeV   1.258E+04  1.512E+02    3.07 um     3470 A      4169 A   
  25.00 MeV   1.311E+04  1.394E+02    3.26 um     3514 A      4253 A   
  27.50 MeV   1.358E+04  1.295E+02    3.44 um     3552 A      4328 A   
  30.00 MeV   1.400E+04  1.210E+02    3.62 um     3586 A      4395 A   
  32.50 MeV   1.437E+04  1.136E+02    3.79 um     3618 A      4457 A   
  35.00 MeV   1.470E+04  1.072E+02    3.96 um     3646 A      4513 A   
  37.50 MeV   1.500E+04  1.015E+02    4.13 um     3673 A      4566 A   
  40.00 MeV   1.528E+04  9.641E+01    4.29 um     3698 A      4615 A   
  45.00 MeV   1.575E+04  8.777E+01    4.61 um     3756 A      4705 A   
  50.00 MeV   1.614E+04  8.066E+01    4.92 um     3810 A      4786 A   
  55.00 MeV   1.647E+04  7.470E+01    5.22 um     3859 A      4859 A   
  60.00 MeV   1.674E+04  6.962E+01    5.52 um     3904 A      4927 A   
  65.00 MeV   1.697E+04  6.524E+01    5.81 um     3947 A      4990 A   
  70.00 MeV   1.716E+04  6.142E+01    6.10 um     3988 A      5050 A   
  80.00 MeV   1.743E+04  5.506E+01    6.68 um     4104 A      5160 A   
  90.00 MeV   1.761E+04  4.998E+01    7.24 um     4213 A      5260 A   
 100.00 MeV   1.771E+04  4.581E+01    7.81 um     4316 A      5353 A   
 110.00 MeV   1.775E+04  4.233E+01    8.37 um     4415 A      5441 A   
 120.00 MeV   1.774E+04  3.938E+01    8.93 um     4510 A      5525 A   
 130.00 MeV   1.770E+04  3.684E+01    9.49 um     4603 A      5605 A   
 140.00 MeV   1.782E+04  3.462E+01   10.05 um     4693 A      5682 A   
 150.00 MeV   1.788E+04  3.268E+01   10.61 um     4781 A      5757 A   
 160.00 MeV   1.786E+04  3.095E+01   11.17 um     4866 A      5829 A   
 170.00 MeV   1.784E+04  2.941E+01   11.73 um     4949 A      5899 A   
 180.00 MeV   1.780E+04  2.803E+01   12.29 um     5031 A      5968 A   
 200.00 MeV   1.768E+04  2.564E+01   13.41 um     5312 A      6101 A   
 225.00 MeV   1.747E+04  2.321E+01   14.83 um     5718 A      6262 A   
 250.00 MeV   1.723E+04  2.122E+01   16.27 um     6107 A      6419 A   
 275.00 MeV   1.698E+04  1.956E+01   17.73 um     6482 A      6574 A   
 300.00 MeV   1.671E+04  1.816E+01   19.21 um     6846 A      6726 A   
 325.00 MeV   1.644E+04  1.696E+01   20.71 um     7203 A      6877 A   
 350.00 MeV   1.617E+04  1.591E+01   22.24 um     7554 A      7028 A   
 375.00 MeV   1.590E+04  1.500E+01   23.80 um     7900 A      7179 A   
 400.00 MeV   1.564E+04  1.419E+01   25.38 um     8243 A      7330 A   
 450.00 MeV   1.514E+04  1.282E+01   28.63 um     9490 A      7635 A   
 500.00 MeV   1.466E+04  1.170E+01   31.98 um     1.07 um     7944 A   
 550.00 MeV   1.422E+04  1.077E+01   35.44 um     1.18 um     8259 A   
 600.00 MeV   1.380E+04  9.989E+00   39.01 um     1.29 um     8579 A   
 650.00 MeV   1.341E+04  9.318E+00   42.68 um     1.39 um     8905 A   
 700.00 MeV   1.304E+04  8.735E+00   46.46 um     1.50 um     9239 A   
 800.00 MeV   1.235E+04  7.775E+00   54.33 um     1.87 um     9928 A   
 900.00 MeV   1.174E+04  7.013E+00   62.63 um     2.22 um     1.06 um  
   1.00 GeV   1.118E+04  6.395E+00   71.36 um     2.55 um     1.14 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  1.1669E-03                keV/(ug/cm2) 
  1.1669E-03                MeV/(mg/cm2) 
  1.1669E+00                keV/(mg/cm2) 
  1.8020E-01                 eV/(1E15 atoms/cm2)
  1.9361E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
