 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 02, 2023 
 ==================================================================

 Disk File Name = Target-238-92_Ion-63-28.txt

 Ion = Nickel       [28] , Mass = 63 amu

 Density =  1.9043E+01 g/cm3 = 4.8184E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      U     92    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/mm       
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 63 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.115E+02  1.402E+03     137 A       140 A       109 A   
  55.00 keV   1.169E+02  1.424E+03     147 A       150 A       116 A   
  60.00 keV   1.221E+02  1.443E+03     158 A       159 A       124 A   
  65.00 keV   1.271E+02  1.459E+03     169 A       169 A       131 A   
  70.00 keV   1.319E+02  1.473E+03     179 A       178 A       138 A   
  80.00 keV   1.410E+02  1.496E+03     201 A       196 A       153 A   
  90.00 keV   1.495E+02  1.514E+03     222 A       215 A       167 A   
 100.00 keV   1.576E+02  1.527E+03     243 A       233 A       181 A   
 110.00 keV   1.653E+02  1.537E+03     264 A       251 A       195 A   
 120.00 keV   1.727E+02  1.545E+03     286 A       268 A       209 A   
 130.00 keV   1.995E+02  1.550E+03     307 A       286 A       223 A   
 140.00 keV   2.423E+02  1.554E+03     328 A       304 A       236 A   
 150.00 keV   2.711E+02  1.556E+03     348 A       321 A       249 A   
 160.00 keV   2.903E+02  1.557E+03     369 A       338 A       262 A   
 170.00 keV   3.031E+02  1.556E+03     390 A       355 A       275 A   
 180.00 keV   3.114E+02  1.555E+03     410 A       371 A       287 A   
 200.00 keV   3.205E+02  1.551E+03     453 A       404 A       313 A   
 225.00 keV   3.259E+02  1.543E+03     507 A       446 A       344 A   
 250.00 keV   3.308E+02  1.532E+03     562 A       487 A       376 A   
 275.00 keV   3.381E+02  1.520E+03     619 A       529 A       407 A   
 300.00 keV   3.488E+02  1.507E+03     676 A       571 A       439 A   
 325.00 keV   3.628E+02  1.493E+03     734 A       614 A       471 A   
 350.00 keV   3.799E+02  1.478E+03     793 A       656 A       503 A   
 375.00 keV   3.995E+02  1.463E+03     852 A       699 A       534 A   
 400.00 keV   4.212E+02  1.448E+03     911 A       743 A       566 A   
 450.00 keV   4.689E+02  1.419E+03    1031 A       829 A       628 A   
 500.00 keV   5.197E+02  1.389E+03    1151 A       917 A       689 A   
 550.00 keV   5.713E+02  1.360E+03    1273 A      1004 A       748 A   
 600.00 keV   6.223E+02  1.332E+03    1394 A      1085 A       810 A   
 650.00 keV   6.715E+02  1.305E+03    1517 A      1164 A       871 A   
 700.00 keV   7.184E+02  1.279E+03    1640 A      1242 A       932 A   
 800.00 keV   8.041E+02  1.230E+03    1889 A      1391 A      1053 A   
 900.00 keV   8.788E+02  1.185E+03    2140 A      1538 A      1171 A   
   1.00 MeV   9.432E+02  1.144E+03    2395 A      1682 A      1286 A   
   1.10 MeV   9.988E+02  1.105E+03    2654 A      1822 A      1401 A   
   1.20 MeV   1.047E+03  1.070E+03    2916 A      1960 A      1514 A   
   1.30 MeV   1.089E+03  1.037E+03    3182 A      2096 A      1626 A   
   1.40 MeV   1.126E+03  1.006E+03    3452 A      2230 A      1737 A   
   1.50 MeV   1.160E+03  9.773E+02    3725 A      2363 A      1848 A   
   1.60 MeV   1.191E+03  9.505E+02    4001 A      2493 A      1959 A   
   1.70 MeV   1.220E+03  9.254E+02    4281 A      2622 A      2069 A   
   1.80 MeV   1.249E+03  9.018E+02    4564 A      2750 A      2179 A   
   2.00 MeV   1.304E+03  8.586E+02    5137 A      2999 A      2399 A   
   2.25 MeV   1.375E+03  8.110E+02    5863 A      3302 A      2672 A   
   2.50 MeV   1.454E+03  7.692E+02    6595 A      3593 A      2940 A   
   2.75 MeV   1.543E+03  7.322E+02    7326 A      3872 A      3203 A   
   3.00 MeV   1.645E+03  6.992E+02    8049 A      4136 A      3459 A   
   3.25 MeV   1.759E+03  6.694E+02    8761 A      4385 A      3706 A   
   3.50 MeV   1.887E+03  6.425E+02    9457 A      4617 A      3942 A   
   3.75 MeV   2.028E+03  6.180E+02    1.01 um     4832 A      4167 A   
   4.00 MeV   2.182E+03  5.956E+02    1.08 um     5031 A      4380 A   
   4.50 MeV   2.527E+03  5.560E+02    1.20 um     5381 A      4769 A   
   5.00 MeV   2.914E+03  5.221E+02    1.32 um     5675 A      5109 A   
   5.50 MeV   3.336E+03  4.926E+02    1.42 um     5921 A      5406 A   
   6.00 MeV   3.786E+03  4.667E+02    1.52 um     6127 A      5663 A   
   6.50 MeV   4.256E+03  4.438E+02    1.61 um     6300 A      5886 A   
   7.00 MeV   4.741E+03  4.233E+02    1.69 um     6448 A      6081 A   
   8.00 MeV   5.729E+03  3.882E+02    1.83 um     6681 A      6403 A   
   9.00 MeV   6.713E+03  3.591E+02    1.96 um     6857 A      6657 A   
  10.00 MeV   7.664E+03  3.346E+02    2.07 um     6994 A      6862 A   
  11.00 MeV   8.567E+03  3.136E+02    2.18 um     7103 A      7032 A   
  12.00 MeV   9.410E+03  2.954E+02    2.27 um     7192 A      7176 A   
  13.00 MeV   1.019E+04  2.794E+02    2.36 um     7266 A      7299 A   
  14.00 MeV   1.091E+04  2.652E+02    2.45 um     7330 A      7407 A   
  15.00 MeV   1.157E+04  2.526E+02    2.53 um     7385 A      7502 A   
  16.00 MeV   1.216E+04  2.413E+02    2.60 um     7433 A      7587 A   
  17.00 MeV   1.271E+04  2.310E+02    2.68 um     7476 A      7664 A   
  18.00 MeV   1.321E+04  2.217E+02    2.75 um     7514 A      7735 A   
  20.00 MeV   1.409E+04  2.054E+02    2.88 um     7581 A      7859 A   
  22.50 MeV   1.499E+04  1.884E+02    3.04 um     7651 A      7992 A   
  25.00 MeV   1.574E+04  1.742E+02    3.20 um     7709 A      8106 A   
  27.50 MeV   1.637E+04  1.623E+02    3.35 um     7759 A      8206 A   
  30.00 MeV   1.691E+04  1.520E+02    3.49 um     7803 A      8295 A   
  32.50 MeV   1.738E+04  1.430E+02    3.63 um     7841 A      8376 A   
  35.00 MeV   1.780E+04  1.352E+02    3.77 um     7876 A      8450 A   
  37.50 MeV   1.817E+04  1.282E+02    3.90 um     7907 A      8519 A   
  40.00 MeV   1.851E+04  1.220E+02    4.03 um     7936 A      8582 A   
  45.00 MeV   1.911E+04  1.114E+02    4.29 um     7991 A      8697 A   
  50.00 MeV   1.962E+04  1.026E+02    4.54 um     8039 A      8800 A   
  55.00 MeV   2.007E+04  9.525E+01    4.79 um     8082 A      8893 A   
  60.00 MeV   2.046E+04  8.894E+01    5.03 um     8121 A      8978 A   
  65.00 MeV   2.080E+04  8.348E+01    5.27 um     8157 A      9057 A   
  70.00 MeV   2.111E+04  7.871E+01    5.50 um     8190 A      9130 A   
  80.00 MeV   2.163E+04  7.075E+01    5.96 um     8262 A      9265 A   
  90.00 MeV   2.205E+04  6.436E+01    6.42 um     8327 A      9386 A   
 100.00 MeV   2.238E+04  5.910E+01    6.86 um     8387 A      9497 A   
 110.00 MeV   2.265E+04  5.471E+01    7.30 um     8442 A      9601 A   
 120.00 MeV   2.286E+04  5.096E+01    7.74 um     8495 A      9698 A   
 130.00 MeV   2.307E+04  4.773E+01    8.17 um     8544 A      9789 A   
 140.00 MeV   2.326E+04  4.492E+01    8.60 um     8592 A      9876 A   
 150.00 MeV   2.332E+04  4.244E+01    9.02 um     8638 A      9960 A   
 160.00 MeV   2.338E+04  4.024E+01    9.45 um     8682 A      1.00 um  
 170.00 MeV   2.342E+04  3.828E+01    9.87 um     8725 A      1.01 um  
 180.00 MeV   2.343E+04  3.651E+01   10.30 um     8768 A      1.02 um  
 200.00 MeV   2.341E+04  3.345E+01   11.15 um     8890 A      1.03 um  
 225.00 MeV   2.329E+04  3.032E+01   12.21 um     9064 A      1.05 um  
 250.00 MeV   2.311E+04  2.776E+01   13.29 um     9235 A      1.07 um  
 275.00 MeV   2.288E+04  2.562E+01   14.37 um     9404 A      1.08 um  
 300.00 MeV   2.262E+04  2.381E+01   15.47 um     9572 A      1.10 um  
 325.00 MeV   2.234E+04  2.226E+01   16.57 um     9741 A      1.12 um  
 350.00 MeV   2.204E+04  2.091E+01   17.70 um     9909 A      1.13 um  
 375.00 MeV   2.173E+04  1.972E+01   18.84 um     1.01 um     1.15 um  
 400.00 MeV   2.141E+04  1.867E+01   19.99 um     1.02 um     1.16 um  
 450.00 MeV   2.078E+04  1.689E+01   22.36 um     1.09 um     1.19 um  
 500.00 MeV   2.015E+04  1.543E+01   24.80 um     1.15 um     1.23 um  
 550.00 MeV   1.954E+04  1.422E+01   27.31 um     1.21 um     1.26 um  
 600.00 MeV   1.896E+04  1.320E+01   29.90 um     1.27 um     1.29 um  
 650.00 MeV   1.841E+04  1.232E+01   32.58 um     1.33 um     1.32 um  
 700.00 MeV   1.788E+04  1.156E+01   35.33 um     1.39 um     1.36 um  
 800.00 MeV   1.691E+04  1.030E+01   41.07 um     1.63 um     1.43 um  
 900.00 MeV   1.604E+04  9.304E+00   47.14 um     1.85 um     1.51 um  
   1.00 GeV   1.527E+04  8.491E+00   53.52 um     2.07 um     1.59 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.0000E-01                eV/Angstrom 
  1.0000E+00                keV/micron   
  1.0000E+00                MeV/mm       
  5.2514E-04                keV/(ug/cm2) 
  5.2514E-04                MeV/(mg/cm2) 
  5.2514E-01                keV/(mg/cm2) 
  2.0754E-01                 eV/(1E15 atoms/cm2)
  2.4751E-04                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2006 by J.P. Biersack and J.F. Ziegler
